personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,"acc jakob (policy network, base events+plans)",acc base default,acc policy default,,,,"jakob(policy network, base events+plans)",base default,policy default
bb_db224c56,10,f,medium,3600,never,FALSE,779527.37,5838351.94,-7.760960286,-7.750413446,-7.527786745,,,,,,
bb_b2ebdfac,77,f,medium,2000,always,TRUE,786173.49,5851531.76,-16.693448,-15.98148012,-16.43424301,,,,,,
bb_0b50610b,1,m,medium,2600,never,FALSE,811343.3,5794634.26,-16.54141158,-16.42921323,-18.34871324,,,,,,
berlin_fa03baa5,34,m,low,2000,always,FALSE,801753.5235918241,5823614.230781664,-13.48694291,-3.030491164,-13.42492263,,,,,,
berlin_b814ce39,96,m,low,1500,always,TRUE,796127.5169635769,5832452.455742603,-6.263951419,-4.883025713,-6.543816358,,,,,,
berlin_b9a62d1f,11,m,high,4600,never,FALSE,783736.6178317273,5826033.494321911,-2.400103926,-2.356496777,-2.319475682,,,,,,
berlin_312dd48c,11,m,medium,3600,never,FALSE,785193.9055656568,5826968.113041323,-2.263181182,-2.238497034,-2.256847005,,,,,,
berlin_a65ad543,8,m,high,3600,never,FALSE,796422.4135188889,5831684.612184024,-4.641260591,-2.973756316,-4.816517229,,,,,,
bb_f4964ee6,68,f,medium,3000,always,FALSE,782978.37,5849364.55,-13.8131284,-13.37768833,-12.95973519,,,,,,
bb_6b9e42ed,52,f,medium,3000,always,FALSE,781026.84,5844421.45,-10.60575505,-10.52057251,-10.51556521,,,,,,
berlin_dc7fc573,94,m,medium,2000,always,TRUE,797382.8837284185,5831728.516,-4.70346014,-3.530767598,-5.076014589,,,,,,
bb_461cdf02,60,m,very_low,900,always,TRUE,786211.37,5853844.37,-28.75569734,-28.44891932,-28.58751149,,,,,,
berlin_994b58d8,64,m,very_high,5600,always,FALSE,802546.8898014366,5831513.6149973115,-3.983963503,-2.512838042,-4.07198107,,,,,,
berlin_e01df3db,29,f,high,4600,always,FALSE,800998.4036624497,5824846.3977270415,-14.14950185,-1.21785438,-15.7579968,,,,,,
bb_5ac7b5a1,97,f,medium,1500,always,FALSE,807814.92,5815150.55,-17.12352295,-12.20664463,-18.69094995,,,,,,
bb_dedbeade,23,f,very_high,5600,always,FALSE,788435.03,5849598.93,-10.92557648,-9.938287213,-10.84140474,,,,,,
berlin_827bef03,62,f,medium,1500,always,FALSE,801574.4215389518,5824120.308378331,-15.4645711,-2.845847964,-15.30423177,,,,,,
berlin_bf443698,28,m,medium,1500,always,FALSE,795480.0698,5830337.714154415,-4.708671421,-3.188324982,-4.612020137,,,,,,
berlin_48ceb221,85,m,medium,2000,always,TRUE,803001.4871837153,5824630.132050101,-10.6296249,-3.717802965,-11.6355248,,,,,,
berlin_d76e2f04,45,f,high,4600,always,FALSE,803363.7020440137,5832282.829174309,-4.722158488,-3.251180014,-4.751996495,,,,,,
berlin_b27a1df1,54,f,medium,2000,always,FALSE,790254.8978191959,5829382.177736868,-5.842179982,-4.231759311,-6.841904907,,,,,,
bb_a9ca5ff6,35,m,high,3600,always,FALSE,775696.84,5813120.12,-11.02499761,-10.59619706,-10.68643005,,,,,,
berlin_15a01cbc,30,f,medium,2000,always,FALSE,804443.0710287031,5827150.996180961,-7.338363716,-4.762542647,-9.223311401,,,,,,
berlin_9a9c1031,64,f,medium,3000,always,FALSE,788019.7891159883,5825731.203985198,-3.830209016,-2.924083872,-3.749622535,,,,,,
berlin_d8b4e37c,21,m,very_low,3000,always,FALSE,796215.2491228497,5826000.426783195,-13.97027711,-1.439470382,-16.52325168,,,,,,
berlin_6a7dec22,52,f,very_high,5600,always,FALSE,794283.3229,5824195.265777181,-7.030885707,-2.097345864,-7.029234325,,,,,,
berlin_8835fdb9,40,f,high,4600,always,FALSE,795163.6002264386,5833511.841867509,-5.512909065,-3.743570216,-5.926969695,,,,,,
bb_3adf8560,20,m,low,2600,always,FALSE,771080.32,5833974.38,-10.14733183,-10.14444495,-10.10139952,,,,,,
berlin_7c80cd75,85,m,high,3000,always,FALSE,794663.5360458449,5825603.780637035,-12.38531523,-2.215213517,-12.36716973,,,,,,
bb_804fef0b,49,f,high,2600,always,FALSE,835246.55,5838509.11,-23.59001867,-21.25212638,-24.20658161,,,,,,
berlin_f51b0cca,2,m,very_high,5600,never,FALSE,795025.9197889592,5823350.754156441,-3.781114828,-2.113771034,-3.848746503,,,,,,
berlin_06367a1a,39,f,very_high,5600,always,FALSE,793287.1597752015,5825125.865775755,-7.924811421,-1.674553578,-7.958334252,,,,,,
berlin_e1375937,29,f,medium,3000,always,FALSE,793100.9550947177,5828950.661145547,-7.314109278,-2.653043541,-9.216567414,,,,,,
bb_9b2c6130,68,m,medium,2000,always,FALSE,787056.4,5812028.42,-11.61665263,-10.86878626,-11.95063586,,,,,,
berlin_a679d011,26,f,medium,1500,always,FALSE,805112.8891241208,5833355.0043850085,-7.769023157,-6.213650891,-7.819562682,,,,,,
berlin_21d7795d,94,m,medium,2600,always,TRUE,784171.9148071933,5828311.047,-1.031017834,-1.027204992,-1.03110856,,,,,,
berlin_2ef31300,28,m,high,3000,always,FALSE,800079.0376221668,5828545.233147482,-10.34646978,-1.444186362,-11.26184365,,,,,,
bb_bed5fd3f,27,m,very_low,500,always,FALSE,780883.58,5809274.79,-32.24598907,-30.86966445,-32.68563926,,,,,,
berlin_dac9ba65,7,m,medium,3600,never,FALSE,801827.9654944616,5828103.666813796,-6.915979654,-2.053849988,-8.606595693,,,,,,
berlin_b7bb98f7,21,m,very_high,5600,always,FALSE,798553.5934,5829596.611,-8.797506252,-1.663855481,-9.291480871,,,,,,
berlin_59921082,61,f,high,3600,always,FALSE,802504.0404194382,5831106.8709608605,-4.29201356,-2.813466404,-4.401423431,,,,,,
berlin_30824653,66,m,high,3600,always,FALSE,784074.7487966269,5823126.373695682,-3.98635348,-3.950876238,-3.89349117,,,,,,
berlin_c69722df,8,m,low,2000,never,FALSE,791194.8726715742,5820241.192862217,-5.829241838,-4.857070999,-5.845302349,,,,,,
bb_ac93955d,17,m,medium,2600,never,FALSE,802198.87,5846108.01,-11.66364125,-10.75369679,-11.67977351,,,,,,
berlin_0b1c5817,1,m,medium,3600,never,FALSE,782519.1532603935,5826927.912141754,-2.547007014,-2.528939749,-2.552836248,,,,,,
bb_2c4359a6,5,m,very_high,5600,never,FALSE,820529.76,5822640.72,-14.56957371,-11.56540392,-14.47001615,,,,,,
berlin_38f6d1f9,40,f,very_high,4600,always,FALSE,801597.3463078643,5832025.347031336,-3.797919298,-2.558994392,-3.80411838,,,,,,
berlin_b2c631a8,12,m,high,4600,never,FALSE,806951.3172795966,5822527.067881478,-9.146709952,-5.363032235,-11.35030151,,,,,,
bb_30334caf,47,m,medium,3000,always,FALSE,771361.63,5806177.13,-15.45889753,-15.02697511,-15.77006137,,,,,,
berlin_4994fbdd,3,m,medium,2600,never,FALSE,791047.8982793544,5836863.270390179,-8.286499971,-7.025056247,-8.825521413,,,,,,
berlin_cd1f0e74,42,f,low,2000,always,FALSE,803380.4678627697,5817603.363885843,-12.74243147,-8.644123569,-13.10170359,,,,,,
bb_15492906,50,f,medium,2000,always,FALSE,789303.72,5813993.61,-10.77508063,-9.483114285,-10.74432996,,,,,,
berlin_47193e74,54,m,medium,2000,always,FALSE,800974.0728245291,5824891.167663078,-15.1682018,-1.621510007,-16.68002567,,,,,,
berlin_6073b9b9,25,f,very_low,1500,always,FALSE,801009.5121598367,5819803.202133083,-11.24173535,-7.377627877,-11.894566,,,,,,
berlin_6d6e1360,4,m,low,3000,never,FALSE,796899.9768922613,5823249.859784179,-6.046919255,-2.35150694,-9.621051469,,,,,,
berlin_2fc8f7ef,18,m,low,1500,always,TRUE,804297.5219470073,5822408.335734112,-12.15318945,-5.689127136,-12.93371604,,,,,,
bb_a78c7116,13,m,high,3000,never,FALSE,781361.2,5845618.92,-11.43773079,-11.3148011,-11.03027392,,,,,,
bb_5ccef45e,66,f,low,1500,always,FALSE,775542.24,5790159.63,-13.11104936,-13.11104931,-13.09623271,,,,,,
berlin_f89bb944,86,m,low,900,always,TRUE,795881.2349032939,5824274.945,-10.48989381,-4.080700945,-9.953205702,,,,,,
berlin_0393f6b9,92,m,medium,2000,always,TRUE,796694.3820958356,5821317.804681189,-7.001901033,-4.277527565,-7.691534856,,,,,,
berlin_e9b522dc,7,m,very_low,2000,never,FALSE,808958.7305179938,5816515.529816894,-15.07604616,-10.64291518,-16.92825615,,,,,,
berlin_8cec061d,46,f,high,5600,always,FALSE,799186.1168007393,5814238.819663092,-9.416042144,-6.804122436,-9.946156447,,,,,,
berlin_20c3025d,99,m,low,1500,always,TRUE,797388.8278355002,5824860.140808464,-10.90978284,-1.26468469,-12.2221879,,,,,,
bb_c0afb6e8,16,f,very_high,5600,never,FALSE,828503.83,5829516.48,-15.62800271,-13.14061091,-16.15925456,,,,,,
bb_fc238598,38,m,medium,1500,always,FALSE,783387.39,5811255.92,-14.40106199,-13.1386062,-14.70170948,,,,,,
berlin_3b9ed293,64,m,low,1500,always,TRUE,811761.7200383141,5831620.745112686,-12.90773044,-10.75975005,-13.63440038,,,,,,
berlin_db93afe2,81,m,high,4600,always,TRUE,797778.9928822803,5826622.672,-16.25301462,-0.890498527,-19.30413217,,,,,,
berlin_ae86e65f,40,m,very_high,4600,always,FALSE,806433.4238819368,5816917.612064348,-10.9435641,-7.54611922,-11.92419145,,,,,,
bb_e2867a5b,38,f,medium,2000,always,FALSE,788725.49,5813450.21,-10.78821037,-9.62681775,-10.75285559,,,,,,
berlin_71b10195,3,m,medium,2600,never,FALSE,795348.5442897731,5835191.197,-7.157064005,-5.624183677,-7.654447705,,,,,,
berlin_0352a17c,48,f,medium,2000,always,FALSE,800421.8433053994,5816951.445658164,-12.08335179,-8.368254057,-12.11893085,,,,,,
berlin_32274556,7,m,high,4600,never,FALSE,795351.2332963662,5832217.519983148,-5.033017721,-3.302675522,-5.390920415,,,,,,
berlin_4d1f64dc,21,m,high,4600,always,FALSE,784494.3478,5832209.539,-3.763882969,-3.738813293,-3.829225316,,,,,,
berlin_3b375441,18,f,medium,2000,always,FALSE,795107.8800709652,5836214.998,-9.060601045,-7.666971256,-9.265691583,,,,,,
bb_5bfda497,45,f,very_low,900,always,FALSE,799650.31,5781432.42,-22.93273133,-22.93273133,-23.10912125,,,,,,
berlin_ddce6ac6,41,f,high,4600,always,FALSE,791434.0997241562,5823703.435952282,-2.82004138,-1.813153136,-3.196891543,,,,,,
bb_4f13cdf2,55,f,medium,2000,always,FALSE,814554.45,5804360.72,-20.59036003,-16.43434146,-21.24329243,,,,,,
berlin_848b057e,52,f,medium,2000,always,FALSE,799715.5162985107,5826605.189541293,-20.89286269,-0.915000513,-20.9081439,,,,,,
berlin_d0009e7b,15,m,high,4600,never,FALSE,808254.2106411903,5830013.1531750085,-8.07697644,-5.989179752,-8.662178071,,,,,,
berlin_60ad2c64,8,m,very_low,2000,never,FALSE,804499.4130920976,5817310.192,-13.17866014,-9.246134331,-13.87338256,,,,,,
berlin_3fc03e31,46,f,low,900,always,FALSE,799123.1099855709,5831186.444888654,-3.851196914,-3.313705749,-4.557128659,,,,,,
berlin_29f4b1fc,65,m,very_low,900,always,TRUE,791570.9899628884,5828564.525849601,-9.364536239,-4.976773243,-11.72357016,,,,,,
bb_d35dee95,46,m,low,3600,always,FALSE,775270.2,5828969.47,-5.61492176,-5.606761936,-5.463429395,,,,,,
berlin_933c84b2,24,f,very_high,5600,always,FALSE,812861.4142859825,5830526.390778073,-9.687296233,-7.569596424,-10.09123384,,,,,,
bb_3dddfbdb,89,m,medium,3000,always,FALSE,818779.77,5830280.24,-13.91830312,-11.52568284,-14.13006638,,,,,,
bb_28f77de7,22,f,high,5600,always,FALSE,811423.18,5814469.46,-12.31037767,-8.633371896,-13.40329052,,,,,,
berlin_a5737f53,4,m,medium,2600,never,FALSE,793910.0221129641,5824300.832992973,-8.226872584,-2.781721508,-8.255271681,,,,,,
bb_ed14b2e9,50,f,high,3000,always,FALSE,827912.36,5789462.7,-38.75531688,-36.76417058,-39.51640911,,,,,,
berlin_a270f289,69,m,medium,2000,always,FALSE,806223.5705,5825670.0470518535,-9.655068605,-6.442013281,-11.42004361,,,,,,
berlin_c231e872,40,f,very_low,900,always,FALSE,789948.7181,5816709.233189227,-12.69887226,-11.32567108,-12.07703713,,,,,,
berlin_b955996f,77,m,high,4600,always,TRUE,809805.2850917815,5832263.990661691,-8.621758798,-6.538564814,-9.162304719,,,,,,
bb_6848e230,57,f,high,3000,always,FALSE,773735.98,5812109.63,-12.53100567,-12.32865219,-12.62687799,,,,,,
berlin_f4ea602b,48,m,very_high,5600,always,FALSE,794109.6931518926,5828748.373887969,-7.744768525,-2.273250404,-7.899952224,,,,,,
berlin_c52f7f33,16,m,very_low,900,never,FALSE,800631.4111451951,5822954.241,-14.51506099,-4.825961756,-17.00368144,,,,,,
berlin_814e24e3,35,m,medium,2600,always,FALSE,799768.1849550748,5830982.498765824,-2.963453933,-1.994224738,-3.492165419,,,,,,
berlin_fb64f8cb,26,f,very_low,900,always,FALSE,789913.5175402896,5816607.980375278,-12.36840985,-10.99520867,-11.74625871,,,,,,
bb_e68fe26f,62,f,medium,2000,always,FALSE,785764.36,5851347.36,-16.63865953,-15.93873722,-16.23303264,,,,,,
berlin_4c8e9803,14,m,low,2000,never,FALSE,789935.4113415444,5819682.941874341,-6.35264724,-5.412330652,-6.678973925,,,,,,
berlin_d55fab0b,30,f,medium,3000,always,FALSE,799000.5888019183,5828713.244978966,-10.51182556,-1.68291944,-10.51159292,,,,,,
bb_556b3b07,1,m,medium,2600,never,FALSE,877127.83,5815811.71,-43.48090717,-40.76721831,-42.95184683,,,,,,
berlin_8854a1a0,85,m,low,1500,always,FALSE,793930.3683155854,5834668.477076633,-8.669854124,-7.150434636,-8.834617672,,,,,,
berlin_c6267f9f,15,m,medium,2600,never,FALSE,797846.3475405611,5818744.116883699,-8.621133511,-5.727197958,-9.092747147,,,,,,
berlin_4c1a4837,12,m,low,1500,never,FALSE,800347.6807,5837124.847,-8.136772524,-7.462603067,-8.080600813,,,,,,
berlin_090ce965,28,f,very_high,5600,always,FALSE,795605.0393823325,5823760.21,-4.765933883,-1.937185413,-4.677205142,,,,,,
bb_f2200aee,53,m,low,900,always,FALSE,785611.36,5852452.84,-28.06980208,-27.86295463,-27.86602142,,,,,,
bb_4b681c02,42,m,low,2000,always,FALSE,819711.01,5832676.7,-16.23621285,-13.80343395,-16.38427555,,,,,,
berlin_043dff48,6,m,low,3000,never,FALSE,786632.8657571397,5818233.890105115,-7.566797847,-6.286687057,-7.817824635,,,,,,
berlin_cec26049,62,f,medium,2600,always,TRUE,798719.4181118876,5829189.630820659,-9.460207051,-1.99512985,-10.14706212,,,,,,
berlin_a6987633,41,f,low,1500,always,FALSE,795114.1422147211,5826030.984928944,-15.75107929,-2.496742267,-15.40348745,,,,,,
berlin_2a89c523,43,f,very_high,5600,always,FALSE,793901.7505767371,5822628.613026542,-3.764604412,-2.408435103,-3.961998741,,,,,,
bb_1522f3a9,58,f,high,3600,always,FALSE,807574.81,5843321.01,-10.90602519,-9.903548514,-10.94715514,,,,,,
berlin_81f52120,31,f,low,2000,always,FALSE,794711.2997,5824921.3877740605,-10.12432785,-2.713405738,-10.10785258,,,,,,
berlin_606476c8,90,m,medium,2000,always,TRUE,800490.6359806375,5831982.798838297,-3.714238121,-2.934960485,-3.709435529,,,,,,
berlin_18ba047d,29,f,low,900,always,FALSE,803942.3097,5829435.147725234,-8.018107133,-5.887218461,-8.820802743,,,,,,
bb_3d44b59e,41,f,medium,1500,always,FALSE,815122.7,5808188.59,-23.88780105,-18.7858082,-24.92512933,,,,,,
berlin_d97791b9,72,m,high,3000,always,FALSE,797171.7496588938,5833152.714,-5.098124595,-3.813614013,-5.320172048,,,,,,
berlin_a6069e49,50,f,very_low,500,always,FALSE,809668.2806,5833657.712733629,-22.25734408,-19.79027728,-23.23448279,,,,,,
berlin_e46facdf,64,m,medium,3000,always,FALSE,800698.0134385894,5825712.058660778,-15.96219606,-0.691797754,-16.01054308,,,,,,
bb_159a52b3,12,f,medium,3000,never,FALSE,810397.72,5851990.88,-16.54930226,-15.58580083,-17.05228722,,,,,,
berlin_5217845f,9,m,high,4600,never,FALSE,799100.7381,5831635.719091938,-3.080348597,-2.015895557,-3.246669829,,,,,,
berlin_da2318cf,11,m,high,5600,never,FALSE,787729.8386424191,5819238.782183882,-5.592720677,-4.361843691,-6.105459052,,,,,,
berlin_755a6e06,58,m,high,2600,always,FALSE,797219.3636305208,5826235.415195095,-14.89499121,-0.559584109,-17.2376172,,,,,,
berlin_56dc16eb,38,m,low,900,always,FALSE,799845.8787145775,5831185.494147224,-3.153783217,-2.780387368,-3.169733556,,,,,,
berlin_e9122510,49,f,high,3600,always,FALSE,794465.4247333242,5835916.612631679,-7.473324756,-5.722703133,-7.672384128,,,,,,
berlin_fc64c844,64,f,low,900,always,FALSE,801789.2738,5825196.6441542385,-11.81359754,-3.40836862,-11.8160012,,,,,,
berlin_3f7da920,40,f,high,4600,always,FALSE,784335.9954352283,5829509.119488921,-1.510466011,-1.498142197,-1.685574878,,,,,,
berlin_4a8dd248,35,m,high,4600,always,FALSE,799608.6998234489,5830981.426315884,-2.565120534,-1.469218699,-3.03039192,,,,,,
berlin_b3118b1f,40,f,medium,1500,always,FALSE,795272.0627334409,5828296.861635074,-8.562759902,-1.678513886,-8.568448429,,,,,,
berlin_e2edc540,13,m,high,3600,never,FALSE,804282.4064017946,5817794.734684984,-10.40494333,-6.902295785,-10.76021543,,,,,,
berlin_f78c49f0,17,m,very_low,900,never,FALSE,800473.7609810622,5825655.296262414,-17.12155781,-1.396013368,-17.12396147,,,,,,
berlin_1538efe8,33,f,medium,2000,always,FALSE,800093.3583065805,5817245.6322070025,-11.67573734,-8.03540083,-11.55668805,,,,,,
bb_957bf8fb,8,m,high,3600,never,FALSE,772528.75,5815868.8,-10.5837697,-10.55062622,-10.49918822,,,,,,
berlin_817b86b7,27,f,medium,3000,always,TRUE,793276.3482,5824084.765519409,-6.26438381,-2.33809645,-6.745207072,,,,,,
bb_1c522795,9,f,medium,3600,never,FALSE,806027.1,5842752.68,-10.25614945,-9.250579534,-10.48528522,,,,,,
berlin_293691df,50,f,high,4600,always,FALSE,787249.3463,5825961.151,-2.998615543,-2.563254218,-2.886758635,,,,,,
berlin_70178775,18,m,low,2600,always,FALSE,802032.5191882172,5823175.041,-11.39864795,-3.102940987,-10.79842989,,,,,,
berlin_01057878,36,m,medium,2000,always,FALSE,803046.1537207733,5827277.308457943,-8.311942326,-3.424486245,-10.38909792,,,,,,
berlin_e5b4b620,59,f,medium,2600,always,TRUE,799695.6175558219,5825477.827031557,-19.98959592,-1.367630264,-20.03247926,,,,,,
berlin_84b0f1e7,63,f,high,3000,always,FALSE,801505.5479479262,5825888.162653584,-13.17211828,-2.045480389,-13.22046531,,,,,,
bb_a26f6b03,95,f,medium,2000,always,FALSE,822714.33,5834932.36,-21.11407562,-19.11027438,-20.78191811,,,,,,
bb_9427aef6,78,f,very_low,900,always,TRUE,778735.3,5809912,-24.16208862,-23.04883379,-24.15104497,,,,,,
bb_0e24d517,32,f,low,3000,always,FALSE,783520.23,5850502.91,-14.08203539,-13.42436058,-13.53286589,,,,,,
berlin_d1b80ff2,25,f,medium,3000,always,FALSE,792417.0581172297,5833894.548528573,-6.904382779,-5.239060132,-7.164847841,,,,,,
berlin_1b0aa1ba,24,f,high,3600,always,FALSE,795648.0358458322,5836281.805943133,-7.546273753,-6.102593465,-7.951077313,,,,,,
berlin_12873247,85,m,very_low,900,always,FALSE,792140.2978497243,5826080.629749992,-12.26178647,-2.228227938,-13.02769068,,,,,,
berlin_7dc4a2ac,48,m,very_high,4600,always,FALSE,792754.2991647972,5828310.672179814,-8.682704531,-2.104039595,-9.549732214,,,,,,
berlin_e2510bef,62,f,medium,1500,always,FALSE,797200.4705,5820978.719129814,-7.965999165,-4.760172874,-8.471970672,,,,,,
berlin_f769ba0b,23,f,medium,2000,always,FALSE,802882.1859,5827789.199686988,-8.156705735,-2.954195243,-10.20609445,,,,,,
berlin_b7ceb791,44,f,very_high,5600,always,FALSE,799787.7024999456,5819172.848770773,-7.670935458,-5.217602864,-8.661934739,,,,,,
berlin_7cd311cc,32,f,medium,3000,always,FALSE,800258.8326757267,5823693.98,-12.17832367,-2.169896778,-14.0830307,,,,,,
berlin_4d57b074,76,m,high,3600,always,FALSE,790823.5018088906,5835321.710595136,-6.79511821,-5.713476718,-7.543314558,,,,,,
bb_ed39fd98,60,m,high,3600,always,FALSE,807204.58,5809033.38,-14.76171505,-12.17373283,-15.05989392,,,,,,
berlin_0ce5ddf8,52,f,very_high,5600,always,FALSE,792715.0916585261,5815749.215211171,-7.171408201,-5.665008916,-7.566289583,,,,,,
berlin_f265d263,47,m,high,5600,always,FALSE,795217.2334846015,5832779.100828103,-5.350525197,-3.607734361,-5.661661641,,,,,,
berlin_8a2d6710,35,f,high,4600,always,FALSE,795946.2959270219,5835637.625622438,-6.092350686,-4.562175058,-6.603427124,,,,,,
berlin_c618d577,80,m,medium,2000,always,FALSE,792803.4199194866,5825828.760039386,-8.332667779,-2.104647407,-19.7796982,,,,,,
berlin_9fc4618d,30,f,medium,3000,always,FALSE,797639.2450526382,5821277.827587983,-6.13724,-3.396591739,-6.229592287,,,,,,
bb_173ce538,38,m,low,2000,always,FALSE,790007.53,5803561.06,-11.49347392,-11.48483934,-11.36429013,,,,,,
bb_e741668a,37,f,high,4600,always,FALSE,813238.69,5801938.07,-14.64840392,-11.58343292,-15.19811903,,,,,,
berlin_9b64bd9e,48,f,medium,3000,always,FALSE,793310.9970981712,5821398.351649057,-4.559830941,-3.250111111,-4.321565409,,,,,,
bb_d30e77e7,73,m,low,1500,always,FALSE,820203.11,5823839.07,-21.62866506,-18.30639532,-21.59147567,,,,,,
berlin_656de35a,26,f,medium,3000,always,FALSE,797088.2873983529,5822575.813247898,-5.587235353,-2.587162469,-5.664436525,,,,,,
berlin_7ae3e325,15,m,medium,3000,never,FALSE,787054.9874532737,5839031.859487486,-9.648709873,-8.473920866,-9.433095967,,,,,,
berlin_8bea4814,39,f,medium,3600,always,FALSE,811861.8302771742,5831595.368809318,-9.841063608,-7.758169577,-10.49734009,,,,,,
berlin_4e0ec091,18,m,low,3000,always,FALSE,801989.5482519907,5820868.373,-8.467788132,-4.812955834,-9.420589597,,,,,,
berlin_d19109c1,45,f,very_high,5600,always,FALSE,793309.2797533456,5825557.7475984935,-8.827254247,-1.618863347,-20.28437927,,,,,,
berlin_a1fc71aa,19,f,medium,1500,always,FALSE,804502.0554,5817713.012757694,-14.64088594,-10.08030594,-15.00606031,,,,,,
bb_3a1f48f7,34,f,high,3600,always,FALSE,790424.63,5802697.56,-8.744832964,-8.726203246,-8.615648228,,,,,,
bb_10d34984,39,f,medium,2600,always,FALSE,775975.72,5813498.68,-12.06312732,-11.79508875,-11.64597868,,,,,,
berlin_4de79998,29,m,high,3000,always,FALSE,796016.4601,5823710.373007394,-6.440082085,-2.445777144,-6.3205233,,,,,,
berlin_4dfff484,35,f,high,3600,always,FALSE,800019.4116,5825011.427,-18.41271543,-1.731037106,-20.02054663,,,,,,
berlin_ecd86a88,40,f,medium,1500,always,FALSE,806641.0130347991,5833681.795,-9.507857808,-7.568237306,-9.283169387,,,,,,
berlin_b5da7771,15,m,medium,3000,never,FALSE,785266.9748192905,5829244.213,-1.829936189,-1.815039641,-1.894469289,,,,,,
berlin_1f178f96,8,m,high,4600,never,FALSE,794584.2720380058,5823578.559777508,-4.547290132,-2.407216061,-4.539604025,,,,,,
berlin_d606a58c,40,f,high,3600,always,FALSE,807193.6696,5824312.925376136,-9.081007389,-5.901124542,-10.61834322,,,,,,
berlin_ab4e03fe,55,f,very_low,500,always,FALSE,803038.8837039827,5819479.891253648,-21.79078705,-14.44767168,-21.91962152,,,,,,
bb_efa4dfa1,13,f,low,3600,never,FALSE,800376.37,5808176.26,-13.12235691,-11.43799458,-13.74613333,,,,,,
bb_1b0cf111,12,m,very_low,2000,never,FALSE,772562.81,5817263.8,-12.89025441,-12.88040762,-12.87003123,,,,,,
