personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_bf7dfe19,10,m,very_low,1500.0,never,true,769955.64,5813673.25,-17.418232791201984,1.0,
berlin_5c20ac69,39,m,very_low,500.0,always,false,801005.4826084394,5831499.988741655,-4.692610420759702,1.0,
bb_cb611b5a,55,m,high,3600.0,always,false,787295.82,5812252.62,-8.44120121815996,1.0,
berlin_b41bd82e,57,f,low,1500.0,always,false,788475.9330668689,5817338.579558374,-8.079449709060887,1.0,
berlin_6578387b,28,f,medium,2000.0,always,false,818103.5552409976,5819981.131620721,-16.17091819274486,1.0,
bb_fb782902,74,f,medium,2000.0,always,false,801612.44,5859154.89,-20.24295261500232,1.0,
berlin_73e17866,98,m,medium,1500.0,always,true,797471.7303965566,5821108.486949993,-4.713597000698192,1.0,
berlin_a7f58e14,20,f,high,4600.0,always,false,804423.2904848377,5830400.758415197,-3.5410202721425974,1.0,
berlin_9d31dbf3,9,m,very_high,5600.0,never,false,791567.6561712864,5834916.44768488,-4.931314053232302,1.0,
berlin_c6b72bf4,8,m,very_high,5600.0,never,false,796381.8008387018,5835159.538077903,-4.218357625943194,1.0,
berlin_a8d2457c,39,f,medium,1500.0,always,false,798929.1335002761,5831894.213746927,-3.385823736999568,1.0,
bb_8ec01959,19,m,medium,2600.0,always,false,787703.3,5807088.76,-12.137796218917952,1.0,
berlin_b1d5442a,48,f,very_high,5600.0,always,false,802016.9168203296,5823618.010054595,-2.232156528241589,1.0,
bb_61c689af,43,m,high,3600.0,always,false,774053.24,5814481.04,-10.215864405463067,1.0,
berlin_b4dbd527,26,f,very_low,500.0,always,false,792036.0288390622,5837505.344388158,-19.05231300347845,1.0,
berlin_9c0d78ee,43,f,high,2600.0,always,false,795209.0846160967,5828446.931159441,-1.8863787232570266,1.0,
berlin_06be7bb3,25,f,very_low,1500.0,always,false,801813.7566396568,5826893.724714674,-3.2576005882046704,1.0,
bb_f53efcf0,58,f,high,3600.0,always,false,811808.08,5831785.34,-7.624602108113858,1.0,
berlin_1cf4822d,82,m,medium,3000.0,always,false,804208.6047629833,5839148.901584425,-7.770190019834699,1.0,
berlin_37452be0,29,f,medium,2000.0,always,false,803635.8707939538,5838855.520018345,-8.506688391499363,1.0,
berlin_90c59fb8,35,f,very_low,1500.0,always,false,805557.9946382688,5826470.910172481,-6.54716099120221,1.0,
berlin_f3c7859a,36,f,medium,3000.0,always,false,798561.3645490747,5831028.501202479,-2.1943041343780503,1.0,
berlin_bd439832,14,m,low,1500.0,never,false,806364.1524253495,5827578.330399794,-6.908726952301078,1.0,
berlin_fd2f5095,70,m,medium,2000.0,always,false,796042.4481270267,5816626.7898735525,-7.613613951231531,1.0,
berlin_0489a2b3,64,f,low,900.0,always,true,797202.4165278855,5822766.120960068,-4.123932852290891,1.0,
berlin_3cb2683f,31,m,low,1500.0,always,false,799587.3995052744,5830019.552975933,-1.777051830037977,1.0,
berlin_d3b0ddeb,97,m,medium,2000.0,always,true,806385.5656442288,5816263.3744451,-10.239200011685035,1.0,
bb_6f67007c,62,f,high,3000.0,always,false,779149.77,5809630.06,-11.264289070996124,1.0,
berlin_576a7e90,56,f,medium,3000.0,always,false,791045.7401572476,5834624.848600725,-5.886206356875198,1.0,
berlin_7f32d98c,1,m,low,2600.0,never,false,795462.1323432906,5817503.292631182,-6.295736996474685,1.0,
bb_90bcd734,53,m,medium,1500.0,always,false,820112.82,5841676.48,-18.803648226159442,1.0,
bb_15826368,24,f,very_low,2000.0,always,false,775432.8,5813193.42,-13.998218468575741,1.0,
berlin_ad23284e,43,f,medium,3000.0,always,false,799471.3546472585,5816274.80921814,-6.954217527504053,1.0,
berlin_4c308f15,88,m,high,3600.0,always,false,797310.8944654544,5831487.98378115,-2.90938212639448,1.0,
berlin_bc40c6d8,9,m,low,2000.0,never,false,798443.5759991521,5826070.196439127,-1.3318421623935561,1.0,
bb_d37c9957,40,f,medium,3600.0,always,false,793480.55,5839720.2,-8.389268231578507,1.0,
bb_23bf1c46,46,f,very_high,5600.0,always,false,781129.34,5810901.12,-7.844395597533858,1.0,
berlin_e9bd9d23,44,f,very_low,1500.0,always,false,792925.173333055,5824788.845144729,-2.487212710441063,1.0,
bb_6e0f24cf,58,m,very_high,5600.0,always,false,778266.04,5812211.76,-8.641926732684075,1.0,
bb_d9e87eec,65,m,high,3600.0,always,false,792542.75,5814880.37,-6.629026236416696,1.0,
berlin_ddfd2afe,63,f,medium,1500.0,always,false,795110.3633531271,5822033.844144087,-4.688715486153206,1.0,
bb_631f45ea,50,m,medium,2000.0,always,false,821382.4,5825629.72,-16.481252679845216,1.0,
berlin_f4b8e8d2,48,f,medium,3000.0,always,false,803228.0334521786,5832311.072787525,-3.850046563792302,1.0,
bb_cc29faf0,88,f,medium,1500.0,always,false,792099.13,5815507.58,-9.162367002564668,1.0,
bb_4a1de195,52,m,low,900.0,always,false,814702.06,5807482.78,-26.76776328247445,1.0,
bb_dc21165b,87,m,high,4600.0,always,true,819464.14,5829695.93,-10.59458240322586,1.0,
berlin_a19c9558,10,m,medium,3000.0,never,false,809065.0231105229,5832879.721642874,-7.162293021779868,1.0,
berlin_6ddd1035,79,m,medium,2600.0,always,true,796397.6599658085,5835474.898649627,-5.431872071689354,1.0,
berlin_73e97672,18,f,low,900.0,always,false,795731.6542294391,5830122.122598353,-3.580432702684612,1.0,
berlin_9db364b7,35,f,high,3600.0,always,false,799509.4360713635,5816718.405566633,-6.336386755473096,1.0,
berlin_643b1d0c,66,m,medium,1500.0,always,false,795987.4460120237,5833184.372963827,-5.321225800005358,1.0,
berlin_0a3f5b36,23,f,medium,3000.0,always,false,792605.6226975723,5826289.922288756,-2.076074664653968,1.0,
berlin_5950410d,65,m,low,1500.0,always,false,796244.2959158856,5829307.9953112705,-2.4780323752251183,1.0,
bb_d98c05b1,43,f,very_low,499.0,always,false,797893.99,5853804.51,-43.41823980681594,1.0,
