"personId","age","sex","economic_status","income","carAvail","restricted_mobility","homeX","homeY","twalk_expSum","car_base_expSum","car_policy_expSum","pt_expSum","brainExpBeta","age_group","income_bin","bezirk","car_base_expSum_adj","car_policy_expSum_adj","mm_expSum_base","mm_expSum_policy","mm_logSum_base","mm_logSum_policy","mm_delta","car_share_base","changed","outcome","car_logSum_base","car_logSum_policy","car_delta"
"berlin_df02efd9",28,"m","very_high",5600,"always","No restriction",800516.227644989,5824766.52283731,0.00311366324032784,0.344158018294331,2.76568297260571e-08,0.0105456090491123,1,"15–29","5600",5,0.344158018294331,2.76568297260571e-08,0.357817290583771,0.0136592999462698,-1.02773278435804,-4.29333467459565,-3.26560189023761,0.961826125654366,TRUE,"Worsened",-1.06665437157341,-17.4033931331118,-16.3367387615384
"berlin_b03d393d",27,"f","medium",2600,"always","No restriction",804801.787300558,5828406.01570628,2.70339483606211e-10,0.0258890600580527,0.00075419698379014,0.000243430824947687,1,"15–29","2600",6,0.0258890600580527,0.00075419698379014,0.0261324911533399,0.00099762807907731,-3.64457586708842,-6.91013001736534,-3.26555415027692,0.990684734422801,TRUE,"Worsened",-3.65393479109007,-7.18985697236554,-3.53592218127547
"berlin_2e656333",46,"f","medium",2600,"always","No restriction",799251.859464564,5827056.99561075,0.000557879253607003,0.31732283485389,2.75184701739645e-09,0.0120378773438127,1,"45–59","2600",10,0.31732283485389,2.75184701739645e-09,0.32991859145131,0.0125957593492667,-1.10890934752702,-4.3743950812556,-3.26548573372858,0.961821622291696,TRUE,"Worsened",-1.14783561684978,-19.7109935080293,-18.5631578911795
"berlin_b2187832",48,"f","high",3600,"always","No restriction",806438.983839705,5826103.23341777,7.40861789824583e-15,0.00406233172972298,5.87183699465089e-05,0.00010021806977451,1,"45–59","3600",6,0.00406233172972298,5.87183699465089e-05,0.0041625497995049,0.000158936439728427,-5.48162745990212,-8.7470061858011,-3.26537872589898,0.975923874882208,TRUE,"Worsened",-5.50599815256001,-9.74275793380986,-4.23675978124985
"berlin_de70fafc",23,"f","medium",3000,"always","No restriction",796266.801397769,5823460.33137076,5.5488142678482e-06,0.109033145445433,3.22750924273365e-05,0.00429003427567295,1,"15–29","3000",12,0.109033145445433,3.22750924273365e-05,0.113328728535374,0.00432785818236813,-2.17746258143572,-5.44268250544984,-3.26521992401412,0.962096256214504,TRUE,"Worsened",-2.21610335632262,-10.3412147574917,-8.12511140116908
"bb_0f5f4490",46,"f","high",3600,"always","No restriction",817217.09,5808689.53,1.69137605900685e-55,1.30233016024426e-06,3.94445403163334e-08,1.07212276582436e-08,1,"45–59","3600",NA,1.30233016024426e-06,3.94445403163334e-08,1.3130513879025e-06,5.01657679745769e-08,-13.5431568256315,-16.8079329557141,-3.26477613008259,0.99183487580378,TRUE,"Worsened",-13.551355467027,-17.0483701942552,-3.49701472722821
"berlin_ae5c3d08",51,"f","medium",2600,"always","Restricted mobility",804722.932096833,5820557.9236863,1.18694915077331e-16,0.00184700262796725,7.45534743788306e-06,6.57041932181975e-05,1,"45–59","2600",3,0.00184700262796725,7.45534743788306e-06,0.00191270682118557,7.31595406561992e-05,-6.25923585631411,-9.52286801308079,-3.26363215676668,0.965648581115223,TRUE,"Worsened",-6.29419115493592,-11.8065790061544,-5.51238785121847
"berlin_4c30c979",36,"m","high",4600,"always","No restriction",798243.874278883,5829514.3858261,1.76127862370766e-05,0.162841858051763,3.0483265300666e-05,0.0064279234973734,1,"30–44","4600",10,0.162841858051763,3.0483265300666e-05,0.169287394335373,0.00647601954891114,-1.77615745017349,-5.03964922450065,-3.26349177432717,0.961925479986766,TRUE,"Worsened",-1.8149757451216,-10.3983327035968,-8.58335695847522
"berlin_09c59f66",20,"f","medium",3000,"always","No restriction",811564.930013588,5818723.185842,3.9134071415869e-28,7.76166611405433e-05,3.22475564789343e-07,2.75352920927894e-06,1,"15–29","3000",3,7.76166611405433e-05,3.22475564789343e-07,8.03701903498223e-05,3.07600477406828e-06,-9.42886721732361,-12.6918789542843,-3.26301173696067,0.965739421577903,TRUE,"Worsened",-9.46372844840164,-14.9472384716762,-5.48351002327455
"berlin_26da84c2",51,"f","medium",3000,"always","No restriction",806053.087867185,5822270.89908495,2.23602163260675e-16,0.00499599861928727,1.41113767935597e-05,0.000184311762085369,1,"45–59","3000",3,0.00499599861928727,1.41113767935597e-05,0.00518031038137286,0.000198423138879152,-5.26289030532188,-8.52510874249887,-3.26221843717699,0.96442071062994,TRUE,"Worsened",-5.29911796308248,-11.1685292211291,-5.8694112580466
"berlin_c6e9e10a",93,"m","high",3600,"always","Restricted mobility",806397.804460406,5820333.79734948,2.50752012090738e-25,0.00381100009579779,7.03308609200296e-06,0.000144492989364119,1,"60+","3600",3,0.00381100009579779,7.03308609200296e-06,0.00395549308516191,0.000151526075456122,-5.53265001166213,-8.79475283260305,-3.26210282094092,0.963470296558942,TRUE,"Worsened",-5.56986363195324,-11.864884959564,-6.29502132761079
"berlin_aaaabd8c",54,"m","medium",2000,"always","No restriction",806519.018726074,5824193.89432304,1.40800625198371e-15,0.00109527280508674,3.81989925681135e-06,3.96740877278096e-05,1,"45–59","2000",6,0.00109527280508674,3.81989925681135e-06,0.00113494689281596,4.34939869860289e-05,-6.781169419614,-10.0428878596305,-3.26171844001654,0.965043220982102,TRUE,"Worsened",-6.81675180967764,-12.475286508256,-5.65853469857839
"bb_1bdb4676",74,"m","low",900,"always","No restriction",821243.57,5827358.1,2.38702575188583e-62,1.10055863535472e-10,1.88351698416122e-12,2.42951464413716e-12,1,"60+","900",NA,1.10055863535472e-10,1.88351698416122e-12,1.12485378179609e-10,4.31303162829839e-12,-22.9081978744679,-26.1693800650418,-3.26118219057385,0.978401507080699,TRUE,"Worsened",-22.930033028726,-26.9978803504785,-4.06784732175255
"berlin_5d10ace6",43,"f","high",3600,"always","No restriction",793254.176760761,5824954.67595084,5.94727890220709e-05,0.142218683110758,0.000518158113940771,0.00507342295055347,1,"30–44","3600",2,0.142218683110758,0.000518158113940771,0.147351578850334,0.00565105385351631,-1.9149338548892,-5.17591322847074,-3.26097937358154,0.965165654961939,TRUE,"Worsened",-1.95038938409179,-7.56523012301292,-5.61484073892113
"berlin_ec26e739",97,"m","very_high",5600,"always","No restriction",809915.516646095,5825841.50593716,2.67198160308061e-29,0.00174704574622481,5.8869122517239e-05,8.46566902160598e-06,1,"60+","5600",7,0.00174704574622481,5.8869122517239e-05,0.00175551141524642,6.73347915388449e-05,-6.3449950598156,-9.60583349294818,-3.26083843313258,0.995177662219634,TRUE,"Worsened",-6.34982906258358,-9.74019384046684,-3.39036477788326
"berlin_899ab54c",67,"m","medium",3000,"always","Restricted mobility",799557.379468226,5812375.17252441,2.16883328285931e-40,0.000107143377578203,3.55376179687891e-06,5.78495701794744e-07,1,"60+","3000",12,0.000107143377578203,3.55376179687891e-06,0.000107721873279997,4.13225749867365e-06,-9.13595789990104,-12.3966866904797,-3.2607287905787,0.994629728539058,TRUE,"Worsened",-9.14134264310447,-12.5475038544288,-3.40616121132433
"bb_7af67b05",43,"m","very_high",5600,"always","No restriction",818035.19,5804205.97,2.86392948188492e-64,6.35249908319277e-06,2.33502823949157e-07,1.07212276582435e-08,1,"30–44","5600",NA,6.35249908319277e-06,2.33502823949157e-07,6.36322031085101e-06,2.442240516074e-07,-11.964975970574,-15.225179788689,-3.26020381811493,0.998315125497076,TRUE,"Worsened",-11.9666622660744,-15.2700716659099,-3.30340939983555
"berlin_20a13634",63,"f","very_high",5600,"always","No restriction",799446.454769841,5829220.69145746,0.000543037028039749,0.241172183967956,0.000799460551881009,0.00825196835450011,1,"60+","5600",4,0.241172183967956,0.000799460551881009,0.249967189350496,0.00959446593442087,-1.38642561233097,-4.64656881189277,-3.26014319956179,0.964815360746375,TRUE,"Worsened",-1.42224414429531,-7.13157336789443,-5.70932922359911
"berlin_ae86e65f",40,"m","very_high",4600,"always","No restriction",806433.423881937,5816917.61206435,1.53940991859855e-25,0.000528155811794714,6.62810610028826e-06,1.41922039681478e-05,1,"30–44","4600",5,0.000528155811794714,6.62810610028826e-06,0.000542348015762861,2.0820310068436e-05,-7.51960266707631,-10.779581602072,-3.25997893499571,0.973831924233769,TRUE,"Worsened",-7.54611921969484,-11.9241914506391,-4.37807223094424
"berlin_076a3160",55,"m","high",4600,"always","No restriction",798390.196565301,5825841.33200623,0.00378629162510562,0.462716950609202,1.95892884415905e-08,0.0146977531889139,1,"45–59","4600",11,0.462716950609202,1.95892884415905e-08,0.481200995423221,0.018484064403308,-0.731470226256942,-3.99084630170687,-3.25937607544993,0.96158768375414,TRUE,"Worsened",-0.770639749616138,-17.748282928182,-16.9776431785659
"berlin_1fee63ea",18,"f","medium",3600,"always","No restriction",813350.302487793,5821614.71231678,6.62983111554209e-29,8.38062701213713e-05,5.59562080878748e-07,2.76664539528783e-06,1,"15–29","3600",3,8.38062701213713e-05,5.59562080878748e-07,8.65729155166591e-05,3.32620747616658e-06,-9.35452354516277,-12.6136777990529,-3.25915425389016,0.968042598787661,TRUE,"Worsened",-9.38700273082457,-14.3961113575683,-5.00910862674373
"bb_f9b36b49",44,"f","very_high",5600,"always","No restriction",817918.97,5804432.43,1.04736112005464e-63,5.99174304409649e-06,2.19925169047595e-07,1.07212276582436e-08,1,"30–44","5600",NA,5.99174304409649e-06,2.19925169047595e-07,6.00246427175474e-06,2.30646396705838e-07,-12.0233404610962,-15.2823800494109,-3.25903958831469,0.998213862311735,TRUE,"Worsened",-12.0251281958303,-15.3299784891478,-3.30485029331743
"berlin_d8e70f10",49,"f","very_low",2000,"always","No restriction",803817.094782375,5825241.16420733,4.32011414208818e-09,0.0111287750471872,4.67957656007171e-06,0.000439867166713408,1,"45–59","2000",11,0.0111287750471872,4.67957656007171e-06,0.0115686465340148,0.000444551063387622,-4.45945672525763,-7.71844563134595,-3.25898890608832,0.961977273181075,TRUE,"Worsened",-4.49822117840502,-12.2723029307453,-7.77408175234029
"bb_46d57ef1",69,"m","low",1500,"always","No restriction",818784.29,5823577.7,8.83477704318913e-56,4.11715904800166e-08,7.23725477630032e-10,8.93119507989801e-10,1,"60+","1500",NA,4.11715904800166e-08,7.23725477630032e-10,4.20647099880064e-08,1.61684498561983e-09,-16.984056690345,-20.2427891263644,-3.25873243601937,0.978767962307491,TRUE,"Worsened",-17.0055173698968,-21.0466089699918,-4.04109160009504
"berlin_710020e5",43,"m","low",2000,"always","No restriction",802129.19655498,5824637.12804553,4.9308524310952e-06,0.0519704944358848,6.33834203219774e-06,0.00206612869334996,1,"30–44","2000",3,0.0519704944358848,6.33834203219774e-06,0.0540415539816659,0.00207739788781325,-2.91800201016617,-6.17663918391641,-3.25863717375024,0.96167653605069,TRUE,"Worsened",-2.95707913613587,-11.9688933328317,-9.01181419669582
"bb_13f9cbf3",37,"f","high",4600,"always","No restriction",820692.2,5806262.84,6.18043129935758e-65,6.10217320541749e-07,2.12216990306102e-08,2.32725443796469e-09,1,"30–44","4600",NA,6.10217320541749e-07,2.12216990306102e-08,6.12544574979714e-07,2.35489534685749e-08,-14.3056441216985,-17.5641844561731,-3.25854033447466,0.996200677415122,TRUE,"Worsened",-14.3094506800425,-17.6682416395478,-3.35879095950527
"berlin_6ba742fd",62,"f","very_high",5600,"always","No restriction",807074.338750249,5824602.87885919,2.40683379963297e-21,0.00511594875704593,6.20870608971875e-05,0.000140000895655764,1,"60+","5600",6,0.00511594875704593,6.20870608971875e-05,0.00525594965270169,0.000202087956552952,-5.24839457685984,-8.50680752685458,-3.25841294999474,0.973363349174435,TRUE,"Worsened",-5.27539241153034,-9.68697294987814,-4.4115805383478
"bb_ba888850",78,"f","very_high",5600,"always","No restriction",821325,5822383.08,1.12259029164877e-63,5.60727369276989e-06,2.14815880383211e-07,8.93119507989801e-10,1,"60+","5600",NA,5.60727369276989e-06,2.14815880383211e-07,5.60816681227788e-06,2.157089998912e-07,-12.0912866632611,-15.3493355603086,-3.25804889704755,0.999840746622223,TRUE,"Worsened",-12.091445929321,-15.3534845460239,-3.26203861670293
"berlin_cf14ba8e",60,"m","high",5600,"always","No restriction",795009.895102291,5825189.94719801,9.73003355491485e-08,0.174404210413281,3.00571106322885e-05,0.00694747950029185,1,"60+","5600",12,0.174404210413281,3.00571106322885e-05,0.181351787213909,0.00697763391125969,-1.70731655824853,-4.96504540086986,-3.25772884262133,0.961690056065273,TRUE,"Worsened",-1.74637962552069,-10.4124112982763,-8.6660316727556
"bb_0567f69e",49,"m","high",4600,"always","No restriction",820330.19,5805999.11,9.12841406300419e-65,7.97031013766006e-07,2.84360226962162e-08,2.3272544379647e-09,1,"45–59","4600",NA,7.97031013766006e-07,2.84360226962162e-08,7.99358268203971e-07,3.07632771341809e-08,-14.0394565959298,-17.2969441591613,-3.25748756323148,0.99708859652732,TRUE,"Worsened",-14.0423722457815,-17.3756090907287,-3.33323684494715
"berlin_457d55c3",78,"m","high",3600,"always","Restricted mobility",804488.861348784,5815782.99473228,3.75140063324005e-33,0.00021605717605274,3.44479752204943e-06,5.06904515076892e-06,1,"60+","3600",5,0.00021605717605274,3.44479752204943e-06,0.000221126221203508,8.51384267281835e-06,-8.41677688281553,-11.6738171693738,-3.25704028655829,0.977076236715935,TRUE,"Worsened",-8.43996748136015,-12.5786454296673,-4.13867794830717
"berlin_c42ae2b6",76,"m","high",3600,"always","No restriction",808610.768837251,5827248.62829615,1.19542993726739e-25,0.00247697089896986,7.27647516114267e-05,2.35171680554891e-05,1,"60+","3600",7,0.00247697089896986,7.27647516114267e-05,0.00250048806702535,9.62819196669158e-05,-5.99126933935212,-9.2482300068714,-3.25696066751928,0.990594968892027,TRUE,"Worsened",-6.00071887704217,-9.5282789011769,-3.52756002413473
"berlin_74f6bfe8",38,"f","very_high",5600,"always","No restriction",799954.040971493,5815985.84095432,4.02577762751784e-23,0.00225474395717466,7.51963610990203e-05,1.21052064946428e-05,1,"30–44","5600",12,0.00225474395717466,7.51963610990203e-05,0.0022668491636693,8.73015675936631e-05,-6.0893644453257,-9.34614213888058,-3.25677769355489,0.994659897672658,TRUE,"Worsened",-6.09471885696433,-9.49540771781998,-3.40068886085565
"berlin_86c8b629",77,"m","very_high",5600,"always","No restriction",808876.345157795,5819563.44828669,2.10445482917673e-32,0.0024056183831623,6.21217926729718e-06,8.99000768233467e-05,1,"60+","5600",3,0.0024056183831623,6.21217926729718e-06,0.00249551845998565,9.61122560906439e-05,-5.99325877177255,-9.24999371535773,-3.25673494358518,0.963975390979931,TRUE,"Worsened",-6.02994828449911,-11.9889987948687,-5.95905051036956
"berlin_2910ccdf",64,"m","medium",3000,"always","No restriction",807108.040470423,5820759.91682844,3.84028226442409e-26,0.00266714169781928,4.08635605650814e-06,0.000102599081516509,1,"60+","3000",3,0.00266714169781928,4.08635605650814e-06,0.00276974077933579,0.000106685437573017,-5.88900154462913,-9.14562588907375,-3.25662434444462,0.962957153867261,TRUE,"Worsened",-5.92674790515264,-12.4078569247613,-6.48110901960868
"berlin_0f65f84f",34,"m","medium",3000,"always","No restriction",798846.69332035,5829240.30610212,0.000221948783861094,0.154557603881548,6.43550253339871e-05,0.00590461625875916,1,"30–44","3000",4,0.154557603881548,6.43550253339871e-05,0.160684168924168,0.00619092006795424,-1.82831452431999,-5.08467156553562,-3.25635704121563,0.961872005912969,TRUE,"Worsened",-1.86718841147488,-9.65109553320304,-7.78390712172817
"berlin_a48fc59e",39,"f","very_high",5600,"always","No restriction",793711.649191698,5828673.78680313,4.49490765641357e-05,0.126729891165685,6.02384584858629e-05,0.00497278148842433,1,"30–44","5600",10,0.126729891165685,6.02384584858629e-05,0.131747621730673,0.00507796902347433,-2.02686714310368,-5.28284389586116,-3.25597675275748,0.961914071016431,TRUE,"Worsened",-2.06569729867742,-9.71719956434416,-7.65150226566674
"berlin_150a4eaf",61,"f","high",4600,"always","No restriction",806597.764543292,5821456.825617,9.97460456265597e-24,0.00611558103234997,1.5454792746329e-05,0.000229102586108721,1,"60+","4600",3,0.00611558103234997,1.5454792746329e-05,0.00634468361845869,0.00024455737885505,-5.06013804218607,-8.31606059823824,-3.25592255605217,0.963890620890506,TRUE,"Worsened",-5.0969154968017,-11.0775913926073,-5.98067589580565
"bb_a8cf136b",50,"m","high",3600,"always","No restriction",817015.22,5825488.14,1.0363911675108e-38,1.88459745651862e-05,7.09522369539129e-07,1.78295783400197e-08,1,"45–59","3600",NA,1.88459745651862e-05,7.09522369539129e-07,1.88638041435262e-05,7.27351947879149e-07,-10.8782655967758,-14.1338553666812,-3.2555897699054,0.999054825940496,TRUE,"Worsened",-10.879211217794,-14.158673812247,-3.27946259445295
"berlin_9bcc5711",23,"f","medium",3600,"always","No restriction",798418.853170519,5825931.495632,0.00578335187977291,0.418044261495758,1.37614596786443e-08,0.0109838356433623,1,"15–29","3600",11,0.418044261495758,1.37614596786443e-08,0.434811449018894,0.0167672012845949,-0.832842792391568,-4.08833060529177,-3.2554878129002,0.961438026618276,TRUE,"Worsened",-0.872167963317365,-18.1013939287706,-17.2292259654532
"berlin_7af39a61",34,"f","medium",3000,"always","Restricted mobility",801399.322173862,5827512.05116214,3.54654137532612e-05,0.0996529536539216,8.71660671034191e-06,0.00395318545014059,1,"30–44","3000",11,0.0996529536539216,8.71660671034191e-06,0.103641604517815,0.00399736747060419,-2.26681644176184,-5.52211926687536,-3.25530282511352,0.961514964164722,TRUE,"Worsened",-2.3060615924824,-11.6502805344998,-9.34421894201736
"berlin_520c9e0b",61,"m","medium",2000,"always","No restriction",798965.276749948,5829099.54671427,2.32628211129297e-05,0.12219156255672,9.39177571533223e-05,0.00478239309573003,1,"60+","2000",4,0.12219156255672,9.39177571533223e-05,0.126997218473563,0.00489957367399628,-2.06359009454636,-5.31860708295762,-3.25501698841126,0.962159360853692,TRUE,"Worsened",-2.10216528080912,-9.27309108256441,-7.17092580175529
"berlin_b66cae54",20,"m","high",5600,"always","No restriction",797883.956512162,5827321.60996903,0.000565523689859449,0.371254752710839,8.47718334620665e-15,0.0143358594828115,1,"15–29","5600",10,0.371254752710839,8.47718334620665e-15,0.38615613588351,0.0149013831726795,-0.951513494196668,-4.20630123995802,-3.25478774576136,0.961410989524801,TRUE,"Worsened",-0.990866787032453,-32.4013981528517,-31.4105313658193
"berlin_0bd236c2",59,"f","very_high",5600,"always","No restriction",800610.97618799,5813400.36530104,5.24072501757784e-29,0.00074184925878304,1.83685141181782e-05,1.06723443004749e-05,1,"45–59","5600",12,0.00074184925878304,1.83685141181782e-05,0.000752521603083514,2.90408584186531e-05,-7.19208085333669,-10.4468068085736,-3.2547259552369,0.985817889803104,TRUE,"Worsened",-7.20636449071464,-10.9048725483354,-3.69850805762079
"berlin_5bf310fd",28,"m","high",4600,"always","No restriction",802755.871352375,5827563.60753137,8.11060614167832e-07,0.100412097117086,7.39759012419705e-05,0.00395318545014059,1,"15–29","4600",11,0.100412097117086,7.39759012419705e-05,0.104366093627841,0.00402797241199673,-2.25985042996368,-5.51449215320669,-3.25464172324302,0.962114165881744,TRUE,"Worsened",-2.29847258976874,-9.51177117669077,-7.21329858692202
"berlin_406052af",68,"m","medium",2600,"always","No restriction",812305.36287003,5820142.75282058,3.40327523880868e-40,5.15035595185135e-05,2.00502317413703e-07,1.85960102382403e-06,1,"60+","2600",3,5.15035595185135e-05,2.00502317413703e-07,5.33631605423375e-05,2.06010334123773e-06,-9.83838992755741,-13.0927544107717,-3.25436448321424,0.965151969918486,TRUE,"Worsened",-9.8738596358187,-15.4224400320935,-5.5485803962748
"berlin_1f8533ae",38,"m","low",3000,"always","No restriction",810752.091151264,5824588.25882435,8.57458192960336e-25,0.000181711452260566,5.73463080580387e-06,1.3320215584671e-06,1,"30–44","3000",7,0.000181711452260566,5.73463080580387e-06,0.000183043473819033,7.06665236427097e-06,-8.60578687148356,-11.8601236888804,-3.25433681739682,0.992722922425609,TRUE,"Worsened",-8.61309055614678,-12.0689871850778,-3.45589662893105
"berlin_cc67edcf",35,"m","high",4600,"always","No restriction",801967.736684966,5828333.72417654,7.28231501039465e-06,0.195758176623693,0.000594534310639193,0.00724493778146212,1,"30–44","4600",11,0.195758176623693,0.000594534310639193,0.203010396720165,0.00784675440711171,-1.59449808588154,-4.84765528400573,-3.25315719812419,0.964276607436667,TRUE,"Worsened",-1.63087517423677,-7.42773213006029,-5.79685695582352
"bb_cd49997d",40,"m","very_high",5600,"always","No restriction",818129.16,5804580.09,9.38254760356211e-64,6.57005648174728e-06,2.43707341547766e-07,1.07212276582436e-08,1,"30–44","5600",NA,6.57005648174728e-06,2.43707341547766e-07,6.58077770940553e-06,2.5442856920601e-07,-11.9313576266925,-15.1842457114476,-3.25288808475506,0.998370826651245,TRUE,"Worsened",-11.9329881285873,-15.2272977514191,-3.29430962283181
