id,xcoord,ycoord,time,car_accessibility_base,car_accessibility_policy,delta
14922,745517.63,5906686.9,28800,-45.4990488,-45.75682123,-0.25777243
15145,746517.63,5906686.9,28800,-47.72918541,-47.98571033,-0.256524917
15368,747517.63,5906686.9,28800,-46.85745404,-47.11351183,-0.256057784
15591,748517.63,5906686.9,28800,-43.15257683,-43.40863461,-0.256057784
15814,749517.63,5906686.9,28800,-47.16817776,-47.42423555,-0.256057784
16037,750517.63,5906686.9,28800,-50.44330523,-50.6918119,-0.248506668
16260,751517.63,5906686.9,28800,-47.30004559,-47.54855225,-0.248506668
16483,752517.63,5906686.9,28800,-47.53052654,-47.77903321,-0.248506668
16706,753517.63,5906686.9,28800,-50.79846878,-51.04697545,-0.248506668
16929,754517.63,5906686.9,28800,-50.36982891,-51.39807296,-1.028244049
17152,755517.63,5906686.9,28800,-46.6017886,-47.63003264,-1.028244049
17375,756517.63,5906686.9,28800,-46.76813372,-47.79637777,-1.028244049
17598,757517.63,5906686.9,28800,-50.54473947,-51.57298352,-1.028244049
17821,758517.63,5906686.9,28800,-54.32134522,-55.34958926,-1.028244049
18044,759517.63,5906686.9,28800,-55.89586763,-56.85415424,-0.958286618
18267,760517.63,5906686.9,28800,-56.43423775,-57.37319247,-0.938954724
18490,761517.63,5906686.9,28800,-53.39579131,-54.33474603,-0.938954724
18713,762517.63,5906686.9,28800,-51.17130782,-52.11026254,-0.938954724
18936,763517.63,5906686.9,28800,-50.46941329,-51.40836801,-0.938954724
19159,764517.63,5906686.9,28800,-51.6456203,-52.58457502,-0.938954724
19382,765517.63,5906686.9,28800,-53.33064826,-54.26181828,-0.931170021
19605,766517.63,5906686.9,28800,-50.04717579,-50.87864474,-0.831468945
19828,767517.63,5906686.9,28800,-48.15408014,-48.98554909,-0.831468945
20051,768517.63,5906686.9,28800,-48.10239284,-48.93386178,-0.831468945
20274,769517.63,5906686.9,28800,-47.72210053,-48.50295361,-0.78085308
20497,770517.63,5906686.9,28800,-45.52568422,-46.3065373,-0.78085308
20720,771517.63,5906686.9,28800,-40.76147084,-41.60423556,-0.842764714
20943,772517.63,5906686.9,28800,-37.83237189,-38.6751366,-0.842764714
21166,773517.63,5906686.9,28800,-38.93420592,-39.77697063,-0.842764714
21389,774517.63,5906686.9,28800,-36.71879997,-37.52219642,-0.803396448
21612,775517.63,5906686.9,28800,-40.53189959,-41.33529604,-0.803396448
21835,776517.63,5906686.9,28800,-45.07645577,-45.81522807,-0.738772297
22058,777517.63,5906686.9,28800,-47.43269739,-48.17965832,-0.746960933
22281,778517.63,5906686.9,28800,-46.81449774,-47.59147634,-0.776978601
22504,779517.63,5906686.9,28800,-45.23932255,-46.01630115,-0.776978601
22727,780517.63,5906686.9,28800,-45.30741311,-46.12742601,-0.820012908
22950,781517.63,5906686.9,28800,-45.6314102,-46.45142806,-0.82001786
23173,782517.63,5906686.9,28800,-48.28938677,-49.10940463,-0.82001786
23396,783517.63,5906686.9,28800,-51.75283452,-52.57285238,-0.82001786
23619,784517.63,5906686.9,28800,-48.03652523,-48.88749832,-0.850973087
23842,785517.63,5906686.9,28800,-47.41969556,-48.16014835,-0.740452798
24065,786517.63,5906686.9,28800,-47.85562986,-48.61766516,-0.7620353
24288,787517.63,5906686.9,28800,-44.49779583,-45.26218077,-0.764384943
24511,788517.63,5906686.9,28800,-40.71052267,-41.47490761,-0.764384943
24734,789517.63,5906686.9,28800,-42.91458206,-43.67896701,-0.764384943
24957,790517.63,5906686.9,28800,-43.28138166,-44.11553751,-0.834155844
25180,791517.63,5906686.9,28800,-41.32474393,-42.15889977,-0.834155844
25403,792517.63,5906686.9,28800,-43.72766054,-44.54939275,-0.821732217
25626,793517.63,5906686.9,28800,-45.52981494,-46.3494064,-0.819591464
25849,794517.63,5906686.9,28800,-48.32810144,-49.15124422,-0.823142784
26072,795517.63,5906686.9,28800,-50.8033082,-51.74234636,-0.939038158
26295,796517.63,5906686.9,28800,-51.07126632,-52.01030448,-0.939038158
26518,797517.63,5906686.9,28800,-51.54641957,-52.48545772,-0.939038158
26741,798517.63,5906686.9,28800,-53.31293579,-54.3768474,-1.063911616
26964,799517.63,5906686.9,28800,-47.65574875,-48.57906842,-0.923319668
27187,800517.63,5906686.9,28800,-44.4776976,-45.40101727,-0.923319668
27410,801517.63,5906686.9,28800,-43.08998817,-44.01330784,-0.923319668
27633,802517.63,5906686.9,28800,-44.75537163,-45.6786913,-0.923319668
27856,803517.63,5906686.9,28800,-44.76642214,-45.68988923,-0.923467098
28079,804517.63,5906686.9,28800,-42.06151718,-42.98580749,-0.924290309
28302,805517.63,5906686.9,28800,-39.05476176,-39.97905207,-0.924290309
28525,806517.63,5906686.9,28800,-42.38956181,-43.31385211,-0.924290309
28748,807517.63,5906686.9,28800,-41.00397816,-42.48381758,-1.479839428
28971,808517.63,5906686.9,28800,-37.52815818,-39.00799761,-1.479839428
29194,809517.63,5906686.9,28800,-41.45846286,-42.94231397,-1.483851112
29417,810517.63,5906686.9,28800,-40.3507005,-41.91313983,-1.562439331
29640,811517.63,5906686.9,28800,-38.79690907,-40.3593484,-1.562439331
29863,812517.63,5906686.9,28800,-37.11644367,-38.64090333,-1.52445966
30086,813517.63,5906686.9,28800,-36.84551091,-38.17809346,-1.332582557
30309,814517.63,5906686.9,28800,-40.15893773,-41.68393591,-1.52499818
30532,815517.63,5906686.9,28800,-42.37082749,-43.80155398,-1.430726487
30755,816517.63,5906686.9,28800,-41.1363147,-42.56648688,-1.430172174
30978,817517.63,5906686.9,28800,-40.27787891,-41.70259782,-1.424718907
31201,818517.63,5906686.9,28800,-40.11317632,-41.61343702,-1.500260698
31424,819517.63,5906686.9,28800,-38.89403638,-40.39429707,-1.500260698
31647,820517.63,5906686.9,28800,-40.39258951,-41.89407172,-1.501482215
31870,821517.63,5906686.9,28800,-41.21949804,-42.75022175,-1.530723707
32093,822517.63,5906686.9,28800,-41.6524061,-43.18386204,-1.531455936
32316,823517.63,5906686.9,28800,-40.72040102,-42.22173768,-1.501336663
32539,824517.63,5906686.9,28800,-38.61433195,-40.11924012,-1.504908168
32762,825517.63,5906686.9,28800,-39.59378445,-41.10531313,-1.511528679
32985,826517.63,5906686.9,28800,-43.05426825,-44.56579693,-1.511528679
33208,827517.63,5906686.9,28800,-42.17737524,-43.68660849,-1.509233248
33431,828517.63,5906686.9,28800,-41.08120062,-42.58794355,-1.50674293
33654,829517.63,5906686.9,28800,-38.08930178,-39.59280449,-1.503502713
33877,830517.63,5906686.9,28800,-34.62117944,-36.03582491,-1.414645476
34100,831517.63,5906686.9,28800,-36.90077794,-38.37591003,-1.475132089
34323,832517.63,5906686.9,28800,-35.79463928,-37.21387021,-1.419230935
34546,833517.63,5906686.9,28800,-36.25932048,-37.67714782,-1.417827343
34769,834517.63,5906686.9,28800,-35.80473132,-37.22708159,-1.42235027
34992,835517.63,5906686.9,28800,-36.91490547,-38.33859189,-1.423686418
35215,836517.63,5906686.9,28800,-39.3272894,-40.83908491,-1.511795513
35438,837517.63,5906686.9,28800,-42.73570136,-44.24749687,-1.511795513
35661,838517.63,5906686.9,28800,-46.14411332,-47.65590883,-1.511795513
35884,839517.63,5906686.9,28800,-49.55252528,-51.06432079,-1.511795513
36107,840517.63,5906686.9,28800,-57.18193092,-58.66317989,-1.481248969
36330,841517.63,5906686.9,28800,-53.24091897,-54.72216794,-1.481248969
36553,842517.63,5906686.9,28800,-49.29990703,-50.78115599,-1.481248969
36776,843517.63,5906686.9,28800,-45.35889508,-46.84014405,-1.481248969
36999,844517.63,5906686.9,28800,-44.49945479,-45.98070376,-1.481248969
37222,845517.63,5906686.9,28800,-48.52613773,-50.0073867,-1.481248969
37445,846517.63,5906686.9,28800,-49.00549362,-50.48661517,-1.481121556
37668,847517.63,5906686.9,28800,-45.00089787,-46.48201942,-1.481121556
37891,848517.63,5906686.9,28800,-44.04169256,-45.52281412,-1.481121556
38114,849517.63,5906686.9,28800,-49.78059235,-51.39313118,-1.612538827
38337,850517.63,5906686.9,28800,-50.25582188,-51.86836071,-1.612538827
38560,851517.63,5906686.9,28800,-49.10074247,-50.90528238,-1.80453991
38783,852517.63,5906686.9,28800,-45.74288458,-47.54742449,-1.80453991
39006,853517.63,5906686.9,28800,-50.0457521,-51.85213325,-1.806381142
39229,854517.63,5906686.9,28800,-51.18417205,-52.99003658,-1.805864533
39452,855517.63,5906686.9,28800,-52.82025075,-54.61101517,-1.790764426
39675,856517.63,5906686.9,28800,-49.20573077,-50.9964952,-1.790764426
39898,857517.63,5906686.9,28800,-45.85652111,-47.64728553,-1.790764426
40121,858517.63,5906686.9,28800,-49.76646025,-51.55722467,-1.790764426
40344,859517.63,5906686.9,28800,-54.32873804,-56.13460257,-1.805864533
40567,860517.63,5906686.9,28800,-56.75431016,-58.56109123,-1.80678107
40790,861517.63,5906686.9,28800,-59.04561528,-60.70510692,-1.659491637
41013,862517.63,5906686.9,28800,-61.42893737,-63.088429,-1.659491637
41236,863517.63,5906686.9,28800,-64.41460176,-66.0740934,-1.659491637
41459,864517.63,5906686.9,28800,-67.74437718,-69.40386882,-1.659491637
41682,865517.63,5906686.9,28800,-71.27719449,-72.93668613,-1.659491637
41905,866517.63,5906686.9,28800,-74.93618239,-76.59567403,-1.659491637
42128,867517.63,5906686.9,28800,-78.67767691,-80.33716855,-1.659491637
42351,868517.63,5906686.9,28800,-85.59862645,-87.16010989,-1.561483437
42574,869517.63,5906686.9,28800,-87.33738797,-88.8988714,-1.561483437
42797,870517.63,5906686.9,28800,-89.42292652,-90.98440995,-1.561483437
43020,871517.63,5906686.9,28800,-91.80100013,-93.36248357,-1.561483437
43243,872517.63,5906686.9,28800,-94.42263923,-95.98412267,-1.561483437
43466,873517.63,5906686.9,28800,-97.24568488,-98.80716832,-1.561483437
43689,874517.63,5906686.9,28800,-100.2349119,-101.7963954,-1.561483437
43912,875517.63,5906686.9,28800,-103.3614097,-104.9228932,-1.561483437
44135,876517.63,5906686.9,28800,-106.6016767,-108.1631601,-1.561483437
44358,877517.63,5906686.9,28800,-109.9366837,-111.4981672,-1.561483437
44581,878517.63,5906686.9,28800,-113.3510257,-114.9125091,-1.561483437
44804,879517.63,5906686.9,28800,-116.8322025,-118.3936859,-1.561483437
45027,880517.63,5906686.9,28800,-120.3700313,-121.9315148,-1.561483437
45250,881517.63,5906686.9,28800,-123.9561765,-125.5176599,-1.561483437
45473,882517.63,5906686.9,28800,-127.5837766,-129.14526,-1.561483437
45696,883517.63,5906686.9,28800,-131.2471511,-132.8086346,-1.561483437
45919,884517.63,5906686.9,28800,-134.9415698,-136.5030533,-1.561483437
46142,885517.63,5906686.9,28800,-138.6630704,-140.2245538,-1.561483437
46365,886517.63,5906686.9,28800,-142.4083148,-143.9697983,-1.561483437
46588,887517.63,5906686.9,28800,-146.1744755,-147.735959,-1.561483437
46811,888517.63,5906686.9,28800,-149.9591443,-151.5206278,-1.561483437
47034,889517.63,5906686.9,28800,-153.7602596,-155.321743,-1.561483437
47257,890517.63,5906686.9,28800,-157.5760478,-159.1375313,-1.561483437
205,679517.63,5907686.9,28800,-76.55273221,-76.75987709,-0.207144879
428,680517.63,5907686.9,28800,-73.68936626,-73.89651114,-0.207144879
651,681517.63,5907686.9,28800,-71.44769789,-71.65484277,-0.207144879
874,682517.63,5907686.9,28800,-70.19376749,-70.40091237,-0.207144879
1097,683517.63,5907686.9,28800,-70.25066531,-70.45781019,-0.207144879
1320,684517.63,5907686.9,28800,-64.67464223,-65.00322402,-0.328581784
1543,685517.63,5907686.9,28800,-62.45080668,-62.77938846,-0.328581784
1766,686517.63,5907686.9,28800,-62.33457572,-62.6631575,-0.328581784
1989,687517.63,5907686.9,28800,-64.46442552,-64.7930073,-0.328581784
2212,688517.63,5907686.9,28800,-64.19447784,-64.55197602,-0.357498181
2435,689517.63,5907686.9,28800,-60.19455514,-60.55205332,-0.357498181
2658,690517.63,5907686.9,28800,-56.19493597,-56.55243415,-0.357498181
2881,691517.63,5907686.9,28800,-56.47249707,-56.82999525,-0.357498181
3104,692517.63,5907686.9,28800,-60.7970393,-61.14042443,-0.343385125
3327,693517.63,5907686.9,28800,-58.32761029,-58.59671154,-0.269101251
3550,694517.63,5907686.9,28800,-58.50759014,-58.77669139,-0.269101251
3773,695517.63,5907686.9,28800,-59.39064933,-59.65975058,-0.269101251
3996,696517.63,5907686.9,28800,-57.5857642,-57.83517092,-0.249406727
4219,697517.63,5907686.9,28800,-53.81888996,-54.0447066,-0.225816637
4442,698517.63,5907686.9,28800,-51.34441744,-51.56656189,-0.222144451
4665,699517.63,5907686.9,28800,-48.72265675,-48.94901683,-0.226360082
4888,700517.63,5907686.9,28800,-47.98503982,-48.21139991,-0.226360082
5111,701517.63,5907686.9,28800,-51.37175563,-51.5712174,-0.199461772
5334,702517.63,5907686.9,28800,-48.72943447,-48.93620759,-0.206773119
5557,703517.63,5907686.9,28800,-45.4651032,-45.67213538,-0.20703218
5780,704517.63,5907686.9,28800,-44.67421238,-44.88131855,-0.207106177
6003,705517.63,5907686.9,28800,-44.11587381,-44.32192521,-0.206051397
6226,706517.63,5907686.9,28800,-44.93629246,-45.14234385,-0.206051397
6449,707517.63,5907686.9,28800,-46.69711716,-46.90439808,-0.207280921
6672,708517.63,5907686.9,28800,-47.77768806,-47.98496898,-0.207280921
6895,709517.63,5907686.9,28800,-46.96297028,-47.19144724,-0.228476961
7118,710517.63,5907686.9,28800,-48.2536418,-48.48000188,-0.226360082
7341,711517.63,5907686.9,28800,-48.7786467,-49.00267764,-0.224030938
7564,712517.63,5907686.9,28800,-49.53730353,-49.76133447,-0.224030938
7787,713517.63,5907686.9,28800,-49.1233684,-49.32914557,-0.205777167
8010,714517.63,5907686.9,28800,-45.3097239,-45.51679509,-0.207071195
8233,715517.63,5907686.9,28800,-44.75948582,-44.96655702,-0.207071195
8456,716517.63,5907686.9,28800,-51.91403283,-52.11862303,-0.204590199
8679,717517.63,5907686.9,28800,-50.53725104,-50.74184124,-0.204590199
8902,718517.63,5907686.9,28800,-49.52420593,-49.72879613,-0.204590199
9125,719517.63,5907686.9,28800,-50.83063552,-51.03569815,-0.205062627
9348,720517.63,5907686.9,28800,-52.23551838,-52.440581,-0.205062627
9571,721517.63,5907686.9,28800,-48.54966254,-48.74997805,-0.200315514
9794,722517.63,5907686.9,28800,-44.85530701,-45.05562253,-0.200315514
10017,723517.63,5907686.9,28800,-46.83603476,-47.05692633,-0.220891574
10240,724517.63,5907686.9,28800,-45.32610831,-45.54437017,-0.218261862
10463,725517.63,5907686.9,28800,-44.63064051,-44.84890237,-0.218261862
10686,726517.63,5907686.9,28800,-46.1149808,-46.32201298,-0.20703218
10909,727517.63,5907686.9,28800,-48.76289802,-48.9699302,-0.20703218
11132,728517.63,5907686.9,28800,-52.93161163,-53.18947474,-0.25786311
11355,729517.63,5907686.9,28800,-49.00955781,-49.26742092,-0.25786311
11578,730517.63,5907686.9,28800,-45.37401008,-45.63028477,-0.25627469
11801,731517.63,5907686.9,28800,-47.97416938,-48.23044407,-0.25627469
12024,732517.63,5907686.9,28800,-50.33561486,-50.59188955,-0.25627469
12247,733517.63,5907686.9,28800,-43.45291474,-43.65265632,-0.19974158
12470,734517.63,5907686.9,28800,-46.73543235,-46.93517393,-0.19974158
12693,735517.63,5907686.9,28800,-50.74772494,-50.94746652,-0.19974158
12916,736517.63,5907686.9,28800,-57.11354285,-57.34829261,-0.234749762
13139,737517.63,5907686.9,28800,-53.96663121,-54.22527532,-0.258644111
13362,738517.63,5907686.9,28800,-51.37616672,-51.63481083,-0.258644111
13585,739517.63,5907686.9,28800,-49.42740257,-49.68103133,-0.253628751
13808,740517.63,5907686.9,28800,-48.06316441,-48.31679316,-0.253628751
14031,741517.63,5907686.9,28800,-44.28089231,-44.48037661,-0.199484301
14254,742517.63,5907686.9,28800,-45.49702676,-45.69651106,-0.199484301
14477,743517.63,5907686.9,28800,-45.77156219,-45.97104649,-0.199484301
14700,744517.63,5907686.9,28800,-49.02248551,-49.22222709,-0.19974158
14923,745517.63,5907686.9,28800,-49.47496433,-49.73273676,-0.25777243
15146,746517.63,5907686.9,28800,-50.81017937,-51.06710789,-0.256928517
15369,747517.63,5907686.9,28800,-47.9218621,-48.18029297,-0.258430867
15592,748517.63,5907686.9,28800,-43.90626117,-44.16469204,-0.258430867
15815,749517.63,5907686.9,28800,-46.95287523,-47.2113061,-0.258430867
16038,750517.63,5907686.9,28800,-50.87214728,-51.13057814,-0.258430867
16261,751517.63,5907686.9,28800,-50.99479433,-51.243301,-0.248506668
16484,752517.63,5907686.9,28800,-51.10593999,-51.35444666,-0.248506668
16707,753517.63,5907686.9,28800,-53.17484563,-53.42335229,-0.248506668
16930,754517.63,5907686.9,28800,-51.0371524,-52.06539645,-1.028244049
17153,755517.63,5907686.9,28800,-48.12057904,-49.14882309,-1.028244049
17376,756517.63,5907686.9,28800,-48.67010971,-49.69835376,-1.028244049
17599,757517.63,5907686.9,28800,-51.98829323,-53.01653728,-1.028244049
17822,758517.63,5907686.9,28800,-55.76489897,-56.79314302,-1.028244049
18045,759517.63,5907686.9,28800,-59.54150472,-60.56974877,-1.028244049
18268,760517.63,5907686.9,28800,-59.05043144,-59.98938616,-0.938954724
18491,761517.63,5907686.9,28800,-56.58595973,-57.52491445,-0.938954724
18714,762517.63,5907686.9,28800,-54.94303031,-55.88198504,-0.938954724
18937,763517.63,5907686.9,28800,-54.46355183,-55.40250656,-0.938954724
19160,764517.63,5907686.9,28800,-55.27864481,-56.21759953,-0.938954724
19383,765517.63,5907686.9,28800,-57.23713024,-58.16830026,-0.931170021
19606,766517.63,5907686.9,28800,-53.38924453,-54.22071347,-0.831468945
19829,767517.63,5907686.9,28800,-52.05425568,-52.88572463,-0.831468945
20052,768517.63,5907686.9,28800,-52.0199883,-52.85145724,-0.831468945
20275,769517.63,5907686.9,28800,-51.098994,-51.87984708,-0.78085308
20498,770517.63,5907686.9,28800,-46.45607759,-47.29884231,-0.842764714
20721,771517.63,5907686.9,28800,-43.52697864,-44.36974336,-0.842764714
20944,772517.63,5907686.9,28800,-40.59787969,-41.4406444,-0.842764714
21167,773517.63,5907686.9,28800,-37.67010154,-38.51286626,-0.842764714
21390,774517.63,5907686.9,28800,-37.6408484,-38.45114368,-0.810295281
21613,775517.63,5907686.9,28800,-40.22091068,-41.07199102,-0.851080335
21836,776517.63,5907686.9,28800,-41.57413232,-42.31290462,-0.738772297
22059,777517.63,5907686.9,28800,-43.42160973,-44.16857066,-0.746960933
22282,778517.63,5907686.9,28800,-43.76654437,-44.55790395,-0.791359581
22505,779517.63,5907686.9,28800,-41.28290944,-42.05988804,-0.776978601
22728,780517.63,5907686.9,28800,-41.41257543,-42.23258834,-0.820012908
22951,781517.63,5907686.9,28800,-42.83271135,-43.65272921,-0.82001786
23174,782517.63,5907686.9,28800,-46.75848257,-47.57850043,-0.82001786
23397,783517.63,5907686.9,28800,-50.74052344,-51.5605413,-0.82001786
23620,784517.63,5907686.9,28800,-54.73247071,-55.55248857,-0.82001786
23843,785517.63,5907686.9,28800,-51.23297318,-51.96960532,-0.736632145
24066,786517.63,5907686.9,28800,-49.61983111,-50.38421605,-0.764384943
24289,787517.63,5907686.9,28800,-46.28659703,-47.10179916,-0.81520213
24512,788517.63,5907686.9,28800,-42.32599952,-43.14120165,-0.81520213
24735,789517.63,5907686.9,28800,-42.35797733,-43.17317947,-0.81520213
24958,790517.63,5907686.9,28800,-46.15788614,-46.9582123,-0.800326158
25181,791517.63,5907686.9,28800,-45.37233947,-46.19407169,-0.821732217
25404,792517.63,5907686.9,28800,-43.06937778,-43.89110999,-0.821732217
25627,793517.63,5907686.9,28800,-43.28185161,-44.10284867,-0.820997056
25850,794517.63,5907686.9,28800,-44.44983283,-45.27297562,-0.823142784
26073,795517.63,5907686.9,28800,-46.79223898,-47.73127714,-0.939038158
26296,796517.63,5907686.9,28800,-47.06019709,-47.99923525,-0.939038158
26519,797517.63,5907686.9,28800,-47.91271462,-48.85175278,-0.939038158
26742,798517.63,5907686.9,28800,-49.46968807,-50.53359969,-1.063911616
26965,799517.63,5907686.9,28800,-50.81999131,-51.89301487,-1.073023562
27188,800517.63,5907686.9,28800,-52.53203012,-53.60505368,-1.073023562
27411,801517.63,5907686.9,28800,-47.08454304,-48.00786271,-0.923319668
27634,802517.63,5907686.9,28800,-48.18782494,-49.11114461,-0.923319668
27857,803517.63,5907686.9,28800,-47.26546651,-48.18975682,-0.924290309
28080,804517.63,5907686.9,28800,-43.39780487,-44.32169332,-0.923888452
28303,805517.63,5907686.9,28800,-39.72898301,-40.65268332,-0.923700315
28526,806517.63,5907686.9,28800,-41.81394072,-42.73764104,-0.923700315
28749,807517.63,5907686.9,28800,-43.15170592,-44.63555703,-1.483851112
28972,808517.63,5907686.9,28800,-39.57565094,-41.05950206,-1.483851112
29195,809517.63,5907686.9,28800,-39.69544819,-41.1792993,-1.483851112
29418,810517.63,5907686.9,28800,-38.84763109,-40.33683309,-1.489201998
29641,811517.63,5907686.9,28800,-39.11828649,-40.68072582,-1.562439331
29864,812517.63,5907686.9,28800,-39.51710189,-41.04156155,-1.52445966
30087,813517.63,5907686.9,28800,-37.74089528,-39.26589346,-1.52499818
30310,814517.63,5907686.9,28800,-38.5948123,-40.12049173,-1.525679424
30533,815517.63,5907686.9,28800,-41.45559213,-42.9812742,-1.525682068
30756,816517.63,5907686.9,28800,-45.02148819,-46.56830925,-1.546821066
30979,817517.63,5907686.9,28800,-44.10817298,-45.53289188,-1.424718907
31202,818517.63,5907686.9,28800,-43.45888297,-44.96036519,-1.501482215
31425,819517.63,5907686.9,28800,-39.77194678,-41.27342899,-1.501482215
31648,820517.63,5907686.9,28800,-41.33955502,-42.87027873,-1.530723707
31871,821517.63,5907686.9,28800,-40.69306544,-42.22378915,-1.530723707
32094,822517.63,5907686.9,28800,-39.80421117,-41.3356671,-1.531455936
32317,823517.63,5907686.9,28800,-39.88446054,-41.41611861,-1.531658074
32540,824517.63,5907686.9,28800,-41.37087813,-42.87578629,-1.504908168
32763,825517.63,5907686.9,28800,-37.90795377,-39.33167807,-1.423724296
32986,826517.63,5907686.9,28800,-38.80413312,-40.22785741,-1.423724296
33209,827517.63,5907686.9,28800,-38.16994479,-39.67917804,-1.509233248
33432,828517.63,5907686.9,28800,-37.75987795,-39.2691112,-1.509233248
33655,829517.63,5907686.9,28800,-35.429823,-36.93656593,-1.50674293
33878,830517.63,5907686.9,28800,-34.81539311,-36.28783216,-1.47243905
34101,831517.63,5907686.9,28800,-34.50833284,-35.9834792,-1.475146353
34324,832517.63,5907686.9,28800,-37.12801407,-38.60316043,-1.475146353
34547,833517.63,5907686.9,28800,-34.07218909,-35.54733544,-1.475146353
34770,834517.63,5907686.9,28800,-35.34562882,-36.7602743,-1.414645476
34993,835517.63,5907686.9,28800,-36.50304602,-37.8738949,-1.370848886
35216,836517.63,5907686.9,28800,-39.49509941,-40.8659483,-1.370848886
35439,837517.63,5907686.9,28800,-44.85941957,-46.37121508,-1.511795513
35662,838517.63,5907686.9,28800,-48.26783153,-49.77962704,-1.511795513
35885,839517.63,5907686.9,28800,-51.67624349,-53.188039,-1.511795513
36108,840517.63,5907686.9,28800,-56.93673121,-58.41787441,-1.481143201
36331,841517.63,5907686.9,28800,-52.93673164,-54.41787484,-1.481143201
36554,842517.63,5907686.9,28800,-48.93673264,-50.41787584,-1.481143201
36777,843517.63,5907686.9,28800,-44.93673751,-46.41788071,-1.481143201
37000,844517.63,5907686.9,28800,-43.91383056,-45.39497376,-1.481143201
37223,845517.63,5907686.9,28800,-46.06938837,-47.61623474,-1.546846367
37446,846517.63,5907686.9,28800,-48.77045237,-50.31600249,-1.545550117
37669,847517.63,5907686.9,28800,-45.22203939,-46.76792468,-1.545885284
37892,848517.63,5907686.9,28800,-46.58331019,-48.19584901,-1.612538827
38115,849517.63,5907686.9,28800,-45.7830429,-47.39558173,-1.612538827
38338,850517.63,5907686.9,28800,-46.25827244,-47.87081126,-1.612538827
38561,851517.63,5907686.9,28800,-47.23114687,-49.0230799,-1.791933028
38784,852517.63,5907686.9,28800,-45.78076577,-47.57269879,-1.791933028
39007,853517.63,5907686.9,28800,-47.33691154,-49.14277607,-1.805864533
39230,854517.63,5907686.9,28800,-47.39796888,-49.20383341,-1.805864533
39453,855517.63,5907686.9,28800,-50.82692121,-52.63073443,-1.803813219
39676,856517.63,5907686.9,28800,-51.69381106,-53.49967559,-1.805864533
39899,857517.63,5907686.9,28800,-47.78387191,-49.58973645,-1.805864533
40122,858517.63,5907686.9,28800,-48.94662378,-50.75248831,-1.805864533
40345,859517.63,5907686.9,28800,-51.8753997,-53.68218077,-1.80678107
40568,860517.63,5907686.9,28800,-53.77597397,-55.43546561,-1.659491637
40791,861517.63,5907686.9,28800,-55.77644556,-57.43593719,-1.659491637
41014,862517.63,5907686.9,28800,-58.83626856,-60.49576019,-1.659491637
41237,863517.63,5907686.9,28800,-62.33465262,-63.99414426,-1.659491637
41460,864517.63,5907686.9,28800,-66.03150606,-67.6909977,-1.659491637
41683,865517.63,5907686.9,28800,-69.8307013,-71.49019294,-1.659491637
41906,866517.63,5907686.9,28800,-73.6885997,-75.34809133,-1.659491637
42129,867517.63,5907686.9,28800,-80.4434081,-82.00489154,-1.561483437
42352,868517.63,5907686.9,28800,-81.94946587,-83.51094931,-1.561483437
42575,869517.63,5907686.9,28800,-83.88676452,-85.44824796,-1.561483437
42798,870517.63,5907686.9,28800,-86.182425,-87.74390844,-1.561483437
43021,871517.63,5907686.9,28800,-88.76969764,-90.33118108,-1.561483437
43244,872517.63,5907686.9,28800,-91.59169993,-93.15318337,-1.561483437
43467,873517.63,5907686.9,28800,-94.60199771,-96.16348115,-1.561483437
43690,874517.63,5907686.9,28800,-97.76358666,-99.3250701,-1.561483437
43913,875517.63,5907686.9,28800,-101.0473206,-102.608804,-1.561483437
44136,876517.63,5907686.9,28800,-104.4303293,-105.9918127,-1.561483437
44359,877517.63,5907686.9,28800,-107.8946449,-109.4561284,-1.561483437
44582,878517.63,5907686.9,28800,-111.4260905,-112.9875739,-1.561483437
44805,879517.63,5907686.9,28800,-115.0134111,-116.5748945,-1.561483437
45028,880517.63,5907686.9,28800,-118.647608,-120.2090915,-1.561483437
45251,881517.63,5907686.9,28800,-122.3214317,-123.8829152,-1.561483437
45474,882517.63,5907686.9,28800,-126.0289963,-127.5904798,-1.561483437
45697,883517.63,5907686.9,28800,-129.7654867,-131.3269701,-1.561483437
45920,884517.63,5907686.9,28800,-133.5269341,-135.0884176,-1.561483437
46143,885517.63,5907686.9,28800,-137.3100442,-138.8715276,-1.561483437
46366,886517.63,5907686.9,28800,-141.1120632,-142.6735466,-1.561483437
46589,887517.63,5907686.9,28800,-144.9306746,-146.492158,-1.561483437
46812,888517.63,5907686.9,28800,-148.7639176,-150.325401,-1.561483437
47035,889517.63,5907686.9,28800,-152.6101226,-154.171606,-1.561483437
47258,890517.63,5907686.9,28800,-156.4678603,-158.0293437,-1.561483437
206,679517.63,5908686.9,28800,-79.33429183,-79.54143671,-0.207144879
429,680517.63,5908686.9,28800,-76.91090715,-77.11805203,-0.207144879
652,681517.63,5908686.9,28800,-75.11222888,-75.31937376,-0.207144879
875,682517.63,5908686.9,28800,-74.1563199,-74.36346478,-0.207144879
1098,683517.63,5908686.9,28800,-70.33122813,-70.65980992,-0.328581784
1321,684517.63,5908686.9,28800,-67.82062254,-68.14920433,-0.328581784
1544,685517.63,5908686.9,28800,-66.30247458,-66.63105637,-0.328581784
1767,686517.63,5908686.9,28800,-66.23025253,-66.55883432,-0.328581784
1990,687517.63,5908686.9,28800,-67.63100603,-67.95958782,-0.328581784
2213,688517.63,5908686.9,28800,-64.67298483,-65.01636995,-0.343385125
