personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_d166d297,26,f,medium,2000.0,always,false,805896.0072909691,5826144.428965144,-5.516364895734008,1.0,
berlin_0b57c8ef,69,m,high,3600.0,always,false,802859.4234331321,5836298.668365029,-6.330708407179433,1.0,
berlin_681e8b96,67,m,medium,1500.0,always,true,805546.1966652848,5827767.887968779,-4.512775295745659,1.0,
bb_42822811,32,f,very_low,2000.0,always,false,784284.14,5840670.89,-9.224735918862407,1.0,
bb_6657600b,19,m,medium,2600.0,always,false,827494.36,5769278.03,-29.341734966700987,1.0,
bb_fc502722,56,f,low,900.0,always,false,800550.81,5810199.56,-11.293571590733704,1.0,
berlin_9f8c7269,28,f,low,3000.0,always,false,807764.962755589,5829577.013135823,-6.466574903234344,1.0,
bb_3a225a9d,30,m,high,4600.0,always,false,772516.92,5821642.41,-10.29028398557103,1.0,
berlin_3061f390,1,m,very_low,900.0,never,false,792770.4491915158,5820991.0862727035,-3.7121822191978135,1.0,
berlin_a0eef32a,22,m,very_low,500.0,always,false,793764.6826533219,5828817.031544605,-2.911271199408494,1.0,
berlin_c9c37e95,30,f,medium,3000.0,always,false,801014.3033619742,5830760.837645195,-1.7079240617483678,1.0,
berlin_f0ee9c76,60,f,low,900.0,always,true,806054.9399049738,5823006.681312642,-5.627827059331775,1.0,
berlin_b484d9cd,48,m,medium,3600.0,always,false,795350.3892653199,5830139.443841151,-2.397480629815863,1.0,
bb_65975e7e,52,m,low,900.0,always,false,820536.39,5823992.29,-14.294163965404335,1.0,
berlin_b6413ca9,22,f,low,1500.0,always,false,789800.5104818188,5829642.608801891,-4.009057259038572,1.0,
berlin_0b7c5b1c,14,m,very_high,5600.0,never,false,781876.9041785903,5828152.644192183,-2.576905160701699,1.0,
bb_a2ea4cda,99,m,medium,2600.0,always,true,802346.26,5846323.18,-10.698917705054138,1.0,
berlin_e63b98eb,34,f,high,3600.0,always,false,802119.5990060354,5828205.144384595,-2.254241359393553,1.0,
berlin_3b7e4ac0,23,f,high,3600.0,always,false,805145.1298853513,5833032.589356975,-5.110878645029467,1.0,
berlin_cf9aad38,38,f,low,2000.0,always,false,798794.4184062963,5833764.575613868,-3.8394088641893167,1.0,
bb_26522d82,62,m,high,3000.0,always,true,806476.65,5841959.28,-9.901898372270672,1.0,
berlin_6e0fd854,54,f,low,1500.0,always,false,797422.6356622968,5822033.802120309,-2.922309775005962,1.0,
berlin_7411b008,34,f,very_low,500.0,always,false,791804.2100892682,5828193.984132821,-2.6970226592964424,1.0,
berlin_2452a815,57,f,low,900.0,always,false,788247.1740169143,5818096.73078876,-5.719630683574448,1.0,
berlin_3ba6cbc8,39,m,medium,3600.0,always,false,798253.8055720641,5833834.676378886,-4.243679152208244,1.0,
berlin_2a03a965,28,f,medium,2600.0,always,false,792593.2687421567,5832908.03216191,-4.763764959804206,1.0,
berlin_006db695,15,m,very_low,900.0,never,false,782264.890643794,5820581.82954621,-5.645772142027193,1.0,
bb_e27d8550,30,f,very_high,5600.0,always,false,783679.51,5841468.48,-10.024878904209299,1.0,
berlin_8539b4ae,22,f,medium,2000.0,always,false,804809.0941600518,5830056.720845488,-3.9737156043250184,1.0,
berlin_0b02691f,13,m,low,3000.0,always,false,803344.8877818326,5828824.424253761,-3.1098122069221246,1.0,
berlin_cb97aab1,79,m,low,900.0,always,false,794265.4197197312,5818589.960674439,-5.364906335541742,1.0,
bb_5c00aba7,39,f,high,4600.0,always,false,771883.08,5813711.65,-11.660219767308273,1.0,
berlin_23992792,45,f,medium,3000.0,always,false,803995.0011305122,5830257.123470089,-3.704635412998526,1.0,
bb_4746659c,71,m,medium,2000.0,always,false,761240.55,5821414.25,-14.64206298735226,1.0,
bb_0ffae445,46,f,high,3600.0,always,false,776568.15,5815422.81,-11.30854948991059,1.0,
berlin_af12ba28,58,f,medium,2600.0,always,false,813819.435120065,5820740.899633577,-10.396789649847053,1.0,
berlin_a90de984,51,m,high,4600.0,always,false,798653.6997553883,5829940.433191078,-2.0244236118681633,1.0,
berlin_622bf68c,51,m,high,3600.0,always,false,802654.7070988326,5825912.824671939,-2.982678634313009,1.0,
berlin_eda17892,74,m,medium,2000.0,always,true,787973.732621318,5818906.33573232,-5.517773279880822,1.0,
bb_4d84b941,16,m,medium,3600.0,never,false,779766.36,5807324.94,-11.208522127376378,1.0,
berlin_8de7db3c,57,f,medium,2600.0,always,true,793314.9568758276,5820840.618549424,-3.7164795100329298,1.0,
berlin_d1697041,48,f,medium,3600.0,always,false,811258.5265972776,5828217.800562886,-8.691039042146395,1.0,
berlin_8a33d81b,23,f,high,3600.0,always,false,803268.4383707264,5827755.265227801,-2.930251480103385,1.0,
berlin_7a6423af,26,m,low,900.0,always,false,803265.2706266411,5826949.047301849,-3.2147344374980085,1.0,
