personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_bb3002d2,3,m,medium,3000.0,never,false,792769.1414043385,5825193.59923946,8.878865646235834E-4,1.0,
bb_bfce84f8,72,f,very_high,5600.0,always,true,790369.89,5803013.49,5.822026754807746E-37,1.0,
bb_86eacbc5,5,m,medium,3600.0,never,false,809898.99,5849004.77,5.71638292724275E-49,1.0,
bb_cdb36ec2,32,m,high,3600.0,always,false,787980.58,5852430.84,7.350930798596256E-55,1.0,
bb_46921ba4,69,f,medium,2000.0,always,false,794220.43,5799427.51,4.625386007044101E-34,1.0,
bb_9a10e7f9,52,m,low,900.0,always,false,820295.17,5842150.72,1.2423612398488875E-53,1.0,
berlin_7e9458c4,37,f,medium,1500.0,always,false,783363.634472305,5827184.999924772,3.643429706057049E-5,1.0,
berlin_a9bfb957,5,m,medium,3600.0,never,false,792527.2411204267,5828060.042017082,3.342633381119154E-7,1.0,
berlin_663b19ed,58,f,medium,2000.0,always,false,782338.5950697644,5830885.744317466,7.104161534453269E-8,1.0,
berlin_48fce716,49,f,medium,2000.0,always,false,801324.7480752411,5822540.79542964,7.464763357383532E-9,1.0,
berlin_c75906a5,62,m,very_high,5600.0,always,false,803705.1213395742,5830158.295774872,1.088918483190328E-10,1.0,
berlin_5608e101,64,f,high,3600.0,always,false,805968.6359710157,5814953.055828607,3.2296188390116626E-37,1.0,
berlin_c382aaf6,19,f,medium,2600.0,always,false,790864.0349953586,5827914.465875509,4.9656248471862816E-6,1.0,
bb_d525d65d,38,f,high,4600.0,always,false,794009.61,5799263.27,9.060090278429961E-26,1.0,
berlin_fde5bae0,74,m,low,900.0,always,false,804940.1834196241,5833521.6309949355,6.081177478762853E-18,1.0,
berlin_692f330a,41,m,very_high,5600.0,always,false,797883.8512984681,5832612.370400633,6.175703292758541E-9,1.0,
berlin_a13443a4,2,m,high,3600.0,never,false,803228.785225945,5827090.840935727,4.600987796992778E-8,1.0,
berlin_8ac4d861,70,m,medium,1500.0,always,false,811962.6191446267,5827179.888950389,2.47569145902534E-35,1.0,
bb_311eb567,74,m,low,900.0,always,false,775822.02,5814162.77,1.3327639545484352E-50,1.0,
bb_1c290378,27,m,high,3600.0,always,false,832389.58,5831130.43,6.421538452303019E-66,1.0,
berlin_b223f58a,42,m,medium,1500.0,always,false,801508.7054701063,5823135.178644461,9.244919419229673E-8,1.0,
bb_4529d6e3,32,m,very_low,499.0,always,false,797138.47,5795306.12,5.6020401515526455E-27,1.0,
