personId,age,sex,income,homeX,homeY,district,twalk_rawSum,pt_rawSum,car_base_rawSum,car_policy_rawSum,twalk_logSum,pt_logSum,car_logSum_base,car_logSum_policy,car_delta,car_base_logSum_no_income,base_car_delta_incomeFactor,mm_logSum_base,mm_logSum_policy,mm_delta,outcome
berlin_d951448e,78,m,1500,806140.6312230756,5825365.4752967665,Lichtenberg,2.646604868291564e-18,4.696587518759899e-5,6.644350408492456e-4,2.6107054789177407e-6,-40.4732540370865,-9.966089279801633,-7.31657344102399,-12.855890074717797,-5.539316633693807,-5.759707612571104,-1.556865828452886,-7.248274410797041,-9.911991999719369,-2.663717588922328,Loser
berlin_e0d97cba,15,m,4600,797887.0828911474,5824346.181612593,Friedrichshain-Kreuzberg,5.96393972903862e-4,0.01285069860723522,0.2397050655483266,4.072141003925348e-6,-7.424609080919755,-4.354357102796897,-1.428346004897649,-12.411341651632535,-10.982995646734885,-1.664897830239496,0.23655182534184682,-1.3737645555049247,-4.308689580316028,-2.9349250248111036,Loser
bb_b9bc13c3,69,m,1500,786343.32,5813756.55,NA,6.169186513658321e-38,1.970995122658146e-5,1.7255045098805295e-5,3.4331942476721583e-6,-85.67866654998507,-10.834386911354636,-10.967405987751812,-12.582019462604112,-1.6146134748523,-8.022496520997793,-2.9449094667540194,-10.205539138363122,-10.673811913100767,-0.4682727747376454,Loser
berlin_dde351bd,46,f,3000,812938.1229149837,5827616.190945229,Marzahn-Hellersdorf,1.9836545467107518e-29,5.511031716941843e-5,1.8186789475643816e-4,4.132931909609911e-6,-66.09002682272666,-9.806173614879405,-8.612229987432906,-12.396523497380477,-3.7842935099475703,-8.832031295276618,0.21980130784371177,-8.347542353857515,-9.7338587240351,-1.3863163701775854,Loser
berlin_696f354a,23,m,1500,806409.8448444114,5819053.13064863,Treptow-Köpenick,1.2829813232241938e-19,4.313034561436308e-6,1.3114934507737325e-4,1.7014045999310993e-7,-43.49993023847219,-12.353868827013654,-8.939173845355258,-15.58664150578701,-6.647467660431753,-6.889176960704871,-2.049996884650387,-8.906816597235922,-12.315179052413297,-3.4083624551773752,Loser
bb_c0f85d48,28,f,1500,805807.46,5787851.44,NA,3.031291640725551e-41,3.204711865547154e-16,8.644175420002375e-10,7.388185385848192e-10,-93.297,-35.676739303118836,-20.868965197656017,-21.025968775085556,-0.1570035774295384,-16.140467311127274,-4.728497886528743,-20.868964826919527,-21.02596834132395,-0.15700351440442262,Loser
bb_49dbb602,81,f,3000,791507.14,5844413.84,NA,3.072031448497657e-48,9.397946461413904e-7,2.2655588221986537e-5,1.3062975992639126e-5,-109.40174541134,-13.877604447100275,-10.69510401584825,-11.245728589275275,-0.5506245734270259,-10.997208169671604,0.302104153823354,-10.654459506253962,-11.176255345159149,-0.5217958389051862,Loser
berlin_d0b63372,11,m,2000,794142.8078605676,5832227.248647698,Mitte,3.054450216503925e-9,5.663864635940327e-4,0.011699558161155,0.00225496712929749,-19.60666622238244,-7.476233914892185,-4.448204201895351,-6.094619882941947,-1.6464156810465962,-3.92331856899132,-0.5248856329040308,-4.4009283373019334,-5.870537429096657,-1.469609091794724,Loser
berlin_c7c1da0f,45,f,4600,794180.0560984741,5827876.182288843,Mitte,1.4196247355417255e-4,0.00270327210789553,0.13158876350308066,1.2061742290180225e-5,-8.859947806033944,-5.913292347906822,-2.0280736474515098,-11.32547190859398,-9.29739826114247,-2.322747212585524,0.2946735651340142,-2.0066819209440947,-5.857879442617008,-3.8511975216729137,Loser
berlin_8c8f1cf9,94,m,1500,786996.4916591125,5839137.091014839,Reinickendorf,3.632991144087947e-32,1.2174196093167368e-6,6.555319266639331e-6,3.8688658469015475e-6,-72.39266666020399,-13.618777013478333,-11.935233736116343,-12.46254915669002,-0.527315420573677,-8.845192446699874,-3.090041289416469,-11.764887962007982,-12.188962766660799,-0.42407480465281644,Loser
berlin_27bd9959,45,f,2600,811729.5355605793,5831291.792115237,Marzahn-Hellersdorf,1.1150388738277148e-26,2.958790090016286e-5,1.753079868681384e-4,9.833447472382363e-6,-59.75832314912138,-10.428145033569567,-8.648966205933272,-11.529720975993056,-2.8807547700597844,-8.43825221951969,-0.21071398641358208,-8.493008572377617,-10.141203051534347,-1.6481944791567305,Loser
berlin_0044a06f,22,f,3000,794732.8616454708,5816867.177110005,Steglitz-Zehlendorf,4.057964104479221e-19,7.232715513142087e-4,0.00165279919315159,2.3891652885106457e-4,-42.34843537114109,-7.231725816675436,-6.405284947769645,-8.339396318704518,-1.9341113709348727,-6.566496245872971,0.1612112981033258,-6.0423071033181754,-6.946300616880753,-0.9039935135625772,Loser
bb_92800acc,93,m,5600,823425.82,5864109.62,NA,6.748912261057702e-122,2.277997646230337e-9,6.117902279335478e-9,1.387184713742009e-9,-279.0059999998846,-19.89996900518344,-18.912046563993925,-20.39598952946846,-1.483942965474533,-24.490560853519895,5.57851428952597,-18.595522354358035,-19.42438774569084,-0.8288653913328048,Loser
berlin_6df8cc7d,31,m,4600,800134.8864059111,5823486.928107242,Neukölln,2.6934014288714466e-6,0.01054560904911226,0.12469491097528372,3.883726408319984e-6,-12.824705691422166,-4.55204570957255,-2.081885237270974,-12.458715450716571,-10.376830213445597,-2.439985046075181,0.3580998088042069,-2.000680540512102,-4.551422219963348,-2.5507416794512454,Loser
berlin_83a61fd2,55,f,900,809989.999146658,5816996.143529664,Treptow-Köpenick,1.0075946854165236e-30,3.362990142820677e-6,1.1043699102897117e-7,3.0864558501963716e-10,-69.06998679883625,-12.602680056277736,-16.018820695556496,-21.898827471355418,-5.880006775798922,-9.144841970641306,-6.87397872491519,-12.570368804765007,-12.602588283358553,-0.03221947859354657,Loser
berlin_1c92e8f1,2,m,5600,801769.1798552044,5823550.356277456,Neukölln,3.131289927076537e-7,0.00810149376149168,0.11783327566825276,1.8958920753368658e-5,-14.97665061402641,-4.815706819307127,-2.138484571692075,-10.873235985048217,-8.734751413356141,-2.612837301837197,0.4743527301451218,-2.0719887225887494,-4.813330817526834,-2.741342094938085,Loser
berlin_010335d2,61,f,2600,799722.5768617875,5835413.066447148,Pankow,5.61596516762963e-17,4.832850173852096e-5,0.00861346144057574,0.00397231252077447,-37.41833311653965,-9.937489073239147,-4.754429015714591,-5.5284068549340555,-0.7739778392194641,-4.637137638561197,-0.11729137715339455,-4.748833886966974,-5.516313930726757,-0.7674800437597833,Loser
bb_88fb32bf,22,m,2000,755801.09,5809837.65,NA,9.96704384390334e-71,8.609024477068588e-13,3.850412568548835e-11,2.926796575809663e-11,-161.18425756769489,-27.78079519805549,-23.98025571971407,-24.254527516850846,-0.27427179713677674,-20.2424390867563,-3.7378166329577702,-23.95814330461702,-24.225537327189066,-0.26739402257204503,Loser
berlin_7a4b0d8f,30,m,3600,800133.0181046873,5837398.03600373,Pankow,1.2180952949355147e-17,1.2262791567258904e-5,0.00548293699702538,0.00208112088236936,-38.94665817580826,-11.30894095620897,-5.206114373228946,-6.174848644661196,-0.9687342714322504,-5.639965672460069,0.4338512992311232,-5.203880333535878,-6.1689735394003895,-0.9650932058645116,Loser
berlin_ee4a5007,19,f,500,808427.9030981113,5819450.484101441,Treptow-Köpenick,4.530783182471628e-22,8.99000768233468e-5,1.8557558068380372e-8,2.592684704792459e-10,-49.145977233354635,-9.31681176194483,-17.80238868783597,-22.07315702553519,-4.27076833769922,-6.805369067352735,-10.997019620483233,-9.31660535897364,-9.316808877986265,-2.0351901262571914e-4,Loser
berlin_a7438157,24,f,2600,799124.7646339561,5833791.804787463,Pankow,5.558516123035999e-9,3.666371348546776e-4,0.01704382888351552,0.0071677424408599,-19.00793464864993,-7.911137932394972,-4.071967083085346,-4.9381645357547495,-0.8661974526694038,-3.9748574673573858,-0.09710961572795984,-4.0506834390159545,-4.888278051529768,-0.8375946125138132,Loser
berlin_d40ff68d,60,f,900,798773.8161095824,5833104.816343076,Pankow,3.8156369078671137e-11,0.00435620331575463,0.00375161752969861,0.00194511136869042,-23.989328423805507,-5.436154400125861,-5.58556819074775,-6.242436044584163,-0.6568678538364123,-3.4244473422541546,-2.1611208484935958,-4.814926141952433,-5.066996981229361,-0.25207083927692864,Loser
berlin_81d6488c,6,m,4600,805131.0019176468,5827111.439985993,Lichtenberg,3.604702720313912e-12,0.00144599643538257,0.01473948864221276,2.469246469117706e-4,-26.348781811750325,-6.538956620405885,-4.2172250846671755,-8.3064273411123,-4.089202256445125,-4.864170332471261,0.6469452478040854,-4.123640421018141,-6.381299788908626,-2.2576593678904846,Loser
berlin_5a16939c,3,m,3000,806332.494648325,5827512.10749265,Lichtenberg,7.121702046850465e-15,4.3390383063152057e-4,0.00668002675680743,1.613287512277393e-4,-32.57562964653112,-7.742687636824842,-5.00863328593151,-8.732066341800037,-3.7234330558685267,-5.132940773521867,0.12430748759035648,-4.945700362680018,-7.426558334904681,-2.480857972224663,Loser
berlin_ecd0c464,52,m,2000,786119.8435141057,5817257.871313771,Steglitz-Zehlendorf,1.2972864082260489e-22,1.7493299089180312e-5,3.616745813054133e-4,8.456900256618415e-5,-50.39659734129965,-10.953692659552946,-7.924765697103501,-9.377942758419852,-1.4531770613163513,-6.994747786179572,-0.9300179109239286,-7.877531494771715,-9.189927130599942,-1.312395635828227,Loser
berlin_7e95299e,4,m,3000,803262.906337606,5823425.892311035,Neukölln,1.0032745090826172e-9,2.306336980811279e-4,0.04222751480399647,2.4133108997645935e-5,-20.719996677393784,-8.374679828623762,-3.1646832608326885,-10.631925842961573,-7.467242582128884,-3.2362005541586907,0.07151729332600221,-3.1592364057257094,-8.275157975240345,-5.1159215695146365,Loser
berlin_4c40d375,30,f,2000,798237.8610628434,5824415.177858926,Friedrichshain-Kreuzberg,1.5784674044035617e-4,0.01250939653716019,0.1818809279683637,9.93093879944625e-7,-8.753885992901983,-4.381275194103264,-1.7044030479470536,-13.822440635633244,-12.11803758768619,-1.4748184705015357,-0.22958457744551786,-1.6370754795136968,-4.368657491537564,-2.7315820120238676,Loser
bb_7ab8819a,24,m,4600,799864.62,5871904.05,NA,4.402244643050764e-86,6.6959619244251775e-18,1.565020035899535e-13,4.9158691331136417e-14,-196.54020344049613,-39.545027027038245,-29.485707582520714,-30.643722731170595,-1.1580151486498806,-33.335365417482926,3.849657834962212,-29.48566479828453,-30.64358652929556,-1.1579217310110295,Loser
berlin_cbca6a4c,85,m,900,783959.0274653228,5830046.206284062,Spandau,3.779501534049474e-5,0.03017637528243291,0.05395343897925787,0.04548346267154424,-10.183333333333334,-3.5006959361545213,-2.9196338454864144,-3.090406476860274,-0.17077263137385978,-1.9254045748201585,-0.9942292706662559,-2.47494511966648,-2.5810083875967256,-0.10606326793024579,Loser
berlin_2f618faa,12,m,3000,794394.5299827205,5817367.596043255,Steglitz-Zehlendorf,6.051033173538542e-20,0.00157784897561716,0.00234569847930655,3.245061020513398e-4,-44.25147282993242,-6.451692767338104,-6.055172062455735,-8.03320621752439,-1.9780341550686549,-6.208671011623647,0.15349894916791218,-5.5407590714211565,-6.2646626458113435,-0.7239035743901869,Loser
berlin_781aa883,33,f,4600,810167.6326180794,5832264.589986798,Marzahn-Hellersdorf,1.3628961176354988e-23,5.135512970934416e-6,0.00177038316617554,1.2834224295348942e-4,-52.64984520502133,-12.179330822604395,-6.336559277759117,-8.96081008914284,-2.624250811383722,-7.343979227613422,1.007419949854305,-6.33366268513719,-8.921575716295965,-2.5879130311587755,Loser
bb_c80e1421,27,m,500,799420.26,5809928.57,NA,5.0279826415044076e-33,1.0158840537092866e-5,2.0594254181075973e-13,2.767379122436739e-16,-74.37028923044734,-11.497166242691039,-29.211179188276166,-35.8234607807876,-6.612281592511433,-11.623276759717692,-17.587902428558472,-11.49716622241879,-11.497166242663797,-2.024500744823854e-8,Loser
berlin_641ef69f,18,m,4600,799890.5087300802,5830387.634554823,Pankow,0.04948924184205552,0.08837347386163544,0.3290660437946834,0.04605265158799201,-3.005999969552628,-2.426183423806895,-1.1114968073452725,-3.077969937308945,-1.9664731299636726,-1.2644112833485135,0.15291447600324104,-0.761578582204077,-1.6932795875586593,-0.9317010053545822,Loser
bb_c13e166a,75,f,1500,795404.56,5854158.19,NA,2.342786082624452e-73,5.434297875736759e-12,1.4926019528246625e-8,6.815481188306924e-9,-167.2373709338376,-25.938290789397573,-18.020159869900496,-18.80406916705543,-0.7839092971549348,-12.91789128549431,-5.102268584406186,-18.019795853972475,-18.803272138589165,-0.7834762846166896,Loser
berlin_210b7c43,10,m,2000,794120.4647692039,5835612.282773636,Reinickendorf,1.4506574887478935e-16,5.391175792718349e-5,0.00117285278378268,1.8562041372315928e-4,-36.469344593729545,-9.828161960477651,-6.748316221208673,-8.591806755927841,-1.8434905347191686,-5.887781536775325,-0.8605346844333477,-6.703375029214908,-8.336822821740034,-1.6334477925251258,Loser
berlin_2c5c5efd,5,m,5600,791619.7661947333,5829670.465915657,Charlottenburg-Wilmersdorf,6.952582818871464e-10,0.00183941893405007,0.04590831905363273,0.00379452631100424,-21.086737710785968,-6.2983055539474435,-3.081108935339631,-5.574195695159832,-2.4930867598202013,-3.786901803754267,0.705792868414636,-3.0418235706021135,-5.178945204832671,-2.137121634230558,Loser
bb_0b4b0136,2,m,5600,815367.79,5831184.08,NA,7.929533465726755e-35,1.323701087440775e-7,2.1885788859505903e-4,2.1541407020122873e-5,-78.5198840524358,-15.837663983705035,-8.427087949306179,-10.745533567100901,-2.3184456177947226,-10.254601968297171,1.8275140189909926,-8.426483309941625,-10.739407455395968,-2.3129241454543426,Loser
berlin_4024311d,54,f,2000,798532.3644122409,5829209.394950645,Mitte,4.641606455033178e-5,0.01928097471932776,0.0999038702018462,2.6712290682741943e-5,-9.977864939894799,-3.948636435095918,-2.303546853318812,-10.530386773278883,-8.22683991996007,-2.0151513632439877,-0.28839549007482423,-2.1266903021424897,-3.944850836787809,-1.8181605346453193,Loser
berlin_ab13a85f,35,f,2000,804221.6497607639,5819163.87869949,Neukölln,1.4381327877423379e-18,3.750338231455666e-5,4.772944680626616e-4,3.9142994982749965e-6,-41.08318607689454,-10.191079434000395,-7.647376924083151,-12.450874172174647,-4.803497248091496,-6.754730637229598,-0.8926462868535525,-7.571736257897447,-10.091802671384603,-2.5200664134871555,Loser
berlin_e92fd90e,52,f,900,782968.6364113822,5827242.847506017,Spandau,1.0720708282951951e-5,0.01653762119150026,0.04712977324115949,0.04690150707206027,-11.443333333333332,-4.102117421283697,-3.054850349406269,-3.0597054703135522,-0.00485512090728335,-2.0161553198860185,-1.0386950295202504,-2.753914336801423,-2.7575054650949675,-0.0035911282935443545,Loser
berlin_1308ae03,42,m,5600,800883.4565919049,5825525.516283688,Friedrichshain-Kreuzberg,0.01393526301520184,0.13783988533284133,0.4885184373880515,2.403462519373211e-7,-4.273332743794925,-1.981662518648754,-0.7163780653496161,-15.241185236914339,-14.524807171564722,-0.8646628980944798,0.1482848327448637,-0.44582848009916287,-1.8853535569786692,-1.4395250768795065,Loser
berlin_3724ef23,84,m,3600,799918.9295883072,5834684.350738587,Pankow,8.597256170913114e-15,0.00248949627840293,0.01175601810609827,0.00475340076653871,-32.38733329245229,-5.995674886800636,-4.4433899902685825,-5.348894966255879,-0.9055049759872968,-4.787322441602023,0.3439324513334405,-4.2513132018555115,-4.927734008290761,-0.6764208064352495,Loser
bb_b77d74ac,90,m,1500,768554.88,5834528.99,NA,6.491582965436973e-51,2.0993826651166007e-6,3.733216137033178e-7,2.861111465261158e-7,-115.56133333333332,-13.073867225444346,-14.800825553684229,-15.066885477404202,-0.26605992371997367,-11.212091196504492,-3.588734357179737,-12.91019815651058,-12.946104406148837,-0.03590624963825739,Loser
bb_cef07f98,7,m,3600,773844.75,5831952.57,NA,3.720578193292861e-26,0.00103591961264883,9.115628176987876e-4,6.636674984752779e-4,-58.55333333333333,-6.872465732123724,-7.0003500493811694,-7.3177292892159675,-0.3173792398347981,-7.597649118771506,0.5972990693903366,-6.241217801904422,-6.377369933228421,-0.13615213132399884,Loser
berlin_a2adf43d,43,f,4600,794480.8743917301,5837979.851794217,Reinickendorf,1.0914080330627802e-21,8.583688237062909e-7,0.0013189213667437,2.5701049978547733e-4,-48.26681831680332,-13.96823196536416,-6.630941022836259,-8.266393618707195,-1.6354525958709356,-7.736896388604663,1.1059553657684038,-6.6302904233020925,-8.26305936345588,-1.6327689401537882,Loser
bb_a80a449f,25,f,2600,815695.37,5804032.68,NA,2.621145532749286e-55,1.5311367717397682e-5,2.918439604530785e-7,5.122747083209506e-9,-125.67856866621486,-11.086915017379667,-15.047046559521087,-19.089575002091593,-4.0425284425705055,-14.56101665491202,-0.48602990460906703,-11.068033788113194,-11.086580501848053,-0.0185467137348585,Loser
berlin_5ec75c13,68,m,3000,794240.089303917,5825520.621427566,Charlottenburg-Wilmersdorf,6.329973731602711e-9,0.0296843102084625,0.12566072787259588,4.38439635012145e-6,-18.877969750624732,-3.5171366485696542,-2.0741696396272005,-12.337458604074524,-10.263288964447323,-2.13245357006893,0.05828393044172975,-1.8621065431624562,-3.5169887454652873,-1.6548822023028311,Loser
berlin_2215e4f3,72,m,2000,795921.259115912,5832430.586190085,Reinickendorf,1.597092485317491e-11,4.5523127399982446e-4,0.01360292783474993,0.00195651359686833,-24.8602512434702,-7.694704973646108,-4.297470227443061,-6.236591166750258,-1.9391209393071964,-3.8000301506244063,-0.4974400768186551,-4.264552331134661,-6.0274047740198995,-1.7628524428852383,Loser
berlin_a171a8a7,2,m,3600,780705.7904575113,5828419.164224106,Spandau,1.3542744327735362e-9,0.00510899540782732,0.06298736074918351,0.06389083004314516,-20.42,-5.276752487473708,-2.7648211957469293,-2.7505794326985575,0.01424176304837177,-2.959084480237513,0.19426328449058383,-2.6868315546098094,-2.673651284456913,0.013180270152896245,Winner
bb_0f3f0f92,62,m,3600,774369.07,5803897.93,NA,3.134615156219947e-51,4.5701779692917375e-5,7.475301917709858e-6,5.425627722166564e-6,-116.28933333333335,-9.993373317870132,-11.803906049174113,-12.124376956076413,-0.3204709069022993,-12.97731445834178,1.173408409167667,-9.841883051228994,-9.881189855906353,-0.03930680467735925,Loser
bb_ced32f62,97,m,1500,774016.85,5831231.63,NA,9.60523314098906e-33,4.233457354599266e-5,8.533363053944103e-5,9.630312668088586e-5,-73.723,-10.06990646424089,-9.368941919274812,-9.248009771557617,0.12093214771719474,-7.201668702361207,-2.167273216913605,-8.966075815079597,-8.883646500786844,0.08242931429275302,Winner
berlin_63197be7,62,f,1500,794936.0752353332,5838313.749660769,Reinickendorf,8.253356016988663e-29,3.2510206688336556e-6,6.652849943005308e-5,1.345954845795568e-5,-64.66434778925931,-12.636541558977802,-9.617880139251357,-11.215821781267634,-1.597941642016277,-7.350755106993788,-2.2671250322575682,-9.570169999573997,-10.999469156883148,-1.429299157309151,Loser
berlin_7917a263,45,f,1500,810634.6672137901,5815484.490840301,Treptow-Köpenick,3.901058066767463e-34,3.362990142820679e-6,2.224797210788885e-6,3.787609811428905e-9,-76.92664534628577,-12.602680056277734,-13.015844787718162,-19.391530673414675,-6.375685885696512,-9.916081638303208,-3.0997631494149545,-12.094927171407885,-12.6015544274982,-0.5066272560903151,Loser
berlin_a920b7b3,5,m,2600,799412.2201011397,5829401.367370327,Pankow,0.00447165343228672,0.00825196835450011,0.19670268684918377,6.051945030602825e-4,-5.409997043384928,-4.797303518668984,-1.6260618940506049,-7.409960658939501,-5.783898764888896,-1.5870001629424533,-0.03906173110815159,-1.5633833502523655,-4.317826949196096,-2.7544435989437304,Loser
berlin_7907b826,42,f,900,792257.2413856168,5838315.042925626,Reinickendorf,1.322929171909027e-23,2.2284488463040217e-5,1.1054504772389271e-6,2.4879385032046373e-7,-52.679608791135344,-10.711619706146454,-13.715257634360656,-15.206641193748347,-1.4913835593876907,-7.764273496738105,-5.950984137622551,-10.663204587876974,-10.700517127785998,-0.03731253990902417,Loser
berlin_e317f336,32,f,2600,798069.5146239256,5824341.110005248,Friedrichshain-Kreuzberg,1.7380284601793228e-4,0.00475536539778273,0.219975095091019,2.067285855921756e-6,-8.657588970020035,-5.3484817409776415,-1.5142409431695787,-13.089273991750687,-11.575033048581108,-1.4706618125644657,-0.04357913060511298,-1.49208046361664,-5.312165707791311,-3.8200852441746713,Loser
berlin_e45f871e,19,f,500,791348.1253459819,5823531.531864162,Charlottenburg-Wilmersdorf,1.850286279192946e-4,0.00306613489042507,0.01015755709690715,0.00314599880496947,-8.5949999993481,-5.787337503927862,-4.589537308960706,-5.761623854203253,-1.1720865452425473,-2.1444750038593487,-2.445062305101357,-4.311849991515723,-5.051900773923798,-0.7400507824080744,Loser
berlin_1e4ffa4f,19,f,3600,794882.8463230438,5825838.437005264,Tempelhof-Schöneberg,1.2346638479698612e-5,0.03264545102734469,0.15771740612301538,1.983204457766481e-6,-11.302126719818787,-3.4220497583156955,-1.8469504161958556,-13.130796608463495,-11.283846192267639,-2.0181749260073745,0.17122450981151882,-1.6587583973072935,-3.421610900884183,-1.7628525035768896,Loser
berlin_7bd5c239,26,f,2600,800258.3626206751,5823202.321820711,Neukölln,2.5606881605160664e-6,0.00386471311000145,0.07262343894447001,3.833115307286901e-6,-12.875234522894875,-5.555867827381734,-2.6224675587815933,-12.471832689240639,-9.849365130459045,-2.5561259515886796,-0.06634160719291371,-2.5705859475765713,-5.554214788685295,-2.9836288411087235,Loser
berlin_ce191fb5,47,f,3000,792672.807658229,5839267.556533958,Reinickendorf,2.2710004388399243e-25,4.470059623139493e-8,2.4144594910577852e-4,4.605548876119802e-5,-56.74440686849131,-16.923278996905893,-8.328864923148155,-9.985663611025876,-1.6567986878777212,-8.55306862753295,0.2242037043847951,-8.328679803211212,-9.984693500433677,-1.6560136972224644,Loser
berlin_b1478a4f,77,m,3000,801902.1216533305,5830890.6815868495,Pankow,3.4412813635356364e-6,0.00431262470384327,0.09083841249423956,0.01874258915504511,-12.579666666536026,-5.446208580209521,-2.398673037742491,-3.976956849759896,-1.5782838120174052,-2.4407304486725256,0.04205741093003468,-2.3522536187759315,-3.7697140858656706,-1.417460467089739,Loser
bb_30049555,36,f,4600,783410.57,5780728.06,NA,1.2476901869816107e-25,8.0122348511504e-11,5.722572386035104e-6,5.543981846645721e-6,-57.343333333333334,-23.247466293135368,-12.071092135827023,-12.102797570496586,-0.031705434669563104,-13.423177003696942,1.3520848678699195,-12.071078134817999,-12.10278311847063,-0.03170498365263086,Loser
bb_a5f039f7,13,m,2000,782282.04,5849653.39,NA,2.3649364125843646e-48,2.6316470004688182e-9,1.0164238165737664e-7,2.561676291498475e-7,-109.66333332898826,-19.75565595084092,-16.101805246484677,-15.177433805389132,0.9243714410955448,-13.819337441584272,-2.2824678049004046,-16.07624351210367,-15.167213071269805,0.909030440833865,Winner
berlin_e1c32b5b,13,m,2000,800709.2339773152,5826022.832997173,Friedrichshain-Kreuzberg,0.06308116930076016,0.0707919658294755,0.44161924338556,8.057323754332174e-8,-2.763332980268359,-2.6480097617062723,-0.817307208461524,-16.334099282976887,-15.516792074515362,-0.7173874550995927,-0.09991975336193137,-0.5525292941471699,-2.0108620783816753,-1.4583327842345053,Loser
berlin_3213d791,12,m,2000,800333.4049169505,5834408.547878604,Pankow,6.947878754153229e-11,6.665938500979363e-4,0.00997006448296066,0.00475010377631417,-23.3899996251752,-7.313329617908866,-4.608168227330142,-5.349588813529155,-0.7414205861990126,-4.099981427962667,-0.5081867993674756,-4.543448904307681,-5.218268930418743,-0.6748200261110622,Loser
berlin_a1dc0ab5,39,f,3000,795330.2463881761,5835851.47676951,Reinickendorf,9.826633767047995e-17,8.727801076005379e-5,9.615773849525554e-4,1.7619394079707834e-4,-36.85885015024511,-9.346412008174282,-6.946935512604068,-8.643925233265298,-1.6969897206612297,-7.115456742637234,0.168521230033166,-6.860055808724349,-8.241563641351714,-1.3815078326273653,Loser
berlin_92456b27,34,f,3000,782545.9972919701,5826941.04537859,Spandau,7.277317489774049e-7,0.00609059584263346,0.08542344670113697,0.07987278653812094,-14.133333333333328,-5.1010093625334205,-2.460134664334427,-2.5273200782412317,-0.06718541390680466,-2.511945547475206,0.05181088314077886,-2.3912548959519087,-2.4538253941058548,-0.06257049815394611,Loser
berlin_67355dff,98,m,1500,803815.883750713,5827316.049432377,Lichtenberg,4.209712564226488e-12,0.0024168420297924,0.0090787969237754,4.1704006525424385e-5,-26.193626745095596,-6.025293537364279,-4.701813592529052,-10.084913354028494,-5.383099761499442,-3.680334893980345,-1.021478698548707,-4.465787536598248,-6.0081851442070775,-1.5423976076088293,Loser
berlin_4b1e5240,81,m,3600,802493.408611365,5827625.165363032,Friedrichshain-Kreuzberg,4.791737189624494e-9,0.00356569664423557,0.09496072600086908,2.4297327908830505e-5,-19.156372821204737,-5.636395832078551,-2.3542918833764506,-10.62514417626367,-8.270852292887218,-2.553612348877337,0.19932046550088645,-2.3174304679386077,-5.629603420804686,-3.312172952866078,Loser
berlin_3849a526,52,f,2600,789338.0262023937,5815037.280599794,Steglitz-Zehlendorf,1.5873128431113919e-24,2.3287965316455052e-5,3.582064382514942e-4,1.1021704860711886e-4,-54.799999681125506,-10.66757384085326,-7.934401094597756,-9.113058967157498,-1.178657872559742,-7.742479998034312,-0.19192109656344325,-7.8714143768940215,-8.92137152334928,-1.0499571464552577,Loser
berlin_ab869216,81,m,3000,806869.9916050641,5825556.755537656,Lichtenberg,2.147739214799041e-20,3.337129463707385e-4,0.00308840329814904,2.7134220749191e-5,-45.28728609898523,-8.005229376523372,-5.780101053615069,-10.51471486841457,-4.734613814799501,-5.911435091942119,0.13133403832704982,-5.677496134328785,-7.927056049052034,-2.249559914723249,Loser
berlin_4a7e1713,13,m,3600,806316.4006203956,5823823.825952541,Lichtenberg,2.1643798528487005e-15,7.702236321901001e-6,0.00395246146894497,2.134513163736611e-5,-33.76664251659082,-11.77399983985596,-5.533416737455686,-10.754686870644477,-5.221270133188791,-6.008855680498034,0.4754389430423487,-5.5314699148558075,-10.446582682508419,-4.915112767652611,Loser
berlin_db2c9e8f,92,m,2600,803786.6255397641,5830164.909306534,Lichtenberg,6.253263842114669e-11,0.00418301115194298,0.02103782040490306,0.00203152617870833,-23.49533248075451,-5.4767239205100955,-3.8614334894016036,-6.198967956226054,-2.33753446682445,-3.784518359443627,-0.07691512995797645,-3.680084974390335,-5.080863990710327,-1.400779016319992,Loser
bb_2549933a,61,f,500,789400.52,5858684.44,NA,9.312384636038498e-90,1.9342638122034555e-14,2.2246197496780956e-24,4.276566583829687e-24,-205.00131317391157,-31.576464506637294,-54.46245622986488,-53.80889174423782,0.6535644856270579,-18.88490442969176,-35.57755180017312,-31.57646450652228,-31.576464506416198,1.0608403044898296e-10,Winner
berlin_d3d3991f,52,f,2000,799869.1907504166,5834557.288756209,Pankow,2.8627180383423284e-11,0.00248949627840293,0.00667242413774224,0.00331231420822248,-24.27666448635504,-5.995674886800636,-5.009772046140674,-5.710108177326571,-0.7003361311858969,-4.417610897138817,-0.592161149001857,-4.692699466727917,-5.149585252338703,-0.45688578561078597,Loser
berlin_854d1753,47,f,2000,795278.4067432894,5824322.755094185,Tempelhof-Schöneberg,1.9465559604186185e-6,0.04913573812531034,0.05605476458899118,3.0245526144013867e-4,-13.149448921057358,-3.0131686448869655,-2.8814261270287633,-8.103577187496736,-5.222151060467972,-2.5292728921353667,-0.35215323489339667,-2.251963756251986,-3.0069926352802576,-0.7550288790282718,Loser
bb_9767712b,60,m,5600,801041.36,5810407.32,NA,2.216377194207431e-46,1.829931416178304e-7,7.479296132692861e-5,6.351022264650312e-6,-105.1230403093333,-15.513817162305484,-9.500786777318888,-11.966894771457515,-2.4661079941386266,-11.578279183927233,2.0774924066083447,-9.498343102919451,-11.938488886926507,-2.440145784007056,Loser
