personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_1f58baa3,28800.0,teleportedWalk,19,f,high,always,false,796074.4684930809,5831175.046301887,-11.469,
berlin_985c18ab,28800.0,teleportedWalk,18,f,high,always,false,795072.2954266008,5828397.785453007,-3.138,
berlin_7a19dfd0,28800.0,teleportedWalk,11,m,low,never,false,794862.5522210373,5830695.883536202,-10.816666666666666,
berlin_b4361012,28800.0,teleportedWalk,40,f,very_high,always,false,798294.6749362543,5828479.649704862,-13.91,
berlin_cc3794fb,28800.0,teleportedWalk,22,f,very_low,always,false,795781.3976620177,5830471.811354479,-8.022,
berlin_b2802081,28800.0,teleportedWalk,38,m,low,always,false,797450.9857584728,5829700.471051437,-10.626666666666667,
berlin_7df706d1,28800.0,teleportedWalk,15,m,very_low,never,false,797825.1945650671,5830546.476327333,-13.215,
berlin_083d0e9d,28800.0,teleportedWalk,68,m,medium,always,true,794492.7253350314,5827342.449724359,-14.22,
berlin_37055a4a,28800.0,teleportedWalk,54,f,medium,always,false,794935.9754366593,5830911.499808913,-11.743333333333332,
berlin_ae070947,28800.0,teleportedWalk,56,f,medium,always,false,794348.1081406387,5828303.158119032,-7.1033333333333335,
berlin_1fdc1927,28800.0,teleportedWalk,19,m,low,always,false,797591.5938652472,5828204.168354666,-9.524999999999999,
berlin_9e8eb722,28800.0,teleportedWalk,56,m,medium,always,false,794723.9283116865,5830788.390900734,-11.543333333333333,
berlin_932b80a3,28800.0,teleportedWalk,26,f,medium,always,false,794585.810128171,5828822.227229651,-4.914000000000001,
berlin_00fe3784,28800.0,teleportedWalk,38,f,very_high,always,false,798172.7964344788,5827180.705067872,-15.553333333333335,
berlin_867bbf02,28800.0,teleportedWalk,2,m,medium,never,false,794451.8438622754,5832294.609066353,-19.36,
berlin_c23b1d33,28800.0,teleportedWalk,19,f,very_high,always,false,794736.6353168271,5831066.901637848,-11.568000000000001,
berlin_b8f864b5,28800.0,teleportedWalk,52,f,very_low,always,false,793572.5200957521,5829043.2791310325,-10.82,
berlin_a67bf62c,28800.0,teleportedWalk,91,m,low,always,true,794187.4722693308,5827333.683971647,-15.864999999999998,
berlin_8865bf17,28800.0,teleportedWalk,62,f,medium,always,false,794938.5136039944,5830426.502156215,-14.059999999999999,
berlin_65ab611f,28800.0,teleportedWalk,51,m,medium,always,false,796507.6578070582,5830559.647007731,-10.383333333333333,
berlin_74f35779,28800.0,teleportedWalk,71,m,medium,always,false,795730.7357398248,5829308.627667909,-4.315,
berlin_bed1c32f,28800.0,teleportedWalk,66,m,medium,always,true,795666.6356842419,5832291.809648535,-27.520000000000003,
berlin_42efef8d,28800.0,teleportedWalk,1,m,very_low,never,false,796930.4980338747,5832773.820420242,-21.913333333333334,
berlin_32d64808,28800.0,teleportedWalk,2,m,very_high,never,false,794214.3263070601,5832331.480862853,-19.96666666666667,
berlin_1e29bf5e,28800.0,teleportedWalk,28,f,high,always,false,795016.4108384666,5830987.829985816,-10.803,
berlin_5c6d65a5,28800.0,teleportedWalk,59,m,high,always,true,794010.5818811521,5828101.129478746,-9.120000000000001,
berlin_063de430,28800.0,teleportedWalk,23,f,very_low,always,false,796738.3181047308,5832504.573602879,-18.252,
berlin_cc026f2c,28800.0,teleportedWalk,27,f,very_low,always,false,798098.3405418518,5829250.176087552,-11.751000000000001,
berlin_561c7682,28800.0,teleportedWalk,41,f,medium,always,false,796208.7591502506,5826473.448175495,-12.276666666666667,
berlin_4abb8131,28800.0,teleportedWalk,37,f,medium,always,false,794197.5477798783,5827657.741894139,-9.426666666666666,
berlin_be84c031,28800.0,teleportedWalk,24,m,very_low,always,false,797071.6084436877,5832165.163418148,-17.28,
berlin_d76d392b,28800.0,teleportedWalk,13,m,medium,never,false,795580.2399450969,5828069.088680989,-3.62,
berlin_966032e8,28800.0,teleportedWalk,24,f,medium,always,false,799174.0692158752,5826930.886168088,-18.651,
berlin_e6453479,28800.0,teleportedWalk,44,f,very_high,always,false,794455.2699474535,5828884.174266994,-6.163333333333334,
berlin_982c1097,28800.0,teleportedWalk,59,f,medium,always,false,794285.5992851494,5832149.694963683,-18.95,
berlin_3a999649,28800.0,teleportedWalk,61,f,medium,always,true,798584.875142259,5829685.488674245,-24.105,
berlin_2400c5f5,28800.0,teleportedWalk,46,f,medium,always,false,795604.7036573865,5826582.822441447,-11.34,
berlin_2d736d2e,28800.0,teleportedWalk,66,m,high,always,true,796239.7939970905,5830783.373813324,-16.445,
berlin_47ad9b9b,28800.0,teleportedWalk,5,m,high,never,false,796413.269122527,5830394.7700428,-9.396666666666667,
berlin_21ab2f0b,28800.0,teleportedWalk,40,f,very_low,always,false,793415.5542659214,5828814.246044128,-11.54,
berlin_bbd03be7,28800.0,teleportedWalk,58,f,high,always,false,795195.4117563188,5828522.888332041,-2.6033333333333335,
berlin_5e1be716,28800.0,teleportedWalk,50,f,high,always,false,800040.9977647536,5826848.13363098,-24.983333333333334,
berlin_d20ff660,28800.0,teleportedWalk,24,f,very_low,always,false,798137.3243956601,5826883.545868303,-14.649000000000001,
berlin_35efacc0,28800.0,teleportedWalk,13,m,medium,never,false,793934.455660726,5828990.024120279,-8.916666666666668,
berlin_ec5825b7,28800.0,teleportedWalk,22,f,high,always,false,797369.8062691109,5828203.130399373,-8.532,
berlin_cc91fa90,28800.0,teleportedWalk,53,m,medium,always,false,796046.3052494397,5828812.183903961,-2.1533333333333333,
berlin_c750dbb3,28800.0,teleportedWalk,31,f,medium,always,false,798841.9728536676,5828706.342447611,-16.68,
berlin_a5bef763,28800.0,teleportedWalk,8,m,high,never,false,794855.4692397395,5828316.437709712,-4.67,
berlin_69d48675,28800.0,teleportedWalk,63,f,medium,always,false,794982.8486132894,5828240.717258281,-6.515000000000001,
berlin_5950410d,28800.0,teleportedWalk,65,m,low,always,false,796244.2959158856,5829307.9953112705,-6.369999999999999,
berlin_f675c5de,28800.0,teleportedWalk,80,m,very_low,always,true,795342.0396549378,5832306.214628199,-27.725,
berlin_07463b6b,28800.0,teleportedWalk,62,m,medium,always,false,797455.0962946876,5829950.58062284,-16.950000000000003,
berlin_91a9766e,28800.0,teleportedWalk,26,m,low,always,false,794826.85561478,5830058.07566701,-7.14,
berlin_43885b26,28800.0,teleportedWalk,13,m,very_low,never,false,798156.8433989915,5829201.306144898,-13.309999999999999,
berlin_bd2fdcd9,28800.0,teleportedWalk,63,m,very_high,always,false,799492.451070792,5826551.688294878,-34.684999999999995,
berlin_f1f0c985,28800.0,teleportedWalk,16,m,very_high,never,false,795335.1780709543,5830051.788179025,-6.186000000000001,
berlin_66eb8670,28800.0,teleportedWalk,20,m,low,always,false,794239.7749851358,5831693.219423368,-15.183,
berlin_f89d9dba,28800.0,teleportedWalk,13,m,medium,never,false,794229.5125631688,5831399.2653641775,-15.530000000000001,
berlin_b89d4dc4,28800.0,teleportedWalk,24,f,very_low,always,false,796630.9444790238,5831774.999386229,-14.843999999999998,
berlin_14706633,28800.0,teleportedWalk,23,f,medium,always,false,793341.247221191,5828313.8428626545,-10.935,
berlin_dc84dd7d,28800.0,teleportedWalk,29,f,high,always,false,792701.5972795119,5828714.392254581,-13.727999999999998,
berlin_12b8ede2,28800.0,teleportedWalk,9,m,medium,never,false,795050.3345729455,5828703.809382761,-3.053333333333333,
berlin_ae402d30,28800.0,teleportedWalk,37,f,high,always,false,797180.1040699064,5828339.909438383,-8.33,
berlin_986b1581,28800.0,teleportedWalk,23,f,high,always,false,796369.9761999589,5830425.531496669,-8.502,
berlin_73b495e6,28800.0,teleportedWalk,71,m,medium,always,false,799611.5136081369,5827174.291330947,-33.405,
berlin_ef0d5291,28800.0,teleportedWalk,19,f,very_low,always,false,795361.2800193911,5828023.57087127,-3.69,
berlin_dd275324,28800.0,teleportedWalk,55,m,high,always,false,797830.664020652,5828743.817028577,-11.416666666666666,
berlin_efab23e6,28800.0,teleportedWalk,13,m,medium,never,false,797269.1318040597,5830095.141137646,-10.96,
berlin_ed93a1d2,28800.0,teleportedWalk,48,m,high,always,true,797635.8067346448,5829672.165420804,-11.426666666666666,
berlin_aa07d875,28800.0,teleportedWalk,37,f,very_high,always,false,800258.1604004425,5826878.704752674,-25.96333333333333,
berlin_0a1d6b10,28800.0,teleportedWalk,43,f,low,always,false,797761.241598282,5830064.077903,-12.96,
berlin_5704361e,28800.0,teleportedWalk,63,m,very_low,always,false,795215.9514985124,5831284.439863051,-19.930000000000003,
berlin_db6487b4,28800.0,teleportedWalk,59,f,medium,always,false,796215.8093361952,5825800.347835957,-15.7,
berlin_480930b6,28800.0,teleportedWalk,7,m,very_high,never,false,794155.8844534331,5827994.602546191,-8.666666666666666,
berlin_30d37e7e,28800.0,teleportedWalk,33,m,low,always,false,793836.198863262,5828208.064734719,-9.786666666666667,
berlin_d7797686,28800.0,teleportedWalk,44,m,very_low,always,false,795330.4483118862,5829998.522798136,-6.609999999999999,
berlin_293b434c,28800.0,teleportedWalk,46,f,very_high,always,false,797074.1687460048,5828075.38872816,-8.296666666666667,
berlin_ec66f6a0,28800.0,teleportedWalk,51,m,very_low,always,false,793378.6220450404,5828323.576678104,-11.95,
berlin_8a416c44,28800.0,teleportedWalk,58,f,medium,always,false,798181.620806023,5829212.290655053,-13.446666666666665,
berlin_d775fbc3,28800.0,teleportedWalk,51,m,high,always,false,796417.9064340626,5831138.74540911,-13.003333333333334,
berlin_3489570e,28800.0,teleportedWalk,4,m,high,never,false,797552.1621109205,5829526.333013731,-10.73,
berlin_a830b2f7,28800.0,teleportedWalk,42,f,very_high,always,false,799452.4859788409,5827140.378050729,-21.57,
berlin_f43f3df5,28800.0,teleportedWalk,85,m,medium,always,true,799778.5333016242,5827930.2035517935,-32.965,
berlin_c473aed4,28800.0,teleportedWalk,32,m,medium,always,false,795447.6633305976,5830533.068582128,-9.25,
berlin_fb4fdc63,28800.0,teleportedWalk,41,f,very_low,always,false,798517.5052827385,5829719.868920333,-15.793333333333333,
berlin_ed6350f1,28800.0,teleportedWalk,63,f,high,always,false,794214.3884102423,5830867.380294104,-19.795,
berlin_d85c00db,28800.0,teleportedWalk,48,f,medium,always,false,797480.7547466066,5832019.17802165,-19.46,
berlin_6550c0ca,28800.0,teleportedWalk,93,m,high,always,false,796409.318789265,5830862.381359561,-17.445,
berlin_bcac2cc7,28800.0,teleportedWalk,33,f,very_high,always,false,793472.089882049,5831807.5270245755,-19.413333333333334,
berlin_18bf1fe8,28800.0,teleportedWalk,60,f,medium,always,false,797119.0663389693,5829966.300771137,-14.9,
berlin_b981c399,28800.0,teleportedWalk,38,f,high,always,false,798423.4319553251,5828598.707744977,-14.526666666666667,
berlin_9a0c9be2,28800.0,teleportedWalk,39,f,medium,always,false,796846.1851392058,5831346.306401757,-14.833333333333334,
berlin_e80682f0,28800.0,teleportedWalk,43,m,medium,always,false,795882.1433326094,5831702.962817849,-15.336666666666666,
berlin_be25957b,28800.0,teleportedWalk,30,f,very_high,always,false,797287.5325257778,5827094.1173349405,-12.216666666666665,
berlin_dd47b487,28800.0,teleportedWalk,63,m,high,always,false,797995.7361399387,5829865.466568351,-20.32,
berlin_6b78f8d0,28800.0,teleportedWalk,9,m,very_high,never,false,794600.3021026375,5831157.952186581,-13.559999999999999,
berlin_ac895f7d,28800.0,teleportedWalk,99,m,low,always,true,795857.410240037,5831630.743457877,-22.43,
berlin_90b33391,28800.0,teleportedWalk,25,f,medium,always,false,794265.8546084089,5827515.901579659,-8.667000000000002,
berlin_2ea75eed,28800.0,teleportedWalk,46,m,medium,always,false,796022.7323820053,5831355.86358009,-13.626666666666669,
berlin_d1bc71ab,28800.0,teleportedWalk,36,m,very_low,always,false,795604.9233792954,5828026.721657965,-3.833333333333333,
berlin_18b49284,28800.0,teleportedWalk,35,f,high,always,false,796490.9389428531,5830595.616966131,-10.513333333333332,
berlin_84fab084,28800.0,teleportedWalk,35,m,medium,always,false,794765.67938781,5831698.169151182,-15.913333333333332,
berlin_34a17e53,28800.0,teleportedWalk,3,m,high,never,false,793132.6793188181,5828308.793290803,-13.223333333333333,
berlin_047221e4,28800.0,teleportedWalk,43,f,low,always,false,796044.7034567676,5829554.871821732,-4.633333333333334,
berlin_b48a6d82,28800.0,teleportedWalk,88,m,low,always,false,794306.1191509648,5829077.218212386,-10.645,
berlin_40be67f5,28800.0,teleportedWalk,18,f,very_low,always,false,795884.6136443014,5830475.976697731,-8.097,
berlin_1466d8df,28800.0,teleportedWalk,19,m,very_high,always,false,794845.12621405,5829952.521242109,-6.678,
berlin_5bef86c8,28800.0,teleportedWalk,87,m,medium,always,false,796010.9270109817,5830968.718350948,-17.445,
berlin_b9009579,28800.0,teleportedWalk,30,m,high,always,false,796725.6084106939,5832268.412334641,-19.086666666666666,
berlin_0824cd6a,28800.0,teleportedWalk,75,m,medium,always,true,794677.4165234372,5828903.965988709,-7.545,
berlin_cd1acf6d,28800.0,teleportedWalk,27,f,very_high,always,false,794149.4206630576,5827124.405059455,-10.350000000000001,
berlin_aa3f95e3,28800.0,teleportedWalk,19,f,medium,always,false,794549.8595438165,5830780.547888141,-10.716000000000001,
berlin_5070c9a6,28800.0,teleportedWalk,89,m,very_low,always,false,797235.1079386848,5830173.872900342,-16.634999999999998,
berlin_e13b8e62,28800.0,teleportedWalk,3,m,very_low,never,false,797342.586625139,5832437.294795807,-21.063333333333333,
berlin_9e5616f1,28800.0,teleportedWalk,14,m,high,never,false,797981.6156559582,5830025.458163721,-13.853333333333332,
berlin_33e59c1e,28800.0,teleportedWalk,62,m,high,always,false,796262.5331193034,5830638.807933514,-15.420000000000002,
berlin_d904e578,28800.0,teleportedWalk,36,f,high,always,false,795789.6892702552,5826090.698097851,-13.919999999999998,
berlin_e5ee7dc6,28800.0,teleportedWalk,59,f,high,always,false,797280.1874066724,5831300.441147533,-15.72,
berlin_2c57e8c4,28800.0,teleportedWalk,98,m,medium,always,true,793719.5698022447,5832424.821823868,-32.225,
berlin_95ceca14,28800.0,teleportedWalk,30,m,very_low,always,true,796297.4885481179,5831338.846581257,-13.826666666666668,
berlin_37450b89,28800.0,teleportedWalk,31,f,very_low,always,false,798450.8228809847,5829944.453388989,-15.876666666666669,
berlin_8fb7a270,28800.0,teleportedWalk,56,m,medium,always,false,794538.5587851116,5830815.381867023,-12.093333333333334,
berlin_03fff3f0,28800.0,teleportedWalk,27,f,medium,always,false,794426.249896013,5832503.134324785,-18.39,
berlin_b0fc14b3,28800.0,teleportedWalk,47,f,very_low,always,false,796297.2050546757,5831238.885032387,-13.323333333333332,
berlin_a048fad3,28800.0,teleportedWalk,46,m,high,always,false,798087.9876865875,5829433.904889293,-13.223333333333333,
berlin_6ea7bacd,28800.0,teleportedWalk,42,f,medium,always,false,796237.9183275356,5830795.149711463,-11.016666666666666,
berlin_d2cc121a,28800.0,teleportedWalk,97,m,very_low,always,true,795583.9058705885,5825942.479010348,-22.004999999999995,
berlin_8874ff0b,28800.0,teleportedWalk,37,m,medium,always,false,797525.7581128525,5831598.2140395595,-17.71666666666667,
berlin_405cbb4d,28800.0,teleportedWalk,55,f,high,always,false,796327.5810988112,5825955.699755938,-15.036666666666667,
berlin_c17fecda,28800.0,teleportedWalk,53,m,very_high,always,false,794346.986715959,5830762.449216616,-12.363333333333333,
berlin_0d23903a,28800.0,teleportedWalk,49,f,medium,always,false,797457.597391613,5833062.480560425,-24.28,
berlin_37d490fe,28800.0,teleportedWalk,49,m,very_high,always,false,797698.4664200642,5826703.345176246,-15.163333333333332,
berlin_521cccde,28800.0,teleportedWalk,43,m,very_high,always,false,796762.1365990696,5832527.5317720175,-20.43,
berlin_3b5c1f58,28800.0,teleportedWalk,55,f,very_high,always,false,799335.9901414013,5827002.8769257115,-21.313333333333333,
berlin_722c5547,28800.0,teleportedWalk,4,m,medium,never,false,797824.1688427555,5831893.3633266315,-19.86,
berlin_5e9ee2d8,28800.0,teleportedWalk,26,f,medium,always,false,798357.7513421181,5826919.370846877,-15.39,
berlin_fa50b959,28800.0,teleportedWalk,53,f,very_high,always,false,794883.098135004,5829338.311118745,-4.916666666666666,
berlin_bb5aa5dd,28800.0,teleportedWalk,52,m,very_low,always,false,793877.7038748094,5831813.465889463,-18.299999999999997,
berlin_316884f9,28800.0,teleportedWalk,19,f,low,always,false,795572.2949226953,5825837.8486710265,-13.694999999999999,
berlin_75e011d8,28800.0,teleportedWalk,27,f,medium,always,false,796163.7603653935,5831753.753430065,-14.208000000000002,
berlin_dc204bfc,28800.0,teleportedWalk,14,m,high,never,false,796676.700269223,5832528.9951620735,-20.313333333333333,
berlin_29718eb0,28800.0,teleportedWalk,90,m,medium,always,false,799332.3002914353,5827035.102836532,-31.835,
berlin_d40169cd,28800.0,teleportedWalk,54,f,very_low,always,false,797287.5799283165,5830133.008522294,-11.16,
berlin_8515eb67,28800.0,teleportedWalk,35,m,medium,always,false,798302.8711069261,5830412.433669219,-16.306666666666665,
berlin_fc6fbd00,28800.0,teleportedWalk,34,f,very_high,always,false,798815.154484638,5829497.451478013,-16.97,
berlin_50235616,28800.0,teleportedWalk,25,f,low,always,false,796439.7934120295,5825779.929041908,-14.463,
berlin_9178f05e,28800.0,teleportedWalk,32,m,very_low,always,false,793996.3667788028,5832023.5930317035,-18.97,
berlin_0620a4fa,28800.0,teleportedWalk,40,f,medium,always,false,795263.633922933,5830151.686736032,-7.470000000000001,
berlin_3008a2c9,28800.0,teleportedWalk,23,m,medium,always,false,798270.9896962589,5828593.304228357,-12.363000000000001,
berlin_daa35c96,28800.0,teleportedWalk,48,f,very_low,always,false,798242.5693819539,5829396.287996358,-13.953333333333333,
berlin_660a1cf1,28800.0,teleportedWalk,44,f,high,always,false,798196.7780782302,5829190.954663115,-13.506666666666668,
berlin_7e04ae52,28800.0,teleportedWalk,83,m,medium,always,false,794593.688304294,5830808.1664861115,-17.89,
berlin_b11f6055,28800.0,teleportedWalk,19,f,low,always,false,794621.7609686507,5831332.686233162,-12.921000000000001,
berlin_4d0bb6a7,28800.0,teleportedWalk,28,m,very_low,always,false,796372.0243052999,5832359.517564286,-17.178,
berlin_0ebe64ed,28800.0,teleportedWalk,10,m,low,never,false,794079.4028989113,5828711.720499524,-8.09,
berlin_25cf19f1,28800.0,teleportedWalk,26,m,medium,always,false,798543.9412936502,5829687.9423295995,-14.286000000000001,
berlin_55ad335f,28800.0,teleportedWalk,25,f,medium,always,false,796705.6247134793,5832974.440867312,-20.331,
berlin_d973f348,28800.0,teleportedWalk,30,f,medium,always,false,795007.6130234271,5830199.064105293,-8.143333333333334,
