personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_bfa2c262,28800,teleportedWalk,9,m,medium,never,FALSE,797413.8461268276,5832464.560544006,-21.35
berlin_bfa4ee3c,28800,teleportedWalk,7,m,high,never,FALSE,797273.3693020539,5829304.120370112,-8.97
berlin_bfa8e0f4,28800,teleportedWalk,1,m,very_high,never,FALSE,796743.3804944799,5831973.845442792,-17.66
berlin_bfaa2078,28800,teleportedWalk,11,m,very_high,never,FALSE,795664.6277161827,5828320.731289165,-2.306666667
berlin_bfbcde80,28800,teleportedWalk,32,m,medium,always,FALSE,795568.4150859688,5828062.137087843,-3.663333333
berlin_bff1d05a,28800,teleportedWalk,7,m,high,never,FALSE,796436.8403189182,5828962.752018727,-4.296666667
berlin_c01dea05,28800,teleportedWalk,44,m,high,always,FALSE,799577.9505662756,5826948.591443659,-22.57
berlin_c01e86f9,28800,teleportedWalk,16,m,very_low,never,FALSE,798942.3742,5827341.11,-18.72333333
berlin_c028e97a,28800,teleportedWalk,93,m,very_low,always,TRUE,793814.4742195996,5827621.769448025,-11.17333333
berlin_c02e3a23,28800,teleportedWalk,42,f,very_high,always,FALSE,795149.9944331488,5830861.697240621,-11.19666667
berlin_c03a98e9,28800,teleportedWalk,49,f,medium,always,FALSE,794513.2834649817,5829146.974939352,-6.16
berlin_c03b556b,28800,teleportedWalk,59,f,low,always,FALSE,796401.0289940094,5830906.516685425,-11.83333333
berlin_c03e3427,28800,teleportedWalk,35,m,medium,always,FALSE,797686.1237640397,5829279.636671523,-10.99666667
berlin_c051646f,28800,teleportedWalk,77,m,low,always,FALSE,799011.1537163169,5828271.826858194,-17.74
berlin_c0625812,28800,teleportedWalk,51,f,medium,always,FALSE,794601.5900649353,5830978.184447993,-12.70333333
berlin_c0767834,28800,teleportedWalk,44,f,very_high,always,FALSE,795742.1484068646,5830801.7673682375,-10.61
berlin_c092d936,28800,teleportedWalk,61,m,high,always,FALSE,797655.8604571114,5832682.932621718,-22.93
berlin_c09f2118,28800,teleportedWalk,69,m,high,always,FALSE,796179.8725,5831181.163,-12.88333333
berlin_c0a26439,28800,teleportedWalk,28,f,very_high,always,FALSE,795913.0605522075,5825739.406791766,-15.79
berlin_c0b81b01,28800,teleportedWalk,22,m,high,always,FALSE,796265.8497038253,5825915.452615811,-15.17
berlin_c0c9619b,28800,teleportedWalk,59,m,high,always,TRUE,795989.5811081128,5831163.067471216,-12.61
berlin_c0cb9b26,28800,teleportedWalk,36,f,low,always,FALSE,797859.9563030903,5830565.886906353,-14.89
berlin_c0d22525,28800,teleportedWalk,58,m,high,always,FALSE,794778.4339,5828335.950345477,-4.976666667
berlin_c0d340df,28800,teleportedWalk,61,f,low,always,FALSE,794282.3203821868,5827883.5500600105,-8.39
berlin_c0df21b7,28800,teleportedWalk,18,f,medium,always,FALSE,798242.1766220841,5829132.645638525,-13.69333333
berlin_c0e5785d,28800,teleportedWalk,59,f,very_high,always,FALSE,797171.8519337286,5829209.912147525,-8.323333333
berlin_c0eb241d,28800,teleportedWalk,11,m,low,never,FALSE,794800.7431063841,5827873.644256965,-6.34
berlin_c11cc29a,28800,teleportedWalk,40,m,medium,always,FALSE,798999.3146054163,5826629.601120046,-20.71666667
berlin_c123d34b,28800,teleportedWalk,63,f,high,always,FALSE,798160.4288339394,5830801.412496634,-16.87333333
berlin_c1508642,28800,teleportedWalk,41,f,high,always,FALSE,794135.7605577428,5831281.730244957,-15.23666667
berlin_c1618258,28800,teleportedWalk,43,f,very_high,always,FALSE,797402.1146847131,5829678.739694925,-10.34666667
berlin_c162f2d9,28800,teleportedWalk,41,f,medium,always,FALSE,792859.7009856573,5828847.461102523,-14.43333333
berlin_c17fecda,28800,teleportedWalk,53,m,very_high,always,FALSE,794346.9867,5830762.449216616,-12.36333333
berlin_c1868170,28800,teleportedWalk,42,f,low,always,FALSE,796477.4181730982,5829982.015552135,-7.7
berlin_c18c8428,28800,teleportedWalk,42,m,medium,always,FALSE,793978.8076971003,5827753.518892314,-10.08333333
berlin_c191f1ac,28800,teleportedWalk,44,f,very_high,always,FALSE,797126.3631021837,5829192.068830429,-8.07
berlin_c193b356,28800,teleportedWalk,54,m,high,always,TRUE,794215.6289,5827815.831,-8.873333333
berlin_c1942399,28800,teleportedWalk,64,f,medium,always,FALSE,795672.2397943321,5828473.430639315,-1.52
berlin_c1a22a2a,28800,teleportedWalk,88,m,medium,always,TRUE,794850.8362,5831137.348983095,-12.99666667
berlin_c1ada298,28800,teleportedWalk,44,m,medium,always,FALSE,799306.861,5828858.791441797,-19.1
berlin_c1b8171c,28800,teleportedWalk,84,m,medium,always,FALSE,797171.3848752275,5832126.517,-19.22333333
berlin_c1dfe2e6,28800,teleportedWalk,13,m,medium,never,FALSE,797799.7316958986,5831757.959294217,-19.21333333
berlin_c1e4b665,28800,teleportedWalk,58,m,very_high,always,FALSE,795338.2252134294,5828549.043716048,-1.9
berlin_c2137873,28800,teleportedWalk,14,m,high,never,FALSE,796592.6483630829,5825962.970610886,-15.39
berlin_c228e523,28800,teleportedWalk,71,m,medium,always,FALSE,797874.5754723642,5828713.105943757,-11.65
berlin_c234e098,28800,teleportedWalk,23,m,very_low,always,FALSE,799723.0641173751,5826490.9819513345,-24.32333333
berlin_c23624f2,28800,teleportedWalk,52,f,medium,always,FALSE,793854.1223,5827698.111648993,-10.79
berlin_c23b1d33,28800,teleportedWalk,19,f,very_high,always,FALSE,794736.6353168271,5831066.901637848,-12.85333333
berlin_c24d8f4f,28800,teleportedWalk,56,m,very_low,always,TRUE,796348.0702354112,5832142.206345354,-17.95333333
berlin_c2675af6,28800,teleportedWalk,15,m,very_high,never,FALSE,795397.6801140872,5828457.397,-2.013333333
berlin_c28260f1,28800,teleportedWalk,32,m,very_low,always,FALSE,796661.8537,5832370.979415621,-19.50333333
berlin_c293db51,28800,teleportedWalk,20,m,high,always,FALSE,795249.0551671349,5830288.494606719,-8.176666667
berlin_c2979dc8,28800,teleportedWalk,64,f,medium,always,FALSE,796014.6188900138,5831373.788571967,-13.71333333
berlin_c2a90f95,28800,teleportedWalk,34,f,medium,always,FALSE,798361.8088244554,5829866.884397679,-15.29666667
berlin_c2a94082,28800,teleportedWalk,46,f,high,always,FALSE,794300.7598741422,5831334.617789316,-15.06
berlin_c2b8b139,28800,teleportedWalk,7,m,very_low,never,FALSE,797609.2061868722,5829540.268353348,-11.03
berlin_c2c5f4ad,28800,teleportedWalk,90,m,medium,always,TRUE,798485.4437025258,5829184.140010604,-14.98333333
berlin_c2cb2d40,28800,teleportedWalk,20,f,medium,always,FALSE,798974.8447283169,5828281.215417909,-17.54666667
berlin_c30dbfaf,28800,teleportedWalk,19,m,low,always,FALSE,793937.4703057176,5832424.813,-20.98333333
berlin_c3215c70,28800,teleportedWalk,53,f,very_low,always,TRUE,798967.9562593754,5828273.841350879,-17.51666667
berlin_c32cbfef,28800,teleportedWalk,32,f,high,always,FALSE,796213.9570516488,5831398.303121666,-14.02666667
berlin_c35755f1,28800,teleportedWalk,46,m,very_high,always,FALSE,798931.8552053135,5828489.224548152,-17.20333333
berlin_c3612152,28800,teleportedWalk,31,f,high,always,FALSE,795323.7518399018,5832342.083228398,-18.67666667
berlin_c3810168,28800,teleportedWalk,55,f,medium,always,FALSE,794145.8244461697,5828775.922350339,-7.74
berlin_c394a753,28800,teleportedWalk,40,m,high,always,FALSE,799577.2368897106,5827341.655658116,-21.79333333
berlin_c3affb16,28800,teleportedWalk,17,m,low,never,FALSE,795873.4989986566,5830976.746057829,-11.57333333
berlin_c3ba037c,28800,teleportedWalk,27,m,high,always,FALSE,795642.6972553981,5832044.801300879,-17.06
berlin_c3c119a8,28800,teleportedWalk,5,m,high,never,TRUE,798512.1928791562,5829970.481303264,-16.22333333
berlin_c3d00ae0,28800,teleportedWalk,37,f,medium,always,FALSE,798781.3219803376,5829137.679169218,-16.47666667
berlin_c3ddde63,28800,teleportedWalk,97,m,medium,always,TRUE,797785.4133611228,5831942.693001252,-19.95666667
berlin_c3defd24,28800,teleportedWalk,38,m,medium,always,FALSE,795679.6058519348,5829378.228791059,-3.203333333
berlin_c3ed4b0f,28800,teleportedWalk,51,f,medium,always,TRUE,797343.0180265142,5831848.624520631,-18.33666667
berlin_c406745b,28800,teleportedWalk,22,m,medium,always,FALSE,798270.8602191232,5829767.458823154,-14.66666667
berlin_c40d9758,28800,teleportedWalk,18,m,high,always,FALSE,796840.641,5829727.053430739,-8.023333333
berlin_c4108e0b,28800,teleportedWalk,25,f,high,always,FALSE,800292.6715793737,5826543.858949363,-26.83
berlin_c415b037,28800,teleportedWalk,56,m,medium,always,FALSE,797085.7655602542,5829471.616275396,-22.32333333
berlin_c428094e,28800,teleportedWalk,32,f,medium,always,FALSE,793749.6487494075,5829083.795442926,-9.94
berlin_c444c388,28800,teleportedWalk,25,f,high,always,FALSE,795130.1994,5829402.267782373,-4.23
berlin_c4553136,28800,teleportedWalk,35,f,high,always,FALSE,797484.3345829422,5832228.002880757,-20.42
berlin_c473aed4,28800,teleportedWalk,32,m,medium,always,FALSE,795447.6633305976,5830533.068582128,-9.25
berlin_c47a7a28,28800,teleportedWalk,2,m,very_low,never,FALSE,797517.8106443335,5829518.748853261,-10.55
berlin_c4822dbc,28800,teleportedWalk,61,f,high,always,FALSE,795661.8289944415,5832302.959395198,-18.40333333
berlin_c4a06746,28800,teleportedWalk,5,m,medium,never,FALSE,799711.1177212213,5828051.906896363,-21.51666667
berlin_c4b33e0f,28800,teleportedWalk,30,f,very_high,always,FALSE,795150.1177,5828604.184754649,-2.65
berlin_c4c249a6,28800,teleportedWalk,33,m,high,always,FALSE,798154.1839329142,5829764.9646163955,-14.09666667
berlin_c4c6f9cd,28800,teleportedWalk,51,m,low,always,FALSE,797070.7789320315,5829558.142171981,-8.533333333
berlin_c4d15306,28800,teleportedWalk,27,f,very_low,always,FALSE,797345.5817,5832322.479015893,-20.53
berlin_c4d4d32d,28800,teleportedWalk,22,f,very_low,always,FALSE,795590.9455732182,5831405.337148533,-13.73666667
berlin_c50fead9,28800,teleportedWalk,94,m,high,always,TRUE,794973.4361,5827860.154925959,-5.82
berlin_c5160ef8,28800,teleportedWalk,6,m,very_low,never,FALSE,798285.6128961055,5830223.54,-15.73666667
berlin_c52db51e,28800,teleportedWalk,9,m,medium,never,FALSE,795805.2666018519,5829175.902,-2.316666667
berlin_c530f7d2,28800,teleportedWalk,30,f,medium,always,FALSE,795784.2686945716,5830570.983629032,-9.426666667
berlin_c5485fc9,28800,teleportedWalk,37,f,high,always,FALSE,793422.1880267463,5828303.856128161,-11.75
berlin_c55bca04,28800,teleportedWalk,18,f,medium,always,FALSE,793674.5988520478,5828524.472165816,-10.26666667
berlin_c55c01b7,28800,teleportedWalk,15,m,medium,never,FALSE,796196.7464525014,5831072.979,-12.35666667
berlin_c57ebc5c,28800,teleportedWalk,39,f,very_low,always,FALSE,796471.4119402533,5831296.910096055,-13.87
berlin_c582e5ae,28800,teleportedWalk,14,m,low,never,FALSE,794010.6222332895,5831573.283279983,-16.87333333
berlin_c5873030,28800,teleportedWalk,58,m,very_high,always,FALSE,798774.6377482718,5827014.445797238,-18.69
berlin_c59b536a,28800,teleportedWalk,96,m,medium,always,TRUE,797562.7815779354,5829543.529867868,-10.81333333
berlin_c59de010,28800,teleportedWalk,29,m,very_low,always,FALSE,798784.4454189057,5826935.441710288,-18.93666667
berlin_c5a72beb,28800,teleportedWalk,32,f,very_high,always,FALSE,793807.8436495678,5827988.877477386,-10.31666667
berlin_c5ab3513,28800,teleportedWalk,29,f,medium,always,FALSE,794611.6967534359,5827940.429002125,-6.826666667
berlin_c5f16926,28800,teleportedWalk,10,m,very_low,never,FALSE,795631.1764136087,5830821.723416081,-10.7
berlin_c5f8923b,28800,teleportedWalk,60,m,medium,always,FALSE,794485.1303707175,5830719.669330071,-11.79666667
berlin_c6547230,28800,teleportedWalk,36,f,high,always,FALSE,797542.0955,5831399.256,-16.91666667
berlin_c67e354e,28800,teleportedWalk,45,f,high,always,FALSE,794462.9432721974,5828283.943559781,-6.583333333
berlin_c69a3845,28800,teleportedWalk,29,f,high,always,FALSE,794309.8519074258,5828216.626356399,-7.45
berlin_c6e6a429,28800,teleportedWalk,28,f,medium,always,FALSE,799018.3759539884,5827369.832680855,-19.02666667
berlin_c7000840,28800,teleportedWalk,50,m,low,always,FALSE,797923.1812967127,5832214.183933715,-21.53
berlin_c7032c61,28800,teleportedWalk,18,m,very_low,always,FALSE,798845.9321330755,5829464.048537075,-17.09
berlin_c7281c4e,28800,teleportedWalk,6,m,low,never,FALSE,793536.4563788685,5831775.652,-19.08666667
berlin_c748f12b,28800,teleportedWalk,25,f,high,always,FALSE,798294.9960503259,5829306.443529972,-14.11666667
berlin_c74b69b5,28800,teleportedWalk,99,m,medium,always,FALSE,797620.9887740061,5830117.050251962,-12.49666667
berlin_c750dbb3,28800,teleportedWalk,31,f,medium,always,FALSE,798841.9728536676,5828706.342447611,-16.68
berlin_c76745f8,28800,teleportedWalk,52,m,very_high,always,FALSE,796374.1289235008,5831746.324412373,-15.97666667
berlin_c769eb55,28800,teleportedWalk,10,m,low,never,FALSE,796112.8471732254,5825729.005,-15.97333333
berlin_c76d61c6,28800,teleportedWalk,30,f,low,always,FALSE,799593.2590003232,5826383.971681344,-24.01666667
berlin_c76e6a4e,28800,teleportedWalk,86,m,low,always,FALSE,796470.1875540979,5830118.875192264,-8.276666667
berlin_c7832921,28800,teleportedWalk,11,m,very_high,never,FALSE,796508.8845077832,5832156.429144971,-18.21666667
berlin_c7a03e49,28800,teleportedWalk,48,m,high,always,FALSE,795482.3198,5830339.880382051,-8.233333333
berlin_c7a0db6b,28800,teleportedWalk,1,m,very_low,never,FALSE,794557.9413916799,5831211.751,-13.90333333
berlin_c7a9bf4f,28800,teleportedWalk,58,m,medium,always,FALSE,795366.2723632433,5830076.748055394,-6.966666667
berlin_c7bd1660,28800,teleportedWalk,13,m,very_high,never,FALSE,793716.0076120737,5832127.751651905,-20.13666667
berlin_c7c083c0,28800,teleportedWalk,33,f,medium,always,FALSE,797172.7175359568,5830021.053894544,-10.33
berlin_c7c1da0f,28800,teleportedWalk,45,f,high,always,FALSE,794180.0560984741,5827876.182288843,-8.86
berlin_c7c2c74a,28800,teleportedWalk,42,f,low,always,FALSE,794153.2807829406,5827153.050119353,-11.37666667
berlin_c7d06d1d,28800,teleportedWalk,53,f,high,always,FALSE,797319.2960214657,5831282.89,-15.75666667
berlin_c7dabc70,28800,teleportedWalk,24,m,very_low,always,FALSE,797577.6667429532,5831810.465875385,-18.79
berlin_c7e0b898,28800,teleportedWalk,48,f,medium,always,FALSE,793479.1279,5829127.936899185,-11.36666667
berlin_c7e14c62,28800,teleportedWalk,7,m,high,never,FALSE,796391.1719680072,5831131.846002297,-12.92666667
berlin_c7ed011b,28800,teleportedWalk,41,f,high,always,FALSE,795637.4145198422,5831698.718309226,-15.26
berlin_c7f44a02,28800,teleportedWalk,12,m,medium,never,FALSE,796833.3382413518,5830507.932225923,-11.00333333
berlin_c7f65f16,28800,teleportedWalk,43,f,medium,always,FALSE,799907.3912896333,5828287.793720566,-22.35333333
berlin_c8000a99,28800,teleportedWalk,44,f,high,always,FALSE,795078.3366426161,5826092.814391058,-14.18666667
berlin_c811bc45,28800,teleportedWalk,19,m,very_low,always,FALSE,794847.0745519557,5830069.272701734,-7.926666667
berlin_c82b19ae,28800,teleportedWalk,45,m,high,always,FALSE,795992.7672915081,5831403.012628836,-13.84666667
berlin_c839c934,28800,teleportedWalk,29,m,medium,always,FALSE,793420.6912057828,5828422.196729105,-11.64666667
berlin_c84856fa,28800,teleportedWalk,40,m,very_low,always,FALSE,793555.1851286103,5829097.737522663,-10.95
berlin_c85b4416,28800,teleportedWalk,45,f,medium,always,FALSE,796630.3302,5831683.105,-16.03666667
berlin_c8761c04,28800,teleportedWalk,79,m,low,always,FALSE,796462.8966127927,5831302.668486522,-13.88666667
berlin_c882c563,28800,teleportedWalk,12,m,medium,never,FALSE,799014.4724379657,5827353.275887885,-19.04333333
berlin_c88e1d49,28800,teleportedWalk,5,m,medium,never,FALSE,793866.9286488541,5832481.472983025,-21.40333333
berlin_c890c353,28800,teleportedWalk,40,f,medium,always,FALSE,795704.748,5825835.024,-15.23333333
berlin_c8aedb23,28800,teleportedWalk,98,m,medium,always,TRUE,795374.2435211913,5831057.356811746,-12.00333333
berlin_c8b2c510,28800,teleportedWalk,51,f,medium,always,FALSE,796244.4442602347,5832232.690062174,-18.31333333
berlin_c8b7fea0,28800,teleportedWalk,97,m,medium,always,FALSE,795617.81,5827994.540279131,-4
berlin_c8c407d8,28800,teleportedWalk,21,m,very_low,always,FALSE,796196.3530806131,5829242.841250256,-3.836666667
berlin_c8c58584,28800,teleportedWalk,32,m,medium,always,FALSE,799257.8452598222,5827039.646,-20.86333333
berlin_c8d86550,28800,teleportedWalk,7,m,high,never,FALSE,795745.7932120836,5825865.934152557,-15.07666667
berlin_c8f1ba75,28800,teleportedWalk,53,m,very_high,always,FALSE,797808.7336611324,5832083.056178581,-20.63
berlin_c8fa91b4,28800,teleportedWalk,44,f,low,always,FALSE,795815.7774100422,5828110.8156385105,-3.523333333
berlin_c91d4f53,28800,teleportedWalk,36,f,medium,always,FALSE,794611.8639122916,5830844.112068519,-12.05333333
berlin_c9296a8e,28800,teleportedWalk,41,f,high,always,FALSE,796266.4070207498,5829612.072048353,-5.5
berlin_c92a91d2,28800,teleportedWalk,8,m,high,never,FALSE,794962.7693725077,5832166.637,-18.03666667
berlin_c93fb90f,28800,teleportedWalk,62,m,medium,always,FALSE,797003.2487693683,5832148.173801502,-18.98333333
berlin_c961c6ee,28800,teleportedWalk,32,f,high,always,FALSE,795412.3783824989,5830373.683,-8.45
berlin_c96be02e,28800,teleportedWalk,53,m,very_high,always,FALSE,793494.2085,5828755.176,-11.13
berlin_c981bde3,28800,teleportedWalk,70,m,medium,always,TRUE,793480.5298775625,5831825.917774409,-19.46666667
berlin_c9ab0a35,28800,teleportedWalk,51,m,very_high,always,FALSE,794096.9758780198,5831314.443296109,-15.48666667
berlin_c9d15bff,28800,teleportedWalk,20,m,low,always,FALSE,799000.4102035476,5827369.43,-18.94333333
berlin_c9ee395a,28800,teleportedWalk,45,f,medium,always,FALSE,796283.0421445889,5831147.5793189565,-12.84333333
berlin_c9f41b52,28800,teleportedWalk,7,m,high,never,FALSE,794550.7517390298,5831686.235,-16.20666667
berlin_c9f684a9,28800,teleportedWalk,81,m,medium,always,FALSE,795431.9687450076,5828080.334528871,-3.706666667
berlin_ca0d3bb6,28800,teleportedWalk,19,m,high,always,FALSE,794270.8925427401,5831222.308577784,-14.61666667
berlin_ca1a4493,28800,teleportedWalk,97,m,high,always,FALSE,795757.9781029345,5831492.4138276335,-14.20333333
berlin_ca277d8b,28800,teleportedWalk,57,m,very_high,always,FALSE,797648.3718466491,5830838.824703786,-15.03333333
berlin_ca28e4a7,28800,teleportedWalk,40,f,very_high,always,FALSE,793672.4370778407,5832087.167593617,-20.06666667
berlin_ca2f8514,28800,teleportedWalk,58,f,medium,always,FALSE,794516.5859146666,5828312.519529104,-6.266666667
berlin_ca3493a1,28800,teleportedWalk,29,f,high,always,FALSE,798111.7651240192,5830472.375799583,-15.64666667
berlin_ca3ea780,28800,teleportedWalk,55,f,high,always,FALSE,797159.8056888261,5826667.1476507215,-13.48
berlin_ca40ddc5,28800,teleportedWalk,59,m,medium,always,FALSE,799498.9915061217,5826910.151281031,-22.28666667
berlin_ca69ead3,28800,teleportedWalk,45,f,low,always,FALSE,797556.3710253562,5832897.958054927,-23.70666667
berlin_ca727bd5,28800,teleportedWalk,28,m,high,always,FALSE,794725.3465994677,5829171.460903943,-5.18
berlin_ca8378c8,28800,teleportedWalk,68,m,medium,always,TRUE,796496.1945519818,5829318.295434989,-5.326666667
berlin_ca8d6ca0,28800,teleportedWalk,17,m,medium,never,FALSE,794059.3197,5831993.739149039,-18.68666667
berlin_cabae169,28800,teleportedWalk,34,f,high,always,FALSE,796212.9909481367,5826478.712288392,-12.25666667
berlin_cac4ccb0,28800,teleportedWalk,26,f,high,always,FALSE,794145.7419741624,5830807.953,-13.15
berlin_cae576f1,28800,teleportedWalk,48,m,very_high,always,FALSE,796071.8701264386,5830711.309797323,-10.37666667
berlin_caf091c1,28800,teleportedWalk,67,m,medium,always,FALSE,796297.2711605687,5826087.421806078,-14.33666667
berlin_cb060cca,28800,teleportedWalk,45,f,medium,always,FALSE,797900.5804698606,5826783.304294766,-15.64666667
berlin_cb37dcca,28800,teleportedWalk,34,f,very_low,always,FALSE,798411.1103809916,5828603.255303538,-14.46
berlin_cb3a9ef3,28800,teleportedWalk,18,f,very_low,always,FALSE,795209.6212507726,5829473.299501547,-4.3
berlin_cb3df875,28800,teleportedWalk,27,f,medium,always,FALSE,794739.7149023049,5828546.475988362,-4.786666667
berlin_cb5282cb,28800,teleportedWalk,3,m,high,never,TRUE,799266.0769279499,5826592.508341718,-22
berlin_cb68b3aa,28800,teleportedWalk,96,m,medium,always,FALSE,793821.2548245786,5832059.833316413,-19.56
berlin_cb7c4165,28800,teleportedWalk,51,m,very_high,always,FALSE,797895.1006182735,5828063.363780639,-12.30333333
berlin_cb932678,28800,teleportedWalk,11,m,high,never,FALSE,797164.0144749656,5829113.789929341,-8.156666667
berlin_cb978de3,28800,teleportedWalk,32,m,medium,always,FALSE,796177.0390880263,5831532.577,-14.67
berlin_cbcb1316,28800,teleportedWalk,41,m,medium,always,FALSE,794385.5080088411,5829276.244546409,-7.02
berlin_cbcd2c09,28800,teleportedWalk,81,m,high,always,FALSE,794114.0461878034,5831299.314370462,-15.37333333
berlin_cbd6cdd9,28800,teleportedWalk,14,m,high,never,FALSE,797663.7342967036,5831402.939244112,-17.31
berlin_cc026f2c,28800,teleportedWalk,27,f,very_low,always,FALSE,798098.3405418518,5829250.176087552,-13.05666667
berlin_cc0d0788,28800,teleportedWalk,21,f,low,always,FALSE,794870.3265785304,5830810.569697822,-11.36
berlin_cc0d4ed1,28800,teleportedWalk,59,m,very_low,always,FALSE,793704.5688484663,5831813.713777086,-18.76666667
berlin_cc12d562,28800,teleportedWalk,14,m,high,never,FALSE,797202.6971969674,5832313.286569904,-20.17666667
berlin_cc1c88e0,28800,teleportedWalk,36,m,very_high,always,FALSE,796573.3559,5830211.815307348,-8.973333333
berlin_cc23ba6e,28800,teleportedWalk,31,f,high,always,FALSE,794768.8340084255,5828480.775702368,-4.733333333
berlin_cc3794fb,28800,teleportedWalk,22,f,very_low,always,FALSE,795781.3976620177,5830471.811354479,-8.913333333
berlin_cc385335,28800,teleportedWalk,44,f,high,always,FALSE,797756.5248071902,5830047.162084168,-12.89333333
berlin_cc3c968e,28800,teleportedWalk,30,f,low,always,FALSE,798675.8760072868,5829048.526126851,-15.88333333
berlin_cc400e3a,28800,teleportedWalk,28,f,medium,always,FALSE,795662.4820603719,5829407.6161959525,-3.35
berlin_cc4e748e,28800,teleportedWalk,59,f,medium,always,FALSE,793518.8312583726,5828478.917590677,-11.1
berlin_cc757952,28800,teleportedWalk,29,f,medium,always,FALSE,799452.9473,5827149.426,-21.55666667
berlin_cc7f2d1f,28800,teleportedWalk,22,f,very_low,always,FALSE,795433.3889228901,5831202.079244627,-12.72
berlin_cc87807a,28800,teleportedWalk,42,f,medium,always,TRUE,798187.2488257838,5829055.477994287,-13.35666667
berlin_cc9029f0,28800,teleportedWalk,54,f,low,always,TRUE,799056.0135443432,5828623.338009993,-17.80333333
berlin_cc91fa90,28800,teleportedWalk,53,m,medium,always,FALSE,796046.3052494397,5828812.183903961,-2.153333333
berlin_cc99f123,28800,teleportedWalk,41,f,medium,always,FALSE,799819.0168530605,5828327.857597427,-21.87333333
berlin_cca92113,28800,teleportedWalk,66,m,low,always,FALSE,799787.1849475186,5827936.790467757,-22.01666667
berlin_ccaa8037,28800,teleportedWalk,4,m,low,never,TRUE,794359.5785714479,5829230.653825608,-7.06
berlin_ccae5a64,28800,teleportedWalk,37,f,high,always,FALSE,796827.4288350805,5832948.189,-22.62333333
berlin_ccb71ef0,28800,teleportedWalk,36,f,very_low,always,FALSE,798184.8088672954,5828549.580602349,-13.30666667
berlin_ccc197ec,28800,teleportedWalk,7,m,high,never,FALSE,799910.8248128445,5828060.756384738,-22.53333333
berlin_ccea3150,28800,teleportedWalk,50,f,very_low,always,FALSE,795272.8150969266,5831363.043772206,-13.64666667
berlin_ccef4a03,28800,teleportedWalk,42,f,high,always,FALSE,795000.1280004885,5828561.943570328,-3.46
berlin_ccf16316,28800,teleportedWalk,19,f,low,always,FALSE,796796.7134492528,5831331.183443094,-14.65333333
berlin_ccf45896,28800,teleportedWalk,8,m,very_high,never,FALSE,797071.0202468667,5833092.938372325,-23.71666667
berlin_ccfd80cd,28800,teleportedWalk,35,f,high,always,FALSE,795324.5132259765,5825982.374709693,-14.55
berlin_cd1acf6d,28800,teleportedWalk,27,f,very_high,always,FALSE,794149.4206630576,5827124.405059455,-11.5
berlin_cd28ea06,28800,teleportedWalk,46,f,high,always,FALSE,796085.4583750386,5830704.698724316,-10.36
berlin_cd3280aa,28800,teleportedWalk,63,f,very_high,always,FALSE,799780.9009305225,5826935.993199705,-23.56
berlin_cd361b39,28800,teleportedWalk,11,m,very_low,never,FALSE,796399.6329321364,5825734.2978129415,-16.24666667
berlin_cd4314ef,28800,teleportedWalk,43,m,very_high,always,FALSE,796372.9544060295,5830553.298534208,-10.06333333
berlin_cd4587d8,28800,teleportedWalk,74,m,very_low,always,FALSE,793955.8226938051,5832591.362412046,-21.73333333
berlin_cd6ceb5c,28800,teleportedWalk,46,m,medium,always,FALSE,795414.0596975011,5830084.116538832,-6.96
berlin_cd8b6c0a,28800,teleportedWalk,20,m,medium,always,FALSE,796079.3104646472,5830516.644941458,-9.403333333
berlin_cdacbeca,28800,teleportedWalk,20,f,medium,always,FALSE,794300.8314343297,5832308.140845338,-19.69
berlin_cdc3a016,28800,teleportedWalk,67,m,very_high,always,FALSE,794932.5206419155,5829290.996179873,-4.563333333
berlin_cdce7293,28800,teleportedWalk,35,m,low,always,TRUE,794785.2993584934,5826046.753326529,-14.8
berlin_cdf0633b,28800,teleportedWalk,8,m,medium,never,FALSE,796382.7233527369,5831719.741351264,-15.85333333
berlin_cdf74c7b,28800,teleportedWalk,19,f,very_low,always,FALSE,795634.9007669382,5828250.558,-2.666666667
berlin_cdf98fc4,28800,teleportedWalk,19,m,medium,always,FALSE,795831.1617079057,5830884.005865637,-11.07
berlin_cdf9e953,28800,teleportedWalk,53,f,high,always,FALSE,796539.3060778425,5829359.955809158,-5.633333333
berlin_ce026633,28800,teleportedWalk,26,f,very_high,always,FALSE,796291.9261396327,5831414.355718676,-14.2
berlin_ce15b6fd,28800,teleportedWalk,30,f,medium,always,FALSE,799875.7020380863,5827916.465238447,-22.48666667
berlin_ce2e0d7d,28800,teleportedWalk,51,f,high,always,FALSE,797992.8301033567,5830246.129296573,-14.48333333
berlin_ce517ad1,28800,teleportedWalk,52,f,medium,always,FALSE,794073.1613948114,5831263.976382493,-15.32666667
berlin_ce680b5f,28800,teleportedWalk,64,f,high,always,FALSE,796374.4344975267,5825745.727521363,-16.15666667
berlin_ce6e54d8,28800,teleportedWalk,21,f,high,always,FALSE,797693.366,5828995.850898423,-10.77
berlin_ce7ab8e8,28800,teleportedWalk,19,f,very_low,always,FALSE,798202.5421248125,5831001.307612118,-17.71
berlin_ceb9a421,28800,teleportedWalk,56,m,low,always,FALSE,796530.0148464114,5831816.522888673,-16.54
berlin_cec26049,28800,teleportedWalk,62,f,medium,always,TRUE,798719.4181118876,5829189.630820659,-16.19
