"id","xcoord","ycoord","personId","homeX","homeY","mode","age","sex","economic_status","accessibility","teleportedWalk_accessibility","diff","distance_m"
631,795347.408558944,5830245.83349804,"berlin_91ad8b70",795335.317215816,5830262.0488029,"teleportedWalk",62,"f","high",-7.943333333,-7.85,0.09,20.23
669,795547.408558944,5830245.83349804,"berlin_e1ed844e",795579.22868771,5830276.80803439,"teleportedWalk",55,"m","high",-7.87,-7.72,0.15,44.41
707,795747.408558944,5830245.83349804,"berlin_53c1b795",795748.256693433,5830243.4514199,"teleportedWalk",35,"f","very_high",-7.716666667,-7.72666666666667,0.01,2.53
745,795947.408558944,5830245.83349804,"berlin_4fba658e",795850.2796,5830254.81902714,"teleportedWalk",21,"m","low",-7.833333333,-7.87333333333333,0.04,97.54
783,796147.408558944,5830245.83349804,"berlin_a4fcc17c",796148.570068322,5830273.55904462,"teleportedWalk",23,"m","low",-8.293333333,-8.15333333333333,0.14,27.75
821,796347.408558944,5830245.83349804,"berlin_8edc0e79",796358.879109596,5830248.52488253,"teleportedWalk",41,"f","very_high",-8.59,-8.55,0.04,11.78
859,796547.408558944,5830245.83349804,"berlin_cc1c88e0",796573.3559,5830211.81530735,"teleportedWalk",36,"m","very_high",-8.973333333,-9.05,0.08,42.78
897,796747.408558944,5830245.83349804,"berlin_5ae6f9ce",796750.182211903,5830241.6825753,"teleportedWalk",62,"f","medium",-9.626666667,-9.63666666666667,0.01,4.99
973,797147.408558944,5830245.83349804,"berlin_af400a85",797156.077347699,5830265.84726294,"teleportedWalk",67,"m","medium",-11.11666667,-11.01,0.11,21.81
1049,797547.408558944,5830245.83349804,"berlin_1913ca91",797536.948975473,5830261.76095836,"teleportedWalk",5,"m","high",-12.59,-12.58,0.01,19.05
1125,797947.408558944,5830245.83349804,"berlin_47bb7aa4",797956.7714585,5830256.37156329,"teleportedWalk",41,"f","medium",-14.35333333,-14.2833333333333,0.07,14.1
1163,798147.408558944,5830245.83349804,"berlin_6a8db0f3",798124.254950474,5830219.54023301,"teleportedWalk",31,"m","high",-14.99666667,-15.1666666666667,0.17,35.03
1201,798347.408558944,5830245.83349804,"berlin_3bcf2e73",798301.1076,5830266.837,"teleportedWalk",43,"f","high",-15.91666667,-16.0733333333333,0.16,50.84
1239,798547.408558944,5830245.83349804,"berlin_d3a742fe",798538.319190196,5830163.97152482,"teleportedWalk",95,"m","medium",-16.76,-16.9933333333333,0.23,82.37
518,794747.408558944,5830445.83349804,"berlin_653ba4cd",794793.095296189,5830500.75629165,"teleportedWalk",5,"m","medium",-10.03666667,-9.88666666666667,0.15,71.44
556,794947.408558944,5830445.83349804,"berlin_8865bf17",794938.513603994,5830426.50215621,"teleportedWalk",62,"f","medium",-9.373333333,-9.44666666666667,0.07,21.28
632,795347.408558944,5830445.83349804,"berlin_4d706dad",795417.831643489,5830384.89461287,"teleportedWalk",59,"f","very_low",-8.503333333,-8.87333333333333,0.37,93.13
670,795547.408558944,5830445.83349804,"berlin_bb05ad47",795541.7431,5830436.46496251,"teleportedWalk",41,"m","very_high",-8.71,-8.75666666666667,0.05,10.95
708,795747.408558944,5830445.83349804,"berlin_5335bb9e",795777.773001328,5830462.88142503,"teleportedWalk",35,"f","low",-8.866666667,-8.76333333333333,0.1,34.82
746,795947.408558944,5830445.83349804,"berlin_80d0384a",795923.58011774,5830462.77318824,"teleportedWalk",38,"m","high",-8.96,-8.89666666666667,0.06,29.24
784,796147.408558944,5830445.83349804,"berlin_e8c22eaf",796103.482811174,5830455.725,"teleportedWalk",37,"m","very_high",-9.126666667,-9.14333333333333,0.02,45.03
822,796347.408558944,5830445.83349804,"berlin_82f0eb6f",796352.437808057,5830436.3933877,"teleportedWalk",55,"m","high",-9.463333333,-9.49666666666667,0.03,10.7
860,796547.408558944,5830445.83349804,"berlin_5374a013",796463.916682409,5830443.37683375,"teleportedWalk",78,"m","low",-9.74,-9.95,0.21,83.53
898,796747.408558944,5830445.83349804,"berlin_78e24ebd",796729.750167002,5830388.21932475,"teleportedWalk",62,"m","high",-10.18666667,-10.4866666666667,0.3,60.26
1088,797747.408558944,5830445.83349804,"berlin_56735710",797772.851132133,5830405.43181984,"teleportedWalk",8,"m","medium",-14.01666667,-14.04,0.02,47.75
1126,797947.408558944,5830445.83349804,"berlin_4702a285",797900.405658803,5830451.4108849,"teleportedWalk",34,"f","medium",-14.69,-14.87,0.18,47.33
1164,798147.408558944,5830445.83349804,"berlin_ca3493a1",798111.765124019,5830472.37579958,"teleportedWalk",29,"f","high",-15.64666667,-15.7233333333333,0.08,44.44
1202,798347.408558944,5830445.83349804,"berlin_34b19b88",798360.671777524,5830456.9369199,"teleportedWalk",29,"f","medium",-16.68666667,-16.5966666666667,0.09,17.3
405,794147.408558944,5830645.83349804,"berlin_22cb5356",794218.195159669,5830690.28401762,"teleportedWalk",54,"f","medium",-12.43333333,-12.4733333333333,0.04,83.59
481,794547.408558944,5830645.83349804,"berlin_81157cf6",794494.548270032,5830711.75654259,"teleportedWalk",24,"m","medium",-11.73666667,-11.3,0.44,84.5
519,794747.408558944,5830645.83349804,"berlin_95e41f3a",794750.920794206,5830681.59517737,"teleportedWalk",58,"f","very_high",-10.98,-10.8166666666667,0.16,35.93
557,794947.408558944,5830645.83349804,"berlin_3cb993a5",794993.876620503,5830671.41723794,"teleportedWalk",45,"f","medium",-10.46333333,-10.4166666666667,0.05,53.05
595,795147.408558944,5830645.83349804,"berlin_9d4d7c2f",795171.7451,5830740.794,"teleportedWalk",36,"f","medium",-10.55666667,-10.1066666666667,0.45,98.03
633,795347.408558944,5830645.83349804,"berlin_7f6c2520",795399.540367982,5830641.89003038,"teleportedWalk",69,"m","medium",-9.84,-9.9,0.06,52.28
671,795547.408558944,5830645.83349804,"berlin_04b5bfd1",795559.437008729,5830663.60705513,"teleportedWalk",54,"f","very_high",-9.886666667,-9.79666666666667,0.09,21.46
709,795747.408558944,5830645.83349804,"berlin_4f619b5a",795755.275768526,5830641.41532573,"teleportedWalk",55,"f","medium",-9.783333333,-9.80333333333333,0.02,9.02
747,795947.408558944,5830645.83349804,"berlin_22a6616e",795982.759346586,5830625.29667705,"teleportedWalk",46,"f","high",-9.846666667,-9.92,0.07,40.88
785,796147.408558944,5830645.83349804,"berlin_16713edd",796208.176201163,5830656.62418502,"teleportedWalk",32,"m","very_high",-10.28333333,-10.1433333333333,0.14,61.72
823,796347.408558944,5830645.83349804,"berlin_69b88624",796342.108566841,5830670.53193376,"teleportedWalk",53,"f","low",-10.57333333,-10.4633333333333,0.11,25.26
861,796547.408558944,5830645.83349804,"berlin_18b49284",796490.938942853,5830595.61696613,"teleportedWalk",35,"f","high",-10.51333333,-10.8766666666667,0.36,75.57
899,796747.408558944,5830645.83349804,"berlin_ef5bb9f4",796741.403021033,5830618.07452423,"teleportedWalk",59,"f","high",-11.22666667,-11.3666666666667,0.14,28.4
1089,797747.408558944,5830645.83349804,"berlin_d7639ce9",797784.203391913,5830725.88269289,"teleportedWalk",45,"f","high",-15.13333333,-14.7133333333333,0.42,88.1
1127,797947.408558944,5830645.83349804,"berlin_d5aad015",797967.43267126,5830697.16482574,"teleportedWalk",45,"f","high",-15.75333333,-15.5033333333333,0.25,55.1
1165,798147.408558944,5830645.83349804,"berlin_3792584f",798187.649058879,5830671.89195567,"teleportedWalk",11,"m","medium",-16.57333333,-16.3233333333333,0.25,47.94
1203,798347.408558944,5830645.83349804,"berlin_eff53484",798283.263606901,5830715.45982167,"teleportedWalk",49,"f","very_low",-17.10666667,-17.1666666666667,0.06,94.67
368,793947.408558944,5830845.83349804,"berlin_d8121a65",794020.134214619,5830871.80502113,"teleportedWalk",34,"f","very_high",-13.80666667,-13.9333333333333,0.13,77.22
406,794147.408558944,5830845.83349804,"berlin_cac4ccb0",794145.741974162,5830807.953,"teleportedWalk",26,"f","high",-13.15,-13.3033333333333,0.15,37.92
444,794347.408558944,5830845.83349804,"berlin_20b75961",794332.918468378,5830898.06299763,"teleportedWalk",44,"f","high",-12.99666667,-12.7266666666667,0.27,54.2
482,794547.408558944,5830845.83349804,"berlin_bc85e3af",794535.916910371,5830845.62455042,"teleportedWalk",18,"f","very_low",-12.24,-12.2133333333333,0.03,11.49
520,794747.408558944,5830845.83349804,"berlin_435e48a5",794753.851455878,5830847.51283349,"teleportedWalk",29,"m","high",-11.76333333,-11.7666666666667,0,6.66
558,794947.408558944,5830845.83349804,"berlin_3751da22",794965.2755,5830873.16446571,"teleportedWalk",53,"f","high",-11.50666667,-11.4,0.11,32.65
596,795147.408558944,5830845.83349804,"berlin_c02e3a23",795149.994433149,5830861.69724062,"teleportedWalk",42,"f","very_high",-11.19666667,-11.1166666666667,0.08,16.07
634,795347.408558944,5830845.83349804,"berlin_272d743e",795357.467063482,5830927.0444756,"teleportedWalk",55,"f","high",-11.34,-10.9266666666667,0.41,81.83
672,795547.408558944,5830845.83349804,"berlin_c5f16926",795631.176413609,5830821.72341608,"teleportedWalk",10,"m","very_low",-10.7,-10.8333333333333,0.13,87.17
710,795747.408558944,5830845.83349804,"berlin_c0767834",795742.148406865,5830801.76736824,"teleportedWalk",44,"f","very_high",-10.61,-10.84,0.23,44.38
748,795947.408558944,5830845.83349804,"berlin_3f5281bf",795969.000503038,5830824.66749511,"teleportedWalk",37,"f","very_low",-10.85666667,-10.9466666666667,0.09,30.24
786,796147.408558944,5830845.83349804,"berlin_1a87995e",796168.143905366,5830833.92796402,"teleportedWalk",35,"f","very_high",-11.11666667,-11.15,0.03,23.91
824,796347.408558944,5830845.83349804,"berlin_8d948533",796362.43571043,5830801.03098746,"teleportedWalk",1,"m","medium",-11.24666667,-11.4433333333333,0.2,47.26
900,796747.408558944,5830845.83349804,"berlin_0d01faec",796783.993819683,5830867.65433845,"teleportedWalk",68,"m","medium",-12.46333333,-12.2733333333333,0.19,42.6
938,796947.408558944,5830845.83349804,"berlin_6e73a78c",796945.561370748,5830808.75676358,"teleportedWalk",62,"f","low",-12.63,-12.7966666666667,0.17,37.12
1052,797547.408558944,5830845.83349804,"berlin_f0fc93ec",797633.624443515,5830873.43270674,"teleportedWalk",55,"f","medium",-15.11,-14.7,0.41,90.53
1090,797747.408558944,5830845.83349804,"berlin_2c571371",797755.95358323,5830870.16211599,"teleportedWalk",50,"f","medium",-15.54333333,-15.4233333333333,0.12,25.79
1128,797947.408558944,5830845.83349804,"berlin_d09ec386",797934.464842391,5830884.30137853,"teleportedWalk",33,"f","very_low",-16.26666667,-16.18,0.09,40.59
1166,798147.408558944,5830845.83349804,"berlin_0b1582a1",798168.2968,5830817.15482255,"teleportedWalk",5,"m","low",-16.95666667,-16.9666666666667,0.01,35.48
1204,798347.408558944,5830845.83349804,"berlin_7af285e2",798268.049396662,5830832.05011204,"teleportedWalk",57,"m","medium",-17.41,-17.78,0.37,80.55
179,792947.408558944,5831045.83349804,"berlin_359fa5ff",792939.279298767,5831008.168,"teleportedWalk",44,"f","medium",-18.23666667,-18.33,0.09,38.53
445,794347.408558944,5831045.83349804,"berlin_db030233",794359.561220675,5831028.33282451,"teleportedWalk",23,"f","low",-13.51333333,-13.6233333333333,0.11,21.31
483,794547.408558944,5831045.83349804,"berlin_96cb6ade",794538.217258709,5831053.43238056,"teleportedWalk",88,"m","very_high",-13.2,-13.1433333333333,0.06,11.93
521,794747.408558944,5831045.83349804,"berlin_569d22d5",794743.914117138,5831048.9876263,"teleportedWalk",57,"m","medium",-12.75333333,-12.73,0.02,4.71
559,794947.408558944,5831045.83349804,"berlin_47f6c8a0",794970.51818091,5831063.87272438,"teleportedWalk",26,"f","high",-12.44666667,-12.39,0.06,29.32
597,795147.408558944,5831045.83349804,"berlin_57c8558a",795106.740874424,5831047.15732276,"teleportedWalk",78,"m","low",-12.18666667,-12.1333333333333,0.05,40.69
635,795347.408558944,5831045.83349804,"berlin_a6bf0db5",795351.5464,5831032.63467775,"teleportedWalk",41,"m","medium",-11.88666667,-11.96,0.07,13.83
673,795547.408558944,5831045.83349804,"berlin_e7565e15",795569.452320582,5831068.61996923,"teleportedWalk",37,"f","high",-11.99,-11.8733333333333,0.12,31.7
711,795747.408558944,5831045.83349804,"berlin_5f67df69",795711.620812668,5831134.07751125,"teleportedWalk",69,"m","medium",-12.33,-11.88,0.45,95.22
749,795947.408558944,5831045.83349804,"berlin_beffbb71",795914.454877146,5831044.37172061,"teleportedWalk",38,"f","low",-11.94666667,-11.9766666666667,0.03,32.99
787,796147.408558944,5831045.83349804,"berlin_12277680",796178.027135467,5831055.11719774,"teleportedWalk",20,"m","low",-12.24333333,-12.16,0.08,32
825,796347.408558944,5831045.83349804,"berlin_68446ca9",796353.558053016,5831049.31207519,"teleportedWalk",33,"f","medium",-12.45666667,-12.43,0.03,7.07
939,796947.408558944,5831045.83349804,"berlin_15adc446",797005.539879917,5831091.20474167,"teleportedWalk",97,"m","low",-14.04333333,-13.69,0.35,73.74
977,797147.408558944,5831045.83349804,"berlin_577062ca",797155.429233919,5831114.67960945,"teleportedWalk",1,"m","medium",-14.55666667,-14.2366666666667,0.32,69.31
1053,797547.408558944,5831045.83349804,"berlin_5adc92f3",797603.916369759,5830976.52987227,"teleportedWalk",8,"m","medium",-15.4,-15.4833333333333,0.08,89.42
1091,797747.408558944,5831045.83349804,"berlin_8b9d341d",797749.186794478,5830995.54159815,"teleportedWalk",50,"f","medium",-15.98666667,-16.17,0.18,50.32
1129,797947.408558944,5831045.83349804,"berlin_95ef18e3",797965.108622251,5830992.01866595,"teleportedWalk",91,"m","low",-16.76333333,-16.8933333333333,0.13,56.65
1167,798147.408558944,5831045.83349804,"berlin_8d719db3",798158.11834733,5831038.51394308,"teleportedWalk",29,"m","low",-17.66333333,-17.65,0.01,12.97
1205,798347.408558944,5831045.83349804,"berlin_723ca525",798251.459670711,5831028.26663485,"teleportedWalk",63,"f","high",-17.99333333,-18.4333333333333,0.44,97.54
28,792147.408558944,5831245.83349804,"berlin_21d493c4",792095.194027462,5831254.13757712,"teleportedWalk",30,"m","high",-22.50333333,-22.2566666666667,0.25,52.87
66,792347.408558944,5831245.83349804,"berlin_54336d99",792329.253811599,5831226.26663932,"teleportedWalk",20,"f","medium",-21.43333333,-21.4166666666667,0.02,26.69
408,794147.408558944,5831245.83349804,"berlin_c1508642",794135.760557743,5831281.73024496,"teleportedWalk",41,"f","high",-15.23666667,-15.0433333333333,0.19,37.74
446,794347.408558944,5831245.83349804,"berlin_ca0d3bb6",794270.89254274,5831222.30857778,"teleportedWalk",19,"m","high",-14.61666667,-14.5366666666667,0.08,80.05
484,794547.408558944,5831245.83349804,"berlin_c7a0db6b",794557.94139168,5831211.751,"teleportedWalk",1,"m","very_low",-13.90333333,-14.09,0.19,35.67
522,794747.408558944,5831245.83349804,"berlin_b38491fd",794778.091762933,5831219.71014841,"teleportedWalk",29,"f","medium",-13.52333333,-13.7066666666667,0.18,40.3
560,794947.408558944,5831245.83349804,"berlin_9f3cc419",794898.292069314,5831235.78823426,"teleportedWalk",88,"m","very_high",-13.41,-13.39,0.02,50.13
598,795147.408558944,5831245.83349804,"berlin_38b9f265",795134.878716139,5831205.51504379,"teleportedWalk",21,"f","high",-12.96,-13.15,0.19,42.22
636,795347.408558944,5831245.83349804,"berlin_ed69f4e8",795347.981188243,5831224.29673425,"teleportedWalk",21,"m","medium",-12.88,-12.99,0.11,21.54
674,795547.408558944,5831245.83349804,"berlin_e1171ca0",795584.59290634,5831216.74474989,"teleportedWalk",85,"m","low",-12.75666667,-12.9133333333333,0.16,47.21
712,795747.408558944,5831245.83349804,"berlin_0276ba83",795794.561073974,5831232.89475205,"teleportedWalk",88,"m","high",-12.86333333,-12.92,0.06,48.9
750,795947.408558944,5831245.83349804,"berlin_7b4311b8",795954.361569595,5831280.95008479,"teleportedWalk",37,"f","low",-13.19333333,-13.0066666666667,0.19,35.8
788,796147.408558944,5831245.83349804,"berlin_d8156568",796200.056027811,5831207.84481108,"teleportedWalk",42,"f","high",-13.04333333,-13.1766666666667,0.13,64.92
826,796347.408558944,5831245.83349804,"berlin_555fa9e1",796330.527941083,5831282.65292563,"teleportedWalk",28,"f","low",-13.58666667,-13.4266666666667,0.16,40.5
864,796547.408558944,5831245.83349804,"berlin_c57ebc5c",796471.411940253,5831296.91009605,"teleportedWalk",39,"f","very_low",-13.87,-13.75,0.12,91.57
902,796747.408558944,5831245.83349804,"berlin_aebe1dc3",796816.575174718,5831221.7420336,"teleportedWalk",63,"m","very_high",-14.18,-14.1433333333333,0.04,73.24
940,796947.408558944,5831245.83349804,"berlin_22867206",796929.145730556,5831233.82934535,"teleportedWalk",48,"f","medium",-14.5,-14.6,0.1,21.85
978,797147.408558944,5831245.83349804,"berlin_ef6e6f88",797150.773281412,5831224.73630246,"teleportedWalk",41,"m","low",-15.03,-15.1133333333333,0.08,21.36
1016,797347.408558944,5831245.83349804,"berlin_c7d06d1d",797319.296021466,5831282.89,"teleportedWalk",53,"f","high",-15.75666667,-15.68,0.08,46.51
1054,797547.408558944,5831245.83349804,"berlin_1df3d4e8",797550.569740238,5831323.27547904,"teleportedWalk",18,"f","low",-16.62333333,-16.2933333333333,0.33,77.51
1092,797747.408558944,5831245.83349804,"berlin_5f0ea15d",797765.370130125,5831251.1586446,"teleportedWalk",40,"f","medium",-17.03,-16.9466666666667,0.08,18.73
371,793947.408558944,5831445.83349804,"berlin_1168ad27",793973.124010472,5831440.47144522,"teleportedWalk",56,"m","very_low",-16.38,-16.4766666666667,0.1,26.27
409,794147.408558944,5831445.83349804,"berlin_3eea495f",794163.605620542,5831448.16750494,"teleportedWalk",66,"m","medium",-15.91666667,-15.9466666666667,0.03,16.36
447,794347.408558944,5831445.83349804,"berlin_9558a933",794361.382377852,5831434.50596879,"teleportedWalk",31,"f","medium",-15.38333333,-15.4666666666667,0.08,17.99
485,794547.408558944,5831445.83349804,"berlin_0cb7420c",794562.909442891,5831413.21234815,"teleportedWalk",35,"f","low",-14.86,-15.0466666666667,0.19,36.12
523,794747.408558944,5831445.83349804,"berlin_01e2ed4b",794830.3299,5831444.25713053,"teleportedWalk",88,"m","very_low",-14.55,-14.69,0.14,82.94
561,794947.408558944,5831445.83349804,"berlin_6cc4e69e",794954.334613258,5831443.97984822,"teleportedWalk",50,"f","medium",-15.59666667,-14.3966666666667,1.2,7.17
637,795347.408558944,5831445.83349804,"berlin_71c213d8",795379.892416718,5831463.88334495,"teleportedWalk",69,"m","medium",-14.1,-14.0233333333333,0.08,37.16
675,795547.408558944,5831445.83349804,"berlin_727f491b",795536.352541081,5831448.755,"teleportedWalk",40,"f","medium",-13.97,-13.9533333333333,0.02,11.44
713,795747.408558944,5831445.83349804,"berlin_1c5afe6e",795740.843481893,5831430.36991243,"teleportedWalk",51,"m","very_high",-13.87666667,-13.9566666666667,0.08,16.8
751,795947.408558944,5831445.83349804,"berlin_2546b614",795986.256296276,5831442.67582691,"teleportedWalk",51,"f","high",-14.04666667,-14.04,0.01,38.98
789,796147.408558944,5831445.83349804,"berlin_dd3f087d",796181.575364176,5831429.50177457,"teleportedWalk",77,"m","medium",-14.15,-14.1966666666667,0.05,37.87
827,796347.408558944,5831445.83349804,"berlin_a6c941fc",796363.141826692,5831424.43153549,"teleportedWalk",22,"m","low",-14.34333333,-14.43,0.09,26.56
903,796747.408558944,5831445.83349804,"berlin_9f834430",796763.1477,5831466.33000331,"teleportedWalk",30,"m","very_low",-15.22666667,-15.0966666666667,0.13,25.84
941,796947.408558944,5831445.83349804,"berlin_6149594a",796923.577483717,5831508.18102856,"teleportedWalk",4,"m","medium",-15.76333333,-15.5266666666667,0.24,66.75
979,797147.408558944,5831445.83349804,"berlin_167de591",797175.598770719,5831408.97593204,"teleportedWalk",40,"m","very_low",-15.91666667,-16.01,0.09,46.4
1017,797347.408558944,5831445.83349804,"berlin_65d8d820",797336.911674201,5831439.40008176,"teleportedWalk",76,"m","low",-16.49,-16.5466666666667,0.06,12.31
1055,797547.408558944,5831445.83349804,"berlin_c6547230",797542.0955,5831399.256,"teleportedWalk",36,"f","high",-16.91666667,-17.13,0.21,46.88
1093,797747.408558944,5831445.83349804,"berlin_d3581cc8",797710.759464128,5831412.83626704,"teleportedWalk",16,"m","high",-17.5,-17.7533333333333,0.25,49.32
296,793547.408558944,5831645.83349804,"berlin_ef17a750",793642.710859889,5831665.17143662,"teleportedWalk",29,"m","high",-18.3,-18.5033333333333,0.2,97.24
334,793747.408558944,5831645.83349804,"berlin_d408478a",793754.420222362,5831726.81366659,"teleportedWalk",3,"m","medium",-18.24666667,-17.9133333333333,0.33,81.28
372,793947.408558944,5831645.83349804,"berlin_2de5ba7a",793991.39855321,5831655.43556286,"teleportedWalk",21,"f","medium",-17.29333333,-17.3633333333333,0.07,45.03
410,794147.408558944,5831645.83349804,"berlin_3a17db79",794187.363130403,5831638.32902606,"teleportedWalk",48,"m","very_high",-16.73333333,-16.8633333333333,0.13,40.65
448,794347.408558944,5831645.83349804,"berlin_8925a544",794302.453594139,5831646.29802852,"teleportedWalk",74,"m","medium",-16.51,-16.4133333333333,0.1,44.96
486,794547.408558944,5831645.83349804,"berlin_c9f41b52",794550.75173903,5831686.235,"teleportedWalk",7,"m","high",-16.20666667,-16.0166666666667,0.19,40.54
524,794747.408558944,5831645.83349804,"berlin_7b89cb7d",794768.612797056,5831604.68441299,"teleportedWalk",29,"f","very_low",-15.44333333,-15.68,0.24,46.29
676,795547.408558944,5831645.83349804,"berlin_ab268ae0",795564.024753704,5831636.54390487,"teleportedWalk",22,"m","medium",-14.94,-14.9933333333333,0.05,19.04
714,795747.408558944,5831645.83349804,"berlin_b223c34c",795742.407437208,5831630.01349903,"teleportedWalk",50,"f","medium",-14.91333333,-14.9966666666667,0.08,16.59
752,795947.408558944,5831645.83349804,"berlin_23973ebd",795970.736855173,5831607.007122,"teleportedWalk",52,"f","low",-14.88666667,-15.0733333333333,0.19,45.3
790,796147.408558944,5831645.83349804,"berlin_8dba786b",796156.130546386,5831625.0562416,"teleportedWalk",2,"m","very_low",-15.12333333,-15.22,0.1,22.53
828,796347.408558944,5831645.83349804,"berlin_69f478b2",796338.396657088,5831624.84573738,"teleportedWalk",24,"m","medium",-15.32,-15.4366666666667,0.12,22.84
866,796547.408558944,5831645.83349804,"berlin_780e971d",796514.7724,5831657.58066696,"teleportedWalk",24,"f","low",-15.72666667,-15.72,0.01,34.69
904,796747.408558944,5831645.83349804,"berlin_2535c3b4",796728.463585979,5831679.93782488,"teleportedWalk",11,"m","medium",-16.19333333,-16.0633333333333,0.13,39.01
942,796947.408558944,5831645.83349804,"berlin_6dae107c",796952.4391,5831667.25498152,"teleportedWalk",62,"f","low",-16.58,-16.4666666666667,0.11,22
980,797147.408558944,5831645.83349804,"berlin_d46f62e8",797140.3758,5831627.11983428,"teleportedWalk",57,"f","medium",-16.82,-16.9233333333333,0.1,19.99
1018,797347.408558944,5831645.83349804,"berlin_8ada8cd0",797315.956153833,5831670.8571784,"teleportedWalk",49,"f","medium",-17.46,-17.4333333333333,0.03,40.19
1056,797547.408558944,5831645.83349804,"berlin_29542ba5",797565.943782175,5831664.48112776,"teleportedWalk",53,"m","very_high",-18.12,-17.9866666666667,0.13,26.29
1094,797747.408558944,5831645.83349804,"berlin_eee41afa",797744.726341681,5831662.11175553,"teleportedWalk",17,"m","high",-18.64,-18.58,0.06,16.5
297,793547.408558944,5831845.83349804,"berlin_65e137c0",793555.2046,5831890.00621636,"teleportedWalk",31,"f","high",-19.52333333,-19.3533333333333,0.17,44.86
335,793747.408558944,5831845.83349804,"berlin_f4a922f4",793712.603630689,5831823.7143738,"teleportedWalk",13,"m","high",-18.79,-18.79,0,41.24
373,793947.408558944,5831845.83349804,"berlin_ea8ba7a5",793879.383407751,5831855.84000552,"teleportedWalk",17,"m","very_high",-18.48666667,-18.27,0.22,68.76
411,794147.408558944,5831845.83349804,"berlin_a3bdd076",794139.588,5831848.97157205,"teleportedWalk",42,"m","medium",-17.82666667,-17.7933333333333,0.03,8.43
449,794347.408558944,5831845.83349804,"berlin_fdfe4a7c",794374.285616761,5831920.35696924,"teleportedWalk",52,"f","high",-17.67333333,-17.3666666666667,0.31,79.22
487,794547.408558944,5831845.83349804,"berlin_2f866c56",794581.143004969,5831836.94563938,"teleportedWalk",12,"m","medium",-16.89333333,-16.9933333333333,0.1,34.89
639,795347.408558944,5831845.83349804,"berlin_e13751f4",795352.963660874,5831811.54822033,"teleportedWalk",68,"m","medium",-15.91333333,-16.0933333333333,0.18,34.73
715,795747.408558944,5831845.83349804,"berlin_e935c47e",795772.266297039,5831836.14444113,"teleportedWalk",53,"f","low",-15.99,-16.0366666666667,0.05,26.68
753,795947.408558944,5831845.83349804,"berlin_4507a751",795948.337943077,5831878.5367147,"teleportedWalk",40,"f","very_high",-16.27666667,-16.1066666666667,0.17,32.72
791,796147.408558944,5831845.83349804,"berlin_d5416505",796167.771992453,5831876.21296127,"teleportedWalk",32,"f","medium",-16.42,-16.2466666666667,0.17,36.57
829,796347.408558944,5831845.83349804,"berlin_54deb075",796320.196050659,5831845.54206689,"teleportedWalk",78,"m","very_low",-16.41666667,-16.4466666666667,0.03,27.21
867,796547.408558944,5831845.83349804,"berlin_ceb9a421",796530.014846411,5831816.52288867,"teleportedWalk",56,"m","low",-16.54,-16.7133333333333,0.17,34.08
905,796747.408558944,5831845.83349804,"berlin_f33fb927",796756.28416716,5831822.10094214,"teleportedWalk",28,"f","very_low",-16.93666667,-17.0366666666667,0.1,25.34
943,796947.408558944,5831845.83349804,"berlin_b9e13408",796964.787672138,5831836.6937208,"teleportedWalk",14,"m","very_high",-17.41,-17.42,0.01,19.64
981,797147.408558944,5831845.83349804,"berlin_a18d47d6",797164.87082853,5831841.816,"teleportedWalk",12,"m","very_low",-17.87333333,-17.85,0.02,17.92
1019,797347.408558944,5831845.83349804,"berlin_c3ed4b0f",797343.018026514,5831848.62452063,"teleportedWalk",51,"f","medium",-18.33666667,-18.3333333333333,0,5.2
1057,797547.408558944,5831845.83349804,"berlin_9e12542e",797556.144829783,5831836.574,"teleportedWalk",1,"m","high",-18.84333333,-18.86,0.02,12.73
1095,797747.408558944,5831845.83349804,"berlin_ae73a070",797740.552593037,5831811.31125923,"teleportedWalk",24,"m","medium",-19.26,-19.43,0.17,35.2
298,793547.408558944,5832045.83349804,"berlin_00df5ae1",793544.356938695,5832103.57582644,"teleportedWalk",82,"m","low",-20.48666667,-20.2233333333333,0.26,57.82
336,793747.408558944,5832045.83349804,"berlin_dc065e1a",793749.5233458,5832029.104,"teleportedWalk",73,"m","medium",-19.60333333,-19.6866666666667,0.08,16.86
374,793947.408558944,5832045.83349804,"berlin_3dbfb4ff",793924.370332228,5832037.23541698,"teleportedWalk",50,"m","high",-19.20333333,-19.1866666666667,0.02,24.59
412,794147.408558944,5832045.83349804,"berlin_333a3f3e",794156.170863105,5832017.3626374,"teleportedWalk",51,"f","medium",-18.58333333,-18.7366666666667,0.15,29.79
450,794347.408558944,5832045.83349804,"berlin_d3b4f1cd",794266.268456874,5832020.04450925,"teleportedWalk",41,"f","low",-18.36666667,-18.33,0.04,85.14
564,794947.408558944,5832045.83349804,"berlin_053a08af",794923.206268403,5832078.70876847,"teleportedWalk",4,"m","medium",-17.63,-17.4366666666667,0.19,40.82
678,795547.408558944,5832045.83349804,"berlin_52c3a436",795536.396530573,5831996.8064846,"teleportedWalk",55,"f","very_high",-16.81666667,-17.07,0.25,50.25
716,795747.408558944,5832045.83349804,"berlin_ae8159b9",795681.10063268,5832109.30174637,"teleportedWalk",65,"m","very_low",-17.39666667,-17.0766666666667,0.32,91.79
754,795947.408558944,5832045.83349804,"berlin_7ffe3250",795996.500513523,5832021.01896855,"teleportedWalk",63,"f","medium",-17.04,-17.1433333333333,0.1,55.01
