id,xcoord,ycoord,time,teleportedWalk_accessibility
981,797147.4085589435,5831845.83349804,28800.0,-17.85
1019,797347.4085589435,5831845.83349804,28800.0,-18.333333333333332
1057,797547.4085589435,5831845.83349804,28800.0,-18.86
1095,797747.4085589435,5831845.83349804,28800.0,-19.43
1133,797947.4085589435,5831845.83349804,28800.0,-20.03666666666667
1171,798147.4085589435,5831845.83349804,28800.0,-20.676666666666666
1209,798347.4085589435,5831845.83349804,28800.0,-21.349999999999998
1247,798547.4085589435,5831845.83349804,28800.0,-22.049999999999997
1285,798747.4085589435,5831845.83349804,28800.0,-22.776666666666667
1323,798947.4085589435,5831845.83349804,28800.0,-23.526666666666667
1361,799147.4085589435,5831845.83349804,28800.0,-24.299999999999997
1399,799347.4085589435,5831845.83349804,28800.0,-25.09
1437,799547.4085589435,5831845.83349804,28800.0,-25.9
1475,799747.4085589435,5831845.83349804,28800.0,-26.723333333333333
1513,799947.4085589435,5831845.83349804,28800.0,-27.563333333333333
1551,800147.4085589435,5831845.83349804,28800.0,-28.416666666666664
1589,800347.4085589435,5831845.83349804,28800.0,-29.28
32,792147.4085589435,5832045.83349804,28800.0,-24.900000000000002
70,792347.4085589435,5832045.83349804,28800.0,-24.153333333333336
108,792547.4085589435,5832045.83349804,28800.0,-23.43
146,792747.4085589435,5832045.83349804,28800.0,-22.73
184,792947.4085589435,5832045.83349804,28800.0,-22.056666666666665
222,793147.4085589435,5832045.83349804,28800.0,-21.413333333333334
260,793347.4085589435,5832045.83349804,28800.0,-20.8
298,793547.4085589435,5832045.83349804,28800.0,-20.223333333333336
336,793747.4085589435,5832045.83349804,28800.0,-19.686666666666667
374,793947.4085589435,5832045.83349804,28800.0,-19.186666666666667
412,794147.4085589435,5832045.83349804,28800.0,-18.736666666666668
450,794347.4085589435,5832045.83349804,28800.0,-18.330000000000002
488,794547.4085589435,5832045.83349804,28800.0,-17.976666666666667
526,794747.4085589435,5832045.83349804,28800.0,-17.676666666666666
564,794947.4085589435,5832045.83349804,28800.0,-17.436666666666667
602,795147.4085589435,5832045.83349804,28800.0,-17.253333333333334
640,795347.4085589435,5832045.83349804,28800.0,-17.13
678,795547.4085589435,5832045.83349804,28800.0,-17.07
716,795747.4085589435,5832045.83349804,28800.0,-17.076666666666668
754,795947.4085589435,5832045.83349804,28800.0,-17.14333333333333
792,796147.4085589435,5832045.83349804,28800.0,-17.273333333333333
830,796347.4085589435,5832045.83349804,28800.0,-17.46333333333333
868,796547.4085589435,5832045.83349804,28800.0,-17.713333333333335
906,796747.4085589435,5832045.83349804,28800.0,-18.02
944,796947.4085589435,5832045.83349804,28800.0,-18.380000000000003
982,797147.4085589435,5832045.83349804,28800.0,-18.79
1020,797347.4085589435,5832045.83349804,28800.0,-19.25
1058,797547.4085589435,5832045.83349804,28800.0,-19.753333333333334
1096,797747.4085589435,5832045.83349804,28800.0,-20.296666666666667
1134,797947.4085589435,5832045.83349804,28800.0,-20.876666666666665
1172,798147.4085589435,5832045.83349804,28800.0,-21.493333333333332
1210,798347.4085589435,5832045.83349804,28800.0,-22.14
1248,798547.4085589435,5832045.83349804,28800.0,-22.816666666666666
1286,798747.4085589435,5832045.83349804,28800.0,-23.52
1324,798947.4085589435,5832045.83349804,28800.0,-24.24666666666667
1362,799147.4085589435,5832045.83349804,28800.0,-24.99666666666667
1400,799347.4085589435,5832045.83349804,28800.0,-25.766666666666666
1438,799547.4085589435,5832045.83349804,28800.0,-26.553333333333335
1476,799747.4085589435,5832045.83349804,28800.0,-27.36
1514,799947.4085589435,5832045.83349804,28800.0,-28.18
1552,800147.4085589435,5832045.83349804,28800.0,-29.013333333333335
1590,800347.4085589435,5832045.83349804,28800.0,-29.863333333333333
33,792147.4085589435,5832245.83349804,28800.0,-25.62333333333333
71,792347.4085589435,5832245.83349804,28800.0,-24.900000000000002
109,792547.4085589435,5832245.83349804,28800.0,-24.196666666666665
147,792747.4085589435,5832245.83349804,28800.0,-23.52
185,792947.4085589435,5832245.83349804,28800.0,-22.869999999999997
223,793147.4085589435,5832245.83349804,28800.0,-22.25
261,793347.4085589435,5832245.83349804,28800.0,-21.663333333333334
299,793547.4085589435,5832245.83349804,28800.0,-21.11
337,793747.4085589435,5832245.83349804,28800.0,-20.593333333333334
375,793947.4085589435,5832245.83349804,28800.0,-20.12
413,794147.4085589435,5832245.83349804,28800.0,-19.686666666666667
451,794347.4085589435,5832245.83349804,28800.0,-19.303333333333335
489,794547.4085589435,5832245.83349804,28800.0,-18.966666666666665
527,794747.4085589435,5832245.83349804,28800.0,-18.683333333333334
565,794947.4085589435,5832245.83349804,28800.0,-18.453333333333333
603,795147.4085589435,5832245.83349804,28800.0,-18.28
641,795347.4085589435,5832245.83349804,28800.0,-18.166666666666664
679,795547.4085589435,5832245.83349804,28800.0,-18.11
717,795747.4085589435,5832245.83349804,28800.0,-18.113333333333333
755,795947.4085589435,5832245.83349804,28800.0,-18.17666666666667
793,796147.4085589435,5832245.83349804,28800.0,-18.299999999999997
831,796347.4085589435,5832245.83349804,28800.0,-18.48
869,796547.4085589435,5832245.83349804,28800.0,-18.71666666666667
907,796747.4085589435,5832245.83349804,28800.0,-19.006666666666668
945,796947.4085589435,5832245.83349804,28800.0,-19.35
983,797147.4085589435,5832245.83349804,28800.0,-19.740000000000002
1021,797347.4085589435,5832245.83349804,28800.0,-20.176666666666666
1059,797547.4085589435,5832245.83349804,28800.0,-20.656666666666666
1097,797747.4085589435,5832245.83349804,28800.0,-21.17666666666667
1135,797947.4085589435,5832245.83349804,28800.0,-21.736666666666668
1173,798147.4085589435,5832245.83349804,28800.0,-22.326666666666668
1211,798347.4085589435,5832245.83349804,28800.0,-22.950000000000003
1249,798547.4085589435,5832245.83349804,28800.0,-23.60333333333333
1287,798747.4085589435,5832245.83349804,28800.0,-24.28666666666667
1325,798947.4085589435,5832245.83349804,28800.0,-24.990000000000002
1363,799147.4085589435,5832245.83349804,28800.0,-25.720000000000002
1401,799347.4085589435,5832245.83349804,28800.0,-26.46666666666667
1439,799547.4085589435,5832245.83349804,28800.0,-27.233333333333334
1477,799747.4085589435,5832245.83349804,28800.0,-28.02
1515,799947.4085589435,5832245.83349804,28800.0,-28.823333333333338
1553,800147.4085589435,5832245.83349804,28800.0,-29.64
1591,800347.4085589435,5832245.83349804,28800.0,-30.47
34,792147.4085589435,5832445.83349804,28800.0,-26.369999999999997
72,792347.4085589435,5832445.83349804,28800.0,-25.666666666666664
110,792547.4085589435,5832445.83349804,28800.0,-24.983333333333334
148,792747.4085589435,5832445.83349804,28800.0,-24.33
186,792947.4085589435,5832445.83349804,28800.0,-23.703333333333333
224,793147.4085589435,5832445.83349804,28800.0,-23.103333333333335
262,793347.4085589435,5832445.83349804,28800.0,-22.54
300,793547.4085589435,5832445.83349804,28800.0,-22.006666666666668
338,793747.4085589435,5832445.83349804,28800.0,-21.513333333333335
376,793947.4085589435,5832445.83349804,28800.0,-21.06
414,794147.4085589435,5832445.83349804,28800.0,-20.64666666666667
452,794347.4085589435,5832445.83349804,28800.0,-20.28
490,794547.4085589435,5832445.83349804,28800.0,-19.963333333333335
528,794747.4085589435,5832445.83349804,28800.0,-19.693333333333335
566,794947.4085589435,5832445.83349804,28800.0,-19.476666666666667
604,795147.4085589435,5832445.83349804,28800.0,-19.313333333333333
642,795347.4085589435,5832445.83349804,28800.0,-19.203333333333333
680,795547.4085589435,5832445.83349804,28800.0,-19.150000000000002
718,795747.4085589435,5832445.83349804,28800.0,-19.153333333333332
756,795947.4085589435,5832445.83349804,28800.0,-19.213333333333335
794,796147.4085589435,5832445.83349804,28800.0,-19.33
832,796347.4085589435,5832445.83349804,28800.0,-19.5
870,796547.4085589435,5832445.83349804,28800.0,-19.723333333333333
908,796747.4085589435,5832445.83349804,28800.0,-20.0
946,796947.4085589435,5832445.83349804,28800.0,-20.326666666666668
984,797147.4085589435,5832445.83349804,28800.0,-20.696666666666665
1022,797347.4085589435,5832445.83349804,28800.0,-21.116666666666667
1060,797547.4085589435,5832445.83349804,28800.0,-21.57333333333333
1098,797747.4085589435,5832445.83349804,28800.0,-22.073333333333334
1136,797947.4085589435,5832445.83349804,28800.0,-22.61
1174,798147.4085589435,5832445.83349804,28800.0,-23.18
1212,798347.4085589435,5832445.83349804,28800.0,-23.78
1250,798547.4085589435,5832445.83349804,28800.0,-24.413333333333334
1288,798747.4085589435,5832445.83349804,28800.0,-25.07
1326,798947.4085589435,5832445.83349804,28800.0,-25.753333333333337
1364,799147.4085589435,5832445.83349804,28800.0,-26.46
1402,799347.4085589435,5832445.83349804,28800.0,-27.189999999999998
1440,799547.4085589435,5832445.83349804,28800.0,-27.936666666666667
1478,799747.4085589435,5832445.83349804,28800.0,-28.703333333333333
1516,799947.4085589435,5832445.83349804,28800.0,-29.486666666666665
1554,800147.4085589435,5832445.83349804,28800.0,-30.283333333333335
1592,800347.4085589435,5832445.83349804,28800.0,-31.096666666666668
35,792147.4085589435,5832645.83349804,28800.0,-27.133333333333333
73,792347.4085589435,5832645.83349804,28800.0,-26.45
111,792547.4085589435,5832645.83349804,28800.0,-25.79
149,792747.4085589435,5832645.83349804,28800.0,-25.156666666666666
187,792947.4085589435,5832645.83349804,28800.0,-24.55
225,793147.4085589435,5832645.83349804,28800.0,-23.973333333333336
263,793347.4085589435,5832645.83349804,28800.0,-23.43
301,793547.4085589435,5832645.83349804,28800.0,-22.916666666666668
339,793747.4085589435,5832645.83349804,28800.0,-22.44333333333333
377,793947.4085589435,5832645.83349804,28800.0,-22.01
415,794147.4085589435,5832645.83349804,28800.0,-21.616666666666667
453,794347.4085589435,5832645.83349804,28800.0,-21.266666666666666
491,794547.4085589435,5832645.83349804,28800.0,-20.96333333333333
529,794747.4085589435,5832645.83349804,28800.0,-20.706666666666667
567,794947.4085589435,5832645.83349804,28800.0,-20.5
605,795147.4085589435,5832645.83349804,28800.0,-20.343333333333334
643,795347.4085589435,5832645.83349804,28800.0,-20.240000000000002
681,795547.4085589435,5832645.83349804,28800.0,-20.19
719,795747.4085589435,5832645.83349804,28800.0,-20.19333333333333
757,795947.4085589435,5832645.83349804,28800.0,-20.25
795,796147.4085589435,5832645.83349804,28800.0,-20.36
833,796347.4085589435,5832645.83349804,28800.0,-20.523333333333333
871,796547.4085589435,5832645.83349804,28800.0,-20.736666666666665
909,796747.4085589435,5832645.83349804,28800.0,-20.996666666666666
947,796947.4085589435,5832645.83349804,28800.0,-21.306666666666665
985,797147.4085589435,5832645.83349804,28800.0,-21.663333333333334
1023,797347.4085589435,5832645.83349804,28800.0,-22.063333333333333
1061,797547.4085589435,5832645.83349804,28800.0,-22.503333333333334
1099,797747.4085589435,5832645.83349804,28800.0,-22.98
1137,797947.4085589435,5832645.83349804,28800.0,-23.49666666666667
1175,798147.4085589435,5832645.83349804,28800.0,-24.043333333333337
1213,798347.4085589435,5832645.83349804,28800.0,-24.62666666666667
1251,798547.4085589435,5832645.83349804,28800.0,-25.236666666666668
1289,798747.4085589435,5832645.83349804,28800.0,-25.873333333333335
1327,798947.4085589435,5832645.83349804,28800.0,-26.53666666666667
1365,799147.4085589435,5832645.83349804,28800.0,-27.22333333333333
1403,799347.4085589435,5832645.83349804,28800.0,-27.93
1441,799547.4085589435,5832645.83349804,28800.0,-28.659999999999997
1479,799747.4085589435,5832645.83349804,28800.0,-29.406666666666666
1517,799947.4085589435,5832645.83349804,28800.0,-30.173333333333332
1555,800147.4085589435,5832645.83349804,28800.0,-30.953333333333333
1593,800347.4085589435,5832645.83349804,28800.0,-31.75
36,792147.4085589435,5832845.83349804,28800.0,-27.916666666666664
74,792347.4085589435,5832845.83349804,28800.0,-27.253333333333337
112,792547.4085589435,5832845.83349804,28800.0,-26.61333333333333
150,792747.4085589435,5832845.83349804,28800.0,-25.996666666666663
188,792947.4085589435,5832845.83349804,28800.0,-25.413333333333334
226,793147.4085589435,5832845.83349804,28800.0,-24.85666666666667
264,793347.4085589435,5832845.83349804,28800.0,-24.33
302,793547.4085589435,5832845.83349804,28800.0,-23.84
340,793747.4085589435,5832845.83349804,28800.0,-23.383333333333333
378,793947.4085589435,5832845.83349804,28800.0,-22.96666666666667
416,794147.4085589435,5832845.83349804,28800.0,-22.59
454,794347.4085589435,5832845.83349804,28800.0,-22.256666666666668
492,794547.4085589435,5832845.83349804,28800.0,-21.966666666666665
530,794747.4085589435,5832845.83349804,28800.0,-21.72
568,794947.4085589435,5832845.83349804,28800.0,-21.523333333333333
606,795147.4085589435,5832845.83349804,28800.0,-21.376666666666665
644,795347.4085589435,5832845.83349804,28800.0,-21.276666666666667
682,795547.4085589435,5832845.83349804,28800.0,-21.23
720,795747.4085589435,5832845.83349804,28800.0,-21.233333333333334
758,795947.4085589435,5832845.83349804,28800.0,-21.286666666666665
796,796147.4085589435,5832845.83349804,28800.0,-21.393333333333334
834,796347.4085589435,5832845.83349804,28800.0,-21.546666666666667
872,796547.4085589435,5832845.83349804,28800.0,-21.75
910,796747.4085589435,5832845.83349804,28800.0,-22.0
948,796947.4085589435,5832845.83349804,28800.0,-22.296666666666667
986,797147.4085589435,5832845.83349804,28800.0,-22.636666666666667
1024,797347.4085589435,5832845.83349804,28800.0,-23.016666666666666
1062,797547.4085589435,5832845.83349804,28800.0,-23.44
1100,797747.4085589435,5832845.83349804,28800.0,-23.9
1138,797947.4085589435,5832845.83349804,28800.0,-24.396666666666665
1176,798147.4085589435,5832845.83349804,28800.0,-24.923333333333332
1214,798347.4085589435,5832845.83349804,28800.0,-25.486666666666665
1252,798547.4085589435,5832845.83349804,28800.0,-26.076666666666668
1290,798747.4085589435,5832845.83349804,28800.0,-26.693333333333335
1328,798947.4085589435,5832845.83349804,28800.0,-27.336666666666666
1366,799147.4085589435,5832845.83349804,28800.0,-28.003333333333337
1404,799347.4085589435,5832845.83349804,28800.0,-28.69333333333333
1442,799547.4085589435,5832845.83349804,28800.0,-29.403333333333336
1480,799747.4085589435,5832845.83349804,28800.0,-30.13
1518,799947.4085589435,5832845.83349804,28800.0,-30.876666666666665
1556,800147.4085589435,5832845.83349804,28800.0,-31.64
1594,800347.4085589435,5832845.83349804,28800.0,-32.42
37,792147.4085589435,5833045.83349804,28800.0,-28.713333333333335
75,792347.4085589435,5833045.83349804,28800.0,-28.07
113,792547.4085589435,5833045.83349804,28800.0,-27.450000000000003
151,792747.4085589435,5833045.83349804,28800.0,-26.85333333333333
189,792947.4085589435,5833045.83349804,28800.0,-26.28666666666667
227,793147.4085589435,5833045.83349804,28800.0,-25.75
265,793347.4085589435,5833045.83349804,28800.0,-25.243333333333336
303,793547.4085589435,5833045.83349804,28800.0,-24.769999999999996
341,793747.4085589435,5833045.83349804,28800.0,-24.333333333333332
379,793947.4085589435,5833045.83349804,28800.0,-23.93
417,794147.4085589435,5833045.83349804,28800.0,-23.57
455,794347.4085589435,5833045.83349804,28800.0,-23.25
493,794547.4085589435,5833045.83349804,28800.0,-22.973333333333333
531,794747.4085589435,5833045.83349804,28800.0,-22.736666666666665
569,794947.4085589435,5833045.83349804,28800.0,-22.55
607,795147.4085589435,5833045.83349804,28800.0,-22.41
645,795347.4085589435,5833045.83349804,28800.0,-22.316666666666666
683,795547.4085589435,5833045.83349804,28800.0,-22.27
721,795747.4085589435,5833045.83349804,28800.0,-22.273333333333333
759,795947.4085589435,5833045.83349804,28800.0,-22.32333333333333
797,796147.4085589435,5833045.83349804,28800.0,-22.423333333333332
835,796347.4085589435,5833045.83349804,28800.0,-22.57
873,796547.4085589435,5833045.83349804,28800.0,-22.766666666666666
911,796747.4085589435,5833045.83349804,28800.0,-23.00333333333333
949,796947.4085589435,5833045.83349804,28800.0,-23.28666666666667
987,797147.4085589435,5833045.83349804,28800.0,-23.613333333333333
1025,797347.4085589435,5833045.83349804,28800.0,-23.98
1063,797547.4085589435,5833045.83349804,28800.0,-24.38666666666667
1101,797747.4085589435,5833045.83349804,28800.0,-24.826666666666668
1139,797947.4085589435,5833045.83349804,28800.0,-25.30666666666667
1177,798147.4085589435,5833045.83349804,28800.0,-25.81666666666667
1215,798347.4085589435,5833045.83349804,28800.0,-26.35666666666667
1253,798547.4085589435,5833045.83349804,28800.0,-26.93
1291,798747.4085589435,5833045.83349804,28800.0,-27.52666666666667
1329,798947.4085589435,5833045.83349804,28800.0,-28.15
1367,799147.4085589435,5833045.83349804,28800.0,-28.799999999999997
1405,799347.4085589435,5833045.83349804,28800.0,-29.470000000000002
1443,799547.4085589435,5833045.83349804,28800.0,-30.159999999999997
1481,799747.4085589435,5833045.83349804,28800.0,-30.87333333333333
1519,799947.4085589435,5833045.83349804,28800.0,-31.6
1557,800147.4085589435,5833045.83349804,28800.0,-32.346666666666664
1595,800347.4085589435,5833045.83349804,28800.0,-33.11
