personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_53cbf7f4,28800.0,car,60,m,medium,always,false,779673.84,5830816.69,-23.466493386422915,
bb_222ee3ce,28800.0,car,94,m,low,always,false,773958.91,5814308.29,-20.2247049269039,
bb_b8c29664,28800.0,car,34,f,high,always,false,812873.72,5834512.99,-21.40190219777384,
bb_955c117a,28800.0,car,72,f,medium,always,false,776574.24,5811968.35,-18.223219680365055,
bb_d6921223,28800.0,car,86,m,high,always,false,819591.03,5829898.95,-24.609030915704693,
bb_3557bdb9,28800.0,car,93,m,low,always,false,793114.86,5790573.99,-32.563332452614254,
bb_648c576f,28800.0,car,43,f,high,always,false,827383.04,5782560.1,-23.238064657219855,
bb_6939cde4,28800.0,car,96,m,medium,always,true,781502.58,5852702.92,-12.605775241596579,
bb_d74564f3,28800.0,car,39,f,medium,always,false,814997.18,5811918.95,-27.605154298567125,
bb_cca34377,28800.0,car,62,f,medium,always,false,777199.89,5831922.68,-12.74539831558013,
bb_83979dfc,28800.0,car,61,f,medium,always,false,786848.83,5812722.01,-20.547528915229627,
bb_192b1e95,28800.0,car,6,m,medium,never,false,777499.14,5830947.88,-13.018840307872658,
bb_6136d714,28800.0,car,33,m,low,always,false,775595.98,5811429.93,-53.387843106014394,
bb_bce5e911,28800.0,car,63,f,very_high,always,true,812878.47,5810398.83,-18.435341878302705,
bb_907804fc,28800.0,car,16,m,low,never,false,775603.84,5813069.32,-21.195950914953947,
bb_3015008f,28800.0,car,57,m,medium,always,false,757519.28,5812550.26,-20.540878094994014,
bb_d9248bed,28800.0,car,40,m,very_low,always,false,766777.83,5811891.97,-21.07481429942569,
bb_3e0aef47,28800.0,car,31,f,low,always,false,779978.52,5826255.89,-14.250809326327733,
bb_afdc0952,28800.0,car,92,m,low,always,true,779669.19,5807992.94,-20.341527372386082,
bb_9a9ee11f,28800.0,car,29,m,low,always,false,782444.04,5844614.72,-8.87605942844826,
bb_c4377496,28800.0,car,98,f,medium,always,false,827069.69,5818383.62,-26.048531775194462,
bb_c6030d2c,28800.0,car,66,f,very_high,always,false,778800.82,5810928.6,-20.838683101031652,
bb_09ec4b4c,28800.0,car,17,f,medium,never,false,771166.08,5794543.08,-26.991480346336203,
bb_af4f882d,28800.0,car,57,f,medium,always,false,781281.71,5812175.02,-45.256546198286145,
bb_6d9a509b,28800.0,car,70,f,low,always,false,819969.52,5812589.33,-29.840660789902234,
bb_d0ec97ee,28800.0,car,58,f,medium,always,false,773891.13,5812261.27,-29.651194686565244,
bb_13313f8e,28800.0,car,78,m,medium,always,false,779497.67,5807618.25,-18.10083719620973,
bb_710620e8,28800.0,car,62,m,high,always,false,767614.52,5804044.36,-20.636159536513098,
bb_0ac3ce8d,28800.0,car,19,m,medium,always,false,826439.1,5818209.54,-25.956750279893072,
bb_051bca42,28800.0,car,37,m,medium,always,false,763291.16,5794612.44,-22.45176827187624,
bb_91c9c986,28800.0,car,41,m,very_low,always,false,791360.95,5815031.45,-20.260683714773343,
bb_d0c93ddd,28800.0,car,31,m,medium,always,false,737784.39,5813743.3,-23.981037775618507,
bb_89139dc5,28800.0,car,46,m,high,always,false,799896.04,5809304.97,-24.60948069073509,
bb_c63a772c,28800.0,car,87,f,low,always,false,778879.87,5810900.54,-22.7800683789457,
bb_5255eb17,28800.0,car,55,m,very_low,always,true,775226.84,5829304.78,-13.156180748199791,
bb_23093067,28800.0,car,51,m,medium,always,false,808510.55,5837289.81,-18.884744569601043,
bb_bd9dde22,28800.0,car,42,m,medium,always,false,762535.08,5832662.67,-21.07211441018082,
bb_1299f9e3,28800.0,car,10,m,medium,never,false,778525.43,5812538.42,-52.1133814912147,
bb_cbd25028,28800.0,car,43,f,very_low,always,false,819627.94,5829753.42,-25.828702543041793,
bb_7d346247,28800.0,car,71,f,medium,always,false,755559.81,5808248.61,-30.814947043830397,
bb_b68522e7,28800.0,car,57,m,medium,always,false,806351.56,5842159.89,-17.467109860457548,
bb_7b8964a6,28800.0,car,40,f,very_low,always,false,817751.76,5828876.33,-18.311079648760803,
bb_4325366f,28800.0,car,18,m,medium,always,false,806122.75,5846145.22,-17.891206438590867,
bb_09a1e6d4,28800.0,car,71,m,medium,always,false,731869.84,5812937.83,-21.29696513308189,
bb_cdaa1d96,28800.0,car,59,f,high,always,false,780128.2,5768430.09,-27.839226824775835,
bb_a3478da1,28800.0,car,17,f,medium,never,false,790065.58,5812470.13,-16.05279736829029,
bb_3ba51d18,28800.0,car,7,m,medium,never,false,789010.56,5844145.83,-8.872016727207429,
bb_57242c59,28800.0,car,18,m,low,always,false,816496.58,5797780.61,-32.54780687661259,
bb_4afb5c74,28800.0,car,64,m,very_low,always,false,796081.85,5850822.91,-14.27064733654132,
bb_7d14cfbc,28800.0,car,56,m,low,always,false,743010.48,5811573.38,-23.50165357634292,
bb_1d607c19,28800.0,car,58,f,medium,always,false,760952.88,5821169.07,-22.5019654730639,
bb_14df74fe,28800.0,car,52,f,medium,always,false,774029.36,5803719.55,-25.421799265118683,
bb_b7f500e8,28800.0,car,54,m,medium,always,false,775378.31,5828472.96,-14.04215580973543,
bb_9ca1ca2c,28800.0,car,2,m,low,never,false,779341.62,5807926.51,-22.33129786380986,
bb_1c082387,28800.0,car,92,f,very_low,always,false,810387.51,5799510.96,-32.42716459632724,
bb_87c89bd9,28800.0,car,41,f,medium,always,false,840720.22,5802201.54,-25.36974144395218,
bb_28e2c597,28800.0,car,58,m,high,always,false,794773.08,5810071.15,-20.109791625614793,
bb_1906a00e,28800.0,car,11,f,high,never,false,783785.19,5856278.05,-12.476220590624633,
bb_504eec43,28800.0,car,48,f,high,always,false,839786.69,5859899.78,-23.444427929333713,
bb_2d6d8d68,28800.0,car,60,f,medium,always,false,767030.93,5849327.52,-17.356881397593032,
bb_60c34046,28800.0,car,55,f,medium,always,false,789288.57,5804008.47,-18.935951175926267,
bb_6e9c26b2,28800.0,car,22,m,medium,always,false,778725.73,5820834.94,-16.408145003029347,
bb_982faceb,28800.0,car,29,f,very_low,always,false,777007.83,5814393.36,-20.369117761013417,
bb_4bc67b44,28800.0,car,65,f,medium,always,false,791261.61,5813399.83,-20.69093788531752,
bb_d63926a2,28800.0,car,36,m,medium,always,false,785502.98,5810229.22,-17.613584971521274,
bb_741fca56,28800.0,car,90,m,medium,always,false,762231.37,5832474.82,-23.842799007097828,
bb_246eeeb3,28800.0,car,50,f,medium,always,false,808180.76,5842005.3,-18.060444435976123,
bb_b1bdb77f,28800.0,car,38,m,medium,always,false,821158.35,5864891.31,-15.785712251092363,
bb_8de1a8e8,28800.0,car,8,f,high,never,false,770137.03,5813586.79,-16.929017256164332,
bb_c72fd391,28800.0,car,65,f,very_low,always,false,809891.06,5849243.5,-14.315371955783101,
bb_a71bb0ac,28800.0,car,71,f,medium,always,true,778110.47,5809539.36,-27.600295078264747,
bb_1976c703,28800.0,car,61,f,medium,always,false,774522.51,5829092.22,-14.562455557554813,
bb_49d97b22,28800.0,car,36,m,low,always,false,751902.28,5810834.9,-21.964806465593053,
bb_a3551670,28800.0,car,68,f,very_low,always,true,822334.22,5823417.07,-104.07017542952768,
bb_1fa95cdc,28800.0,car,2,m,medium,never,false,818322.58,5823964.88,-23.022526869167486,
bb_5f536c53,28800.0,car,66,f,high,always,false,815869.36,5798524.78,-33.314183609968346,
bb_9bb68b75,28800.0,car,67,m,medium,always,false,744626.54,5799768.35,-25.459269641192787,
bb_b08ca8ef,28800.0,car,33,m,medium,always,false,781442.35,5810655.78,-23.6052882485339,
bb_a5e346a8,28800.0,car,74,f,medium,always,false,825514.12,5755443.1,-32.24509582182168,
bb_7d044641,28800.0,car,35,m,medium,always,false,780834.32,5831013.41,-10.479959526413579,
bb_a0af9665,28800.0,car,12,m,medium,never,false,800394.78,5849339.51,-15.801474312545775,
bb_9c751cb0,28800.0,car,89,m,medium,always,false,829806.23,5833442.11,-18.82400502664339,
bb_5ead31f4,28800.0,car,63,f,very_high,always,true,772352.6,5815459.14,-14.540556711399867,
bb_d71762d8,28800.0,car,71,f,medium,always,false,817312.15,5808827.61,-29.185281340212065,
bb_a2641f97,28800.0,car,94,f,medium,always,true,815043.88,5812118.56,-19.632457268921847,
bb_57c5646c,28800.0,car,87,f,medium,always,true,821760.87,5822287.52,-31.150432916474564,
bb_ba6381e5,28800.0,car,51,m,low,always,false,794829.13,5853578.76,-13.640825629630825,
bb_b04b224b,28800.0,car,43,f,medium,always,false,750803.45,5842385.52,-17.99496208594596,
bb_cf8c8ffc,28800.0,car,62,f,low,always,true,773310.59,5814254.84,-22.791354391382818,
bb_73e21d80,28800.0,car,22,m,high,always,false,811347.75,5814458.24,-25.96999801739119,
bb_0a6c7660,28800.0,car,13,m,medium,never,false,771101.59,5828350.73,-52.167309961224795,
bb_4974d4ea,28800.0,car,74,f,low,always,false,793163.35,5790301.99,-23.891582515236458,
bb_613dd411,28800.0,car,65,f,low,always,false,771209.76,5814428.9,-22.182635082089252,
bb_7130d106,28800.0,car,39,f,low,always,false,777247.5,5814779.45,-18.82722813364391,
bb_6ca5ed28,28800.0,car,45,m,very_low,always,false,788323.92,5844560.44,-9.5983585376029,
bb_0aa0a83f,28800.0,car,43,m,low,always,false,843653.31,5801234.56,-23.122297048696527,
bb_05fbacd3,28800.0,car,83,f,very_low,always,false,774219.1,5812414.26,-21.7325354055334,
bb_91f0345c,28800.0,car,71,m,medium,always,false,760260.26,5847977.11,-15.38205653614327,
bb_cec5ddc9,28800.0,car,36,m,medium,always,false,747158.29,5808223.47,-28.732315766033313,
bb_69b665e7,28800.0,car,17,f,medium,never,false,791534.38,5814807.39,-18.88538086153509,
bb_894e3311,28800.0,car,53,f,medium,always,false,785617.03,5813158.35,-20.30007869305945,
bb_99d274c4,28800.0,car,41,m,high,always,false,791825.76,5841081.53,-10.731282378745949,
bb_a3fcd04c,28800.0,car,39,f,low,always,false,778346.87,5796242.43,-19.41695415334077,
bb_0f2b6b2f,28800.0,car,58,f,low,always,true,812953.88,5810699.09,-19.821857305075046,
bb_39792147,28800.0,car,60,m,medium,always,false,761019.02,5821313.49,-17.11536833982535,
bb_965fd187,28800.0,car,18,m,medium,always,false,802161.28,5806316.01,-26.08142185987502,
bb_3d0e1518,28800.0,car,36,m,high,always,false,755729.72,5869943.75,-21.907818230614183,
bb_cb52418b,28800.0,car,97,f,very_high,always,true,781083.33,5852392.54,-10.455593137317107,
bb_5618fe3c,28800.0,car,13,f,very_low,never,false,791674.14,5846149.44,-11.40267943748719,
bb_2719fb4a,28800.0,car,63,m,very_low,always,true,801835.47,5854087.11,-19.952376389599735,
bb_213cc2d1,28800.0,car,22,m,medium,always,false,814325.83,5800109.93,-29.482068297708512,
bb_d5992f62,28800.0,car,16,m,very_low,never,false,820326.0,5806451.01,-30.990935768256822,
bb_229167ee,28800.0,car,18,m,low,always,true,805698.46,5840100.71,-17.524203076994436,
bb_9b2a0993,28800.0,car,64,m,high,always,true,747900.37,5813962.98,-18.898928692700537,
bb_4effa1b2,28800.0,car,84,f,medium,always,false,775938.6,5811421.24,-32.70958067387454,
bb_69dba010,28800.0,car,96,f,medium,always,false,791076.63,5802124.06,-24.438376762953276,
bb_7f053fdb,28800.0,car,33,m,medium,always,false,819635.99,5829653.91,-25.908908765299728,
bb_b8f7ea8c,28800.0,car,60,f,very_low,always,false,820592.59,5828781.49,-26.09435941118601,
bb_a9c28223,28800.0,car,11,f,medium,never,false,767012.41,5807993.04,-21.857227471533438,
bb_d861c4e1,28800.0,car,56,m,high,always,false,791348.42,5844490.48,-10.640046920556756,
bb_b0543468,28800.0,car,57,m,medium,always,false,778942.72,5812817.11,-20.79905596995049,
bb_57bbea98,28800.0,car,10,m,low,never,false,792334.03,5839588.43,-11.388702293844077,
bb_4f13cdf2,28800.0,car,55,f,medium,always,false,814554.45,5804360.72,-26.949888005871685,
bb_0ff810b0,28800.0,car,15,m,low,never,false,787284.24,5816057.32,-14.761797187433768,
bb_5a792a15,28800.0,car,61,m,medium,always,false,756840.95,5812490.37,-25.878190526772265,
bb_08dfa288,28800.0,car,41,f,high,always,false,781522.24,5810062.55,-21.813411016986446,
bb_b1f3ad45,28800.0,car,8,m,low,never,false,781533.47,5846074.39,-15.823355002288414,
bb_1515d4ec,28800.0,car,36,f,high,always,false,793947.94,5799938.77,-20.849348099801663,
bb_aa804a7d,28800.0,car,65,f,very_low,always,false,781385.17,5811275.84,-21.607138198893953,
bb_271e21f6,28800.0,car,37,f,low,always,false,803000.37,5802115.53,-25.253038856593317,
bb_6dbb0cc3,28800.0,car,70,f,medium,always,true,800568.82,5807718.98,-22.994299537152763,
bb_36547421,28800.0,car,58,f,medium,always,false,789789.15,5802593.38,-26.480694655934265,
bb_bd51bbb6,28800.0,car,2,f,medium,never,false,809502.2,5802644.53,-33.16129646627193,
bb_1c8082ca,28800.0,car,54,f,medium,always,false,777948.88,5809893.41,-21.425935345916827,
bb_a391d6e9,28800.0,car,16,f,very_low,never,true,777571.56,5832328.54,-10.341261378669515,
bb_12c5c879,28800.0,car,25,m,very_low,always,false,810882.5,5845698.89,-20.30744345457341,
bb_4fb3a314,28800.0,car,58,m,high,always,false,787020.89,5800966.3,-19.337710236902424,
bb_c5ca3527,28800.0,car,85,f,medium,always,false,771506.12,5814394.31,-21.898333690310807,
bb_bc902a0a,28800.0,car,91,f,low,always,false,770822.48,5815975.54,-17.513634707581758,
bb_4fcafdf6,28800.0,car,24,m,medium,always,false,774859.99,5817806.35,-23.658976498199497,
bb_497c8ab6,28800.0,car,33,m,high,always,false,819836.39,5829298.9,-24.606495944282074,
bb_50b4e2da,28800.0,car,43,f,very_low,always,false,796899.83,5800004.24,-28.4570616037426,
bb_8655f076,28800.0,car,2,f,medium,never,false,792641.39,5840738.02,-10.947037250788297,
bb_3a23325d,28800.0,car,43,m,medium,always,false,814407.8,5832039.62,-21.443037985970946,
bb_7dff618a,28800.0,car,69,m,medium,always,false,806432.71,5843549.17,-16.326918235179015,
bb_13b33731,28800.0,car,9,m,very_high,never,false,814774.37,5809675.6,-25.278946040184422,
bb_96e0b7b0,28800.0,car,62,f,very_high,always,false,760652.51,5821259.84,-17.26666616667934,
bb_37747d96,28800.0,car,98,m,high,always,true,777833.47,5846407.42,-9.707586853477018,
bb_1cb440da,28800.0,car,67,m,low,always,false,773735.58,5811866.12,-20.070393048098808,
bb_be6c715d,28800.0,car,28,m,medium,always,false,866427.85,5747255.06,-47.398177262668135,
bb_beffcfcf,28800.0,car,40,m,high,always,false,781720.41,5811653.91,-16.534917241245118,
bb_6732fac6,28800.0,car,5,m,low,never,false,799238.66,5808055.01,-74.93238335186926,
bb_1c3ffbc2,28800.0,car,72,f,high,always,true,761029.08,5821119.29,-21.919933547182335,
bb_bec3aa73,28800.0,car,73,f,low,always,false,774769.92,5830837.22,-14.149666353721079,
bb_203a6707,28800.0,car,62,m,high,always,false,815830.59,5799082.91,-28.796646726591998,
bb_b8de9f2c,28800.0,car,70,f,medium,always,false,807827.46,5840779.89,-18.655316081714876,
bb_78fdf26f,28800.0,car,78,f,medium,always,false,799368.19,5806851.01,-22.591464812549155,
bb_534fc85d,28800.0,car,83,f,very_low,always,false,772169.21,5816298.41,-20.472151057129363,
bb_b3b71738,28800.0,car,42,f,very_low,always,false,798454.14,5798676.64,-18.419719236131364,
bb_952df947,28800.0,car,16,m,very_high,never,false,785568.88,5855856.57,-11.94415256049383,
bb_7d17d736,28800.0,car,58,m,low,always,false,814920.27,5800428.72,-29.381971754359295,
bb_7b18de12,28800.0,car,62,m,high,always,true,821867.43,5817858.75,-20.03369915513852,
bb_4e199d1c,28800.0,car,58,f,very_low,always,true,766790.13,5825575.29,-14.946732643779299,
bb_04b072ea,28800.0,car,51,m,medium,always,false,800167.04,5808444.02,-24.333692229849067,
bb_75e69e32,28800.0,car,32,f,very_high,always,false,803673.55,5803112.66,-20.82740137390199,
bb_aee61331,28800.0,car,38,m,high,always,false,780376.7,5831678.47,-12.063739508531956,
bb_0fc1f95f,28800.0,car,66,f,medium,always,false,788381.91,5858984.8,-17.95274589052258,
bb_077ba19c,28800.0,car,11,m,medium,never,false,813518.1,5804206.58,-76.76401147681752,
bb_ba244bd3,28800.0,car,16,f,low,never,false,789550.9,5842918.19,-10.127113461512248,
bb_27327734,28800.0,car,73,f,low,always,false,770649.73,5834141.32,-13.91434859271332,
bb_153b8286,28800.0,car,45,m,very_high,always,false,792592.67,5844510.44,-11.36456025205535,
bb_3e4628e8,28800.0,car,93,m,very_low,always,true,784454.14,5837671.12,-8.914949629925474,
bb_2e54284c,28800.0,car,49,f,low,always,false,774834.29,5799763.42,-27.316450717012916,
bb_2f667261,28800.0,car,37,m,low,always,false,819449.59,5843796.92,-17.574642106276265,
bb_6e674efd,28800.0,car,92,m,medium,always,false,821267.15,5841131.51,-24.41592588286526,
bb_3e06df35,28800.0,car,56,f,high,always,false,845931.41,5813379.4,-29.304554710161458,
bb_c06c328d,28800.0,car,12,f,very_high,never,false,787240.93,5853939.42,-11.011679438409233,
bb_a326c93b,28800.0,car,52,f,medium,always,false,865200.73,5746344.89,-33.87688522076894,
bb_0b5cb51d,28800.0,car,16,m,very_low,never,false,776361.06,5814963.71,-20.0267854596441,
bb_300b4ceb,28800.0,car,19,f,medium,always,false,800173.83,5806714.75,-22.779544406675104,
bb_7843cbe7,28800.0,car,5,m,very_high,never,false,782934.43,5845490.07,-9.826731275689307,
bb_47bfdb73,28800.0,car,77,f,medium,always,true,803892.95,5815229.66,-25.95089690749301,
bb_193d523c,28800.0,car,31,f,very_low,always,false,802639.06,5858642.86,-13.84457365723088,
bb_01c74a75,28800.0,car,60,m,high,always,false,789164.84,5844145.56,-9.997932158926469,
bb_ac3af032,28800.0,car,71,m,medium,always,false,787036.73,5851102.25,-11.916052282397244,
bb_890c1924,28800.0,car,64,f,very_low,always,false,763515.48,5805849.55,-19.01410006152818,
bb_d3c6970a,28800.0,car,66,f,medium,always,false,757588.99,5789755.77,-21.817468498543693,
bb_129b471a,28800.0,car,21,m,low,always,false,774598.47,5803139.35,-21.451545901780477,
bb_cc7fddfd,28800.0,car,17,m,high,never,false,813065.75,5791377.53,-34.00376450410412,
bb_2dc2e7f8,28800.0,car,52,m,high,always,false,781074.02,5811995.27,-21.002316313073585,
bb_c9a9ba74,28800.0,car,96,f,medium,always,false,784159.8,5838437.74,-8.365864652623612,
bb_20d59260,28800.0,car,26,f,very_low,always,false,786344.12,5850624.49,-12.086173141985983,
bb_98826b76,28800.0,car,43,f,very_low,always,false,766744.56,5810566.41,-81.44400858454686,
bb_810a6a19,28800.0,car,45,f,very_low,always,false,806317.4,5840910.79,-41.03452938087105,
bb_595c8ea6,28800.0,car,36,f,medium,always,false,775396.31,5814194.94,-22.538836581695374,
bb_54da0023,28800.0,car,2,f,high,never,false,786863.88,5812048.11,-21.616127667834213,
bb_b23c0b83,28800.0,car,43,f,low,always,false,788441.09,5815955.66,-19.32805473146395,
bb_a545d578,28800.0,car,97,m,medium,always,true,783595.66,5839578.07,-7.806004763214806,
bb_4781783a,28800.0,car,98,f,medium,always,true,774568.18,5814787.54,-18.59883407508371,
bb_7c07d6da,28800.0,car,42,f,medium,always,false,819320.8,5804353.49,-28.748142906710406,
bb_221b16ae,28800.0,car,56,m,high,always,false,818245.37,5790621.52,-20.313731186728404,
bb_b3d5d088,28800.0,car,37,m,very_high,always,false,805706.68,5845863.46,-17.874791690172,
bb_a1c21da4,28800.0,car,58,f,high,always,false,786630.43,5852309.49,-11.253722913499168,
bb_b9345428,28800.0,car,12,f,high,never,false,792054.15,5812738.59,-20.9941000081248,
bb_2d4eaaa9,28800.0,car,70,m,medium,always,false,806552.59,5846579.31,-17.973719731530327,
bb_b82b2f89,28800.0,car,59,f,medium,always,false,819091.62,5824409.7,-19.990124863633397,
bb_966f4817,28800.0,car,92,f,low,always,false,762697.94,5834770.27,-21.517251513707247,
bb_6cc515c9,28800.0,car,47,f,medium,always,false,805710.61,5845901.78,-17.710419391717394,
bb_0ae7caf2,28800.0,car,36,m,very_low,always,false,800646.04,5853503.19,-17.0261797110247,
bb_caa7167a,28800.0,car,45,m,low,always,false,817055.52,5857874.89,-16.40984041765958,
bb_42026010,28800.0,car,69,m,very_low,always,false,823599.5,5822848.13,-25.20014616951418,
bb_d2524a6c,28800.0,car,42,f,very_high,always,true,812649.51,5851401.31,-15.944676519825219,
bb_20b06a95,28800.0,car,8,m,high,never,false,808858.48,5846742.84,-14.477541742580232,
bb_7bfbe96c,28800.0,car,58,m,medium,always,false,807256.95,5844098.67,-16.64894217128757,
bb_a3182de8,28800.0,car,42,m,very_low,always,false,822208.99,5840749.26,-24.858350657283793,
bb_6fa1d2b7,28800.0,car,37,m,very_low,always,false,799503.0,5849447.91,-15.227256443686311,
bb_d8211b8a,28800.0,car,69,f,high,always,false,778469.78,5809698.07,-20.313472452878266,
bb_3673ca6d,28800.0,car,7,m,medium,never,false,790178.17,5803429.42,-11.655199228958278,
bb_12be6865,28800.0,car,29,m,very_low,always,false,822045.45,5823120.79,-61.411047995739864,
bb_6484e123,28800.0,car,60,f,very_low,always,true,768068.25,5801585.5,-22.174158968408033,
bb_1abd774b,28800.0,car,23,m,very_low,always,false,805469.25,5788270.88,-22.75732238722732,
bb_b3ad0073,28800.0,car,55,m,medium,always,false,793114.06,5790636.79,-32.263293320630616,
bb_65ec1efa,28800.0,car,58,f,medium,always,false,815496.59,5812271.1,-22.450810472794277,
bb_9814ca2b,28800.0,car,56,m,high,always,true,765890.8,5815604.56,-21.89488144872697,
bb_bbbb16c5,28800.0,car,78,f,high,always,true,822344.3,5832341.86,-18.08374533770082,
bb_52c82eed,28800.0,car,93,f,very_low,always,false,776459.6,5828575.38,-14.483889810835617,
bb_102882fa,28800.0,car,39,m,medium,always,false,776240.99,5813962.09,-20.481443989475224,
bb_937db43f,28800.0,car,5,m,very_high,never,false,824952.76,5829677.54,-19.159921049679458,
bb_86c08f9f,28800.0,car,14,m,low,never,false,778377.64,5809871.1,-22.3693927474257,
bb_affc0923,28800.0,car,41,m,low,always,false,783576.75,5839900.98,-8.1164949625497,
bb_5d4708eb,28800.0,car,49,m,high,always,false,776557.14,5813838.29,-18.76958566021944,
bb_be713683,28800.0,car,73,m,medium,always,true,801542.84,5855190.72,-15.54608633372646,
bb_30fd4e48,28800.0,car,86,m,medium,always,true,775450.73,5817989.94,-17.61741951356847,
bb_8a3e434c,28800.0,car,0,m,low,never,false,777590.08,5813016.38,-12.584111044490191,
bb_699f0634,28800.0,car,47,m,medium,always,false,809859.82,5802963.5,-26.12184686788583,
bb_8864bfa1,28800.0,car,53,m,high,always,false,780342.9,5768284.79,-27.258163048631424,
bb_09260fe8,28800.0,car,88,f,medium,always,false,780566.41,5811786.56,-21.273398762103493,
bb_d1f344c2,28800.0,car,38,m,very_low,always,false,789980.78,5791107.93,-20.907906533297915,
bb_539ea74e,28800.0,car,56,m,medium,always,false,765617.24,5833362.24,-12.467223412595631,
bb_0660f3cf,28800.0,car,8,f,medium,never,false,799485.41,5807777.21,-18.589584189919403,
bb_8fca6aa5,28800.0,car,51,f,low,always,false,769601.29,5808990.06,-27.64607275192968,
bb_b067becd,28800.0,car,33,m,low,always,false,813877.17,5803723.87,-15.250723394725101,
bb_57342ce4,28800.0,car,8,f,medium,never,false,782423.18,5846217.71,-10.050931676383687,
bb_13395d77,28800.0,car,33,m,very_low,always,false,816845.0,5840556.17,-20.056800791250424,
bb_9df3eedd,28800.0,car,48,m,high,always,false,802151.81,5859796.11,-13.98599424997128,
bb_50c61fb6,28800.0,car,50,m,very_high,always,false,779650.52,5813765.6,-15.074476109341145,
bb_451f495d,28800.0,car,40,m,medium,always,false,772785.02,5858443.86,-13.696342480688553,
bb_2cfe237d,28800.0,car,69,m,medium,always,false,788421.23,5848155.53,-10.786770981084597,
bb_23750570,28800.0,car,60,m,medium,always,false,790040.17,5812035.81,-20.769609981418707,
bb_867e049a,28800.0,car,2,m,low,never,false,767109.38,5822449.33,-175.27084037766394,
bb_6dbf431b,28800.0,car,35,f,medium,always,false,767534.81,5810496.7,-18.90834178203422,
bb_a4fe0d71,28800.0,car,65,f,medium,always,false,799919.05,5849299.05,-15.484843663849947,
bb_2a40f179,28800.0,car,85,f,medium,always,true,777965.74,5812785.09,-20.681940659703482,
bb_84d6c94a,28800.0,car,60,m,medium,always,false,799784.64,5809932.52,-18.355570244253425,
bb_0b968952,28800.0,car,2,m,very_low,never,false,788745.99,5804529.9,-19.73770719143312,
bb_6fde69ad,28800.0,car,56,f,medium,always,false,774543.08,5813026.0,-21.370049719832235,
bb_2d85543d,28800.0,car,15,f,very_high,never,false,823880.47,5828336.51,-22.465923976503277,
bb_8b5466b9,28800.0,car,51,f,low,always,false,841275.78,5859303.6,-24.455239215349135,
bb_3c197822,28800.0,car,12,m,medium,never,false,778165.67,5809914.97,-18.648605341040245,
bb_38090b75,28800.0,car,51,m,very_high,always,false,792152.3,5844521.3,-11.314954691442614,
bb_52a31e37,28800.0,car,10,f,low,never,false,778456.5,5812733.94,-21.2874073267627,
bb_1d9d4e70,28800.0,car,8,m,high,never,false,787770.73,5850576.53,-11.57584213958371,
bb_3ce32ec7,28800.0,car,51,f,very_low,always,true,770530.33,5835191.01,-14.573416577213298,
bb_6ea3de4f,28800.0,car,45,m,high,always,false,761504.3,5835534.12,-15.709473177907629,
bb_c68747c9,28800.0,car,21,m,medium,always,false,778566.72,5811276.84,-20.045510815329035,
bb_2d508ec7,28800.0,car,64,f,medium,always,false,780455.11,5841557.53,-8.938374990828107,
bb_606934c9,28800.0,car,45,f,high,always,false,789641.27,5844476.82,-10.130472334645901,
bb_066d276c,28800.0,car,69,m,low,always,false,791635.78,5813235.36,-21.055474652263765,
bb_d9fa6b71,28800.0,car,97,m,low,always,true,805147.5,5789396.37,-32.15293231244731,
bb_071635a2,28800.0,car,88,f,medium,always,false,823229.54,5818428.25,-29.514515182449212,
bb_ae6661fc,28800.0,car,22,f,medium,always,false,821990.72,5829022.96,-25.689129550136954,
bb_26fd1799,28800.0,car,57,f,medium,always,false,810697.48,5811496.43,-25.65613400226667,
bb_bbb9dd5c,28800.0,car,47,m,medium,always,false,818550.44,5789121.89,-25.040843127694203,
bb_79023cd6,28800.0,car,57,m,very_low,always,true,787751.06,5791462.53,-20.531480617992813,
bb_bd974680,28800.0,car,48,m,very_low,always,false,776578.85,5840088.96,-18.889819076781166,
bb_8902b5c6,28800.0,car,64,m,high,always,false,799737.24,5810268.1,-23.452559043897285,
bb_51ab813f,28800.0,car,53,m,high,always,false,822439.09,5818453.92,-24.949975143418083,
bb_0dab1387,28800.0,car,32,m,medium,always,false,786119.17,5814283.93,-14.602275557370955,
bb_ab750a17,28800.0,car,22,m,medium,always,false,783686.52,5841116.42,-7.589097894849159,
bb_8c25007f,28800.0,car,89,m,medium,always,false,799099.34,5797580.29,-21.180736192760353,
bb_a7937b96,28800.0,car,47,m,high,always,false,771845.28,5807281.5,-18.21795295272957,
bb_5352a731,28800.0,car,54,f,high,always,false,759273.15,5822003.7,-29.402265194254205,
bb_dbee97f3,28800.0,car,60,f,medium,always,false,813751.61,5812373.96,-23.984476060362326,
bb_d59940ef,28800.0,car,9,f,medium,never,false,812210.38,5810711.38,-26.454546967541045,
bb_3783fe60,28800.0,car,55,m,medium,always,false,771945.99,5807184.44,-23.7072260054585,
bb_8d562562,28800.0,car,42,m,medium,always,false,780535.08,5810689.37,-22.86337719318295,
bb_8115057a,28800.0,car,10,m,very_high,never,false,792639.71,5814876.49,-20.11329173885283,
bb_34fcba77,28800.0,car,52,f,high,always,false,775900.78,5833463.88,-12.75180684955561,
bb_d5522db7,28800.0,car,13,m,medium,never,false,793271.04,5810900.48,-21.506780516892157,
