personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_0a593e72,28800.0,car,82,f,medium,always,false,779068.77,5832409.55,-19.530020760111885,
bb_0bf84a00,28800.0,car,19,m,high,always,false,791295.17,5812511.49,-26.739054886623798,
bb_007e776d,28800.0,car,37,m,high,always,false,753871.5,5869368.35,-23.26026564797447,
bb_1625febc,28800.0,car,30,f,very_low,always,false,783067.53,5845557.96,-21.772906817598198,
bb_0ad3606c,28800.0,car,96,f,medium,always,true,811366.4,5810742.4,-30.5344495947561,
bb_0066d03d,28800.0,car,31,m,high,always,false,810117.96,5835758.97,-33.14359171981141,
bb_0e37135a,28800.0,car,55,m,very_high,always,false,766179.43,5810987.77,-27.25758183583241,
bb_09d17181,28800.0,car,29,f,high,always,false,823469.1,5803235.55,-36.03105254306225,
bb_167697f6,28800.0,car,43,m,medium,always,false,801011.01,5806167.32,-36.56867210396364,
bb_00e12396,28800.0,car,58,m,medium,always,false,845091.56,5803587.68,-42.48841232059458,
bb_11905a91,28800.0,car,53,m,very_high,always,false,785252.8,5759830.75,-35.966246918411485,
bb_0fd077ff,28800.0,car,49,m,medium,always,false,823489.53,5822278.55,-32.61948282070066,
bb_05b15088,28800.0,car,5,f,very_high,never,false,824406.31,5836844.64,-25.683274991149695,
bb_07f7bae0,28800.0,car,31,f,medium,always,false,819101.72,5828832.3,-39.33525057900386,
bb_159821b6,28800.0,car,28,m,low,always,false,807795.75,5845942.96,-34.06251487010843,
bb_0ffae445,28800.0,car,46,f,high,always,false,776568.15,5815422.81,-23.860629770418292,
bb_0bdae58c,28800.0,car,80,m,very_low,always,true,765595.49,5816021.57,-19.736489327105048,
bb_054c0ab7,28800.0,car,22,m,low,always,false,779626.68,5807753.33,-19.433304297446092,
bb_0902a9d7,28800.0,car,50,f,high,always,false,752595.56,5811048.56,-23.217716172182953,
bb_0222bf23,28800.0,car,52,m,high,always,false,768339.52,5831870.27,-19.572567409310647,
bb_132a3246,28800.0,car,40,m,very_low,always,true,766117.19,5816472.02,-23.23703514889828,
bb_0ab3e14d,28800.0,car,56,f,low,always,false,777909.31,5846326.73,-42.34955741659874,
bb_13f1864e,28800.0,car,39,f,medium,always,false,784380.85,5837457.96,-20.671441567291282,
bb_05c47052,28800.0,car,44,m,medium,always,false,778377.99,5820780.49,-18.980758207674235,
bb_0a9ed606,28800.0,car,86,f,low,always,false,805079.74,5856822.3,-37.21352219816825,
bb_10528675,28800.0,car,94,m,very_low,always,false,788417.43,5846850.37,-25.083260678830833,
bb_071f56c6,28800.0,car,19,m,medium,always,false,781677.7,5810973.02,-25.63052494294014,
bb_03224255,28800.0,car,43,m,very_low,always,false,823042.41,5818295.74,-52.94500717483021,
bb_11683ae1,28800.0,car,42,m,high,always,false,811611.96,5846190.13,-34.933636208844305,
bb_14df74fe,28800.0,car,52,f,medium,always,false,774029.36,5803719.55,-28.202025261617568,
bb_1400d9a1,28800.0,car,68,f,low,always,false,776666.56,5813099.8,-24.806929188952893,
bb_0dda9070,28800.0,car,49,m,high,always,false,805993.0,5842734.7,-30.592837913712266,
bb_121d02ca,28800.0,car,69,f,low,always,false,785424.94,5854416.49,-23.58170191823079,
bb_154ead9c,28800.0,car,51,f,high,always,false,807630.25,5805096.07,-35.66034538068637,
bb_03264c10,28800.0,car,44,f,medium,always,false,765482.16,5817592.83,-21.42531232235507,
bb_0a35aaac,28800.0,car,11,m,very_high,never,false,806124.39,5844628.92,-33.69389775620257,
bb_0ef75d36,28800.0,car,10,f,high,never,false,799136.5,5811147.43,-70.8644121454828,
bb_02133c41,28800.0,car,58,m,low,always,false,755101.14,5857486.82,-17.82036769797348,
bb_0cb0e348,28800.0,car,47,m,medium,always,false,826835.56,5818339.08,-39.10402804059934,
bb_07aa3463,28800.0,car,25,m,medium,always,true,817575.84,5810393.29,-42.047790085284696,
bb_0fcf0e23,28800.0,car,30,m,high,always,false,791088.59,5801942.25,-32.98480177692852,
bb_0df4a7a1,28800.0,car,33,f,medium,always,false,792602.4,5840575.54,-23.36133433209142,
bb_135e80f7,28800.0,car,78,m,very_low,always,false,857508.36,5847524.88,-52.54931427798049,
bb_0556b665,28800.0,car,56,m,medium,always,false,774645.54,5812512.59,-25.994384192345272,
bb_0ade5994,28800.0,car,43,f,very_low,always,false,790209.96,5844262.86,-23.60725791240853,
bb_05fbacd3,28800.0,car,83,f,very_low,always,false,774219.1,5812414.26,-24.371967398926877,
bb_124271bd,28800.0,car,31,m,high,always,false,812521.66,5838291.52,-33.54904207733402,
bb_0a8b9274,28800.0,car,16,m,medium,never,false,790082.54,5814284.38,-25.980994353271885,
bb_15b676d9,28800.0,car,40,m,high,always,false,808210.58,5843512.17,-32.25744114647609,
bb_13395d77,28800.0,car,33,m,very_low,always,false,816845.0,5840556.17,-32.62413221185104,
bb_0154b005,28800.0,car,48,m,low,always,true,799313.53,5854845.47,-32.12613976515723,
bb_10787d85,28800.0,car,41,m,high,always,false,783922.94,5842204.85,-18.226225428357655,
bb_0bb73410,28800.0,car,66,f,high,always,false,735037.23,5799829.12,-29.310065462785023,
bb_089e1a07,28800.0,car,30,m,high,always,false,732360.34,5813102.09,-29.87797624359112,
bb_054fbab4,28800.0,car,92,f,low,always,true,814129.82,5812501.54,-36.02148615114621,
bb_03d43fdb,28800.0,car,46,m,medium,always,false,800082.84,5807157.41,-29.363619804370888,
bb_0be5e1ad,28800.0,car,20,f,high,always,false,808189.32,5843845.43,-32.01097044460081,
bb_12bbfb32,28800.0,car,37,m,very_high,always,false,778988.74,5820378.84,-18.640149019357093,
bb_09260fe8,28800.0,car,88,f,medium,always,false,780566.41,5811786.56,-24.701178567085147,
bb_02ba5dd2,28800.0,car,63,f,very_low,always,false,770606.21,5829029.69,-17.15538578860832,
bb_1425a84b,28800.0,car,26,f,very_low,always,false,802067.0,5815931.01,-32.42443387558002,
bb_13c7368c,28800.0,car,17,f,very_low,never,true,780248.09,5835491.63,-18.947207692206398,
bb_0ad93d38,28800.0,car,46,f,high,always,false,767925.12,5843661.13,-15.435457048078186,
bb_0337872e,28800.0,car,98,m,low,always,true,819861.98,5829140.68,-39.65096022428244,
bb_0b9a91c6,28800.0,car,67,f,low,always,false,765701.57,5816475.42,-19.165397283601774,
bb_13313f8e,28800.0,car,78,m,medium,always,false,779497.67,5807618.25,-20.626537883364357,
bb_08ff36d7,28800.0,car,69,f,medium,always,false,779321.04,5814024.51,-19.434657507244506,
bb_15492906,28800.0,car,50,f,medium,always,false,789303.72,5813993.61,-26.266780876988584,
bb_056ab543,28800.0,car,69,m,medium,always,false,807981.48,5843110.05,-30.667447346449343,
bb_0e689bb5,28800.0,car,66,f,medium,always,false,805165.77,5794849.81,-35.27260833744489,
bb_0b3c0de3,28800.0,car,5,m,high,never,false,825896.84,5823537.57,-33.96134791421905,
bb_04c4f7c6,28800.0,car,5,m,low,never,false,789564.73,5846540.61,-23.879332476123434,
bb_01dfaa6b,28800.0,car,4,m,very_high,never,false,779412.9,5807926.49,-32.72124285248944,
bb_007236eb,28800.0,car,26,m,low,always,false,777735.49,5814648.86,-22.567111603523422,
bb_0a8f8b64,28800.0,car,41,m,medium,always,false,750832.78,5843002.21,-21.267629454198094,
bb_0641762f,28800.0,car,27,f,very_low,always,false,779368.69,5814395.7,-21.448240348659244,
bb_0ca82d97,28800.0,car,63,f,very_high,always,true,766239.49,5811646.62,-26.089623240607185,
bb_0c43632f,28800.0,car,62,f,very_low,always,false,793108.26,5790401.66,-31.477662059593847,
bb_12db822c,28800.0,car,73,f,medium,always,false,782352.56,5845597.58,-16.52719890702575,
bb_08eac2cd,28800.0,car,79,f,very_low,always,false,824731.34,5898365.02,-36.94575670731555,
bb_1144cbf7,28800.0,car,38,m,medium,always,false,788144.67,5804290.22,-29.792572685393772,
bb_0fac3e45,28800.0,car,48,f,high,always,false,820333.15,5815277.66,-39.314721853005295,
bb_05fc91a7,28800.0,car,63,m,medium,always,false,777776.59,5814483.2,-19.606512215102384,
bb_01d049ba,28800.0,car,66,m,medium,always,false,769798.17,5795528.39,-25.968659068419527,
bb_0aa712f3,28800.0,car,73,m,medium,always,false,825567.83,5823648.95,-33.64876127788312,
bb_0260c988,28800.0,car,48,f,high,always,false,785820.25,5812101.06,-29.659543468187003,
bb_06019a73,28800.0,car,38,m,medium,always,false,787852.8,5852317.69,-25.77281838831667,
bb_0c96d289,28800.0,car,63,f,high,always,false,822717.51,5799857.29,-34.433725551383134,
bb_017d3608,28800.0,car,35,m,medium,always,false,812014.83,5842047.0,-23.890648261259372,
bb_15167ddf,28800.0,car,46,f,medium,always,false,790174.49,5803597.52,-33.44199674129518,
bb_08a8bd09,28800.0,car,40,m,very_low,always,false,803853.12,5797730.16,-27.56656600047058,
bb_0a6f4d52,28800.0,car,22,f,high,always,false,781065.18,5812266.32,-57.95685155220351,
bb_02e9e7a9,28800.0,car,66,m,high,always,false,844493.96,5856088.56,-42.93507810391303,
bb_1016b0db,28800.0,car,0,f,medium,never,false,765765.09,5833495.49,-13.926497637634071,
bb_11032eff,28800.0,car,23,f,medium,always,false,774926.65,5829700.54,-18.353253043949827,
bb_0c276570,28800.0,car,48,f,very_low,always,true,796006.33,5857298.27,-22.222700435558956,
bb_0a9741b7,28800.0,car,5,m,medium,never,false,824386.98,5832766.68,-28.753542282255147,
bb_054c03f6,28800.0,car,55,m,high,always,false,827515.75,5832541.56,-30.630392006234395,
bb_1509673c,28800.0,car,33,f,high,always,false,800072.15,5806603.45,-35.35445851973799,
bb_0258e534,28800.0,car,57,m,low,always,false,756122.29,5816676.92,-22.496684223789593,
bb_124898a5,28800.0,car,47,m,low,always,false,802556.04,5797094.53,-35.60091597550155,
bb_086ab916,28800.0,car,35,f,very_high,always,false,785787.92,5814272.99,-21.47636751895862,
bb_0fc1f95f,28800.0,car,66,f,medium,always,false,788381.91,5858984.8,-30.14332923918942,
bb_0361edd4,28800.0,car,32,f,medium,always,false,815588.67,5865890.68,-30.56569069624076,
bb_0521682f,28800.0,car,96,f,very_high,always,true,766411.11,5823251.12,-17.00355693255328,
bb_04a44c76,28800.0,car,70,m,low,always,true,821844.6,5828512.53,-42.05159663581956,
bb_131203d6,28800.0,car,97,m,low,always,true,759963.58,5822632.89,-33.850831142663566,
bb_0797699c,28800.0,car,55,m,high,always,false,741254.32,5810464.64,-25.503960076473255,
bb_10509d6b,28800.0,car,41,m,very_high,always,false,825697.48,5830342.96,-31.809315324537728,
bb_0aa33324,28800.0,car,58,f,very_low,always,true,832508.95,5825856.13,-30.813136990516924,
bb_06fe6c8d,28800.0,car,64,m,very_high,always,true,816972.74,5798029.53,-45.233260168756225,
bb_0b36e977,28800.0,car,63,f,medium,always,false,811086.86,5833379.78,-45.49263830211346,
bb_02f7510e,28800.0,car,6,m,medium,never,false,791501.73,5840750.48,-22.78168198723518,
bb_129e4fb9,28800.0,car,11,m,low,never,false,779438.42,5813460.34,-24.458310010169797,
bb_13b42f0a,28800.0,car,2,f,medium,never,false,771741.36,5795063.77,-30.01509793891393,
bb_0b47af84,28800.0,car,25,f,medium,always,false,799628.52,5807108.59,-34.98657528576972,
bb_08356db4,28800.0,car,74,m,medium,always,false,820658.49,5803867.28,-47.532186840411654,
bb_0035dbf8,28800.0,car,60,m,low,always,false,820899.55,5841424.78,-29.56119645240211,
bb_0f2029c3,28800.0,car,47,m,high,always,false,754441.46,5826711.3,-18.756223231386294,
bb_149df275,28800.0,car,85,f,medium,always,false,783042.45,5850091.96,-17.682204747917957,
bb_071aaa88,28800.0,car,18,f,very_low,always,false,814046.76,5825236.47,-37.60518010936531,
bb_102882fa,28800.0,car,39,m,medium,always,false,776240.99,5813962.09,-23.420104679806073,
bb_0d894e30,28800.0,car,62,f,low,always,false,814180.01,5832327.01,-34.88352729031522,
bb_0489f4b1,28800.0,car,57,f,very_low,always,true,793100.08,5814248.72,-26.60710314108596,
bb_121fde3f,28800.0,car,11,m,very_low,never,false,806287.17,5846142.18,-32.27396624633972,
bb_16742c6f,28800.0,car,8,f,low,never,false,814094.01,5830296.6,-36.3216634616108,
bb_04aa9830,28800.0,car,71,m,very_low,always,true,789189.67,5813747.5,-26.227081714270238,
bb_10ed3813,28800.0,car,1,m,very_low,never,false,790655.74,5802233.49,-24.401834301199848,
bb_0c0df961,28800.0,car,87,m,high,always,false,795398.71,5839963.74,-22.405572484856705,
bb_0a75352e,28800.0,car,54,f,high,always,false,777733.39,5810968.67,-24.05573998500232,
bb_106f8c4c,28800.0,car,43,f,low,always,false,774541.64,5832221.43,-21.262386360022006,
bb_0eaceb4c,28800.0,car,50,f,very_low,always,true,765713.32,5815855.33,-19.641003291269406,
bb_0083c29b,28800.0,car,55,m,very_low,always,true,770182.15,5828747.02,-17.367110209042643,
bb_00569251,28800.0,car,70,f,medium,always,true,767283.33,5810528.06,-28.5295645191391,
bb_13b561d8,28800.0,car,26,f,very_low,always,false,812805.74,5811057.18,-39.332197873679895,
bb_15f4dee0,28800.0,car,45,m,very_low,always,false,766587.55,5828946.72,-16.79136421365049,
bb_13dd5ba1,28800.0,car,82,m,high,always,false,824401.18,5831109.95,-42.68584268641577,
bb_04daff1f,28800.0,car,71,m,very_high,always,false,819865.57,5812566.53,-33.418095248824486,
bb_0e848a09,28800.0,car,63,f,low,always,true,778617.96,5812807.33,-22.8172641720382,
bb_0ba8d36e,28800.0,car,98,f,medium,always,true,806128.79,5844879.88,-22.523818582275823,
bb_082c8025,28800.0,car,31,m,medium,always,false,772442.95,5821053.3,-20.028755548285655,
