person,timeCar_base,distCar_base,expSum_base,timeCar_policy,distCar_policy,expSum_policy,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_expSum,delta_pct_expSum
bb_f1af5c83,3205.58,35251.94,6.60335698383194e-23,4610.668,50211.61,2.9651880095231e-33,1405.0879999999997,43.832566961361124,14959.669999999998,42.43644463255071,-6.603356983535421e-23,-99.99999999550958
berlin_73a7cb7c,2212.754,20872.26,7.89619064440141e-6,3115.988,28996.78,9.509807088949191e-9,903.2339999999999,40.81944942817864,8124.52,38.924965480499,-7.88668083731246e-6,-99.87956462150909
berlin_080fede8,1340.259,12406.64,4.1069248107937e-5,1312.585,11316.17,5.81832895925265e-6,-27.673999999999978,-2.0648247838664004,-1090.4699999999993,-8.789406317907181,-3.525091914868435e-5,-85.83288171246504
berlin_13e6cf55,1340.259,12406.64,6.1791110617829e-4,1312.585,11316.17,6.90979656691901e-5,-27.673999999999978,-2.0648247838664004,-1090.4699999999993,-8.789406317907181,-5.488131405090999e-4,-88.81749090147397
berlin_61a02178,1340.259,12406.64,6.3807690221595e-4,1312.585,11316.17,7.13530076458913e-5,-27.673999999999978,-2.0648247838664004,-1090.4699999999993,-8.789406317907181,-5.667238945700586e-4,-88.81749090147403
berlin_71e1d397,1340.259,12406.64,3.0830805181309e-4,1312.585,11316.17,3.67917141806307e-5,-27.673999999999978,-2.0648247838664004,-1090.4699999999993,-8.789406317907181,-2.715163376324593e-4,-88.06657368684765
berlin_099e62f0,944.253,5656.85,0.00551539405597659,1587.151,9531.22,9.08898054454919e-8,642.898,68.08535424298361,3874.369999999999,68.48988394601233,-0.005515303166171145,-99.99835207050442
berlin_5bc87b84,944.253,5656.85,0.00426734141401855,1587.151,9531.22,6.79283497290297e-8,642.898,68.08535424298361,3874.369999999999,68.48988394601233,-0.004267273485668821,-99.99840818103971
berlin_5f66040d,944.253,5656.85,2.86937917724287e-5,1587.151,9531.22,1.3840909080414299e-11,642.898,68.08535424298361,3874.369999999999,68.48988394601233,-2.869377793151962e-5,-99.99995176340168
berlin_099117cf,19.901,160.15,0.290863156388985,0,0,3.5644192842149e-4,-19.901,-100,-160.15,-100,-0.29050671446056353,-99.87745373706088
berlin_c1942399,19.901,160.15,0.315584720881102,0,0,3.8876101827453e-4,-19.901,-100,-160.15,-100,-0.3151959598628275,-99.87681247140574
berlin_b521e7ba,1776.76,15247.67,3.0994627325227e-6,2928.961,28188.02,4.6591437421496996e-11,1152.2009999999998,64.848431977307,12940.35,84.86772077307549,-3.0994161410852784e-6,-99.99849678988127
berlin_92530218,2675.411,22039.49,9.82304299858609e-8,3640.318,28176.93,6.123694560624319e-11,964.9070000000002,36.065748402768776,6137.439999999999,27.847468339784626,-9.816919304025465e-8,-99.9376599027256
bb_ddd9348d,3126.99,41080.24,1.74125299037428e-8,3496.994,49113.38,1.25804220336051e-10,370.00400000000036,11.832593004774573,8033.139999999999,19.554754305232883,-1.728672568340675e-8,-99.27750751308683
bb_89121567,2426.918,33769.65,3.98968379643203e-10,3239.707,42598.02,8.57951197221576e-14,812.7889999999998,33.490583530222274,8828.369999999995,26.142912348810235,-3.9888258452348085e-10,-99.97849575953892
berlin_04e80472,1112.01,9226.09,0.00270106040279473,2886.194,27432.41,6.90760773268552e-8,1774.184,159.54748608375823,18206.32,197.3351658178058,-0.0027009913267174034,-99.99744263115126
bb_75ce9704,2901.756,35767.52,6.7754092924454e-7,3485.328,39278.41,5.879288865310471e-9,583.5720000000001,20.11099485966429,3510.8900000000067,9.815860870421005,-6.716616403792295e-7,-99.13226070757585
bb_9a2c0267,2901.756,35767.52,9.24889509065979e-10,3485.328,39278.41,4.27632695691883e-12,583.5720000000001,20.11099485966429,3510.8900000000067,9.815860870421005,-9.206131821090601e-10,-99.53763915419071
bb_6cdfb267,2390.666,37026.73,1.4734264156044298e-22,2497.676,34003.13,2.59176091114952e-22,107.00999999999976,4.47615852653611,-3023.600000000006,-8.165992514056752,1.11833449554509e-22,75.90026103111
berlin_f7a1d565,2763.258,22632.43,2.42268265247003e-6,3645.365,28930.16,5.13703771344124e-9,882.107,31.922715866560416,6297.73,27.826132677754885,-2.4175456147565887e-6,-99.78796076703634
berlin_f8ab47e6,2763.258,22632.43,6.71706485582507e-8,3645.365,28930.16,5.277097377764229e-11,882.107,31.922715866560416,6297.73,27.826132677754885,-6.711787758447306e-8,-99.92143745086534
bb_7a4a0e21,2020.517,19190.74,2.35831708417655e-5,3085.36,30333.77,1.03815254215225e-8,1064.843,52.70151154382764,11143.029999999999,58.06461866504365,-2.3572789316343975e-5,-99.95597909419739
bb_d3e85db6,2831.517,29375.89,7.99848978937966e-7,2641.586,34995.79,6.5623374091974e-8,-189.93100000000004,-6.707747119300364,5619.9000000000015,19.130994839645712,-7.34225604845992e-7,-91.79552942867936
berlin_58db5aac,2386.071,19291.67,7.41201976814799e-10,3572.187,35527.66,5.21956702673797e-17,1186.116,49.710004438258544,16235.990000000005,84.1606247670627,-7.412019246191287e-10,-99.99999295796937
berlin_7940b40f,2386.071,19291.67,2.43406943272626e-6,3572.187,35527.66,1.96584047743825e-10,1186.116,49.710004438258544,16235.990000000005,84.1606247670627,-2.433872848678516e-6,-99.99192364666756
berlin_8c0f71db,2386.071,19291.67,1.31032069399593e-6,3572.187,35527.66,6.650016264206759e-11,1186.116,49.710004438258544,16235.990000000005,84.1606247670627,-1.310254193833288e-6,-99.99492489411587
berlin_df1852ec,2386.071,19291.67,9.23153288623449e-6,3572.187,35527.66,2.13090569028976e-9,1186.116,49.710004438258544,16235.990000000005,84.1606247670627,-9.2294019805442e-6,-99.97691709798848
berlin_3dd06a86,2569.46,20198.8,2.53352825015724e-10,3426.716,26542.34,2.45561138248513e-14,857.2559999999999,33.363274773687856,6343.540000000001,31.405529041329196,-2.5332826890189917e-10,-99.9903075429203
bb_dbe7a799,3929.591,34156.66,5.5356847883743396e-11,3723.414,55030.21,2.80644074308831e-14,-206.17699999999968,-5.246780135642608,20873.549999999996,61.11121520663904,-5.532878347631251e-11,-99.94930273578831
berlin_5ddc9b7a,1164.387,8641.48,0.00264545399943676,1118.93,8255.54,2.7548172721018e-4,-45.45699999999988,-3.9039425895342257,-385.9399999999987,-4.466133116086581,-0.0023699722722265804,-89.58659922762473
berlin_d3945716,1593.577,14492.31,2.0476424745927e-4,1548.638,12582.5,2.75376984917093e-5,-44.93900000000008,-2.820008069895592,-1909.8099999999995,-13.178092381407792,-1.772265489675607e-4,-86.55151041580788
berlin_a232be18,1374.114,11020.86,3.4915415263364e-4,1431.401,9848.44,3.19466310531774e-5,57.287000000000035,4.169013633512215,-1172.42,-10.63818976014576,-3.172075215804626e-4,-90.85027893490405
berlin_e7634bf9,1593.577,14492.31,8.39103105009495e-6,1548.638,12582.5,1.70776435102298e-6,-44.93900000000008,-2.820008069895592,-1909.8099999999995,-13.178092381407792,-6.6832666990719695e-6,-79.6477412510152
berlin_a9b629a2,1374.114,11020.86,1.8104808834608e-4,1431.401,9848.44,1.78639160190263e-5,57.287000000000035,4.169013633512215,-1172.42,-10.63818976014576,-1.631841723270537e-4,-90.13305460321747
berlin_c085ae58,1374.114,11020.86,1.722190135093e-4,1431.401,9848.44,1.69927560258403e-5,57.287000000000035,4.169013633512215,-1172.42,-10.63818976014576,-1.552262574834597e-4,-90.13305460321737
berlin_f8f7b171,1374.114,11020.86,0.001303471927908,1431.401,9848.44,1.0422765886662e-4,57.287000000000035,4.169013633512215,-1172.42,-10.63818976014576,-0.00119924426904138,-92.00384322553846
bb_366a55ae,2572.957,39772.17,3.77408046567611e-8,2625.222,40061.05,2.5876765910801203e-9,52.26500000000033,2.0313203835120577,288.88000000000466,0.7263370341623419,-3.5153128065680984e-8,-93.1435574450145
berlin_5a491e01,1196.897,8962.43,0.00244032876405879,2881.416,27110.48,1.25544747168157e-7,1684.5190000000002,140.74051484797775,18148.05,202.49028444294683,-0.002440203219311622,-99.99485541665463
berlin_5f300da8,1196.897,8962.43,0.00219929008878997,2881.416,27110.48,7.63744808710211e-8,1684.5190000000002,140.74051484797775,18148.05,202.49028444294683,-0.002199213714309099,-99.99652731209673
berlin_b7d21f86,1196.897,8962.43,0.00169778673157076,2881.416,27110.48,3.19918783696123e-8,1684.5190000000002,140.74051484797775,18148.05,202.49028444294683,-0.0016977547396923906,-99.99811567155199
berlin_15f254a5,636.729,4150.58,0.00973116841589424,638.784,2891.4,0.00132940996233965,2.05499999999995,0.3227432706850088,-1259.1799999999998,-30.337446814662044,-0.008401758453554588,-86.33863986807297
berlin_1f447afe,636.729,4150.58,0.0228862656277793,638.784,2891.4,0.00237920048886603,2.05499999999995,0.3227432706850088,-1259.1799999999998,-30.337446814662044,-0.02050706513891327,-89.60424331535259
berlin_4c15ce42,636.729,4150.58,0.0129957546292623,638.784,2891.4,0.00157924916894166,2.05499999999995,0.3227432706850088,-1259.1799999999998,-30.337446814662044,-0.01141650546032064,-87.84796101500952
berlin_4f670bf2,636.729,4150.58,0.0216672403331847,638.784,2891.4,0.00225247358531567,2.05499999999995,0.3227432706850088,-1259.1799999999998,-30.337446814662044,-0.01941476674786903,-89.60424331535259
bb_89cbefb6,1982.714,21351.38,1.71976725901448e-14,2238.716,22166.94,2.53967297310959e-16,256.00199999999995,12.911695786684312,815.5599999999977,3.8197062672295545,-1.694370529283384e-14,-98.52324611961448
berlin_3e490400,1667.849,11844.64,4.5004304896359e-4,2992.878,27864.53,9.48617280058494e-8,1325.0290000000002,79.44538144640194,16019.89,135.25012157397776,-4.499481872355841e-4,-99.97892163244732
berlin_f661c564,1327.977,12280.72,1.70342491121262e-6,1302.461,11153.73,3.21167228686382e-7,-25.516000000000076,-1.921418819753661,-1126.9899999999998,-9.176904937169805,-1.382257682526238e-6,-81.14579477073914
berlin_e098691d,2014.214,16579.86,1.7585233791736e-5,3449.698,33097.38,5.86152484619782e-10,1435.484,71.26770045288137,16517.519999999997,99.62400165019486,-1.758464763925138e-5,-99.99666679163006
berlin_29074332,1209.545,8184.78,0.00114691726494834,1569.685,9239.13,2.37006632912522e-5,360.1399999999999,29.774832685017905,1054.3499999999995,12.881836775087411,-0.0011232166016570879,-97.93353330570713
berlin_ccf6cc76,1209.545,8184.78,0.00137569973685588,1569.685,9239.13,2.93015006942306e-5,360.1399999999999,29.774832685017905,1054.3499999999995,12.881836775087411,-0.0013463982361616494,-97.87006569026477
berlin_0947fcf3,3263.935,28370.16,3.26321153709695e-8,4470.051,38630.07,7.48389303283449e-12,1206.1160000000004,36.95281921974551,10259.91,36.16444179377205,-3.262463147793667e-8,-99.9770658661023
berlin_1d8931d3,2194.697,17741.11,2.96792797509931e-5,3725.482,26265.21,5.5277976485777605e-9,1530.7849999999999,69.74926379358973,8524.099999999999,48.04716277617352,-2.9673751953344523e-5,-99.98137489287153
berlin_53a470da,2194.697,17741.11,3.27524553148726e-7,3725.482,26265.21,7.20289558517755e-12,1530.7849999999999,69.74926379358973,8524.099999999999,48.04716277617352,-3.2751735025314086e-7,-99.99780080744605
berlin_6dd36aa3,2194.697,17741.11,1.51737160092083e-5,3725.482,26265.21,2.1207118118546603e-9,1530.7849999999999,69.74926379358973,8524.099999999999,48.04716277617352,-1.5171595297396446e-5,-99.98602378078931
berlin_8ad545be,2194.697,17741.11,3.47088254462276e-7,3725.482,26265.21,7.63313904774053e-12,1530.7849999999999,69.74926379358973,8524.099999999999,48.04716277617352,-3.4708062132322823e-7,-99.99780080744605
berlin_dd68309e,2194.697,17741.11,3.88396276258054e-5,3725.482,26265.21,8.70049490351634e-9,1530.7849999999999,69.74926379358973,8524.099999999999,48.04716277617352,-3.883092713090188e-5,-99.9775989229677
bb_e3d4d356,2346.145,35554.61,6.21825990301032e-7,2531.522,32808.66,4.41770838732857e-8,185.37699999999995,7.901344546053205,-2745.949999999997,-7.723189763577767,-5.776489064277463e-7,-92.89558742118528
berlin_d597f8d5,1269.232,8912.25,1.9734383247894e-4,1423.735,8740.97,1.08196153679296e-5,154.50299999999993,12.172951832289126,-171.28000000000065,-1.9218491402283449,-1.865242171110104e-4,-94.51737851038024
bb_9f07dcde,6133.226,108840.76,1.50144100181209e-17,7745.409,116448.61,1.84384679061076e-21,1612.183,26.286052397221297,7607.850000000006,6.9898905520321675,-1.5012566171330288e-17,-99.9877194855583
berlin_0358d166,1126.131,8930.32,0.00275954807676829,2771.67,25274.31,1.35986469858385e-7,1645.539,146.12323077865716,16343.990000000002,183.01684598088315,-0.0027594120902984316,-99.9950721471025
berlin_962085e7,1126.131,8930.32,0.00309567925358876,2771.67,25274.31,1.52428783937542e-7,1645.539,146.12323077865716,16343.990000000002,183.01684598088315,-0.0030955268248048225,-99.99507607954665
berlin_a3b7d405,1126.131,8930.32,0.00168371177393468,2771.67,25274.31,2.87924463010891e-8,1645.539,146.12323077865716,16343.990000000002,183.01684598088315,-0.001683682981488379,-99.9982899420942
berlin_a845b797,1126.131,8930.32,0.00228077552360594,2771.67,25274.31,6.47436327981562e-8,1645.539,146.12323077865716,16343.990000000002,183.01684598088315,-0.0022807107799731417,-99.99716133253237
berlin_4374a9aa,2475.019,19957.49,4.32171659125249e-6,3105.753,23614.23,2.57970934514226e-8,630.7340000000004,25.484006385405543,3656.739999999998,18.322644781483028,-4.295919497801067e-6,-99.40308224968665
berlin_4d8f4ba9,2475.019,19957.49,2.23429376761905e-10,3105.753,23614.23,2.4365316961672497e-13,630.7340000000004,25.484006385405543,3656.739999999998,18.322644781483028,-2.2318572359228828e-10,-99.89094846293361
berlin_8647dbbb,2475.019,19957.49,2.40894093939029e-6,3105.753,23614.23,1.2838722120084e-8,630.7340000000004,25.484006385405543,3656.739999999998,18.322644781483028,-2.3961022172702058e-6,-99.46703873431893
berlin_bae77035,2475.019,19957.49,3.14888791544883e-6,3105.753,23614.23,1.87962709047857e-8,630.7340000000004,25.484006385405543,3656.739999999998,18.322644781483028,-3.1300916445440443e-6,-99.40308224968666
berlin_df3e3d41,2475.019,19957.49,1.01562300086592e-14,3105.753,23614.23,1.80660317860727e-18,630.7340000000004,25.484006385405543,3656.739999999998,18.322644781483028,-1.0154423405480592e-14,-99.98221187215073
berlin_3e99aece,537.962,3810,0.0147565617013822,386.011,1716.62,4.1190677733525e-4,-151.95099999999996,-28.245675345098718,-2093.38,-54.94435695538058,-0.01434465492404695,-97.2086534406137
berlin_4f1930ec,537.962,3810,0.0142730774172303,386.011,1716.62,4.1955063436999e-4,-151.95099999999996,-28.245675345098718,-2093.38,-54.94435695538058,-0.01385352678286031,-97.06054537430371
berlin_5070c9a6,537.962,3810,7.5255697939052e-4,706.037,2170.37,1.63437782969449e-5,168.07500000000005,31.242913068209287,-1639.63,-43.03490813648294,-7.36213201093575e-4,-97.82823377570938
berlin_a97e05a5,537.962,3810,0.0333417775664826,386.011,1716.62,3.1449414341524e-4,-151.95099999999996,-28.245675345098718,-2093.38,-54.94435695538058,-0.03302728342306736,-99.05675651879045
berlin_d40169cd,537.962,3810,0.00589016933563772,706.037,2170.37,3.69309767530463e-5,168.07500000000005,31.242913068209287,-1639.63,-43.03490813648294,-0.005853238358884673,-99.37300653599887
berlin_efab23e6,537.962,3810,0.0302851016407894,386.011,1716.62,2.8795990017934e-4,-151.95099999999996,-28.245675345098718,-2093.38,-54.94435695538058,-0.029997141740610057,-99.04916977464752
berlin_3f15adb9,2580.579,24054.83,8.20327910020228e-7,4349.849,33402.68,3.41096744386916e-11,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-8.202938003457893e-7,-99.99584194637022
berlin_4f82610c,2580.579,24054.83,1.45602661713296e-16,4349.849,33402.68,1.01733635814365e-24,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-1.4560266069595964e-16,-99.99999930129276
berlin_6c744ec4,2580.579,24054.83,8.15813588130905e-8,4349.849,33402.68,1.42239932525212e-12,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-8.157993641376524e-8,-99.9982564652686
berlin_6f09ae5a,2580.579,24054.83,2.1898321929416498e-11,4349.849,33402.68,1.57696964228989e-17,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-2.1898306159720076e-11,-99.99992798673581
berlin_7eea0f05,2580.579,24054.83,1.6097613249903e-6,4349.849,33402.68,8.94275645489363e-11,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-1.609671897425751e-6,-99.99444466933322
berlin_b8f16ac8,2580.579,24054.83,6.38868646979483e-6,4349.849,33402.68,5.95387556295104e-10,1769.27,68.56097023187432,9347.849999999999,38.86059473294967,-6.388091082238535e-6,-99.99068059515662
berlin_32676592,1686.222,16846.32,2.55539509462474e-6,2770.91,25674.69,2.22007704669816e-10,1084.6879999999999,64.32652402827148,8828.369999999999,52.40533244055675,-2.55517308692007e-6,-99.99131219649217
berlin_29404a5d,1179.119,9016.32,5.4831222677838e-4,2714.412,16824.46,2.4841792074853503e-9,1535.293,130.20678998472587,7808.139999999999,86.60007630607609,-5.483097425991724e-4,-99.99954694076
berlin_8e7d350c,1179.119,9016.32,0.00265929607152043,2714.412,16824.46,4.95670809311936e-8,1535.293,130.20678998472587,7808.139999999999,86.60007630607609,-0.002659246504439499,-99.99813608264752
berlin_c8c16d43,1179.119,9016.32,2.2857351242424e-4,2714.412,16824.46,5.27171988565267e-10,1535.293,130.20678998472587,7808.139999999999,86.60007630607609,-2.2857298525225144e-4,-99.99976936435766
berlin_30082e15,1216.253,8491.88,5.4464780650681e-4,1716.394,10235.15,5.44504204750578e-6,500.1410000000001,41.12146074870936,1743.2700000000004,20.528669740976095,-5.392027644593043e-4,-99.00026365984499
berlin_ae04b9ad,1216.253,8491.88,4.91898553468977e-7,1716.394,10235.15,1.1434918809706301e-9,500.1410000000001,41.12146074870936,1743.2700000000004,20.528669740976095,-4.907550615880063e-7,-99.7675350185711
berlin_51b087e5,2709.291,20626.72,1.10590842526709e-10,3791.555,28664.37,1.77165054456715e-15,1082.2639999999997,39.94639187890853,8037.649999999998,38.96717461622593,-1.1058907087616443e-10,-99.99839801333991
berlin_5bf1ef83,1676.544,13919.5,3.1498944427269e-4,1694.777,12194.22,3.03132446614742e-5,18.232999999999947,1.0875348335623727,-1725.2800000000007,-12.394698085419739,-2.846761996112158e-4,-90.37642523816396
berlin_7ba11bd9,1676.544,13919.5,6.86447924878099e-5,1694.777,12194.22,8.05506480483995e-6,18.232999999999947,1.0875348335623727,-1725.2800000000007,-12.394698085419739,-6.058972768296995e-5,-88.26558503142043
berlin_9473d16f,1676.544,13919.5,2.5539282876616e-4,1694.777,12194.22,2.55135901996599e-5,18.232999999999947,1.0875348335623727,-1725.2800000000007,-12.394698085419739,-2.2987923856650008e-4,-90.01006006201514
berlin_dcb11a54,1676.544,13919.5,2.25724310890455e-7,1694.777,12194.22,5.32979139176185e-8,18.232999999999947,1.0875348335623727,-1725.2800000000007,-12.394698085419739,-1.7242639697283652e-7,-76.38804889585677
bb_6a51a041,2300.929,31867.4,1.25499328680465e-6,2519.389,28368.99,8.97256655883933e-8,218.46000000000004,9.494425947084853,-3498.41,-10.978021426285169,-1.1652676212162567e-6,-92.85050633084703
berlin_2b2091cd,1413.312,10959.51,3.16930959695557e-6,1356.869,11268.4,2.72027166919415e-7,-56.442999999999984,-3.993668772358827,308.8899999999994,2.81846542409286,-2.897282430036155e-6,-91.4168320071752
berlin_3f702458,1413.312,10959.51,3.032507679702e-4,1356.869,11268.4,2.94997237683222e-5,-56.442999999999984,-3.993668772358827,308.8899999999994,2.81846542409286,-2.737510442018778e-4,-90.27216848755975
berlin_7bb7e0b4,1413.312,10959.51,9.9690687862682e-4,1356.869,11268.4,1.0048245783714e-4,-56.442999999999984,-3.993668772358827,308.8899999999994,2.81846542409286,-8.964244207896801e-4,-89.92057733862278
berlin_d9d6a81f,1413.312,10959.51,1.5088283658545e-4,1356.869,11268.4,1.43886780290034e-5,-56.442999999999984,-3.993668772358827,308.8899999999994,2.81846542409286,-1.364941585564466e-4,-90.46367475941864
bb_12e92fbb,2270.215,26631.95,9.9343965045094e-8,3150.298,35460.32,3.8790985030019796e-11,880.0829999999996,38.766504494067725,8828.369999999999,33.14954406267659,-9.930517406006398e-8,-99.9609528520304
bb_607e7e4e,2270.215,26631.95,8.95460063598116e-9,3150.298,35460.32,1.53869409261287e-12,880.0829999999996,38.766504494067725,8828.369999999999,33.14954406267659,-8.953061941888548e-9,-99.9828167200843
berlin_0b1c5817,1848.772,15235.97,6.24096261153622e-5,2599.891,23057.16,1.30768815543216e-7,751.1190000000001,40.6279952314293,7821.1900000000005,51.33371882459732,-6.227885729981899e-5,-99.79046691402783
berlin_731b84b9,1848.772,15235.97,1.1623322816072e-4,2599.891,23057.16,3.16884278217065e-7,751.1190000000001,40.6279952314293,7821.1900000000005,51.33371882459732,-1.1591634388250294e-4,-99.72737204048148
berlin_08595e51,1838.687,14765.06,4.3675426974226e-5,3406.157,30991.21,9.90332470181232e-10,1567.4700000000003,85.2494198305639,16226.15,109.89559134876527,-4.3674436641755815e-5,-99.99773251794248
berlin_fa826e96,1838.687,14765.06,3.533315189273e-6,3406.157,30991.21,3.9203570612485e-12,1567.4700000000003,85.2494198305639,16226.15,109.89559134876527,-3.533311268915939e-6,-99.99988904592851
berlin_af5c2b05,2807.468,22924.48,1.98526458801503e-6,3694.02,29225.13,4.14615975222445e-9,886.5520000000001,31.57834746469061,6300.6500000000015,27.48437478189255,-1.9811184282628054e-6,-99.79115329124114
berlin_68e1351f,1666.006,14123.45,5.93393720374601e-5,2379.039,18383.64,5.98833845938948e-7,713.0330000000001,42.798945501997,4260.189999999999,30.16394719420537,-5.874053819152115e-5,-98.99083218211187
berlin_870e6a8f,1377.614,12674.03,1.0184161444028e-4,1349.94,11583.56,1.30369019222051e-5,-27.673999999999978,-2.0088355664213617,-1090.4700000000012,-8.603972059400215,-8.880471251807491e-5,-87.19884597877231
berlin_abc90a69,1377.614,12674.03,1.1419570359949e-4,1349.94,11583.56,1.4618367903395e-5,-27.673999999999978,-2.0088355664213617,-1090.4700000000012,-8.603972059400215,-9.9577335696095e-5,-87.19884597877262
berlin_34e9cdb2,943.175,5631.77,0.00257038237441581,1587.151,9531.22,2.72471979990486e-8,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.002570355127217811,-99.99893995546071
berlin_3c0f65f8,943.175,5631.77,4.6990989593853e-4,1587.151,9531.22,1.31198012990039e-9,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-4.699085839584001e-4,-99.9997208017662
berlin_74337346,943.175,5631.77,0.00304077357842594,1587.151,9531.22,4.38088111648516e-8,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.0030407297696147754,-99.99855928729862
berlin_7c61ea42,943.175,5631.77,3.8986201354317e-4,1587.151,9531.22,1.09316427421016e-9,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-3.898609203788958e-4,-99.99971960226023
berlin_9e884918,943.175,5631.77,4.8892001853582e-4,1587.151,9531.22,1.56647593599709e-9,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-4.889184520598841e-4,-99.99967960486859
berlin_d313aeb6,943.175,5631.77,0.00729091036777724,1587.151,9531.22,1.55418954843423e-7,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.0072907549488223965,-99.99786831894778
berlin_d3d62e59,943.175,5631.77,5.0474175017479e-4,1587.151,9531.22,1.4103676406968302e-9,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-5.047403398071493e-4,-99.9997205763858
berlin_ed20b687,943.175,5631.77,0.00948918481132845,1587.151,9531.22,2.31811077043066e-7,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.009488953000251406,-99.99755710230487
berlin_efcb4836,943.175,5631.77,0.00322005083060552,1587.151,9531.22,3.39713098136394e-8,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.0032200168592957062,-99.99894500703248
berlin_f7a925c5,943.175,5631.77,0.00841244731403475,1587.151,9531.22,2.28320663926127e-7,643.9760000000001,68.277467066027,3899.449999999999,69.24022110277939,-0.008412218993370824,-99.99728591864647
bb_a8e7540c,3189.813,37893.68,4.95483736538249e-9,3566.369,45926.82,2.7305718112953397e-11,376.55600000000004,11.804955337507247,8033.139999999999,21.199155109770285,-4.927531647269537e-9,-99.44890788336006
berlin_052f45ef,1388.415,9745.78,8.335679885335e-4,1541.872,9193.07,4.68895109669796e-5,153.4570000000001,11.052675172768957,-552.710000000001,-5.67127515704234,-7.866784775665204e-4,-94.37484265087092
berlin_7beb9779,1256.726,8320.21,5.15605818355802e-7,4358.497,20304.83,4.84530875684669e-20,3101.771,246.8136252452802,11984.620000000003,144.0422777790465,-5.156058183557535e-7,-99.99999999999059
bb_cfbe40a0,2347.15,32177.33,1.0634560331916e-6,2395.912,31311.79,8.90161559543186e-8,48.761999999999716,2.0774982425494626,-865.5400000000009,-2.6899062165816767,-9.744398772372815e-7,-91.6295405568233
berlin_6157a16c,1427.246,11059,1.3081915376308e-4,1358.465,11368.38,1.29973291327025e-5,-68.78100000000018,-4.819141199204634,309.3799999999992,2.79754046477981,-1.178218246303775e-4,-90.06465891360122
berlin_be4b9a51,1427.246,11059,3.7861926244535e-4,1358.465,11368.38,3.87148899521086e-5,-68.78100000000018,-4.819141199204634,309.3799999999992,2.79754046477981,-3.399043724932414e-4,-89.77471729724878
berlin_c26b2ee3,1427.246,11059,0.00106234873592909,1358.465,11368.38,1.1156877062947e-4,-68.78100000000018,-4.819141199204634,309.3799999999992,2.79754046477981,-9.507799652996201e-4,-89.49791468129378
berlin_dba371f4,1427.246,11059,3.4788904177569e-4,1358.465,11368.38,3.55726380134563e-5,-68.78100000000018,-4.819141199204634,309.3799999999992,2.79754046477981,-3.123164037622337e-4,-89.77471729724887
berlin_8d379680,1494.951,10466.09,5.0087740328405e-4,1344.625,10753.11,6.80964111047295e-5,-150.32600000000002,-10.055580417017014,287.02000000000044,2.742380392295503,-4.327809921793205e-4,-86.40457511992976
berlin_b6f1ad19,1494.951,10466.09,8.3341991417426e-4,1344.625,10753.11,1.1512118897338e-4,-150.32600000000002,-10.055580417017014,287.02000000000044,2.742380392295503,-7.182987252008801e-4,-86.18689246375396
berlin_e431cae2,1494.951,10466.09,4.91917402912782e-5,1344.625,10753.11,6.28409044857061e-6,-150.32600000000002,-10.055580417017014,287.02000000000044,2.742380392295503,-4.290764984270759e-5,-87.22531382024556
berlin_0e2f7421,803.082,6444.71,0.0129238314062514,5667.171,23196.09,5.19734597796732e-12,4864.089,605.6777514624907,16751.38,259.92449621472497,-0.012923831401054055,-99.9999999597848
berlin_61e98ae0,2846.668,22685.09,1.84127517225663e-6,3708.62,29242.02,4.0463231493166205e-9,861.9519999999998,30.279330079939065,6556.93,28.904139238592396,-1.8372288491073135e-6,-99.78024343073298
bb_32538d37,2376.998,32413.11,2.57941823913705e-7,2657.574,32858.74,8.02504872537213e-9,280.576,11.803796216908891,445.6299999999974,1.3748449315724327,-2.499167751883329e-7,-96.88881446071464
bb_41c2b5d0,2376.998,32413.11,3.30239333366489e-6,2657.574,32858.74,1.06773536899851e-7,280.576,11.803796216908891,445.6299999999974,1.3748449315724327,-3.195619796765039e-6,-96.76678317475414
bb_f415ebd0,2376.998,32413.11,5.88920635523996e-10,2657.574,32858.74,1.6865306709031097e-11,280.576,11.803796216908891,445.6299999999974,1.3748449315724327,-5.720553288149649e-10,-97.13623437663632
berlin_5737c078,1981.954,19294,2.17707216868804e-6,2348.302,18731.67,6.4675372237435e-8,366.3480000000002,18.484182781235095,-562.3300000000017,-2.914533015445225,-2.1123967964506047e-6,-97.02924996389025
