person,timeCar,distCar,expSum
berlin_4cac6c17,1149.164000,9091.070000,0.000134224812450697
berlin_53cbe546,1149.164000,9091.070000,1.62605304336769e-08
berlin_5c9ee817,1149.164000,9091.070000,1.70611897751276e-06
berlin_6d502e97,1149.164000,9091.070000,3.60386355360502e-05
berlin_792775cc,1149.164000,9091.070000,1.96169924526128e-05
berlin_7b94d6bd,1149.164000,9091.070000,0.000120125436100733
berlin_85ca8979,1149.164000,9091.070000,2.02434933167017e-05
berlin_97b5faf0,1149.164000,9091.070000,8.13765525630521e-05
berlin_a3db806f,1149.164000,9091.070000,3.37690200696463e-05
berlin_aa2df35b,1149.164000,9091.070000,0.000252374229260705
berlin_aa56d50f,1149.164000,9091.070000,0.000234934297152976
berlin_ab4fb07f,1149.164000,9091.070000,0.000174237487036576
berlin_ae0cd727,1149.164000,9091.070000,1.87571550533948e-08
berlin_e3be235f,1149.164000,9091.070000,0.000169880301607566
berlin_f4b966f1,1149.164000,9091.070000,2.48958874716160e-06
berlin_f7471a48,1149.164000,9091.070000,0.000154185863574792
berlin_fba4958f,1149.164000,9091.070000,9.52955302285625e-05
berlin_7e8eb287,3912.551000,30904.570000,7.33991627148968e-13
berlin_856a8057,3912.551000,30904.570000,2.06346856586627e-10
bb_21667130,3319.257000,52990.390000,1.29597729749038e-13
berlin_3d29e000,1912.021000,12654.320000,3.55295406388227e-06
berlin_a63b6e60,1912.021000,12654.320000,4.92626221506053e-06
berlin_7306af24,2945.465000,28311.730000,1.82637615166814e-08
