person,age,sex,income_bin,homeX,homeY,district_ord,base_timeCar,base_distCar,base_car_acc,policy_timeCar,policy_distCar,policy_car_acc,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_car_acc,delta_pct_car_acc
bb_d2cfc998,55,f,3000,785778.24,5813473.42,NA,1993.749,22858.15,-11.856882339521883,2915.699,31686.52,-19.02376160772203,921.95,46.24202946308688,8828.369999999999,38.622416949753145,-7.166879268200146,-60.444888149991904
berlin_34cab585,41,f,900,805900.0698956093,5825639.588582635,Lichtenberg,1701.679,12818.64,-14.795512234011166,2742.972,20490.25,-25.47374382685191,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-10.678231592840742,-72.1720980250631
berlin_5252d0f2,38,f,2000,805798.7779265473,5825683.463206607,Lichtenberg,1701.679,12818.64,-10.214691741452079,2742.972,20490.25,-18.277558728055755,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-8.062866986603677,-78.93402161010776
berlin_6b6880fe,86,m,1500,805896.2288291983,5825711.732560971,Lichtenberg,1701.679,12818.64,-11.469033499959473,2742.972,20490.25,-20.245181742809624,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-8.776148242850152,-76.52038197360888
berlin_a81187c7,35,f,2000,805871.2219394725,5825637.406077116,Lichtenberg,1701.679,12818.64,-10.440656103030307,2742.972,20490.25,-18.503523089633983,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-8.062866986603677,-77.22567343505837
berlin_aae6904d,64,f,900,805845.1917478866,5825662.408822881,Lichtenberg,1701.679,12818.64,-14.715230419526694,2742.972,20490.25,-25.393462012367436,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-10.678231592840742,-72.56584700618096
berlin_c3e51477,52,f,5600,805825.3777361376,5825669.105312237,Lichtenberg,1701.679,12818.64,-8.023889047725374,2742.972,20490.25,-14.711142182996564,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-6.68725313527119,-83.34179467707001
berlin_c76a1cb4,59,f,500,805841.3674522174,5825693.962687963,Lichtenberg,1701.679,12818.64,-20.944768344227054,2742.972,20490.25,-35.42716663704898,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-14.482398292821923,-69.14565993189255
berlin_e1db5b9a,1,m,3000,805864.6776992226,5825625.048024801,Lichtenberg,1701.679,12818.64,-9.30030347679785,2742.972,20490.25,-16.649889207155056,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-7.349585730357205,-79.02522480790822
berlin_f237071b,28,f,1500,805883.3753754526,5825722.173123438,Lichtenberg,1701.679,12818.64,-11.48874203741404,2742.972,20490.25,-20.264890280264186,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-8.776148242850146,-76.3891139192602
berlin_f3e7a343,65,m,900,805823.9878687039,5825673.369092496,Lichtenberg,1701.679,12818.64,-14.675534208674698,2742.972,20490.25,-25.353765801515436,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-10.678231592840739,-72.76213213777828
berlin_fdc43e72,21,f,1500,805808.2107912593,5825638.484537243,Lichtenberg,1701.679,12818.64,-11.51025345770416,2742.972,20490.25,-20.286401700554308,1041.2930000000001,61.19209322087186,7671.610000000001,59.847300493656114,-8.776148242850148,-76.24635091745967
berlin_018dedf6,34,f,500,794816.4685521089,5821664.4852990005,Tempelhof-Schöneberg,1072.06,8089.71,-13.688756529977567,2728.001,23973.19,-39.38213589992144,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-25.69337936994387,-187.69695635740825
berlin_3df5213e,45,f,900,794815.1439291544,5821640.109260777,Tempelhof-Schöneberg,1072.06,8089.71,-9.641983747308089,2728.001,23973.19,-27.459127790401784,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-17.817144043093695,-184.78711964296767
berlin_73b0f174,47,f,3600,794842.4660226428,5821688.796824468,Tempelhof-Schöneberg,1072.06,8089.71,-6.0481215354972315,2728.001,23973.19,-16.48129495966888,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-10.433173424171649,-172.50270787281576
berlin_95f3785e,44,m,900,794813.3292481934,5821652.61327575,Tempelhof-Schöneberg,1072.06,8089.71,-9.650333136117021,2728.001,23973.19,-27.467477179210714,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-17.81714404309369,-184.62724334781592
berlin_beae680b,23,m,3600,794830.1651979467,5821633.043968613,Tempelhof-Schöneberg,1072.06,8089.71,-5.931193147275427,2728.001,23973.19,-16.364366571447075,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-10.433173424171649,-175.9034508758877
berlin_e5a9b9fc,88,m,2000,794829.294205456,5821635.181061698,Tempelhof-Schöneberg,1072.06,8089.71,-6.933301289311227,2728.001,23973.19,-19.33553354519541,1655.9410000000003,154.46346286588442,15883.48,196.3417724491978,-12.402232255884183,-178.87917657644812
bb_6c7edd13,53,m,1500,735842.92,5826068.01,NA,5488.586,76265.44,-58.94474148045417,6062.032,80833.96,-65.0073390067424,573.4459999999999,10.447973303142192,4568.520000000004,5.990288654992358,-6.062597526288229,-10.285222013058725
bb_e8060db8,43,f,4600,810112.87,5851711.03,NA,3217.892,33223.1,-15.948060841493898,3794.052,33955.12,-20.40941572187448,576.1600000000003,17.904889287769766,732.0200000000041,2.203346466765606,-4.461354880380583,-27.974278031175828
berlin_64a8ca3c,14,m,3000,800014.1865153733,5816704.900307685,Neukölln,1923.552,15243.45,-10.421479476867132,3405.082,31999.29,-20.927765979478146,1481.53,77.02053284756533,16755.84,109.92157287228284,-10.506286502611013,-100.813771460493
bb_0e848a09,63,f,1500,778617.96,5812807.33,NA,2534.273,32246.62,-21.417796484475705,3242.49,41074.99,-29.513898469678452,708.2169999999996,27.945568610800795,8828.369999999999,27.3776600462312,-8.096101985202747,-37.800816676314284
bb_25b93edb,41,m,900,778613.54,5812743.69,NA,2534.273,32246.62,-29.38227087543097,3242.49,41074.99,-39.66726092774823,708.2169999999996,27.945568610800795,8828.369999999999,27.3776600462312,-10.284990052317262,-35.00406791538166
bb_25cd1e4b,37,m,900,787604.32,5791723.95,NA,3554.424,42869.98,-39.35643381273451,4096.459,57950.11,-52.96260545104776,542.0349999999999,15.249587556239769,15080.129999999997,35.176433485623264,-13.60617163831325,-34.57165784647571
berlin_4d1dac1a,81,m,1500,799538.4119110324,5816485.019971646,Neukölln,1863.822,14794.33,-12.670011035104084,3419.413,31565.44,-26.544717771286646,1555.5910000000001,83.46242291377611,16771.11,113.36174061278882,-13.874706736182562,-109.50824508156066
berlin_0e1fbade,55,f,3000,805811.6096141399,5823120.68436676,Treptow-Köpenick,1866.456,15632.99,-10.766710723920804,3329.718,23472.48,-19.561186947675065,1463.262,78.3978834754208,7839.49,50.14709278263467,-8.79447622375426,-81.68210746310147
bb_82f237c4,92,f,2000,785731.81,5813555.69,NA,1930.298,22757.59,-13.757536099152572,2886.178,31585.96,-21.858348392520664,955.8799999999999,49.51981507518528,8828.369999999999,38.79307958355871,-8.100812293368092,-58.88272605635453
berlin_5e4c55f0,63,m,3600,797991.1273865562,5835620.185717851,Pankow,1165.781,9522.49,-6.380832611558802,1122.498,8301.38,-8.499377792971174,-43.2829999999999,-3.712789966554602,-1221.1100000000006,-12.823431686460166,-2.1185451814123724,-33.201704391597005
berlin_f292fc03,28,f,1500,798018.8097403676,5835694.592399756,Pankow,1165.781,9522.49,-8.469069617934926,1122.498,8301.38,-10.32270021498118,-43.2829999999999,-3.712789966554602,-1221.1100000000006,-12.823431686460166,-1.853630597046255,-21.887062932164667
berlin_bdb2ebe6,4,m,2000,795516.7415582209,5827723.21805185,Mitte,168.604,1128.6,-1.8613260265034675,0,0,-10.795500476857192,-168.604,-100,-1128.6,-100,-8.934174450353725,-479.989766604012
berlin_d666775d,36,f,5600,795509.3813417037,5827682.820791938,Mitte,168.604,1128.6,-1.8366310586406436,0,0,-10.95673395007193,-168.604,-100,-1128.6,-100,-9.120102891431287,-496.5669533096866
berlin_94e28d26,39,f,4600,784352.3147138313,5831246.6804410815,Spandau,1742.89,15981.2,-8.707646517929453,2432.052,19097.11,-13.834778615220188,689.162,39.541336515786995,3115.91,19.49734688258704,-5.127132097290735,-58.88080191052461
bb_f0a2af22,15,m,1500,789280.15,5797747.29,NA,3139.343,36750.42,-25.348418404822862,3572.502,51682.22,-34.797568384729395,433.1590000000001,13.797759594921615,14931.800000000003,40.630283953217415,-9.449149979906533,-37.27707910213724
berlin_a46e43a8,15,m,2600,784344.8918456818,5831210.078133461,Spandau,1742.89,15981.2,-10.234968259933842,2432.052,19097.11,-15.65277641832186,689.162,39.541336515786995,3115.91,19.49734688258704,-5.417808158388018,-52.934293695826646
bb_fd28a3d6,55,m,500,789366.57,5797581.77,NA,3139.343,36750.42,-52.4583949852986,3572.502,51682.22,-73.01402515595628,433.1590000000001,13.797759594921615,14931.800000000003,40.630283953217415,-20.55563017065768,-39.18463417803455
berlin_bb6bda9b,62,f,5600,784356.1318851509,5831251.1263039205,Spandau,1742.89,15981.2,-8.3659207158768,2432.052,19097.11,-13.425574441841356,689.162,39.541336515786995,3115.91,19.49734688258704,-5.059653725964555,-60.479341100643836
berlin_2acbd25f,54,f,5600,798654.8594324526,5816711.061500719,Tempelhof-Schöneberg,1809.202,14267.96,-8.481097887098143,3411.262,30494.11,-17.890036294188977,1602.0600000000002,88.55064276957467,16226.150000000001,113.72438666775071,-9.408938407090835,-110.9400991751807
berlin_82080be4,45,f,2000,798678.0161152963,5816686.623026364,Tempelhof-Schöneberg,1809.202,14267.96,-11.04160808603302,3411.262,30494.11,-23.359916429259822,1602.0600000000002,88.55064276957467,16226.150000000001,113.72438666775071,-12.318308343226802,-111.56262971159727
berlin_1999f097,54,f,2000,797871.6537462659,5818173.593169346,Tempelhof-Schöneberg,1734.4,13131.5,-10.548178744209126,3302.617,29669.48,-22.84055748753285,1568.217,90.4184155904059,16537.98,125.94128622015764,-12.292378743323722,-116.5355559609961
berlin_5c08be08,53,f,1500,798002.8776726605,5818153.9425176885,Tempelhof-Schöneberg,1734.4,13131.5,-12.14844385446498,3302.617,29669.48,-25.978469995164094,1568.217,90.4184155904059,16537.98,125.94128622015764,-13.830026140699113,-113.84195627340443
berlin_d228f1fb,55,f,4600,797973.3493151057,5818132.089468761,Tempelhof-Schöneberg,1734.4,13131.5,-8.724794874982459,3302.617,29669.48,-18.409858466234844,1568.217,90.4184155904059,16537.98,125.94128622015764,-9.685063591252385,-111.00620392834
berlin_e250d544,19,f,500,798016.5622559086,5818125.532075814,Tempelhof-Schöneberg,1734.4,13131.5,-21.789382327246177,3302.617,29669.48,-47.920587646948405,1568.217,90.4184155904059,16537.98,125.94128622015764,-26.13120531970223,-119.92632433195178
bb_9bc68cdb,16,m,3600,786431.73,5804229.79,NA,2645.406,35194.18,-15.258247978203414,3256.598,44015.3,-21.114532769123166,611.192,23.10390163173441,8821.120000000003,25.064144128375776,-5.8562847909197515,-38.38110901910575
bb_a857d731,73,f,500,786389.76,5804277.13,NA,2645.406,35194.18,-49.09006719523543,3256.598,44015.3,-63.421327739099134,611.192,23.10390163173441,8821.120000000003,25.064144128375776,-14.331260543863706,-29.193809181126294
bb_e57d52f2,34,m,3600,779412.08,5811984.92,NA,2436.169,31598.17,-14.018468819319422,3241.608,40426.54,-20.523214363530503,805.4390000000003,33.061704668272206,8828.370000000003,27.93949776205395,-6.504745544211081,-46.40125557255317
bb_92d6d503,61,f,500,825724.14,5829983.07,NA,3485.808,38323.84,-57.05719671768388,3363.265,51878.58,-74.25493823622784,-122.54300000000012,-3.5154833542180213,13554.740000000005,35.36895050182864,-17.197741518543964,-30.14123109419048
berlin_04bd6863,75,m,2000,806727.8574820175,5826106.609828781,Lichtenberg,1904.492,14361.72,-11.358029941905514,2723.961,19751.72,-18.04507364456658,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.6870437026610645,-58.875031469931066
bb_b1e95b53,35,m,2600,825568.96,5829618.05,NA,3485.808,38323.84,-20.851347732858265,3363.265,51878.58,-25.80372691119634,-122.54300000000012,-3.5154833542180213,13554.740000000005,35.36895050182864,-4.952379178338074,-23.75088287714825
berlin_094c84ea,93,m,3000,806790.4036809332,5826105.2115923,Lichtenberg,1904.492,14361.72,-10.265856175548866,2723.961,19751.72,-16.451755272166547,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.185899096617682,-60.257020854735984
berlin_1f9ec7f1,32,f,1500,806671.386340172,5826158.307276684,Lichtenberg,1904.492,14361.72,-12.72884207796819,2723.961,19751.72,-19.91703038667264,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-7.188188308704449,-56.47165912401551
berlin_3bdf0d7c,52,f,3600,806712.0157173458,5826148.9354071,Lichtenberg,1904.492,14361.72,-9.522247766735338,2723.961,19751.72,-15.541098661338557,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.018850894603219,-63.20829957427957
berlin_5979c708,26,f,3000,806787.0653840136,5826192.535948522,Lichtenberg,1904.492,14361.72,-10.055616368414661,2723.961,19751.72,-16.241515465032343,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.185899096617682,-61.51685655041484
berlin_ccdabe71,30,f,500,806656.644703055,5826158.0131736845,Lichtenberg,1904.492,14361.72,-23.415536618117727,2723.961,19751.72,-34.61288177516926,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-11.19734515705153,-47.8201518063336
berlin_d9dc6189,47,f,3000,806747.4727932904,5826082.528979341,Lichtenberg,1904.492,14361.72,-10.12837703448679,2723.961,19751.72,-16.31427613110447,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.18589909661768,-61.07492913775719
berlin_f2ccb176,50,f,2600,806690.205530135,5826156.19884097,Lichtenberg,1904.492,14361.72,-10.466116535557173,2723.961,19751.72,-16.8062139724959,819.4689999999998,43.02821959871713,5390.000000000002,37.53032366596761,-6.340097436938727,-60.57736329802108
berlin_1658c3c1,59,f,900,809996.7249712127,5833749.012496658,Marzahn-Hellersdorf,2365.253,19579.13,-21.03773717049449,2561.529,24452.06,-27.164497890061906,196.27599999999984,8.298308891268707,4872.93,24.888388809921583,-6.1267607195674145,-29.122717286154806
berlin_8462e4a3,62,f,5600,809952.1683892764,5833803.5197840985,Marzahn-Hellersdorf,2365.253,19579.13,-10.869013963145289,2561.529,24452.06,-14.460745053307098,196.27599999999984,8.298308891268707,4872.93,24.888388809921583,-3.59173109016181,-33.04560195010027
berlin_d2db6cd9,58,f,900,809938.6661941905,5833757.40038852,Marzahn-Hellersdorf,2365.253,19579.13,-21.00941251952695,2561.529,24452.06,-27.136173239094365,196.27599999999984,8.298308891268707,4872.93,24.888388809921583,-6.1267607195674145,-29.161980202316315
berlin_2e4c0641,2,m,2600,791923.641375213,5825639.182755041,Charlottenburg-Wilmersdorf,870.75,6461.17,-5.469750845056592,2677.077,18643.14,-19.757419794896332,1806.3270000000002,207.44496124031008,12181.97,188.54123943496302,-14.287668949839741,-261.2124273037507
berlin_52c99bcd,33,m,2600,792003.2362395512,5825598.198184828,Charlottenburg-Wilmersdorf,870.75,6461.17,-5.29226366256797,5376.712,16322.31,-28.14991668133527,4505.962,517.480562733276,9861.14,152.62158401651712,-22.8576530187673,-431.9069206706164
berlin_743d6b2e,42,f,3600,791920.9226547579,5825588.517710715,Charlottenburg-Wilmersdorf,870.75,6461.17,-4.8875999383614595,2677.077,18643.14,-18.47487088959463,1806.3270000000002,207.44496124031008,12181.97,188.54123943496302,-13.58727095123317,-277.99474430364745
berlin_7824f548,91,m,3600,791997.9974543599,5825555.719519932,Charlottenburg-Wilmersdorf,870.75,6461.17,-4.904279402134705,5376.712,16322.31,-27.006513993704427,4505.962,517.480562733276,9861.14,152.62158401651712,-22.102234591569722,-450.6724184994272
berlin_f0e950e3,65,m,500,791921.8107318535,5825503.241934176,Charlottenburg-Wilmersdorf,870.75,6461.17,-11.20833840276578,5376.712,16322.31,-42.518916315618476,4505.962,517.480562733276,9861.14,152.62158401651712,-31.310577912852697,-279.3507546589285
berlin_4c1a4837,12,m,1500,800347.680704583,5837124.8473867,Pankow,1529.888,12820.72,-10.988196453685884,1538.003,10725.89,-12.688211182933358,8.115000000000009,0.5304309857976538,-2094.83,-16.339409955135125,-1.7000147292474743,-15.471280809483714
bb_022b990d,50,f,4600,780378.54,5832248.8,NA,2371.951,19552.68,-11.211745055355065,2795.062,25461.23,-15.790715118379167,423.1109999999999,17.838100365479722,5908.549999999999,30.218619647025363,-4.5789700630241015,-40.8408328981495
berlin_a5a5507a,53,f,2000,798674.3318513995,5832988.534193537,Pankow,1039.137,7770.98,-6.639762734505718,877.11,6421.29,-8.175249974016511,-162.02699999999993,-15.592457972336655,-1349.6899999999996,-17.368337069455844,-1.5354872395107932,-23.125634166581392
berlin_58591eb4,40,f,5600,794879.5783466313,5832178.412408657,Mitte,766.89,5775.77,-4.29441979067556,537.454,4106.22,-5.815362558120705,-229.43600000000004,-29.917719620806118,-1669.5500000000002,-28.90610256294832,-1.5209427674451446,-35.4167231332986
berlin_c92a91d2,8,m,4600,794962.7693725077,5832166.63744859,Mitte,766.89,5775.77,-4.202923266931514,537.454,4106.22,-5.687710139357999,-229.43600000000004,-29.917719620806118,-1669.5500000000002,-28.90610256294832,-1.4847868724264845,-35.32747990211354
berlin_cf29c32a,3,m,2600,798684.866642548,5832995.780769153,Pankow,1039.137,7770.98,-6.191070728238784,877.11,6421.29,-7.813435501215761,-162.02699999999993,-15.592457972336655,-1349.6899999999996,-17.368337069455844,-1.6223647729769768,-26.20491420937945
berlin_8739c16c,52,f,2600,797816.2882490836,5819043.0559908105,Tempelhof-Schöneberg,1688.684,11213,-9.46889791991339,3211.369,29472.63,-22.422807294627834,1522.6850000000002,90.16991929810435,18259.63,162.8433960581468,-12.953909374714444,-136.804826541344
berlin_50ae76c1,95,m,2000,794504.9179658333,5824618.8104205,Tempelhof-Schöneberg,630.444,4893.3,-4.472292725911777,2629.162,22164.98,-22.638040538566493,1998.7179999999998,317.0333923393672,17271.68,352.96589213822983,-18.165747812654715,-406.18423090700577
berlin_e85a29fd,19,f,4600,794491.2649162333,5824702.522697297,Tempelhof-Schöneberg,630.444,4893.3,-3.7134341211934254,2629.162,22164.98,-19.48062405018266,1998.7179999999998,317.0333923393672,17271.68,352.96589213822983,-15.767189928989232,-424.5986171937787
berlin_3ac0da90,98,m,900,800383.7371902649,5832331.125696753,Pankow,1169.313,7430.16,-9.592045222407643,1175.831,8153.01,-12.513873330164886,6.517999999999802,0.5574213234608527,722.8500000000004,9.728592654801515,-2.9218281077572428,-30.460950089472703
berlin_5951089f,56,m,900,800357.2952579242,5832206.027284226,Pankow,1169.313,7430.16,-9.838593956762029,1175.831,8153.01,-12.684988405345818,6.517999999999802,0.5574213234608527,722.8500000000004,9.728592654801515,-2.846394448583789,-28.930906805311064
bb_2b338d19,62,m,4600,794364.46,5840058.36,NA,1968.543,16892.75,-9.646878004399603,2008.533,15253.5,-12.033426145790777,39.99000000000001,2.0314516878727065,-1639.25,-9.703867043554187,-2.3865481413911738,-24.739072478191936
bb_3f9b6884,53,f,2000,794351.7,5840124.38,NA,1968.543,16892.75,-12.240265360119844,2008.533,15253.5,-14.368375568762707,39.99000000000001,2.0314516878727065,-1639.25,-9.703867043554187,-2.1281102086428625,-17.386144385206585
berlin_9cd80e76,63,m,1500,800166.0503439241,5816826.6099838335,Neukölln,1909.128,15666.4,-13.306593662713286,3406.971,31907.82,-26.791747080319055,1497.843,78.45691855129672,16241.42,103.6704029004749,-13.485153417605769,-101.34188928751036
bb_865f7e02,23,f,1500,794330.65,5840053.08,NA,1968.543,16892.75,-13.886678976754906,2008.533,15253.5,-15.862377071212867,39.99000000000001,2.0314516878727065,-1639.25,-9.703867043554187,-1.975698094457961,-14.227290036481062
berlin_06bd2381,96,m,2000,797572.9679619425,5823419.62466678,Tempelhof-Schöneberg,846.052,6678.32,-5.660516066585835,2770.769,25852.7,-22.067371485586317,1924.7169999999996,227.49393654290748,19174.38,287.11382503384084,-16.406855419000482,-289.84734299846883
berlin_27296964,64,m,500,802101.5698155849,5823040.15958774,Neukölln,1331.681,10661.06,-17.361322089455868,3412.625,30990.08,-49.47681363367787,2080.944,156.26445072055543,20329.020000000004,190.68479119337107,-32.115491544222,-184.98298331626975
berlin_0dc21139,41,f,1500,797592.7890056927,5823426.207300506,Tempelhof-Schöneberg,846.052,6678.32,-6.278182942896437,2770.769,25852.7,-24.463253940198147,1924.7169999999996,227.49393654290748,19174.38,287.11382503384084,-18.18507099730171,-289.6550030909427
berlin_713e9bea,23,f,3000,802112.3360100636,5823029.685929234,Neukölln,1331.681,10661.06,-7.365921568562773,3412.625,30990.08,-20.534577331371853,2080.944,156.26445072055543,20329.020000000004,190.68479119337107,-13.168655762809081,-178.77811540937338
berlin_8870865f,36,m,2600,802200.2149754092,5822974.5787524795,Neukölln,1331.681,10661.06,-7.7658100746730785,3412.625,30990.08,-21.51616567645497,2080.944,156.26445072055543,20329.020000000004,190.68479119337107,-13.750355601781893,-177.0627335662822
berlin_fb1cf40d,53,f,4600,802093.544656463,5822999.875643343,Neukölln,1331.681,10661.06,-6.699565384642974,3412.625,30990.08,-18.62691472133645,2080.944,156.26445072055543,20329.020000000004,190.68479119337107,-11.927349336693478,-178.03168790670884
bb_0c0ec604,12,f,1500,816361.23,5828307.04,NA,2903.639,23961.23,-19.615972658621406,3709.184,30650.34,-27.24089566305156,805.5450000000001,27.742601611288453,6689.110000000001,27.916388265543965,-7.624923004430155,-38.87099119236858
bb_1eaf7358,41,f,4600,777422.43,5805465.29,NA,2943.051,39378.87,-15.594400513151527,3410.817,47489.25,-20.58924531472316,467.7660000000001,15.893914172741148,8110.379999999997,20.59576620659759,-4.9948448015716345,-32.02973270668042
berlin_331a13fb,5,m,3600,795301.7195862893,5830335.67199349,Mitte,379.518,2542.86,-2.69962710024636,175.151,1273.39,-4.2737316900853335,-204.36699999999996,-53.84909279665259,-1269.47,-49.922921434919736,-1.5741045898389734,-58.30822300218149
berlin_4d706dad,59,f,900,795417.8316434892,5830384.894612875,Mitte,379.518,2542.86,-3.888661398374891,175.151,1273.39,-4.872610104137897,-204.36699999999996,-53.84909279665259,-1269.47,-49.922921434919736,-0.9839487057630061,-25.303018313042315
berlin_8e7c6b0c,33,m,2600,795295.0440267646,5830311.170823161,Mitte,379.518,2542.86,-2.942259863552184,175.151,1273.39,-4.4407034426121825,-204.36699999999996,-53.84909279665259,-1269.47,-49.922921434919736,-1.4984435790599986,-50.92832205687403
berlin_c961c6ee,32,f,4600,795412.3783824989,5830373.68296604,Mitte,379.518,2542.86,-2.6461697589154567,175.151,1273.39,-4.263039267890367,-204.36699999999996,-53.84909279665259,-1269.47,-49.922921434919736,-1.61686950897491,-61.10225935155387
bb_3b3f6821,23,f,900,790418.74,5814011.51,NA,1959.214,18691.91,-19.265680381643456,3064.492,30142.32,-32.49946523647154,1105.2780000000002,56.41435800275009,11450.41,61.25864077025837,-13.233784854828087,-68.69098102259278
berlin_d1899b86,64,m,3000,801765.4900874188,5821758.2666097395,Neukölln,1566.707,11891.6,-8.444463304968437,3260.531,30261.69,-19.958571865825153,1693.8239999999998,108.11364218070129,18370.089999999997,154.47954858891987,-11.514108560856716,-136.35098105148026
bb_aa339869,32,f,5600,790482.03,5814057.18,NA,1959.214,18691.91,-9.35694927014327,3064.492,30142.32,-16.63392197728151,1105.2780000000002,56.41435800275009,11450.41,61.25864077025837,-7.27697270713824,-77.77078294480074
berlin_171b0956,67,m,500,794295.6834936076,5833019.557695074,Reinickendorf,868.551,6925.41,-11.993433835420896,654.985,5655.94,-12.317691103079495,-213.56600000000003,-24.588769110852443,-1269.4700000000003,-18.330611472822554,-0.32425726765859864,-2.7036232667657782
berlin_34cf3ede,22,m,2000,794346.2119307062,5833033.0719830645,Reinickendorf,868.551,6925.41,-6.161707352398469,654.985,5655.94,-7.548035408804388,-213.56600000000003,-24.588769110852443,-1269.4700000000003,-18.330611472822554,-1.3863280564059188,-22.499089572410234
berlin_778f29b5,30,m,2000,794224.2115526345,5832927.180423623,Reinickendorf,868.551,6925.41,-5.982827613445197,654.985,5655.94,-7.369756200279038,-213.56600000000003,-24.588769110852443,-1269.4700000000003,-18.330611472822554,-1.3869285868338412,-23.181824321947687
berlin_9e6b3c2e,7,m,4600,794399.7955798265,5832981.646499593,Reinickendorf,868.551,6925.41,-4.791159267745528,654.985,5655.94,-6.377488996419449,-213.56600000000003,-24.588769110852443,-1269.4700000000003,-18.330611472822554,-1.5863297286739204,-33.109517760205144
berlin_eeb4fd8c,38,f,2000,794171.3697373248,5833044.625443563,Reinickendorf,868.551,6925.41,-6.501130992498491,654.985,5655.94,-7.8881102269889345,-213.56600000000003,-24.588769110852443,-1269.4700000000003,-18.330611472822554,-1.3869792344904432,-21.334429902902237
bb_27967947,19,f,4600,788450.7,5793470.52,NA,3361.777,41401.18,-17.31494897207667,4006.373,55761.07,-23.657130202951812,644.596,19.17426408711821,14359.89,34.68473603892449,-6.342181230875141,-36.628356462978886
bb_f3c62c5d,56,m,5600,758550.01,5873465.67,NA,4779.267,74048.58,-24.647172708588048,4699.711,73217.11,-26.751203271838865,-79.55599999999959,-1.6646067273496037,-831.4700000000012,-1.1228709584977876,-2.1040305632508165,-8.536600072257738
berlin_333147c7,46,f,1500,811991.9149073208,5831575.675989888,Marzahn-Hellersdorf,2533.352,19626.14,-16.846099542080605,3065.155,22573.83,-22.16708913752414,531.8030000000003,20.99206900580734,2947.6900000000023,15.019203979998117,-5.320989595443535,-31.585884804681367
berlin_e91c17f9,39,m,2000,811992.5101103873,5831617.4549706,Marzahn-Hellersdorf,2533.352,19626.14,-15.05424201188656,3065.155,22573.83,-20.10116501293529,531.8030000000003,20.99206900580734,2947.6900000000023,15.019203979998117,-5.0469230010487305,-33.524922723201676
berlin_fbc29c07,62,f,1500,811974.133146751,5831593.400600189,Marzahn-Hellersdorf,2533.352,19626.14,-16.93239214859235,3065.155,22573.83,-22.253381744035885,531.8030000000003,20.99206900580734,2947.6900000000023,15.019203979998117,-5.320989595443535,-31.424913554732953
berlin_13b76b6e,62,f,3600,784232.0117570662,5831129.121621754,Spandau,1726.67,15920.23,-9.229456837285174,2415.832,19036.14,-14.461361497057013,689.1619999999998,39.91278009115811,3115.91,19.572016233433814,-5.231904659771839,-56.687026680009836
berlin_1c0d78cc,73,m,500,784277.4665800058,5831135.733492835,Spandau,1726.67,15920.23,-24.527684283568924,2415.832,19036.14,-32.760390097348534,689.1619999999998,39.91278009115811,3115.91,19.572016233433814,-8.23270581377961,-33.56495345667301
berlin_382a43e0,56,m,3600,799657.207952068,5816628.836050145,Neukölln,1885.009,14974.71,-9.664553863425997,3440.454,31745.82,-19.900288854283474,1555.4450000000002,82.51658214894466,16771.11,111.99622563642302,-10.235734990857477,-105.91006202151789
berlin_1a2d3281,57,m,500,802239.5474623537,5822935.286083683,Neukölln,1343.982,10901.93,-17.69294072508048,3338.116,31468.13,-49.73823833905728,1994.134,148.37505264207408,20566.2,188.64733125235622,-32.0452976139768,-181.1191147469977
berlin_396c1fc3,49,f,3600,799709.3233058121,5816660.865287309,Neukölln,1885.009,14974.71,-9.746847668887415,3440.454,31745.82,-19.982582659744896,1555.4450000000002,82.51658214894466,16771.11,111.99622563642302,-10.23573499085748,-105.01585064810878
berlin_5114af61,19,m,1500,802345.509329939,5822883.281933349,Neukölln,1343.982,10901.93,-9.604823625430615,3338.116,31468.13,-26.352696086443505,1994.134,148.37505264207408,20566.2,188.64733125235622,-16.74787246101289,-174.36939098672963
