person,timeCar,distCar,expSum
bb_0bf84a00,1853.120000,29746.590000,4.04188582622927e-06
berlin_04bd6863,4209.327000,50812.510000,4.50311592312156e-14
berlin_094c84ea,4209.327000,50812.510000,3.97827630770307e-12
berlin_1f9ec7f1,4209.327000,50812.510000,3.85762674837633e-16
berlin_3bdf0d7c,4209.327000,50812.510000,2.58975629532796e-11
berlin_5979c708,4209.327000,50812.510000,4.90908929075004e-12
berlin_ccdabe71,4209.327000,50812.510000,1.48010840759000e-32
berlin_d9dc6189,4209.327000,50812.510000,4.56458580888172e-12
berlin_f2ccb176,4209.327000,50812.510000,1.14774118515995e-12
berlin_4f27496f,4017.509000,50428.400000,2.70982233503495e-10
berlin_96a54e70,4017.509000,50428.400000,4.96025056377261e-11
berlin_dc50cb09,4017.509000,50428.400000,2.65833575147081e-10
berlin_041ff5f5,4402.604000,52144.010000,1.08435599851071e-11
bb_67ef0974,3085.636000,44116.540000,1.06671630016510e-10
berlin_19cd907f,3407.685000,53749.690000,3.09996348059284e-21
berlin_4ba9c20a,3407.685000,53749.690000,4.23261498969542e-09
berlin_ab6047b6,3407.685000,53749.690000,2.17238075330760e-10
berlin_cf6cb4fd,3407.685000,53749.690000,1.81378244180870e-15
bb_676c4081,4203.482000,79549.830000,2.68754280384501e-13
bb_902581bd,5676.947000,82469.150000,1.07253699598513e-16
bb_c43f9f83,4411.371000,55492.890000,3.81513778459341e-11
berlin_21d836e3,4556.152000,56381.690000,5.47586998587442e-13
berlin_8cffab4d,4556.152000,56381.690000,3.30156975041307e-12
berlin_da2845f8,4556.152000,56381.690000,3.00650650259457e-12
berlin_4de72b41,4595.005000,56610.080000,9.43623267095598e-24
bb_ba3d3aef,6574.229000,86274.090000,3.73783530512538e-17
berlin_0f2d251e,4444.578000,56874.890000,4.65273431115904e-12
berlin_10ca62de,4444.578000,56874.890000,3.63503877243227e-15
berlin_9cd80e76,2278.598000,36239.670000,5.03066262018283e-11
berlin_fb5a31f7,4390.802000,52708.710000,2.56656982041747e-13
berlin_be555f8a,5486.047000,65437.480000,3.46752125511646e-14
bb_b7848e9c,5509.876000,79774.910000,3.66925813184307e-15
bb_d891dea0,5660.598000,75614.200000,4.15356445226941e-15
bb_8a0bb9e4,5211.016000,70923.940000,1.88352642085911e-12
bb_adcb62a3,2294.267000,23921.210000,2.13314671986685e-07
bb_eee90273,2294.267000,23921.210000,9.53483340289564e-17
bb_4d703412,4271.491000,76644.660000,1.47701676411692e-13
berlin_05298f37,3410.351000,53629.070000,9.85144143071351e-33
berlin_27ec2de4,2520.359000,46602.640000,5.57278916094749e-13
berlin_3ec05b7a,3313.817000,53475.790000,2.03522726022388e-09
berlin_b91a161f,3313.817000,53475.790000,2.83163161070183e-15
bb_0ff4c793,5636.459000,80817.530000,1.62879295518226e-16
berlin_382a43e0,2427.408000,34960.760000,1.02541794109107e-07
berlin_396c1fc3,2427.408000,34960.760000,9.44411281113568e-08
berlin_a2f495b5,2427.408000,34960.760000,1.07424040902941e-07
bb_aae9685e,2347.762000,32218.130000,3.76119657780877e-09
berlin_2327318e,2542.624000,36976.780000,1.93984640011487e-23
berlin_56dca6ef,2290.590000,36612.790000,1.37281671908828e-07
berlin_3f626756,3149.740000,50573.020000,1.47628437755107e-12
bb_d1a7b8dd,5822.172000,124196.080000,1.02663240220929e-22
bb_d6e2bc9c,5822.172000,124196.080000,9.53948767277951e-26
bb_fbf751af,5644.434000,83159.000000,2.20255034624126e-14
berlin_5aa0e026,4860.154000,70666.140000,1.56707655177027e-15
berlin_2a5d7993,3265.236000,53241.870000,1.91953770622345e-10
berlin_9cefc050,3265.236000,53241.870000,9.75095699868128e-10
berlin_aee0d293,3265.236000,53241.870000,4.35342892237819e-09
berlin_374b866c,2838.157000,44704.830000,3.95986998535764e-10
berlin_741654d1,3171.859000,40554.860000,3.58325262860436e-10
berlin_97d6ec5f,3171.859000,40554.860000,1.04779503181987e-09
bb_0037f5cb,6502.829000,81709.250000,8.66256825869090e-17
bb_37da68ff,3721.962000,71572.310000,1.70972581192267e-26
bb_c24aba62,3721.962000,71572.310000,2.62028939969873e-10
bb_04aa9830,2032.800000,29518.650000,1.00022488594348e-12
bb_50302154,2032.800000,29518.650000,9.49916031581279e-07
bb_da843aa0,2968.736000,42932.230000,2.17937363419739e-08
bb_986c4e3c,3590.224000,74550.040000,3.13957491670479e-14
bb_9f97ee61,3590.224000,74550.040000,2.32539549218692e-12
bb_a5bf6296,3590.224000,74550.040000,2.17477127136509e-16
bb_b7e253bc,3590.224000,74550.040000,2.88274537560301e-14
bb_ebe5feeb,3590.224000,74550.040000,3.89235640093731e-19
bb_fa0d8a1b,3590.224000,74550.040000,3.21034070193559e-14
bb_82aa7f26,3116.502000,64234.150000,1.15407907695311e-10
bb_466241f3,5205.211000,70883.380000,5.95405841939348e-18
