personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_c3c50363,28800.0,car,32,f,high,3600.0,false,794058.4616740012,5820472.9225227395,-5.363940200263787,
bb_927561fe,28800.0,car,40,f,very_low,1500.0,false,823169.69,5818470.3,-31.408863376467004,
bb_4f33bd50,28800.0,car,59,f,high,4600.0,false,809088.61,5846087.43,-16.84237768123057,
bb_d50e0fe8,28800.0,car,54,m,medium,3000.0,false,828433.72,5820188.49,-25.91421498584404,
berlin_ab256fd6,28800.0,car,49,f,very_high,4600.0,false,802319.7873205899,5820886.26878409,-8.783941734736176,
berlin_8fa65ca6,28800.0,car,7,m,medium,3000.0,false,801547.0658244842,5822603.456672184,-9.487835766311596,
berlin_ce610e51,28800.0,car,92,m,very_high,5600.0,false,808498.5329860437,5826248.17744675,-15.156674325358415,
berlin_7540b150,28800.0,car,45,f,medium,2000.0,false,795188.6317237124,5833650.55693677,-7.509667139708269,
berlin_a9548128,28800.0,car,32,f,high,3600.0,false,796403.5019722802,5818487.496658661,-7.863474174161271,
berlin_6d0e7c52,28800.0,car,1,m,medium,3000.0,false,793960.5981042838,5820522.83618007,-5.43497468757618,
bb_bc635e91,28800.0,car,53,m,medium,1500.0,false,815467.85,5808786.09,-25.21039610013651,
berlin_ed0f4d01,28800.0,car,49,f,very_low,900.0,false,783097.1258047767,5830413.07842761,-4.236752887185436,
berlin_273328b2,28800.0,car,46,f,high,3600.0,false,791599.5754209184,5823221.38454389,-3.356066107683692,
berlin_fb65b3aa,28800.0,car,26,f,high,3000.0,false,803308.7638793453,5817757.536143057,-11.327533319038494,
berlin_c7d06d1d,28800.0,car,53,f,high,4600.0,false,797319.2960214657,5831282.89041134,-5.978086937006269,
berlin_8f02543f,28800.0,car,41,m,very_high,5600.0,false,801789.5873642531,5827357.093255387,-16.61338776602385,
berlin_5ad4ad92,28800.0,car,15,m,low,3000.0,false,790166.7042841499,5817699.773371361,-7.282783488637069,
berlin_7ceda25a,28800.0,car,43,m,medium,1500.0,true,801097.5427619386,5824379.415163058,-20.971387368474957,
berlin_a740a6ed,28800.0,car,22,m,high,5600.0,false,810631.2760735634,5825745.799239091,-14.56649082928695,
berlin_f9057392,28800.0,car,53,f,medium,2000.0,false,794061.0298373621,5825516.278737522,-13.026727272148669,
berlin_66ac3bb5,28800.0,car,56,m,low,900.0,false,795408.7000218639,5825115.7541261455,-13.005283788637328,
berlin_28256cab,28800.0,car,75,m,medium,1500.0,false,811083.7852336578,5829732.790295972,-22.594289439489305,
berlin_3d3c7e2d,28800.0,car,28,f,high,3000.0,false,793701.7118509598,5829025.8147126725,-12.925024532651099,
berlin_165ef5fb,28800.0,car,80,m,high,3600.0,false,805577.7582939279,5826412.1369599905,-14.583437709694172,
berlin_d1ecf553,28800.0,car,43,f,medium,3600.0,false,805095.5587855655,5841567.399415483,-14.799877359167713,
berlin_70a8b5b4,28800.0,car,62,f,high,3000.0,false,790204.9331479475,5819235.035480538,-6.017118900981336,
berlin_ff62d71b,28800.0,car,39,f,medium,3000.0,false,793168.5858238135,5826240.28193236,-21.825626121441044,
berlin_7e3a7093,28800.0,car,69,m,medium,2000.0,true,792749.0605151763,5817839.7144979285,-7.392125199032224,
bb_68594971,28800.0,car,0,m,medium,3000.0,false,775314.76,5815086.79,-10.693749276671094,
berlin_8429f8f1,28800.0,car,58,f,low,900.0,false,797144.7506351847,5821922.573613583,-10.03324722168864,
berlin_25d51d5d,28800.0,car,32,f,high,3600.0,false,789564.6433638933,5835667.769947642,-7.790653052674426,
berlin_c785905f,28800.0,car,4,m,medium,3600.0,false,779631.3077843427,5820659.299732496,-5.830201831520871,
berlin_10157d18,28800.0,car,59,m,very_low,499.0,true,798975.6806931628,5829535.300157673,-20.858830431310935,
berlin_1c0831f0,28800.0,car,20,f,low,2600.0,false,800035.1174488807,5829764.574145868,-11.586628883988542,
berlin_64419692,28800.0,car,43,m,high,4600.0,false,812464.3034488577,5828120.272586501,-17.274899386263492,
berlin_2cb87cc7,28800.0,car,4,m,high,3600.0,false,786209.6764212623,5837653.725843101,-9.252384690386634,
berlin_c62882b6,28800.0,car,85,m,high,3600.0,false,809439.09724525,5832264.045391014,-15.419557616909493,
berlin_ebfe5e36,28800.0,car,19,f,low,3000.0,false,801835.5790376215,5830985.830690013,-9.501386551642334,
berlin_09e8ffc5,28800.0,car,59,f,medium,2600.0,false,790651.5988991108,5834324.103869011,-7.589994839270414,
berlin_8e9b5974,28800.0,car,41,f,medium,3000.0,false,791239.3999901545,5826571.99476518,-5.454032484321582,
berlin_2630e31c,28800.0,car,66,m,low,1500.0,false,799009.2332415086,5813231.926504973,-14.769081167992617,
berlin_60153931,28800.0,car,80,m,low,900.0,false,801010.4908456968,5830817.773322381,-12.927721622241615,
bb_80accee6,28800.0,car,31,m,very_low,1500.0,false,778551.97,5812701.2,-17.246183932721046,
berlin_dceaeea0,28800.0,car,16,m,very_low,500.0,false,780797.4453226478,5818613.994886302,-18.0209510975701,
bb_be9f30ef,28800.0,car,40,f,high,4600.0,false,806754.14,5842614.25,-14.3535382546461,
bb_2fd23ef9,28800.0,car,8,m,medium,3000.0,false,797189.19,5795510.38,-19.6449475982633,
berlin_6be1c8fc,28800.0,car,36,f,medium,2000.0,false,781051.1057828371,5827662.405470433,-3.4302055203534323,
berlin_a36100d5,28800.0,car,89,m,medium,2000.0,true,795733.2628386972,5819757.055138223,-7.113769767561526,
berlin_580398bb,28800.0,car,56,m,high,3600.0,false,801479.4018121362,5822792.130865404,-9.479656602664441,
berlin_4ed052f9,28800.0,car,40,m,very_low,499.0,false,795336.737892542,5830955.9401438525,-6.954221198282839,
berlin_116d0e9e,28800.0,car,29,m,very_high,5600.0,false,800170.4225320208,5823597.030836504,-12.620715910069025,
berlin_95bc508d,28800.0,car,4,m,medium,3600.0,false,793834.4755991504,5836189.005880289,-8.008949711351022,
bb_670bbb29,28800.0,car,37,m,medium,1500.0,false,810029.0,5848537.1,-25.674045401148966,
berlin_0008f6c1,28800.0,car,14,m,high,5600.0,false,798923.8731928535,5829499.382437879,-13.064149021199473,
berlin_de35e4ed,28800.0,car,37,f,low,2000.0,false,783137.9529344254,5827399.894975762,-1.868428401847934,
bb_d48372aa,28800.0,car,41,f,medium,2000.0,false,832632.36,5831861.42,-32.87627783867785,
berlin_5492270d,28800.0,car,5,m,medium,2600.0,true,794702.8047178169,5822111.538221696,-5.096268761514934,
bb_fce66f32,28800.0,car,68,m,medium,2000.0,false,775655.16,5813254.35,-13.36599828741875,
bb_dbbdd5a3,28800.0,car,22,f,medium,1500.0,false,755780.02,5808360.85,-28.467400709987032,
berlin_b318d857,28800.0,car,64,f,low,1500.0,false,794955.3983161554,5824037.600693037,-7.303004347207228,
bb_102882fa,28800.0,car,39,m,medium,3600.0,false,776240.99,5813962.09,-10.24604468431473,
berlin_6d502e97,28800.0,car,92,m,medium,2000.0,true,794320.6568746497,5836495.175450768,-10.026022519198051,
berlin_78784730,28800.0,car,45,f,very_high,5600.0,false,799817.6517159445,5830307.333067904,-8.845324594944683,
berlin_191c0bd6,28800.0,car,49,f,very_low,500.0,false,800261.5686844077,5825919.491590204,-40.22786238654948,
berlin_8809ee3d,28800.0,car,43,m,high,4600.0,false,800645.147616972,5821794.087466541,-7.098018474470284,
bb_74120703,28800.0,car,10,m,high,4600.0,false,778766.51,5819584.83,-6.068222348854547,
berlin_ae49eedd,28800.0,car,50,f,medium,2600.0,false,783607.0341983,5829910.017742955,-2.2634818373374244,
bb_2490265c,28800.0,car,21,f,high,5600.0,false,802527.57,5816033.49,-10.287187101553547,
berlin_505aa1a3,28800.0,car,13,m,low,3000.0,false,797977.680855546,5826019.053128714,-17.41645557838917,
berlin_b4dbb0ec,28800.0,car,13,m,medium,3600.0,false,796347.813526801,5831174.112133442,-5.3577431063736265,
berlin_49faf794,28800.0,car,18,f,medium,3000.0,false,802520.3334560643,5819857.886041375,-9.748790652538991,
bb_eaaa3401,28800.0,car,5,f,high,4600.0,false,786486.28,5853532.84,-13.211464238428434,
berlin_caf18298,28800.0,car,32,f,low,900.0,false,799996.504433067,5824559.613892976,-22.904507223441417,
bb_4d703412,28800.0,car,33,m,high,3600.0,false,844135.43,5811652.1,-31.02172775011909,
bb_604263da,28800.0,car,41,f,medium,2000.0,false,822568.58,5828089.75,-26.608930947905225,
berlin_608b3b62,28800.0,car,41,f,medium,2000.0,false,801278.8007165907,5820650.679155425,-9.77738399253174,
berlin_c3a2579f,28800.0,car,55,m,very_high,5600.0,false,799342.0290393124,5812360.131503646,-10.90894222311996,
berlin_6e418f87,28800.0,car,64,m,low,900.0,false,800420.1302678576,5823565.2485247785,-18.95539789094646,
berlin_00a7690a,28800.0,car,43,f,very_low,1500.0,false,805366.3463391289,5831402.804652637,-15.207480479850998,
bb_ad38ba23,28800.0,car,59,f,medium,2000.0,false,805663.67,5842867.99,-17.599027905790738,
bb_6203f150,28800.0,car,48,f,medium,3600.0,false,805754.96,5844933.98,-15.623172270377292,
berlin_cba176eb,28800.0,car,91,m,high,2600.0,false,808770.5819374309,5819384.850122205,-15.64933260050399,
berlin_29ddd820,28800.0,car,42,f,low,900.0,false,795383.9754179093,5817790.306419777,-12.445859362906837,
berlin_cc398bfb,28800.0,car,58,f,very_high,5600.0,false,802582.259812376,5828554.925935066,-11.632965239698418,
berlin_72ee5920,28800.0,car,14,m,low,2000.0,false,806790.4261718513,5821084.20981687,-15.43201991001939,
bb_028a8b56,28800.0,car,38,f,low,2600.0,false,784886.05,5853861.25,-15.924896333976681,
berlin_d0934bcd,28800.0,car,42,m,medium,3000.0,false,804144.3443414875,5822740.794952471,-12.419160723524406,
bb_959a628e,28800.0,car,52,m,very_low,500.0,false,802783.76,5796767.4,-58.33681621830734,
berlin_c10a21ae,28800.0,car,32,f,low,900.0,false,798627.4555834808,5831626.280254165,-9.819804321948578,
berlin_f642ce88,28800.0,car,56,f,medium,1500.0,false,808551.038183968,5834083.769509307,-19.21016578857441,
