personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_dca575b3,28800.0,car,18,f,very_low,900.0,false,804145.8698741614,5839945.870615963,-14.067501348517231,
berlin_c32d9ca7,28800.0,car,61,f,medium,1500.0,false,788681.8239083022,5840133.786490777,-13.279677737331463,
berlin_c798c9fe,28800.0,car,19,f,medium,3000.0,false,795088.3815188492,5821649.555971631,-17.341454590665855,
bb_c01197dd,28800.0,car,31,f,low,3000.0,false,821827.39,5861904.51,-28.731145735258306,
berlin_4d8fad98,28800.0,car,38,f,medium,2600.0,false,787072.5544916955,5816640.663833382,-19.017694468312715,
berlin_e7c25e23,28800.0,car,4,m,high,4600.0,false,799766.0253208757,5824762.322005819,-29.772132788192422,
berlin_3a036ff7,28800.0,car,86,m,medium,1500.0,true,800208.5552775767,5829512.112201943,-12.36549089240144,
berlin_2d8b66e8,28800.0,car,96,m,medium,2000.0,true,795792.6517961621,5833137.413844976,-6.707832554701698,
bb_eb83356d,28800.0,car,45,m,very_low,500.0,true,737032.64,5779377.81,-42.95886602872039,
berlin_ccc7f909,28800.0,car,88,m,medium,2600.0,false,791699.3824911301,5824731.779770578,-16.30690987336459,
bb_3150f75c,28800.0,car,58,f,very_low,500.0,true,823034.16,5817782.95,-27.539481749588735,
berlin_7de09ee8,28800.0,car,10,m,high,4600.0,false,795936.1620401707,5833507.500367348,-6.916945188774125,
berlin_6b04681e,28800.0,car,55,f,low,900.0,false,794940.9482240132,5817268.035895356,-19.411673659141076,
bb_bf1baaef,28800.0,car,13,m,low,3000.0,false,816707.99,5805686.31,-29.77931363962103,
berlin_8767c95d,28800.0,car,23,f,high,3000.0,false,799284.4348681461,5828901.17734669,-15.958459239438955,
berlin_ae320e76,28800.0,car,67,m,medium,1500.0,true,800099.7915165671,5827977.20665251,-18.979426365590705,
bb_dffa5dd6,28800.0,car,36,m,medium,2600.0,false,776333.72,5814672.28,-22.69595186755064,
berlin_65463ed8,28800.0,car,31,f,low,900.0,false,792687.962663073,5836913.347291521,-9.7142678489948,
berlin_7d209c6f,28800.0,car,52,f,medium,2000.0,false,802733.2966574866,5837206.906082614,-12.985796611293908,
berlin_a2450e84,28800.0,car,42,f,medium,3000.0,false,781906.8611723257,5815546.87980446,-20.12300248009569,
berlin_ab4e03fe,28800.0,car,55,f,very_low,500.0,false,803038.8837039827,5819479.891253648,-21.334684752287373,
berlin_2796abb6,28800.0,car,57,f,low,900.0,false,782479.1702451094,5827916.677438759,-16.39702379921776,
berlin_f1878c89,28800.0,car,17,m,very_high,5600.0,false,808701.6098883164,5833856.687040197,-15.835007340917882,
berlin_24df142b,28800.0,car,7,m,very_low,900.0,false,795641.4126545897,5830342.8080146285,-4.312292340545245,
berlin_a4790da1,28800.0,car,14,m,low,2000.0,false,798939.5642378759,5828549.901525537,-17.407803614049154,
berlin_070b84de,28800.0,car,24,f,medium,2000.0,false,806105.4942416445,5820350.853857586,-21.70403403185082,
berlin_7ce6d6e2,28800.0,car,34,f,very_high,5600.0,false,780612.7315317907,5818884.622172394,-21.414830063622663,
berlin_46156794,28800.0,car,66,m,medium,3000.0,true,792324.3404477846,5825179.390088138,-26.747687970735626,
berlin_86a1f320,28800.0,car,34,m,high,2600.0,false,791679.0017353755,5827586.321212164,-16.886556862856068,
berlin_d20ff660,28800.0,car,24,f,very_low,500.0,false,798137.3243956601,5826883.545868303,-39.81884142293991,
berlin_f243906b,28800.0,car,39,f,low,900.0,false,799382.0696146556,5831638.725618791,-8.179700135245817,
berlin_ada6c78c,28800.0,car,17,m,high,5600.0,false,811338.8398418878,5814864.383129883,-25.222022256600738,
berlin_d37f208e,28800.0,car,23,m,medium,1500.0,false,795063.040859259,5829422.331798516,-5.88283692448801,
berlin_55631220,28800.0,car,11,m,medium,3600.0,false,790294.0022026587,5823047.426359513,-15.758681505478108,
bb_499990b5,28800.0,car,8,f,high,4600.0,false,776195.02,5831982.94,-20.474678099157593,
bb_300a89c1,28800.0,car,35,m,high,3600.0,false,831025.79,5813722.97,-32.70415523770095,
berlin_38d5a9b9,28800.0,car,40,f,low,900.0,true,795524.9468046697,5833045.6752740955,-6.710570120622446,
berlin_557ae463,28800.0,car,82,m,medium,1500.0,false,801710.2432914339,5830964.021007887,-9.998011520200116,
berlin_1941f93b,28800.0,car,55,f,low,900.0,false,810723.6167515004,5828158.494275507,-18.673213700177993,
berlin_11c9803a,28800.0,car,68,m,medium,3000.0,false,798048.8977546957,5830228.645864318,-9.848643010363977,
berlin_2b6a6960,28800.0,car,56,f,very_low,900.0,false,787008.3259262592,5837442.833697543,-12.01407132718319,
berlin_94a8c8ae,28800.0,car,35,m,high,4600.0,false,803935.7089284057,5832314.292658759,-11.362917112970758,
berlin_391964df,28800.0,car,1,m,very_high,5600.0,false,793116.9463039187,5826282.772401408,-32.17793787097328,
bb_0060ca0f,28800.0,car,23,m,low,900.0,false,779314.55,5810232.56,-22.74935006216137,
bb_018b4271,28800.0,car,30,m,medium,3000.0,false,800985.42,5809781.66,-24.538254211433916,
berlin_c042c3a4,28800.0,car,64,m,medium,2600.0,false,795703.1609148552,5818538.693890958,-19.070840846966245,
bb_e79d751c,28800.0,car,12,m,medium,4600.0,false,776880.92,5813523.56,-22.813269437177222,
berlin_21506da8,28800.0,car,4,m,medium,3000.0,false,785614.1497015217,5832109.589396495,-14.771318875608136,
berlin_e470fe79,28800.0,car,74,m,medium,1500.0,false,791508.535686804,5825454.486903605,-18.15526369676295,
berlin_80c36799,28800.0,car,39,f,low,900.0,false,795634.189607901,5831041.585401967,-4.991769077529296,
berlin_4e3f3c09,28800.0,car,68,m,very_high,5600.0,false,790657.6863492456,5817753.025953116,-18.368748117513903,
berlin_e0b9e57e,28800.0,car,92,m,high,3000.0,true,791725.8991236782,5826786.859212278,-16.18550161810191,
bb_c725f34b,28800.0,car,30,m,high,3600.0,false,816800.48,5797956.05,-31.486437256591145,
bb_06e4a4f4,28800.0,car,40,m,very_high,5600.0,false,779534.59,5812113.53,-22.181325682318644,
berlin_389668b0,28800.0,car,11,m,medium,3600.0,false,800118.3671849931,5837365.002804915,-10.491944629604053,
berlin_024f74cc,28800.0,car,45,f,medium,1500.0,false,783489.1065945774,5831367.027125926,-15.703088586619593,
bb_d3368282,28800.0,car,69,f,low,1500.0,false,787483.31,5814521.86,-19.905592351451293,
bb_f6a666c3,28800.0,car,41,m,very_low,499.0,false,787040.0,5854581.26,-19.323209890819655,
