personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_7476ced9,28800.0,teleportedWalk,21,f,very_high,5600.0,false,818651.94436273,5820601.538217879,-114.291,
bb_c5ca3527,28800.0,teleportedWalk,85,f,medium,2000.0,false,771506.12,5814394.31,-189.839,
bb_1e0bcc32,28800.0,teleportedWalk,67,m,low,1500.0,false,803549.28,5794011.87,-240.93766666666664,
bb_0bc124dc,28800.0,teleportedWalk,61,m,medium,2000.0,false,771011.84,5813432.59,-196.07466666666667,
berlin_c9eeca4e,28800.0,teleportedWalk,40,f,high,3600.0,false,800290.8752763267,5831061.522727296,-27.0,
berlin_3d338556,28800.0,teleportedWalk,44,m,very_low,500.0,false,792093.5877207338,5833309.567352626,-29.96333333333333,
berlin_98476cba,28800.0,teleportedWalk,44,f,very_high,5600.0,false,793430.707038387,5832825.956299927,-24.03,
bb_c5d032d3,28800.0,teleportedWalk,38,f,low,900.0,false,814918.95,5803051.54,-167.12666666666667,
bb_aae9685e,28800.0,teleportedWalk,98,m,medium,2000.0,false,778360.25,5812944.51,-158.34,
bb_be0432fa,28800.0,teleportedWalk,12,f,high,5600.0,false,802838.8,5814688.0,-82.22333333333333,
berlin_f7a47de9,28800.0,teleportedWalk,5,m,high,4600.0,false,789054.8630176149,5835209.771476001,-47.89666666666667,
berlin_334df8cb,28800.0,teleportedWalk,94,m,medium,3000.0,true,791165.5035724884,5825929.153016826,-35.77166666666667,
berlin_a0ac5663,28800.0,teleportedWalk,29,f,medium,2600.0,false,802432.4955560318,5831365.8632514365,-34.065,
berlin_5c22b4c2,28800.0,teleportedWalk,53,m,high,4600.0,false,782142.9346075675,5828545.879701143,-70.16333333333333,
berlin_b3571226,28800.0,teleportedWalk,2,m,medium,2600.0,false,792828.5782261025,5824091.345410478,-28.340000000000003,
berlin_230b18a3,28800.0,teleportedWalk,26,m,medium,2000.0,false,800540.6160316407,5827873.353835821,-23.334,
berlin_b49def6a,28800.0,teleportedWalk,56,f,medium,1500.0,false,785982.9766588375,5817086.69767231,-78.77666666666667,
berlin_6d0d522f,28800.0,teleportedWalk,15,m,high,4600.0,false,797317.7943767654,5823822.177841403,-24.429000000000002,
berlin_e6f671fa,28800.0,teleportedWalk,68,m,medium,2600.0,false,801932.8442961248,5830783.013807337,-44.707,
berlin_b6a17de9,28800.0,teleportedWalk,35,m,very_low,900.0,false,796188.4491119807,5831741.941192757,-15.75,
bb_a326c93b,28800.0,teleportedWalk,52,f,medium,3000.0,false,865200.73,5746344.89,-560.8333333333334,
bb_7c44d33c,28800.0,teleportedWalk,91,f,very_high,5600.0,false,778252.13,5812903.31,-159.068,
berlin_c1e41b25,28800.0,teleportedWalk,56,f,medium,3000.0,false,787093.82582104,5838643.005219614,-67.90666666666667,
berlin_fcffd1cb,28800.0,teleportedWalk,62,f,high,2600.0,false,791823.7175046164,5827302.399003697,-27.590333333333337,
berlin_127c8a6b,28800.0,teleportedWalk,31,m,medium,1500.0,false,802046.3781613959,5828751.5227272445,-33.34,
bb_ba33e7db,28800.0,teleportedWalk,58,f,low,900.0,false,774907.02,5804578.67,-165.63,
berlin_3865dc1f,28800.0,teleportedWalk,49,m,high,3600.0,false,795039.10375023,5824977.031143914,-19.93,
berlin_7b960954,28800.0,teleportedWalk,13,m,medium,3600.0,false,794658.0021622346,5833233.856416672,-23.79,
berlin_237a7463,28800.0,teleportedWalk,74,m,medium,2000.0,false,801075.8976608429,5827276.08347339,-38.129000000000005,
bb_1ce6cff1,28800.0,teleportedWalk,59,f,high,4600.0,true,809971.55,5835369.92,-82.08333333333333,
berlin_e010c323,28800.0,teleportedWalk,53,m,very_high,5600.0,false,792615.5539726925,5824789.636061347,-25.950000000000003,
berlin_9c392c4c,28800.0,teleportedWalk,69,m,high,3000.0,false,792037.9324974143,5828654.194953472,-24.323,
berlin_9b65ed25,28800.0,teleportedWalk,73,m,low,1500.0,true,784789.1647194065,5830522.417648461,-74.269,
berlin_0502e857,28800.0,teleportedWalk,48,f,high,3600.0,false,795221.2201444883,5830237.330691275,-7.956666666666666,
berlin_c7dec9e0,28800.0,teleportedWalk,20,m,medium,2000.0,false,802506.4792288605,5827414.564833215,-32.772000000000006,
bb_7e1652aa,28800.0,teleportedWalk,10,m,high,4600.0,false,775594.39,5833779.49,-107.42333333333335,
berlin_2f88f624,28800.0,teleportedWalk,37,f,very_high,5600.0,false,806360.7865436052,5820058.638927161,-71.83,
berlin_1ac6afe3,28800.0,teleportedWalk,41,f,high,4600.0,false,814747.99408867,5822145.069965106,-105.17666666666666,
berlin_a1e4a5cd,28800.0,teleportedWalk,19,m,high,5600.0,false,805455.4218406819,5830335.916702851,-46.544999999999995,
bb_a2ea4cda,28800.0,teleportedWalk,99,m,medium,2600.0,true,802346.26,5846323.18,-127.07500000000002,
berlin_98e1941d,28800.0,teleportedWalk,30,m,high,4600.0,false,800569.1561486116,5823927.627385648,-35.92666666666666,
bb_0318d82f,28800.0,teleportedWalk,60,f,very_high,5600.0,false,777834.51,5814725.43,-153.24400000000003,
berlin_02fdaa9f,28800.0,teleportedWalk,62,f,low,900.0,false,801767.815851646,5822784.9241249915,-57.897666666666666,
berlin_3ef99f01,28800.0,teleportedWalk,82,m,high,4600.0,true,807218.8038060963,5822420.106233074,-89.27966666666667,
berlin_ec4ac0e3,28800.0,teleportedWalk,25,f,high,4600.0,false,807028.7466206586,5821977.395726172,-62.06400000000001,
berlin_e634f4db,28800.0,teleportedWalk,90,m,medium,1500.0,true,791636.3410268112,5829665.128466212,-27.703000000000003,
berlin_874a4c63,28800.0,teleportedWalk,42,m,medium,2000.0,false,796899.8574438649,5832415.192446842,-20.093333333333334,
berlin_f45ec062,28800.0,teleportedWalk,37,m,very_high,5600.0,false,797132.2518061895,5824513.529937261,-23.43,
berlin_a9dd992c,28800.0,teleportedWalk,22,f,medium,2000.0,false,781952.0506513079,5815140.217466372,-90.363,
berlin_3d4c3951,28800.0,teleportedWalk,58,f,medium,2600.0,false,800508.2017756129,5823401.217890231,-37.68,
berlin_35c3e670,28800.0,teleportedWalk,46,m,low,2000.0,false,802553.6508394533,5828722.345611115,-35.97666666666667,
berlin_85c3001b,28800.0,teleportedWalk,28,f,very_low,499.0,false,797939.1940134561,5833105.133036133,-23.000999999999998,
berlin_127356ba,28800.0,teleportedWalk,9,m,low,2000.0,false,804220.2418961857,5818088.429213833,-71.23666666666666,
berlin_f54f3a2e,28800.0,teleportedWalk,25,f,medium,1500.0,false,796103.9080706644,5820007.282899561,-41.037,
berlin_923a3288,28800.0,teleportedWalk,75,m,medium,2000.0,true,795838.9626557885,5819638.489629671,-61.69800000000001,
berlin_412b9e34,28800.0,teleportedWalk,51,m,medium,2000.0,false,798834.5560324842,5832509.886467356,-25.616666666666667,
bb_24fbcd4a,28800.0,teleportedWalk,26,f,medium,2600.0,false,790857.93,5812219.02,-80.58900000000001,
berlin_bdc883db,28800.0,teleportedWalk,59,m,very_high,5600.0,false,800202.2619517315,5822943.929647843,-38.47,
berlin_bc397530,28800.0,teleportedWalk,95,m,very_low,900.0,false,787065.8250843603,5817243.011188375,-97.05800000000002,
berlin_3109e0c4,28800.0,teleportedWalk,57,f,low,900.0,true,806157.1759592316,5826073.053102702,-56.476666666666674,
berlin_c87a807c,28800.0,teleportedWalk,36,f,very_low,500.0,false,784131.8487465174,5830178.897468322,-60.263333333333335,
berlin_a724b935,28800.0,teleportedWalk,2,m,low,3000.0,false,784158.20168883,5828219.40896454,-59.74333333333334,
berlin_a208e511,28800.0,teleportedWalk,2,m,medium,3600.0,false,810806.4712633679,5822562.707478992,-85.22666666666666,
berlin_101fc421,28800.0,teleportedWalk,39,f,medium,2000.0,false,805809.6189655052,5834054.78116158,-59.633333333333326,
berlin_61734e89,28800.0,teleportedWalk,87,m,medium,2000.0,false,790888.7793023594,5835130.212571487,-53.677,
berlin_9c0f16b7,28800.0,teleportedWalk,72,m,very_low,500.0,true,809471.5400073691,5820782.987030516,-107.97800000000001,
berlin_325d5072,28800.0,teleportedWalk,28,f,low,900.0,false,796105.4474514814,5819512.047410653,-43.35300000000001,
bb_34a437b6,28800.0,teleportedWalk,83,f,low,900.0,false,814217.8,5832161.18,-127.70333333333335,
bb_a547b198,28800.0,teleportedWalk,48,m,high,3000.0,false,811091.52,5814429.44,-109.61666666666667,
bb_17127374,28800.0,teleportedWalk,96,m,very_low,900.0,true,788094.08,5814884.26,-106.77766666666668,
berlin_a3e054a3,28800.0,teleportedWalk,33,m,medium,2600.0,false,802405.0966614082,5821121.593805442,-53.089999999999996,
berlin_9b595ad1,28800.0,teleportedWalk,30,f,medium,2600.0,false,795521.2440339138,5823877.8837561365,-25.410000000000004,
berlin_63cd6d65,28800.0,teleportedWalk,44,f,medium,3600.0,false,812702.3890880344,5830489.908338027,-89.20333333333333,
berlin_87c2eee7,28800.0,teleportedWalk,57,m,high,3000.0,false,801156.9784628684,5822463.3419881305,-43.56333333333333,
berlin_17b4da6d,28800.0,teleportedWalk,77,m,high,3000.0,false,811047.227667646,5829320.651358469,-104.25566666666668,
bb_13dd5ba1,28800.0,teleportedWalk,82,m,high,3600.0,false,824401.18,5831109.95,-195.10399999999998,
berlin_276d2970,28800.0,teleportedWalk,21,m,high,3600.0,false,796140.3768924603,5825256.692250221,-16.581,
berlin_029cb1a6,28800.0,teleportedWalk,31,f,very_low,900.0,false,809801.637140901,5825033.737827082,-76.17666666666668,
bb_08cfe6b8,28800.0,teleportedWalk,74,m,high,3600.0,false,808119.38,5842132.56,-123.65166666666667,
