personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_b8b105ed,28800.0,car,66,m,high,3600.0,false,798989.7024187066,5813008.628650365,-20.642664296819866,
berlin_ea28e1d4,28800.0,car,4,m,high,4600.0,false,795963.3406035593,5832318.840430631,-5.764564611610807,
bb_6cc4e5f8,28800.0,car,20,m,high,3600.0,false,821316.41,5838636.71,-23.34130921122835,
berlin_bb3dcbe3,28800.0,car,47,f,high,4600.0,false,810172.9969085229,5828687.160498476,-17.50257646046173,
berlin_618d30c8,28800.0,car,52,f,medium,1500.0,false,796133.3012707367,5833274.387564966,-7.570054979538886,
berlin_27c4af05,28800.0,car,52,f,medium,2600.0,false,806057.3564977713,5820277.295080631,-22.19472291779395,
bb_84b3431b,28800.0,car,56,m,medium,2000.0,false,774217.28,5818275.13,-25.844927880476792,
bb_a1ac07b2,28800.0,car,47,m,high,3600.0,false,783341.96,5805491.53,-20.52976359457018,
berlin_f14e2fe3,28800.0,car,74,m,very_high,5600.0,false,810723.4803485472,5822439.028364424,-18.191467017057587,
berlin_cd8718e8,28800.0,car,38,f,medium,2000.0,false,802753.3370818053,5827385.134519714,-18.153853568145497,
berlin_0ddc78fc,28800.0,car,37,f,low,2000.0,false,796986.4679722541,5832009.853549505,-6.50390842627228,
bb_1c2a9a77,28800.0,car,43,f,very_high,5600.0,false,816753.54,5798241.77,-25.33114540161205,
berlin_d6189143,28800.0,car,3,m,low,2000.0,false,803825.0044033072,5829612.563685682,-13.006002988394465,
berlin_37ebe4d3,28800.0,car,32,f,very_low,1500.0,false,795963.5964429048,5835179.775784482,-9.457829743204968,
berlin_77f02b0b,28800.0,car,37,f,medium,1500.0,false,801058.4420410309,5822160.15165511,-24.982482524291207,
bb_67a31bef,28800.0,car,10,f,very_low,900.0,false,778785.6,5821760.65,-32.63419656828054,
berlin_28347c92,28800.0,car,66,m,high,3000.0,false,790697.3739464134,5826110.509676409,-13.840695709392737,
berlin_edaaf8a7,28800.0,car,54,f,high,4600.0,false,802520.1763891242,5821022.926774689,-18.471897623182965,
bb_03383cfd,28800.0,car,67,f,very_low,900.0,false,786426.17,5851167.32,-30.422539117218648,
bb_bbb98e10,28800.0,car,98,f,medium,1500.0,true,788977.79,5813636.01,-25.94687036535624,
berlin_f18d0ae8,28800.0,car,26,f,medium,3600.0,false,806517.9134480052,5823696.225308917,-17.853031069728154,
berlin_66b7f0a1,28800.0,car,21,m,very_low,500.0,false,804288.2853659632,5822063.575140097,-45.428665983312825,
berlin_fee36001,28800.0,car,9,m,medium,3600.0,false,810527.1221071435,5822963.114717315,-19.528178299585708,
berlin_219d63fe,28800.0,car,55,f,very_low,1500.0,false,800022.7804317586,5825870.959413777,-35.08962989176794,
berlin_bad949ed,28800.0,car,11,m,medium,3600.0,false,809645.300236887,5831630.782277717,-15.446693034148897,
bb_b82863e2,28800.0,car,56,f,very_high,5600.0,false,777071.79,5831131.48,-16.820705241462335,
berlin_482d4e4b,28800.0,car,39,m,medium,3600.0,false,793467.644172471,5835492.8824657295,-8.130816055448278,
berlin_ddc0f604,28800.0,car,84,m,very_high,5600.0,true,795733.9614196706,5818760.253400222,-16.138407932107203,
berlin_267b11fe,28800.0,car,27,m,medium,1500.0,false,798311.1648052295,5824211.994721437,-27.79839664036752,
berlin_19d14db4,28800.0,car,37,f,medium,2600.0,false,792944.8397580837,5822324.048120972,-16.675942622838065,
berlin_646e547c,28800.0,car,70,m,high,2600.0,false,796706.62422279,5816409.978487695,-21.009842790774073,
berlin_7e05f2a1,28800.0,car,28,f,high,4600.0,false,788847.1609417861,5816134.026030822,-16.58681529825845,
berlin_dfcd0f2a,28800.0,car,70,m,medium,1500.0,false,788644.4835140717,5825781.466478065,-17.980559682953796,
berlin_27f6a369,28800.0,car,73,m,medium,3000.0,false,793686.1708681418,5816397.892509217,-19.40069612187272,
berlin_ed20b687,28800.0,car,49,f,very_high,5600.0,false,800274.8582927794,5828745.336141278,-15.27734312011149,
berlin_6ee92212,28800.0,car,68,m,very_low,900.0,false,792381.392626649,5817993.98001991,-28.935238701932853,
berlin_4431744b,28800.0,car,25,f,very_low,499.0,true,793953.057628781,5824326.654827999,-39.99801249852252,
berlin_ce352a35,28800.0,car,60,f,medium,2000.0,false,805100.9996903939,5822664.657337326,-22.21875081327351,
berlin_c398b30b,28800.0,car,37,f,very_high,5600.0,false,800331.3709741936,5831995.453902404,-8.386357227640369,
berlin_2503e578,28800.0,car,19,f,medium,2600.0,false,791811.0941119266,5827356.737040016,-17.358682508301897,
berlin_8892ef48,28800.0,car,90,m,low,1500.0,false,799459.48837624,5816849.804724531,-26.94048154632204,
berlin_913a1310,28800.0,car,12,m,high,3600.0,false,802144.4454518908,5824606.969057695,-21.326798078625238,
berlin_485db4d7,28800.0,car,41,f,low,1500.0,false,794876.3024997334,5820950.194116829,-21.714900850452103,
bb_e470499f,28800.0,car,34,f,very_low,900.0,false,781674.99,5844890.43,-28.827453856977893,
bb_422f57f2,28800.0,car,34,f,medium,1500.0,false,786751.65,5851050.43,-23.24888190744491,
