personId,sex,age_group,economic_status,restricted_mobility,income,income_bin,bezirk,access_base,access_policy,delta,changed
berlin_387cc29a,f,45–59,high,No restriction,2600,2600,11,-6.614922595325337,-15.366877174064282,-8.751954578738944,TRUE
berlin_8fff06ea,f,30–44,low,No restriction,900,900,2,-7.410077313284378,-29.18940657717018,-21.7793292638858,TRUE
berlin_0d659a98,m,<15,medium,No restriction,3600,3600,11,-5.5584956770583345,-29.55860168865469,-24.000106011596355,TRUE
berlin_35aa8a7e,m,30–44,medium,No restriction,3000,3000,5,-6.167943656670079,-27.32761574345116,-21.159672086781082,TRUE
berlin_5941e186,f,45–59,medium,Restricted mobility,2000,2000,3,-18.560575848689748,-26.921375470692443,-8.360799622002695,TRUE
berlin_e6152004,m,60+,high,Restricted mobility,4600,4600,1,-6.883574709848678,-9.050482846519257,-2.166908136670579,TRUE
berlin_5ee31b35,f,15–29,high,No restriction,3600,3600,9,-11.204209272294175,-18.22815829025474,-7.023949017960565,TRUE
berlin_275c17a8,f,45–59,medium,No restriction,2000,2000,9,-11.938476126490718,-20.42414508652549,-8.48566896003477,TRUE
bb_6e2f1057,f,60+,very_low,No restriction,900,900,NA,-29.664064412636158,-40.3300877982867,-10.66602338565054,TRUE
berlin_a9953ee5,f,30–44,high,No restriction,3600,3600,12,-11.228774850095345,-20.419152879627013,-9.190378029531669,TRUE
berlin_052f3d58,f,15–29,very_high,No restriction,5600,5600,4,-4.760250667758285,-7.011968800707801,-2.2517181329495157,TRUE
berlin_cd51cbdc,m,30–44,high,No restriction,4600,4600,12,-4.64819512699709,-26.434778258663584,-21.786583131666497,TRUE
berlin_1482650d,f,45–59,medium,No restriction,3000,3000,3,-14.045032587901382,-21.354846472997615,-7.309813885096233,TRUE
berlin_799c811e,m,15–29,medium,No restriction,1500,1500,4,-6.694566735726493,-14.729917883781619,-8.035351148055126,TRUE
berlin_de708b01,f,60+,medium,No restriction,3000,3000,5,-6.86532759988715,-22.755560946362905,-15.890233346475755,TRUE
berlin_60917867,f,45–59,very_high,No restriction,5600,5600,11,-5.320646187473144,-25.4630005893647,-20.142354401891556,TRUE
bb_60317697,f,45–59,medium,No restriction,2000,2000,NA,-11.816852170914439,-14.109723213313544,-2.2928710423991046,TRUE
berlin_581bb7b4,f,45–59,medium,No restriction,3000,3000,11,-5.616357325763624,-20.454580468067423,-14.8382231423038,TRUE
berlin_33d6d467,m,30–44,medium,No restriction,3000,3000,7,-13.952639077917745,-18.93548647301954,-4.982847395101796,TRUE
berlin_a77884af,f,45–59,low,No restriction,900,900,3,-24.081149010049682,-38.296280186844236,-14.215131176794554,TRUE
berlin_655ea348,m,60+,medium,No restriction,2000,2000,5,-9.592846596044053,-24.239750373903746,-14.646903777859693,TRUE
berlin_b0c49711,m,<15,medium,No restriction,2600,2600,9,-9.237326173621078,-18.36885461041379,-9.131528436792713,TRUE
berlin_dd87c46f,m,60+,very_low,No restriction,500,500,1,-14.128629335812521,-15.090145913253966,-0.9615165774414454,TRUE
berlin_34cefbbc,m,45–59,medium,No restriction,1500,1500,9,-9.961789367980751,-21.811505767775838,-11.849716399795087,TRUE
bb_c7c8cf47,m,<15,low,No restriction,2000,2000,NA,-19.973729904271636,-27.09274701739681,-7.1190171131251745,TRUE
bb_fe8ea248,f,45–59,medium,No restriction,3000,3000,NA,-12.98245947693778,-16.160028016952364,-3.177568540014583,TRUE
berlin_31787371,f,30–44,medium,No restriction,3600,3600,5,-9.225936257555771,-19.55838920478249,-10.332452947226718,TRUE
berlin_098fa22f,m,15–29,high,No restriction,4600,4600,2,-4.489564243333783,-27.624283973984816,-23.134719730651035,TRUE
bb_74bea51e,m,60+,medium,No restriction,1500,1500,NA,-17.83854399690138,-24.42478646094467,-6.586242464043291,TRUE
berlin_f498ef33,m,45–59,high,No restriction,5600,5600,6,-6.811997083338969,-10.772371742933892,-3.9603746595949225,TRUE
bb_40ad3b6e,f,30–44,high,No restriction,4600,4600,NA,-16.79319480157218,-19.06884735730948,-2.275652555737299,TRUE
berlin_984503c2,m,60+,medium,Restricted mobility,3000,3000,1,-7.155381409176701,-9.309780257381874,-2.1543988482051732,TRUE
bb_d08f53a2,m,15–29,low,No restriction,1500,1500,NA,-16.27904534442174,-27.06900036774515,-10.789955023323412,TRUE
bb_35f587c8,m,30–44,medium,No restriction,1500,1500,NA,-18.203879582385305,-24.801193234848654,-6.597313652463349,TRUE
berlin_2d7b4def,m,<15,medium,No restriction,3600,3600,4,-5.201478904711874,-8.373643238118161,-3.172164333406287,TRUE
berlin_e49511f8,f,30–44,medium,No restriction,3000,3000,3,-14.923314233495342,-23.19013672767308,-8.26682249417774,TRUE
bb_f0b482aa,f,30–44,low,No restriction,2600,2600,NA,-22.84240086400767,-32.120347804407466,-9.277946940399797,TRUE
berlin_80dec3a7,f,45–59,medium,No restriction,3600,3600,10,-3.463820526788659,-5.491152353132648,-2.027331826343989,TRUE
berlin_f74edccb,f,30–44,medium,No restriction,3600,3600,4,-5.588149515304089,-7.89163444473701,-2.303484929432921,TRUE
berlin_836cba3f,f,45–59,high,No restriction,5600,5600,12,-3.4450769697649553,-20.435614382667957,-16.990537412903002,TRUE
bb_2b682002,m,60+,low,Restricted mobility,1500,1500,NA,-19.112831754894415,-22.146173741936284,-3.0333419870418687,TRUE
berlin_b01f507f,f,45–59,medium,No restriction,3000,3000,2,-4.910089456757321,-13.780334089251884,-8.870244632494563,TRUE
berlin_6b50b4d3,f,45–59,medium,No restriction,2600,2600,5,-12.424155133341525,-23.52417162223163,-11.100016488890105,TRUE
berlin_b8131396,m,<15,medium,Restricted mobility,3000,3000,6,-7.52445086133367,-14.333070203396513,-6.808619342062843,TRUE
berlin_b6c81aec,f,15–29,low,No restriction,2600,2600,9,-10.26434666270662,-20.374499266594455,-10.110152603887835,TRUE
berlin_016a9091,f,15–29,medium,No restriction,2000,2000,11,-5.891222074506858,-29.70776907439915,-23.81654699989229,TRUE
berlin_b7ad55ba,f,45–59,high,No restriction,3600,3600,4,-6.3435907626704395,-7.8867877499461825,-1.543196987275743,TRUE
berlin_6d27c4cb,f,30–44,low,No restriction,2600,2600,9,-9.144851789997611,-19.561709958005427,-10.416858168007815,TRUE
berlin_44e22d56,m,<15,high,No restriction,4600,4600,9,-7.291144615244692,-16.554947408630955,-9.263802793386263,TRUE
bb_28e013e0,f,60+,medium,No restriction,2000,2000,NA,-14.130289421604678,-16.408723215830992,-2.2784337942263146,TRUE
berlin_6bf8cf08,m,30–44,medium,No restriction,1500,1500,5,-8.594690745365424,-29.1897111809216,-20.595020435556172,TRUE
bb_55e62cd9,m,60+,very_high,No restriction,5600,5600,NA,-10.268019935688654,-13.53529671899065,-3.2672767833019964,TRUE
berlin_5907c4c0,m,45–59,high,Restricted mobility,3000,3000,6,-6.8668266448822894,-11.555861250208524,-4.689034605326235,TRUE
berlin_d75a6a79,m,60+,medium,Restricted mobility,2600,2600,11,-5.686038236805394,-18.585898002768324,-12.89985976596293,TRUE
bb_c6cbdc6c,f,30–44,low,No restriction,3000,3000,NA,-14.026036155273918,-19.300875649637543,-5.274839494363626,TRUE
berlin_03b56125,f,30–44,high,No restriction,3000,3000,5,-10.41688842785019,-20.902514339621742,-10.485625911771553,TRUE
berlin_de2f72a5,f,15–29,low,No restriction,900,900,8,-15.886812684951417,-23.872027868516803,-7.985215183565385,TRUE
berlin_33d09a55,m,<15,medium,No restriction,3600,3600,5,-8.922815350436727,-19.99332248180109,-11.070507131364364,TRUE
bb_f9be4598,f,<15,low,No restriction,2000,2000,NA,-19.965710854091625,-25.291084210615242,-5.325373356523617,TRUE
berlin_ead98bc4,m,30–44,high,No restriction,5600,5600,5,-10.528473151607251,-26.217208804078215,-15.688735652470964,TRUE
bb_d2fbefd3,f,<15,very_low,No restriction,1500,1500,NA,-19.28264462565578,-27.869409401381347,-8.586764775725566,TRUE
berlin_0f64ee21,f,15–29,medium,No restriction,3600,3600,5,-6.232917192411478,-20.597626711676416,-14.364709519264938,TRUE
berlin_2867260e,m,45–59,very_high,No restriction,5600,5600,5,-6.432346215901333,-18.53615933329834,-12.103813117397006,TRUE
bb_2c8f8c03,m,45–59,medium,No restriction,2000,2000,NA,-16.392690587075734,-22.13959383411314,-5.746903247037405,TRUE
berlin_5a6a7529,m,60+,medium,Restricted mobility,3000,3000,4,-6.921790142676811,-8.216745347029319,-1.2949552043525072,TRUE
bb_b07fd861,m,30–44,medium,No restriction,3000,3000,NA,-32.69307022415324,-33.90048061486248,-1.2074103907092422,TRUE
berlin_ce6773cb,m,60+,low,No restriction,1500,1500,12,-3.6913512895231424,-29.504587348069972,-25.813236058546828,TRUE
berlin_240d6c8a,m,60+,very_low,Restricted mobility,500,500,4,-11.362275290664723,-14.256634279704155,-2.894358989039432,TRUE
berlin_7fc29192,f,30–44,medium,No restriction,2600,2600,12,-3.6761275395181965,-33.813211618711115,-30.137084079192917,TRUE
berlin_b66afbc1,f,30–44,very_high,No restriction,5600,5600,1,-7.308154786361384,-9.342452646459305,-2.0342978600979214,TRUE
bb_42bd7a4c,f,15–29,low,Restricted mobility,2000,2000,NA,-16.16980710914945,-27.87310358842723,-11.703296479277782,TRUE
berlin_0978a7c2,f,15–29,low,No restriction,900,900,12,-7.593974725270781,-38.74177325394255,-31.147798528671764,TRUE
berlin_295a2282,f,15–29,medium,No restriction,3000,3000,8,-9.388939955146467,-14.803137454797996,-5.414197499651529,TRUE
bb_d1843998,m,60+,medium,No restriction,2600,2600,NA,-19.140132486726152,-24.326804374229894,-5.186671887503742,TRUE
berlin_14bd82d6,m,<15,medium,No restriction,3000,3000,3,-15.838484872839407,-23.293415962431702,-7.454931089592295,TRUE
berlin_eed62438,f,15–29,low,No restriction,2600,2600,6,-9.917729682781975,-12.986110703216942,-3.068381020434968,TRUE
bb_b094d59e,f,60+,medium,No restriction,2000,2000,NA,-22.668707017834567,-28.497405014754317,-5.82869799691975,TRUE
berlin_5b3aba67,m,60+,medium,No restriction,2600,2600,12,-6.742897765586467,-18.71633611423307,-11.973438348646603,TRUE
berlin_9cf5c269,f,15–29,medium,No restriction,1500,1500,12,-6.9447426368684875,-21.33043834015301,-14.385695703284522,TRUE
berlin_aec149d4,m,60+,very_high,No restriction,5600,5600,8,-7.908700066123647,-13.086725835057829,-5.178025768934182,TRUE
berlin_ae3462ca,m,60+,medium,No restriction,2000,2000,3,-17.82372330921516,-26.967619719724045,-9.143896410508884,TRUE
berlin_89e0497d,f,30–44,high,No restriction,4600,4600,2,-5.976109742689704,-13.871011041719573,-7.894901299029869,TRUE
berlin_a049af6f,f,30–44,low,No restriction,2000,2000,10,-4.334372171062477,-12.283888297366849,-7.949516126304371,TRUE
berlin_090ce965,f,15–29,very_high,No restriction,5600,5600,12,-4.251387101261205,-15.124400592774872,-10.873013491513667,TRUE
berlin_36e468ab,m,60+,medium,No restriction,2000,2000,5,-15.9434363817503,-26.69765002713465,-10.754213645384349,TRUE
bb_77b45a49,m,60+,low,No restriction,900,900,NA,-23.457982239003332,-34.42051229132058,-10.962530052317245,TRUE
berlin_d98f6a6f,f,30–44,medium,No restriction,1500,1500,3,-18.14055391116125,-26.451560634199343,-8.311006723038094,TRUE
bb_0d7348cf,m,45–59,high,No restriction,3600,3600,NA,-13.705962972901428,-16.685508308131805,-2.9795453352303767,TRUE
berlin_cc50a674,f,15–29,high,No restriction,4600,4600,1,-9.757061793523093,-11.93694896311276,-2.1798871695896676,TRUE
berlin_bd976889,m,60+,low,No restriction,900,900,9,-10.413003688489715,-27.52646520284734,-17.113461514357624,TRUE
berlin_bb1d5b24,m,60+,high,Restricted mobility,2600,2600,3,-12.525479536736576,-22.327457939883864,-9.801978403147288,TRUE
berlin_d3a2d031,m,60+,medium,Restricted mobility,2000,2000,8,-11.68731241104835,-17.92676987085802,-6.239457459809671,TRUE
berlin_5280607d,f,45–59,high,No restriction,3000,3000,10,-3.638612551534557,-14.491302913484256,-10.8526903619497,TRUE
bb_cd074066,m,30–44,medium,No restriction,3000,3000,NA,-14.697061847619327,-21.44341111581949,-6.746349268200163,TRUE
berlin_e7e3f634,f,30–44,low,No restriction,1500,1500,11,-7.5785782550256995,-33.99115907402416,-26.41258081899846,TRUE
berlin_156a0cd3,m,<15,medium,No restriction,3600,3600,1,-4.727011065562564,-6.665237571148787,-1.938226505586223,TRUE
berlin_4f8b9ed5,f,15–29,very_low,No restriction,900,900,2,-10.408011965274607,-22.282421310978222,-11.874409345703615,TRUE
bb_5e15dda9,f,60+,medium,Restricted mobility,2000,2000,NA,-20.36706902834873,-27.5361216007478,-7.169052572399071,TRUE
berlin_77b0d8fc,m,<15,high,No restriction,4600,4600,6,-8.419265230790915,-14.143395444269569,-5.724130213478654,TRUE
berlin_c22665d0,m,60+,high,Restricted mobility,4600,4600,2,-4.848405942811655,-14.938671617196713,-10.090265674385059,TRUE
berlin_611c42ca,f,45–59,medium,No restriction,2000,2000,6,-10.998955403380045,-17.400384380588452,-6.401428977208408,TRUE
berlin_6fe30b2f,f,30–44,medium,No restriction,3600,3600,7,-13.094389820277675,-18.89664221521659,-5.802252394938916,TRUE
berlin_e0bead69,m,30–44,high,No restriction,4600,4600,12,-3.0471905956690746,-22.18962080167344,-19.142430206004363,TRUE
bb_d16fc378,f,60+,low,No restriction,1500,1500,NA,-22.06573630496597,-33.327286681162434,-11.261550376196464,TRUE
berlin_17294217,m,60+,medium,No restriction,2000,2000,11,-6.701873387481674,-32.79111266393366,-26.089239276451984,TRUE
berlin_aa740377,m,30–44,medium,No restriction,2000,2000,6,-8.068400897716392,-14.454526200886564,-6.3861253031701715,TRUE
berlin_47d5d83b,f,45–59,high,Restricted mobility,3600,3600,5,-8.714564860075834,-19.784434240999026,-11.069869380923192,TRUE
bb_d9a45054,f,<15,medium,No restriction,3000,3000,NA,-15.551506868159139,-18.11085781726715,-2.55935094910801,TRUE
berlin_ef8e3e0b,m,60+,medium,Restricted mobility,1500,1500,11,-7.725318291996108,-32.87248374324679,-25.147165451250682,TRUE
bb_2d69d0af,m,30–44,medium,No restriction,3000,3000,NA,-14.771705574054801,-17.274545290750957,-2.5028397166961565,TRUE
berlin_8925a544,m,60+,medium,No restriction,3000,3000,10,-4.151746102866605,-5.672343633767192,-1.520597530900587,TRUE
bb_593dd041,m,30–44,medium,No restriction,2600,2600,NA,-12.953138037529763,-20.24977164705422,-7.2966336095244575,TRUE
berlin_8d5c0024,m,60+,high,No restriction,3600,3600,6,-10.014563636747166,-13.266153244894696,-3.2515896081475297,TRUE
berlin_cb8e3716,f,45–59,very_high,No restriction,5600,5600,8,-8.000053908254758,-13.170216343855607,-5.170162435600849,TRUE
berlin_9a8c48e8,f,30–44,low,No restriction,1500,1500,5,-15.3173281580101,-28.60576033366309,-13.288432175652988,TRUE
bb_de832eab,f,60+,medium,No restriction,2000,2000,NA,-14.357608607071462,-16.881847245837147,-2.5242386387656843,TRUE
berlin_938955ef,f,45–59,high,No restriction,3600,3600,11,-6.296991605273732,-14.504306726559955,-8.207315121286223,TRUE
bb_73ec1b7f,f,30–44,low,No restriction,3000,3000,NA,-18.11581167686761,-28.022218820592304,-9.906407143724692,TRUE
bb_c82df537,m,45–59,high,No restriction,3000,3000,NA,-31.83759835710129,-39.77102694748286,-7.9334285903815704,TRUE
berlin_775146f6,m,45–59,high,No restriction,3000,3000,11,-6.657738614063338,-13.190216401638768,-6.53247778757543,TRUE
berlin_2b8b192d,m,60+,very_low,Restricted mobility,500,500,12,-25.667541375357853,-51.40312883611835,-25.735587460760495,TRUE
berlin_81a0254c,f,60+,low,No restriction,1500,1500,11,-5.6971746653943685,-38.635725559511606,-32.938550894117235,TRUE
berlin_2a5d7993,f,30–44,high,No restriction,3600,3600,3,-14.10256929569409,-22.76882469993564,-8.666255404241548,TRUE
berlin_3b7a4850,f,30–44,medium,No restriction,1500,1500,12,-4.68164661053923,-26.44861489759132,-21.76696828705209,TRUE
bb_8ebf2995,m,60+,low,Restricted mobility,900,900,NA,-32.06254894463163,-46.015876915917985,-13.953327971286356,TRUE
berlin_9f259bba,m,60+,medium,Restricted mobility,1500,1500,7,-18.087488046727227,-24.611586799766314,-6.5240987530390875,TRUE
berlin_5e14bba7,f,45–59,high,No restriction,4600,4600,10,-3.8308545223083574,-9.470105184210368,-5.639250661902011,TRUE
berlin_2eb34852,m,<15,medium,No restriction,3600,3600,3,-11.247090848942713,-21.552899175101643,-10.30580832615893,TRUE
berlin_040f2292,f,45–59,very_high,No restriction,5600,5600,7,-10.529119161499457,-14.063650578107667,-3.5345314166082105,TRUE
berlin_92b9095d,m,<15,high,No restriction,4600,4600,7,-11.173566956760057,-15.849612707653497,-4.67604575089344,TRUE
berlin_e39958ca,f,15–29,high,No restriction,3600,3600,12,-7.66414306577632,-17.668366810613797,-10.004223744837478,TRUE
berlin_c50e71fb,m,<15,medium,No restriction,3000,3000,7,-13.437552641297309,-18.758907376887638,-5.3213547355903295,TRUE
berlin_12067606,f,30–44,medium,No restriction,3000,3000,11,-5.925304539149791,-15.811088492937778,-9.885783953787985,TRUE
bb_53a901f3,m,60+,medium,No restriction,2000,2000,NA,-11.254974376426095,-13.116085867641354,-1.8611114912152598,TRUE
bb_90dfeb24,f,60+,medium,No restriction,2000,2000,NA,-17.134775288488033,-19.76537987488677,-2.6306045863987357,TRUE
berlin_f7ef75ef,f,15–29,medium,Restricted mobility,2000,2000,11,-5.191858521449461,-38.91561334442928,-33.72375482297982,TRUE
berlin_55ec1f91,m,<15,very_low,No restriction,1500,1500,11,-8.318262126907548,-17.42203178841416,-9.103769661506611,TRUE
berlin_2c1d311c,m,60+,low,No restriction,900,900,8,-18.937161342990915,-26.435279327077915,-7.498117984086999,TRUE
bb_031ba13c,f,60+,low,No restriction,900,900,NA,-31.082874044991073,-32.460160811445554,-1.377286766454482,TRUE
bb_028a8b56,f,30–44,low,No restriction,2600,2600,NA,-16.931981254820858,-19.636940389346773,-2.7049591345259145,TRUE
bb_0c69ebf4,m,<15,high,No restriction,3600,3600,NA,-15.88832799026795,-25.379027352913322,-9.490699362645373,TRUE
berlin_b7a08349,f,45–59,medium,No restriction,1500,1500,2,-5.9427071289116515,-13.50168576860184,-7.558978639690189,TRUE
berlin_4d503881,f,45–59,very_low,No restriction,500,500,5,-28.459082360245493,-53.46564195921362,-25.006559598968128,TRUE
bb_f5e25f34,m,<15,medium,No restriction,2600,2600,NA,-16.724569092482152,-22.58050261680326,-5.855933524321106,TRUE
berlin_a6a5fd52,m,15–29,low,No restriction,900,900,9,-10.139287277786789,-25.927890584095334,-15.788603306308545,TRUE
berlin_f77d5631,m,30–44,high,No restriction,4600,4600,4,-5.923386280052633,-7.6819108093480315,-1.7585245292953982,TRUE
berlin_07941aa4,f,15–29,very_low,No restriction,500,500,5,-30.213520059792668,-54.29105561819461,-24.077535558401944,TRUE
berlin_68bc1248,m,60+,very_low,Restricted mobility,900,900,8,-15.968211337567025,-23.09292709542182,-7.124715757854796,TRUE
berlin_6bb7f2e9,f,15–29,high,No restriction,3000,3000,3,-16.176267560530558,-22.930821643538373,-6.754554083007815,TRUE
berlin_054e1a6b,m,15–29,medium,No restriction,3000,3000,1,-7.22178350743828,-9.498406857593261,-2.2766233501549813,TRUE
bb_f54dd0b8,f,30–44,medium,No restriction,3000,3000,NA,-21.519329915512103,-24.782025356789905,-3.2626954412778026,TRUE
berlin_04dbe00c,m,60+,low,Restricted mobility,1500,1500,8,-12.013336073277511,-19.301366082486258,-7.288030009208747,TRUE
berlin_2842183c,m,60+,medium,Restricted mobility,1500,1500,12,-14.993356817392907,-27.52213988432241,-12.528783066929503,TRUE
bb_8655a0d2,f,45–59,high,Restricted mobility,3000,3000,NA,-16.11440277752444,-18.52249756760657,-2.4080947900821315,TRUE
berlin_1822c777,f,45–59,high,No restriction,2600,2600,10,-2.658115589897843,-4.156559168957846,-1.4984435790600026,TRUE
berlin_9f3ee7af,f,45–59,medium,No restriction,2600,2600,3,-11.401673605838877,-21.104518917040433,-9.702845311201557,TRUE
berlin_a4659dc4,m,60+,medium,Restricted mobility,1500,1500,2,-8.299243538692195,-19.09026139144623,-10.791017852754035,TRUE
berlin_ac2a9d31,m,60+,very_low,Restricted mobility,900,900,1,-11.692940924329418,-13.382418981977793,-1.6894780576483743,TRUE
berlin_3bccbe9c,f,15–29,medium,No restriction,2000,2000,3,-16.82904348539768,-26.025981449982705,-9.196937964585025,TRUE
bb_3f4d53f9,m,30–44,medium,No restriction,3000,3000,NA,-12.152378343629548,-14.76831295320589,-2.6159346095763407,TRUE
berlin_2b491fd0,m,<15,very_high,No restriction,5600,5600,12,-5.988361936642998,-15.997390007498165,-10.009028070855166,TRUE
berlin_c3685a3c,f,30–44,medium,No restriction,2000,2000,2,-6.99377409455777,-15.875409194494214,-8.881635099936444,TRUE
berlin_2978dce3,f,15–29,medium,No restriction,3000,3000,4,-6.428473232802578,-12.574854478997297,-6.146381246194719,TRUE
bb_602a98a8,m,60+,medium,No restriction,2600,2600,NA,-14.76456886037878,-17.176415201445483,-2.4118463410667026,TRUE
berlin_1495a59b,m,60+,medium,Restricted mobility,2600,2600,9,-9.672886271757967,-19.231913272613482,-9.559027000855515,TRUE
berlin_e6dc7d31,f,15–29,high,No restriction,3600,3600,2,-5.274591354139923,-13.64660285419578,-8.372011500055859,TRUE
berlin_8f4a8fa5,f,30–44,medium,No restriction,3000,3000,8,-12.500564976002952,-19.480294226529505,-6.979729250526553,TRUE
berlin_9b2fe32b,f,45–59,very_low,No restriction,900,900,5,-18.62643074317322,-35.3108807238034,-16.68444998063018,TRUE
berlin_b6c0a64b,m,<15,medium,No restriction,2600,2600,10,-3.5090784760066693,-13.869760306492381,-10.360681830485712,TRUE
berlin_41e14fe7,f,60+,medium,No restriction,2000,2000,12,-5.859166536374185,-28.24182461236088,-22.382658075986694,TRUE
bb_97c59e79,m,30–44,medium,No restriction,2600,2600,NA,-16.88553364750855,-22.768482840594395,-5.882949193085846,TRUE
berlin_0d25a0b8,f,30–44,medium,No restriction,3600,3600,3,-8.889595340053694,-19.969560992543627,-11.079965652489934,TRUE
berlin_2bd8eefd,m,15–29,high,No restriction,4600,4600,11,-4.5369695675499235,-32.13809661734715,-27.601127049797228,TRUE
berlin_73841832,f,15–29,very_low,No restriction,500,500,7,-28.218115671373063,-35.80890271222345,-7.590787040850387,TRUE
berlin_91349a76,f,30–44,medium,No restriction,2000,2000,7,-16.362365528342732,-22.161334653168144,-5.798969124825412,TRUE
berlin_ee4cf48c,f,45–59,very_low,No restriction,900,900,7,-24.02992353343153,-31.178535063061204,-7.148611529629676,TRUE
bb_19cc08af,m,30–44,low,No restriction,900,900,NA,-27.374397368350845,-38.16313408733473,-10.788736718983888,TRUE
berlin_ce3d9185,f,15–29,very_low,No restriction,499,499,12,-10.499364390327116,-49.45473939500152,-38.9553750046744,TRUE
berlin_69e8de5c,f,45–59,low,No restriction,900,900,6,-12.580846650035346,-17.359870961255737,-4.779024311220391,TRUE
bb_cc84c344,f,60+,low,Restricted mobility,2000,2000,NA,-22.52025029017602,-28.880628522649566,-6.360378232473547,TRUE
berlin_bea93a6a,m,60+,medium,No restriction,2000,2000,5,-11.668413389159497,-23.866560328026836,-12.198146938867339,TRUE
berlin_8018ca5c,f,30–44,medium,No restriction,1500,1500,5,-7.108381821601793,-34.55319271515783,-27.444810893556035,TRUE
berlin_15172962,f,45–59,high,No restriction,3600,3600,4,-6.34197156701915,-9.371814521700406,-3.029842954681256,TRUE
berlin_397ddad6,m,15–29,low,No restriction,500,500,10,-6.351378063657046,-16.920429068091327,-10.56905100443428,TRUE
berlin_b589726f,m,60+,very_low,Restricted mobility,900,900,11,-8.915401751377827,-41.24447424018395,-32.32907248880612,TRUE
berlin_2aca4d97,f,45–59,medium,No restriction,3000,3000,6,-8.62778927047622,-14.47320576280471,-5.845416492328491,TRUE
berlin_16c8a59b,f,60+,medium,No restriction,3000,3000,3,-10.704495696218514,-18.971249295393072,-8.266753599174558,TRUE
berlin_1e3547c2,f,30–44,very_low,No restriction,2000,2000,7,-13.746215852396285,-19.15768634639642,-5.411470494000136,TRUE
berlin_2524c78b,f,30–44,very_low,No restriction,499,499,2,-10.851587741930668,-27.15846355944264,-16.306875817511973,TRUE
berlin_5ab8c1f8,f,30–44,medium,No restriction,3000,3000,11,-5.554366117609417,-29.063336733517414,-23.508970615907998,TRUE
berlin_d60c1c63,m,60+,medium,No restriction,1500,1500,6,-12.70711074210975,-21.774004576232436,-9.066893834122686,TRUE
berlin_34b1c114,f,45–59,very_high,No restriction,5600,5600,10,-4.446768133654545,-23.81405537129761,-19.367287237643065,TRUE
bb_91bad201,m,30–44,medium,No restriction,1500,1500,NA,-18.51869296342635,-24.38414461421863,-5.865451650792281,TRUE
berlin_f0cdbb40,f,15–29,low,No restriction,900,900,4,-6.499952289457895,-14.199500746700336,-7.69954845724244,TRUE
berlin_8a18e3bd,m,<15,high,No restriction,4600,4600,4,-6.768636111720917,-8.11067036586778,-1.3420342541468626,TRUE
berlin_1b066c9b,f,30–44,high,No restriction,3600,3600,6,-7.2280763420313106,-11.655094459649929,-4.427018117618618,TRUE
berlin_8fb3af33,m,60+,medium,Restricted mobility,2600,2600,9,-7.541460107838486,-17.401110770012526,-9.85965066217404,TRUE
berlin_871e7d47,m,60+,medium,Restricted mobility,1500,1500,8,-13.512635391585501,-20.113915211227543,-6.601279819642041,TRUE
berlin_f0afb6d9,m,<15,high,No restriction,4600,4600,12,-5.340432406152685,-15.521914819883909,-10.181482413731224,TRUE
berlin_2de769b3,m,60+,medium,No restriction,1500,1500,5,-14.6073866829263,-27.316660190951023,-12.709273508024722,TRUE
berlin_5419cb86,m,<15,medium,No restriction,2600,2600,11,-7.2554422468390545,-26.021807699692204,-18.76636545285315,TRUE
berlin_d408478a,m,<15,medium,No restriction,3600,3600,10,-3.8628395907777087,-5.42278084728336,-1.5599412565056516,TRUE
berlin_9572d05a,f,15–29,medium,No restriction,3600,3600,11,-6.725191947778109,-13.76639471124275,-7.041202763464641,TRUE
berlin_39588302,f,30–44,high,No restriction,2600,2600,3,-13.293964371888569,-23.087418303341817,-9.793453931453248,TRUE
berlin_e467f813,f,15–29,very_low,No restriction,1500,1500,12,-6.7580970474809305,-20.629737312907224,-13.871640265426294,TRUE
berlin_879aeef0,m,45–59,medium,No restriction,1500,1500,12,-8.439583177218125,-22.618044315686195,-14.17846113846807,TRUE
bb_aeb2de78,f,60+,very_low,No restriction,500,500,NA,-56.94346947981843,-75.22594937459779,-18.282479894779357,TRUE
berlin_e918dc9f,m,<15,medium,No restriction,3000,3000,3,-13.356880979919376,-22.40957334087546,-9.052692360956085,TRUE
berlin_8f567909,m,60+,very_low,Restricted mobility,900,900,4,-15.490006261010294,-17.943173518335268,-2.4531672573249743,TRUE
berlin_dc2d19a9,f,30–44,very_high,No restriction,5600,5600,4,-4.9832878767701825,-7.9739678357143395,-2.990679958944157,TRUE
bb_9d090207,f,30–44,high,No restriction,3600,3600,NA,-24.25631113299262,-28.320048288664427,-4.063737155671806,TRUE
bb_f14731b1,f,<15,high,No restriction,4600,4600,NA,-17.53630558744994,-21.636551552755332,-4.10024596530539,TRUE
berlin_eeae8b4d,m,15–29,high,No restriction,2600,2600,8,-9.298213470980075,-16.60394388234772,-7.305730411367646,TRUE
berlin_aea8bbff,f,45–59,medium,No restriction,1500,1500,8,-12.304822268008865,-20.172744746077328,-7.867922478068463,TRUE
berlin_b3a9d496,f,30–44,medium,No restriction,2600,2600,4,-11.79748813133269,-15.278796579237948,-3.481308447905258,TRUE
bb_0e96665c,f,<15,high,No restriction,4600,4600,NA,-16.11214443324416,-20.761898697472425,-4.649754264228264,TRUE
berlin_8157494d,f,30–44,very_low,No restriction,500,500,8,-23.732225988354394,-33.862932400351085,-10.130706411996691,TRUE
